cod_municipio,assasinatos_gerais,pop_2021,assasinatos_gerais_100k
2923357,7,17511,39.97487293701102
2923407,1,21796,4.587997797761057
2923506,4,9071,44.09657149156653
2923605,2,21695,9.218713989398479
2923704,6,32141,18.667745247503188
2923803,3,29058,10.324179227751394
2923902,16,9686,165.1868676440223
2924009,62,118516,52.313611664247865
2924058,5,13556,36.8840365889643
2924207,11,16682,65.93933581105384
2924306,1,16984,5.887894488930758
2924405,5,35175,14.214641080312722
2924504,10,16285,61.406202026404664
2924603,9,20098,44.78057518161011
2924652,2,10394,19.241870309794113
2924678,1,10036,9.964129135113591
2924801,11,24964,44.06345136997276
2925006,12,26426,45.40982365851813
2925105,17,46879,36.26357217517438
2925204,32,39972,80.05603922745922
2925253,12,14819,80.9771239624806
2925303,138,150658,91.5981892763743
2925402,2,6916,28.91844997108155
2925501,25,28194,88.6713485138682
2925600,6,15160,39.577836411609496
2925758,12,28004,42.851021282673905
2925808,6,25433,23.59139700389258
2925907,11,27626,39.817563165134295
2925931,5,8956,55.828494863778474
2925956,9,22633,39.76494499182609
2926004,10,41170,24.289531212047606
2926103,8,14495,55.19144532597448
2926202,14,22334,62.6846959792245
2926301,19,33468,56.77064658778535
2926400,5,35593,14.04770600960863
2926509,5,14612,34.21845058855735
2926608,8,53956,14.826895989324635
2926657,1,5343,18.716077110237695
2926905,2,11663,17.14824659178599
2927002,22,40976,53.68996485747755
2927101,3,9442,31.77292946409659
2927200,12,30857,38.88906893087468
2927309,4,15862,25.217500945656287
2927408,1947,2886698,67.44730484449707
2927507,8,20883,38.30867212565244
2927606,2,14063,14.221716561188936
2927705,25,27922,89.5351335864193
2927804,9,6278,143.35775724753105
2927903,3,10606,28.285875919290966
2928000,10,37531,26.64464043057739
2928059,17,12449,136.55715318499477
2928109,37,39775,93.02325581395348
2928208,4,26705,14.978468451600824
2928307,5,8966,55.76622797233995
2928406,6,28481,21.06667602963379
2928505,7,10464,66.89602446483181
2928604,81,60131,134.70589213550414
2928703,133,102380,129.9081851924204
2928802,31,53269,58.19519795753628
2928901,3,34266,8.755034144633164
2928950,13,9072,143.29805996472663
2929008,9,14762,60.967348597750984
2929057,11,15468,71.11455908973365
2929107,4,21080,18.975332068311197
2929206,26,40245,64.60429867064232
2929255,7,18789,37.25584118367129
2929305,26,37942,68.52564440461758
2929354,1,5608,17.83166904422254
2929370,7,10505,66.63493574488339
2929404,3,11704,25.63226247436774
2929503,40,44430,90.02925950934053
2929602,19,17409,109.13895111723821
2929701,14,17302,80.91550109813895
2929750,16,12105,132.1767864518794
2929800,8,12943,61.80947230163022
2929909,16,44234,36.17127096803364
2930006,2,11512,17.373175816539263
2930105,70,79424,88.13456889605158
2930154,10,31416,31.83091418385536
2930204,8,40989,19.517431506013807
2930303,5,17321,28.866693608914034
2930402,11,14699,74.83502279066603
2930501,55,81286,67.66232807617548
2930600,15,13446,111.55734047300312
2930709,153,135783,112.67979054815405
2930758,2,13059,15.315108354391608
2930766,6,9701,61.84929388722812
2930774,13,23233,55.95489174880558
2930808,5,17050,29.325513196480937
2931004,4,20393,19.614573628205758
2931103,14,7928,176.58930373360243
2931202,15,21253,70.57827130287488
2931301,7,16974,41.23954283021091
2931350,104,162438,64.0244277816767
2931400,3,7359,40.766408479412966
2931509,7,22555,31.035247173575705
2931608,11,15022,73.22593529490081
2931707,23,13025,176.5834932821497
2931905,26,50798,51.183117445568726
2932002,2,24113,8.294281093186248
2932101,8,19877,40.24752226191075
2932200,16,18847,84.89414760969916
2932309,11,27263,40.34772402156769
2932408,3,13891,21.596717298970557
2932457,4,19402,20.616431295742707
2932507,6,18544,32.35547886108714
2932606,5,16665,30.003000300030003
2932705,29,20413,142.0663302797237
2932804,7,19256,36.352305774823435
2932903,97,97233,99.76036942190409
2933000,13,28800,45.138888888888886
2933059,19,14121,134.5513773812053
2933109,8,9210,86.86210640608034
2933158,9,12625,71.2871287128713
2933174,2,8785,22.766078542970973
2933208,65,43716,148.68697959557142
2933257,1,6153,16.252234682268814
2933307,271,341128,79.44232077108886
2933406,5,9344,53.51027397260274
2933455,4,12180,32.84072249589491
2933505,44,20978,209.74354085232147
2933604,20,46523,42.989489069922406
3100104,2,7006,28.546959748786755
3100302,2,13444,14.876524843796489
3100401,3,3994,75.11266900350526
3100906,18,19247,93.52106821842365
3101003,1,13599,7.353481873667182
3101102,13,25141,51.708364822401656
3101508,1,35401,2.8247789610462983
3101607,7,80494,8.696300345367357
3101706,8,42143,18.982986498350854
3101805,4,7436,53.79236148466918
3102001,2,14517,13.776951160708135
3102209,1,3844,26.014568158168576
3102605,3,41396,7.247077012271717
3102704,5,9442,52.954882440160986
3102803,1,12206,8.192692118630182
3103009,2,9275,21.5633423180593
3103405,4,36712,10.895619960775768
3103504,20,117825,16.974326331423722
3103603,2,2787,71.76175098672408
3103702,1,8453,11.83011948420679
3104007,17,107337,15.837968268164753
3104205,3,40380,7.429420505200595
3104502,3,17862,16.795431642593215
3104601,4,14270,28.03083391730904
3105004,4,7803,51.26233499935922
3105103,1,23898,4.184450581638631
3105202,2,4766,41.963911036508605
3105301,1,5778,17.307026652821044
3105400,2,32866,6.085316132173066
3105608,29,138204,20.983473705536742
3106002,2,10262,19.489378288832587
3106200,593,2521564,23.517150466932428
3106309,6,26994,22.22716159146477
3106408,1,7719,12.955045990413266
3106655,4,4764,83.9630562552477
3106705,175,444784,39.34494046548437
3106903,3,14554,20.61288992716779
3107109,13,40219,32.3230314030682
3107307,2,50256,3.979624323463865
3107406,6,51028,11.758250372344595
3107505,1,6459,15.482272797646695
3107802,3,14862,20.185708518368994
3108008,5,17607,28.397796331004713
3108107,2,6860,29.154518950437318
3108305,1,19614,5.098399102681758
3108404,2,14949,13.378821325841193
3108503,2,6288,31.806615776081426
3108602,2,32405,6.171887054466903
3108701,4,4293,93.17493594223154
3109006,9,40666,22.13151035262873
3109204,2,10353,19.31807205640877
3109303,3,25013,11.99376324311358
3109402,2,28121,7.112122612993848
3109451,2,6988,28.620492272467086
3109501,2,14075,14.209591474245116
3109709,1,11579,8.636324380343726
3109808,1,2706,36.95491500369549
3109907,3,11749,25.53408800749
3110004,4,45047,8.879614624725287
3110202,1,3974,25.163563160543532
3110707,2,12812,15.610365282547612
3110806,2,3730,53.61930294906166
3111002,1,21054,4.749691270067445
3111101,5,19752,25.313892264074525
3111200,6,54186,11.07297087808659
3111408,2,8269,24.186721489902045
3111507,6,15563,38.55297821756731
3111606,4,28842,13.868663754247278
3111804,2,12201,16.39209900827801
3112307,4,38057,10.510549964526893
3112505,1,9826,10.17708121310808
3112703,1,15313,6.5303990073793505
3112802,1,8663,11.54334526145677
3112901,4,9308,42.973785990545764
3113008,11,23780,46.25735912531539
3113206,3,25669,11.687249211110679
3113305,3,33011,9.08787979764321
3113404,30,92603,32.39635864928782
3113701,5,18674,26.77519545892685
3114006,1,11511,8.687342541916427
3114204,1,22693,4.406645220993258
3114303,6,30334,19.779785059669017
3114402,1,21268,4.70189956742524
3114600,2,4049,49.39491232403063
3115201,2,3946,50.68423720223011
3115300,11,75540,14.561821551495896
3115458,3,6257,47.9463001438389
3115706,2,7046,28.384899233607722
3116001,2,5699,35.0938761186173
3116159,5,13953,35.83458754389737
3116308,2,6799,29.416090601559052
3116506,4,7514,53.23396326856535
3116605,4,28859,13.860494126615613
3116704,1,7594,13.16829075585989
3116902,1,3120,32.05128205128205
3117207,1,2813,35.549235691432635
3117306,9,28346,31.750511536019193
3117405,2,4578,43.6871996505024
3117504,10,17503,57.13306290350226
3117801,2,11748,17.024174327545115
3117836,1,7686,13.010668748373666
3117876,1,6800,14.705882352941176
3118007,8,55309,14.464192084470882
3118304,11,129606,8.487261392219496
3118403,7,22949,30.502418406030763
3118601,133,668949,19.881934198272216
3118809,2,26611,7.5156890007891475
3118908,1,8897,11.239743733842868
3119104,3,23668,12.675342234240324
3119203,2,9943,20.11465352509303
3119302,5,27966,17.8788528927984
3119401,36,110290,32.64121860549461
3119955,2,6382,31.338138514572233
3120151,1,6760,14.792899408284024
3120201,1,12931,7.733353955610548
3120300,2,5982,33.433634236041456
3120607,2,5054,39.57261574990107
3120839,2,5005,39.96003996003996
3120904,31,80616,38.45390493202342
3121100,2,8016,24.9500998003992
3121209,1,7131,14.023278642546627
3121605,7,47825,14.636696288552013
3122009,7,19976,35.042050460552666
3122306,49,240408,20.38201723736315
3122355,2,6868,29.120559114735002
3122504,2,5048,39.61965134706814
3122603,3,4451,67.40058413839587
3122702,2,5232,38.2262996941896
3123007,4,10223,39.12745769343637
3123106,1,5154,19.40240589833139
3123205,3,13427,22.343040142995456
3123403,2,1533,130.4631441617743
3123528,2,7870,25.412960609911053
3123601,8,28320,28.24858757062147
3123700,4,11202,35.70790930191038
3123908,1,15380,6.501950585175552
3124005,21,18958,110.7711783943454
3124104,14,71551,19.56646308227698
3124203,3,25122,11.941724385001194
3124302,1,31610,3.1635558367605188
3124500,2,11386,17.565431231336728
3125101,8,36951,21.650293632107385
3125408,2,4704,42.51700680272109
3125952,10,11054,90.46499004885109
3126109,17,67822,25.06561292795848
3126703,2,26369,7.5846638097766315
3126752,1,5338,18.733608092918697
3126802,2,5869,34.07735559720566
3126901,3,9664,31.043046357615893
3127008,7,18492,37.854207224745835
3127057,3,4561,65.775049331287
3127073,1,5299,18.87148518588413
3127107,11,60012,18.329667399853363
3127206,1,4392,22.768670309653917
3127305,6,6790,88.36524300441826
3127503,2,6171,32.40965807810728
3127701,173,281046,61.555759555375275
3128006,8,34573,23.1394440748561
3128105,3,14258,21.0408191892271
3128402,3,8918,33.63982955819691
3128709,7,52078,13.441376396943047
3129509,5,25358,19.717643347267135
3129657,1,5369,18.625442354255913
3129806,38,182153,20.86158339417962
3130101,9,43817,20.539973069813087
3130200,1,11005,9.086778736937756
3130309,2,7923,25.24296352391771
3130408,2,6610,30.257186081694403
3130507,2,12444,16.07200257152041
3130556,2,6940,28.818443804034583
3130903,7,24079,29.070974708252002
3131000,4,6312,63.371356147021544
3131109,1,7560,13.227513227513228
3131158,2,18769,10.655868719697374
3131208,2,20000,10.0
3131307,63,265409,23.73694938754903
3131406,1,4225,23.668639053254438
3131703,28,120904,23.158869847151458
3131901,29,52446,55.29497006444724
3132107,8,18164,44.04316229905307
3132206,2,13435,14.8864905098623
3132305,2,12836,15.581177937052042
3132404,4,97334,4.109560893418538
3132503,4,34936,11.44950767117014
3132701,8,23209,34.46938687578095
3133006,3,15714,19.091256204658265
3133105,3,15423,19.451468585878235
3133204,4,12244,32.66906239790918
3133303,6,21029,28.532027200532596
3133402,1,15379,6.502373366278691
3133501,3,21761,13.786131152061026
3133709,6,11252,53.32385353714895
3133758,2,16199,12.346441138341874
3133808,27,93847,28.77023239954394
3134004,1,15022,6.656903208627346
3134103,3,6063,49.48045522018803
3134202,14,105255,13.301030829889317
3134400,6,39690,15.11715797430083
3134608,5,20418,24.488196689195806
3134707,2,12323,16.22981416862777
3134905,2,26264,7.614986293024672
3135050,8,39388,20.310754544531328
3135076,2,5429,36.83919690550746
3135100,25,72018,34.713543836263156
3135209,3,67852,4.421387726227672
3135407,3,4852,61.83017312448475
3135506,1,12315,8.120178643930167
3135605,1,7468,13.39046598821639
3135704,1,5207,19.204916458613404
3135803,3,25474,11.77671351181597
3136009,6,15455,38.82238757683598
3136207,7,80416,8.704735376044567
3136306,10,47726,20.95293969743955
3136504,1,10842,9.223390518354547
3136652,5,27392,18.253504672897197
3136702,104,573285,18.141064217622997
3137007,6,18193,32.97971747375364
3137205,6,52711,11.382823319610708
3137502,6,18111,33.129037601457675
3137536,1,9608,10.407993338884262
3137601,19,65657,28.938270100674718
3137700,4,19918,20.082337584094788
3137809,2,20907,9.566174008705218
3138104,3,6503,46.13255420575119
3138203,7,104783,6.680472977486806
3138302,2,3226,61.99628022318661
3138401,7,52640,13.297872340425531
3138609,1,16724,5.97943075819182
3138906,2,7111,28.12543945999156
3139003,7,42413,16.50437365901964
3139201,4,18602,21.503064186646597
3139300,8,18226,43.89333918577856
3139409,43,91169,47.165154822362865
3139508,7,22802,30.699061485834577
3139607,4,27647,14.468115889608276
3139805,2,12901,15.50267421130145
3139904,2,14056,14.228799089356858
3140001,7,61288,11.42148544576426
3140100,3,4097,73.2243104710764
3140159,2,15619,12.804917088161854
3140308,2,4034,49.578582052553294
3140506,2,13443,14.877631481068214
3140530,1,8531,11.72195522213105
3140555,2,8644,23.137436372049976
3140605,2,4436,45.08566275924256
3140704,10,31364,31.88368830506313
3140803,1,14548,6.873797085510036
3140852,1,11260,8.880994671403197
3141009,1,12412,8.056719303899452
3141108,17,38151,44.55977562842389
3141405,7,20759,33.720314080639724
3141504,2,6446,31.026993484331367
3142007,2,13620,14.684287812041116
3142106,3,10787,27.81125428756837
3142205,6,15111,39.70617431010522
3142254,1,4914,20.35002035002035
3142403,2,7554,26.476039184537992
3142700,1,14747,6.781040211568454
3142809,1,21236,4.708984742889433
3142908,3,20696,14.495554696559722
3143104,5,47931,10.431662181051928
3143203,2,21513,9.296704318319156
3143302,53,413487,12.817815312210541
3143500,2,8910,22.44668911335578
3143807,2,5994,33.3667000333667
3143906,33,109392,30.166739798157085
3144003,16,26961,59.34497978561626
3144102,2,20545,9.734728644439036
3144300,26,40665,63.937046600270506
3144375,1,3308,30.22974607013301
3144656,5,10326,48.4214603912454
3144706,1,17551,5.697681043815167
3144805,17,96157,17.67942011502023
3145000,3,15800,18.9873417721519
3145059,4,7497,53.3546752034147
3145109,2,16832,11.88212927756654
3145208,24,105520,22.744503411675513
3145307,3,31335,9.573958831977022
3145356,5,10778,46.390796066060496
3145455,1,6171,16.20482903905364
3145604,1,41840,2.390057361376673
3145901,10,39867,25.083402312689692
3146107,7,74558,9.388663859009094
3146255,2,6423,31.138097462245057
3146305,2,20252,9.875567845151096
3146503,2,8296,24.108003857280618
3146909,6,15800,37.9746835443038
3147006,38,93862,40.484967292408
3147105,19,94808,20.04050291114674
3147204,2,21605,9.257116408238833
3147303,1,21221,4.712313274586495
3147402,1,24700,4.048582995951417
3147600,4,16393,24.40065881778808
3147907,13,115337,11.271317963879762
3148004,28,153585,18.230947032587817
3148103,18,91449,19.683102056884167
3148202,4,5715,69.9912510936133
3148509,1,8419,11.87789523696401
3148608,5,17537,28.511147858812794
3148707,14,24329,57.54449422499897
3149150,3,12212,24.56600065509335
3149200,2,3643,54.899807850672524
3149309,14,64712,21.6343182099147
3149606,2,4432,45.12635379061372
3149705,4,11755,34.028073160357295
3149804,4,16321,24.50830218736597
3149952,6,6773,88.58703676362026
3150505,1,8688,11.51012891344383
3150604,1,6398,15.629884338855893
3150703,1,6348,15.75299306868305
3150802,2,17634,11.341726210729274
3151206,22,56640,38.84180790960452
3151305,4,10759,37.178176410447065
3151404,6,28215,21.26528442317916
3151503,3,34918,8.59155736296466
3151602,1,12292,8.135372600065082
3151800,7,168641,4.150829276391862
3151909,2,8359,23.926306974518482
3152006,29,32035,90.52598720149837
3152105,14,59875,23.38204592901879
3152170,2,12179,16.421709499958947
3152204,3,37864,7.923093175575745
3152303,3,11348,26.436376454000705
3152402,4,16616,24.073182474723158
3152501,14,152549,9.177379071642553
3152808,6,28017,21.415569118749332
3153400,8,19627,40.76017730677128
3153608,2,10834,18.460402436773123
3153905,1,16429,6.086797735711242
3154309,8,17396,45.98758335249482
3154457,2,8134,24.588148512417014
3154606,105,338197,31.04699332046115
3154804,1,10420,9.596928982725528
3154903,1,13473,7.422251911229867
3155306,1,5879,17.009695526450077
3155504,2,12335,16.214025131738953
3155702,1,14332,6.977393245883338
3156007,1,12739,7.849909726038151
3156502,2,5798,34.494653328734046
3156700,10,137125,7.292616226071103
3156908,2,26374,7.583225904299689
3157005,3,41699,7.194417132305331
3157104,3,7012,42.783799201369085
3157203,6,31604,18.984938615365145
3157252,2,8181,24.44688913335778
3157336,1,8664,11.54201292705448
3157377,3,4107,73.04601899196494
3157500,2,4381,45.65167769915544
3157906,2,16302,12.2684333210649
3158201,5,14611,34.22079255355554
3158607,1,3981,25.119316754584275
3158904,2,8667,23.07603553709473
3158953,7,35369,19.791342701235546
3159209,2,8924,22.411474675033617
3159308,2,4863,41.126876413736376
3159506,1,5457,18.32508704416346
3159605,4,43753,9.142230247068772
3159803,4,19872,20.128824476650564
3160108,2,3886,51.4668039114771
3160306,1,11604,8.617718028266115
3160405,1,28427,3.5177823899813556
3160702,6,46421,12.925184722431657
3160801,2,5349,37.390166386240416
3160900,1,3754,26.63825253063399
3161007,3,17327,17.31401858371328
3161106,1,56477,1.770632292791756
3161205,2,6520,30.67484662576687
3161403,1,4800,20.833333333333332
3161601,1,3910,25.575447570332482
3161908,4,11019,36.30093474906979
3162104,10,35782,27.94701246436756
3162203,2,7498,26.673779674579887
3162401,6,25098,23.90628735357399
3162450,1,13125,7.619047619047619
3162500,8,90497,8.84007204658718
3162559,7,11674,59.962309405516535
3162708,2,23709,8.43561516723607
3162807,2,15767,12.68472125325046
3162906,16,26447,60.49835520096797
3162922,17,32148,52.880428020405624
3162955,1,24135,4.143360265175057
3163706,6,46202,12.986450802995542
3164001,1,7706,12.976901116013495
3164100,3,5202,57.67012687427912
3164209,4,12529,31.925931838135526
3164407,1,5552,18.011527377521613
3164472,2,6627,30.17956843217142
3164506,1,9963,10.037137408411121
3164605,1,6863,14.570887367040653
3164704,15,71445,20.995171110644552
3165008,1,10960,9.124087591240876
3165537,4,33413,11.971388381767575
3165552,2,12378,16.157699143641945
3166105,1,3519,28.41716396703609
3166204,1,10467,9.553835865099838
3166303,2,7333,27.273966998499933
3166600,1,776,128.8659793814433
3166709,1,8713,11.47710317915758
3166808,8,11668,68.56359273225917
3166907,1,7668,13.041210224308816
3167103,1,20940,4.775549188156638
3167202,85,241835,35.147931440858436
3167608,6,19736,30.40129712201054
3167707,2,5514,36.27130939426913
3167806,2,6189,32.31539828728389
3168002,4,34397,11.628921126842457
3168200,2,1872,106.83760683760684
3168408,4,14302,27.968116347364006
3168507,4,11670,34.27592116538132
3168606,27,140937,19.157495902424486
3168705,22,90568,24.29114035862556
3169000,6,16715,35.89590188453485
3169109,1,6297,15.88057805304113
3169208,2,7850,25.477707006369428
3169307,18,80032,22.491003598560575
3169356,15,32716,45.849125810001226
3169406,6,56940,10.53740779768177
3169505,5,6765,73.90983000739098
3169604,5,25398,19.686589495235847
3169703,6,20125,29.81366459627329
3169901,14,116797,11.986609245100473
3170008,1,12599,7.937137868084768
3170057,2,12493,16.00896502041143
3170107,70,337092,20.76584433923083
3170206,65,699097,9.297708329459288
3170305,1,2596,38.52080123266564
3170404,30,84930,35.323207347227125
3170529,3,17173,17.4692831770803
3170701,13,136602,9.516698144975916
3170800,4,39803,10.049493756752003
3170909,2,19305,10.36001036001036
3171006,1,20642,4.844491812808837
3171030,1,9443,10.58985491898761
3171204,13,129765,10.018109659769584
3171303,33,79388,41.56799516299693
3171501,7,3179,220.1950298836112
3171600,2,13740,14.55604075691412
3171808,2,10484,19.07668828691339
3171907,1,5340,18.726591760299627
3172004,17,42965,39.567089491446524
3200102,11,30455,36.118863897553766
3200136,3,9631,31.14941335271519
3200201,6,29975,20.016680567139282
3200359,2,7874,25.4000508001016
3200409,4,29779,13.432284495785622
3200508,1,7554,13.238019592268996
3200607,27,103101,26.18791282334798
3200706,3,12105,24.783147459727385
3200805,21,31132,67.45470898111269
3200904,17,44979,37.79541563840903
3201001,9,15092,59.634243307712694
3201100,2,9962,20.07628990162618
3201159,11,12427,88.51693892331214
3201209,61,210589,28.96637526176581
3201308,244,383917,63.55540390240599
3201407,7,37747,18.54452009431213
3201506,48,123400,38.897893030794165
3201605,37,31273,118.31292168963643
3201704,4,12806,31.235358425737935
3201902,5,33986,14.711940210674983
3202009,2,6771,29.537734455767243
3202108,12,22835,52.55090869279615
3202207,12,21948,54.67468562055768
3202256,1,12880,7.763975155279503
3202306,13,31122,41.77109440267335
3202405,49,126701,38.67372791059265
3202454,10,26426,37.84151971543177
3202504,3,12591,23.82654276864427
3202553,2,8859,22.575911502426912
3202603,4,13973,28.626637085808344
3202652,3,13526,22.17950613633003
3202702,3,14023,21.393425087356487
3202801,6,34656,17.31301939058172
3203007,5,29290,17.070672584499828
3203056,36,31039,115.98311801282257
3203130,1,16722,5.98014591556034
3203163,2,10933,18.29324064758072
3203205,130,176688,73.57602100878384
3203304,3,15503,19.351093336773527
3203320,11,38883,28.28999819972739
3203346,2,16920,11.82033096926714
3203353,2,12963,15.428527347064723
3203403,5,26115,19.146084625694044
3203502,1,18894,5.292685508627077
3203700,1,17319,5.774005427565102
3203809,1,15526,6.44080896560608
3203908,14,50434,27.759051433556728
3204005,7,23306,30.03518407277096
3204054,32,26381,121.29942003714795
3204104,27,27327,98.80338127127017
3204203,6,22053,27.207182696231804
3204302,4,11658,34.311202607651396
3204351,4,19271,20.756577240413055
3204401,4,11626,34.40564252537416
3204500,1,12197,8.198737394441256
3204559,2,41015,4.876264781177618
3204609,8,23724,33.72112628561794
3204658,1,8687,11.511453896627144
3204708,8,38522,20.767353719952236
3204906,66,132642,49.75799520513864
3205002,297,527240,56.33108261892117
3205010,16,30680,52.15123859191656
3205036,5,21591,23.15779723032745
3205069,4,25745,15.53699747523791
3205101,29,79500,36.477987421383645
3205150,9,9244,97.36045002163566
3205176,12,14073,85.26966531656363
3205200,211,501325,42.08846556624944
3205309,182,365855,49.74648426289104
3300100,151,207044,72.93135758582717
3300159,6,11901,50.41593143433325
3300209,63,134293,46.9123483725883
3300233,20,34477,58.00968761783218
3300258,18,30593,58.836988853659335
3300308,46,100764,45.65122464372197
3300407,76,184833,41.11819859007861
3300456,194,513118,37.80806754002003
3300506,8,27616,28.968713789107763
3300605,7,37203,18.81568690696987
3300704,166,230378,72.05549140977003
3300803,32,59303,53.960170649039675
3300936,9,16586,54.26263113469191
3300951,1,8576,11.66044776119403
3301009,200,511168,39.126079879804685
3301108,3,20168,14.875049583498612
3301157,5,12821,38.99851805631386
3301306,30,45041,66.6059812171133
3301405,16,23398,68.38191298401573
3301504,1,22041,4.5369992287101315
3301702,469,924624,50.72332104725813
3301850,39,61388,63.530331660910925
3301876,11,28837,38.145438152373686
3301900,88,242543,36.28222624441852
3302007,48,134819,35.60329033741535
3302056,5,15299,32.68187463232891
3302106,1,23222,4.306261303935923
3302205,73,103800,70.32755298651253
3302254,17,32064,53.0189620758483
3302270,51,105548,48.31924811460189
3302304,7,7326,95.55009555009555
3302403,214,261501,81.83525110802636
3302502,124,246433,50.317936315347374
3302601,13,45220,28.748341441839894
3302700,67,164504,40.728492924184216
3302809,5,18648,26.812526812526812
3302858,39,176569,22.087682435761657
3302908,12,25581,46.90981587897267
3303005,11,27154,40.509685497532594
3303104,5,15311,32.65626020508132
3303203,21,162693,12.9077464918589
3303302,110,515317,21.346084060879033
3303401,23,191158,12.031931700478138
3303500,366,823302,44.455133110328894
3303609,0,52683,0.0
3303708,4,44518,8.985129610494631
3303807,32,43680,73.26007326007326
3303856,13,27858,46.66523081341087
3303906,32,306678,10.434396989676468
3303955,9,25364,35.48336224570257
3304003,4,29545,13.538669825689626
3304102,1,18960,5.274261603375527
3304110,16,19974,80.10413537598879
3304144,48,151335,31.717712359996035
3304151,14,25126,55.71917535620473
3304201,74,132312,55.92841163310962
3304300,6,60573,9.905403397553366
3304409,5,18605,26.874496103198066
3304524,107,155193,68.94640866533929
3304557,1504,6747815,22.288696415061764
3304607,1,10392,9.62278675904542
3304706,18,42594,42.25947316523454
3304755,21,42210,49.75124378109453
3304805,1,38710,2.5833118057349522
3304904,632,1091737,57.88940010277201
3305000,8,36423,21.964143535678005
3305109,167,472906,35.3135718303426
3305158,6,21916,27.377258623836468
3305208,53,106049,49.97689747192336
3305505,25,90583,27.598997604407007
3305554,20,83092,24.06970586819429
3305604,6,21774,27.55580049600441
3305703,1,15667,6.382842918235783
3305752,4,34610,11.557353366079168
3305802,37,184240,20.0825010855406
3305901,4,10640,37.59398496240601
3306008,24,82142,29.21769618465584
3306107,8,76869,10.407316343389402
3306206,14,37083,37.75314834290646
3306305,121,273988,44.162518066484665
3500303,1,36648,2.7286618642217855
3500501,2,18808,10.633772862611655
3500550,3,6109,49.10787362907186
3500709,2,37401,5.347450602925056
3500907,1,4186,23.889154323936932
3501152,3,18767,15.985506474130123
3501301,2,24998,8.000640051204096
3501608,23,242018,9.503425365055492
3501707,1,41032,2.437122246051862
3501905,3,72677,4.12785337864799
3502101,4,57202,6.992762490821999
3502200,1,25479,3.92480081635857
3502507,5,36185,13.81788033715628
3502705,1,24226,4.12779658218443
3502754,5,22860,21.872265966754156
3502804,5,198129,2.523608356171989
3502903,1,34776,2.8755463538072235
3503208,18,238339,7.552267988033851
3503307,27,135506,19.925316960134605
3503505,0,3896,0.0
3503604,2,11158,17.924359204158453
3503802,6,55340,10.84206722081677
3503901,12,91157,13.164101495222528
3504008,2,105087,1.9031849800641374
3504107,13,144088,9.022264171894953
3504503,6,91232,6.5766397755173625
3504602,2,17761,11.260627216935983
3504701,2,5934,33.704078193461406
3505203,2,35558,5.624613307835086
3505401,2,7632,26.20545073375262
3505500,12,122833,9.769361653627282
3505609,3,33180,9.041591320072333
3505708,28,276982,10.108960149034955
3505906,2,62980,3.1756113051762465
3506003,65,379297,17.136966546004846
3506102,9,77555,11.60466765521243
3506300,2,11158,17.924359204158453
3506359,10,64723,15.450458106082845
3506508,7,124883,5.605246510734047
3506607,1,32936,3.036191401505951
3506805,2,12452,16.061676839062
3507001,7,62170,11.259449895447965
3507100,2,25985,7.6967481239176445
3507407,0,16164,0.0
3507506,21,148130,14.176736650239654
3507605,18,170533,10.555141820058289
3507803,4,25277,15.824662736875421
3507902,2,24636,8.118201006656925
3508009,3,19965,15.026296018031555
3508306,2,4243,47.13646005185011
3508405,4,50429,7.931943921156478
3508504,33,95018,34.73026163463765
3508603,9,33581,26.800869539322832
3508702,1,19009,5.26066600031564
3509007,4,102775,3.8919970810021893
3509205,10,77934,12.831370133702876
3509254,3,28494,10.52853232259423
3509403,7,26393,26.522183912401015
3509452,2,6057,33.01964668978042
3509502,247,1213792,20.349450317682106
3509601,7,85541,8.183210390339136
3509700,5,52405,9.541074324968992
3510005,2,31346,6.380399413003254
3510153,2,5292,37.79289493575208
3510203,6,47118,12.733987011333248
3510302,2,20985,9.530617107457708
3510401,3,56379,5.321130208056191
3510500,53,123389,42.95358581397045
3510609,59,403183,14.633553498039351
3510807,3,30520,9.82961992136304
3511003,3,21267,14.10636196924813
3511102,15,122497,12.245197841579794
3511508,1,49802,2.0079514878920524
3511607,5,18375,27.210884353741495
3511706,10,17367,57.58046870501526
3512001,6,18535,32.37118964121932
3512209,4,28273,14.147773494146358
3512407,2,24826,8.05607024893257
3512803,16,73474,21.77641070310586
3513009,53,253608,20.898394372417275
3513108,10,35579,28.1064672981253
3513207,1,8718,11.470520761642579
3513405,54,82571,65.39826331278536
3513504,19,131626,14.434838101894762
3513603,3,21459,13.980148189570809
3513801,70,426757,16.4027772245095
3514007,1,9010,11.098779134295228
3514106,5,27512,18.173887758069206
3514403,1,47043,2.125714771591948
3514601,1,10023,9.977052778609199
3514809,1,15544,6.433350488934638
3514908,3,17936,16.726137377341658
3515004,14,276535,5.062650297430705
3515103,5,69901,7.1529734910802425
3515129,1,3227,30.98853424233034
3515152,2,21249,9.41220763330039
3515186,3,44471,6.745969283353197
3515194,1,4878,20.50020500205002
3515400,2,16070,12.445550715619166
3515509,8,69402,11.52704533010576
3515707,37,196500,18.829516539440203
3516101,2,2653,75.38635506973237
3516200,34,355901,9.553218451198507
3516309,38,177633,21.392421453220965
3516408,24,156492,15.336247220305191
3516705,7,44409,15.76257065009345
3517208,2,12294,16.268098259313486
3517406,2,41040,4.8732943469785575
3517604,1,17025,5.873715124816447
3517703,1,21308,4.693073024216257
