cod_municipio,lixo_total,familias_cadastradas,lixo_porcentagem
510776,2220,2773.0,0.8005769924269744
314130,2103,2627.0,0.8005329272934907
251593,2781,3474.0,0.8005181347150259
510630,10244,12798.0,0.8004375683700579
251230,13735,17164.0,0.800221393614542
353170,2009,2511.0,0.8000796495420152
411729,1695,2119.0,0.7999056158565361
290570,174894,218669.0,0.7998115873763542
231025,25243,31564.0,0.79974021036624
150320,28161,35218.0,0.7996195127491623
421100,2658,3325.0,0.7993984962406016
291570,7134,8926.0,0.7992381805960117
411585,1755,2196.0,0.7991803278688525
431175,3867,4839.0,0.7991320520768754
430500,2894,3622.0,0.7990060739922694
280720,7815,9783.0,0.7988347132781355
320290,3961,4959.0,0.798749747933051
290690,17088,21400.0,0.7985046728971963
290540,11315,14171.0,0.7984616470256157
310310,1005,1259.0,0.7982525814138205
291550,20125,25219.0,0.798009437328998
291915,21440,26875.0,0.7977674418604651
350860,12586,15777.0,0.7977435507384166
150380,31234,39153.0,0.797742190892141
280630,12298,15420.0,0.7975356679636836
330530,5443,6825.0,0.7975091575091575
261450,45667,57264.0,0.797481838502375
311870,5442,6827.0,0.7971290464332796
290030,13633,17111.0,0.7967389398632458
510642,17707,22225.0,0.7967154105736783
510558,6711,8425.0,0.7965578635014837
352450,2396,3008.0,0.7965425531914894
412785,6565,8243.0,0.7964333373771685
241120,21860,27449.0,0.796386024991803
320270,6841,8591.0,0.7962984518682342
240340,6065,7618.0,0.7961407193489105
260480,11193,14061.0,0.7960315767015148
211160,15364,19311.0,0.7956087204184144
220465,6932,8713.0,0.7955927923792034
311230,23235,29205.0,0.795582948125321
412210,1899,2387.0,0.7955592794302472
313330,12390,15584.0,0.7950462012320328
291290,16370,20596.0,0.7948145270926393
260010,30491,38384.0,0.7943674447686536
312200,13859,17452.0,0.794121017648407
241025,4572,5760.0,0.79375
261630,17687,22286.0,0.7936372610607556
230500,26898,33902.0,0.7934045189074391
411540,7881,9935.0,0.7932561650729744
292930,20627,26006.0,0.793163116203953
352044,6215,7837.0,0.7930330483603419
150410,5737,7235.0,0.7929509329647547
291790,9068,11436.0,0.7929345925148653
291170,65325,82391.0,0.7928657256253717
130430,14844,18722.0,0.7928640102553146
293110,7573,9553.0,0.792735266408458
311130,5557,7011.0,0.7926116103266296
421260,794,1002.0,0.7924151696606786
354550,1732,2186.0,0.7923147301006405
510885,1790,2260.0,0.7920353982300885
420810,4545,5739.0,0.7919498170412964
316840,8873,11204.0,0.7919493038200642
314100,8705,10994.0,0.7917955248317264
260260,42219,53321.0,0.7917893512874852
172085,1239,1565.0,0.7916932907348243
315660,5913,7470.0,0.791566265060241
230600,10839,13699.0,0.7912256369078035
150060,71295,90123.0,0.7910855164608368
171420,5701,7207.0,0.7910364922991536
261620,14293,18073.0,0.790848226636419
330590,5317,6725.0,0.790631970260223
260440,12693,16062.0,0.790250280164363
311490,802,1015.0,0.7901477832512315
411970,3414,4322.0,0.7899120777417862
170110,2986,3781.0,0.7897381645067443
251150,8071,10223.0,0.7894942776093123
431040,2647,3353.0,0.7894422904861318
250153,3970,5030.0,0.7892644135188867
291190,22460,28457.0,0.7892609902660154
522028,1531,1940.0,0.7891752577319587
172093,1276,1617.0,0.7891156462585034
210125,12814,16239.0,0.7890879980294353
171880,4227,5357.0,0.7890610416277768
230610,19476,24683.0,0.789045091763562
292935,8258,10466.0,0.7890311484807949
410710,2616,3316.0,0.7889022919179735
330205,7115,9019.0,0.7888901208559708
351390,4380,5553.0,0.788762830902215
290980,42854,54334.0,0.7887142489049214
290330,7348,9321.0,0.7883274326788972
313110,4383,5560.0,0.7883093525179856
250135,3925,4980.0,0.7881526104417671
315000,3160,4011.0,0.7878334579905261
230430,13976,17744.0,0.7876465284039675
510395,2058,2613.0,0.7876004592422503
240720,14930,18957.0,0.7875718731866856
250430,22428,28485.0,0.7873617693522906
520215,5355,6803.0,0.7871527267382037
292050,18629,23675.0,0.7868637803590285
320300,13361,16986.0,0.7865889556105028
510500,4360,5543.0,0.7865776655240845
251210,23551,29947.0,0.7864226800681203
520570,1601,2036.0,0.7863457760314342
420800,2342,2980.0,0.7859060402684563
292630,27515,35021.0,0.7856714542702949
171515,1381,1758.0,0.785551763367463
240190,3280,4178.0,0.7850646242221159
280310,3960,5045.0,0.7849355797819624
314585,2179,2777.0,0.7846597047173208
421210,3325,4238.0,0.7845681925436526
421070,1972,2514.0,0.7844073190135242
315740,2486,3171.0,0.7839798170923998
241410,7020,8957.0,0.783744557329463
290850,26828,34231.0,0.7837340422424118
430673,1453,1854.0,0.7837108953613808
316260,7928,10117.0,0.7836315113175842
250280,11588,14791.0,0.7834493949023055
270400,18488,23600.0,0.7833898305084745
410442,7243,9246.0,0.7833657797966689
250200,7609,9715.0,0.7832218219248585
292870,68662,87680.0,0.7830976277372262
260880,33782,43139.0,0.7830965020051461
312087,7264,9276.0,0.7830961621388529
292525,19393,24766.0,0.7830493418396188
317030,1948,2488.0,0.7829581993569131
311710,4637,5923.0,0.7828802971467161
431245,3729,4764.0,0.7827455919395466
150715,16101,20571.0,0.7827038063292985
292975,12690,16214.0,0.7826569631182928
241142,2111,2698.0,0.7824314306893996
521460,18385,23498.0,0.7824070133628394
210620,8373,10702.0,0.7823771257708839
261100,26160,33446.0,0.782156311666567
315440,2996,3831.0,0.782041242495432
432232,1428,1826.0,0.7820372398685652
411250,6651,8505.0,0.782010582010582
171500,2452,3136.0,0.7818877551020408
431342,1147,1467.0,0.78186775732788
240830,24531,31375.0,0.7818645418326693
431790,2213,2831.0,0.7817025785941364
312960,4941,6321.0,0.7816801139060275
352620,18376,23509.0,0.7816580883916798
521015,2309,2954.0,0.7816519972918077
412590,1281,1639.0,0.7815741305674192
240933,4531,5798.0,0.7814763711624698
150618,21326,27292.0,0.7814011431921443
160080,9522,12188.0,0.7812602559894979
313570,2891,3701.0,0.7811402323696298
230945,18554,23753.0,0.7811223845409001
220360,3724,4768.0,0.7810402684563759
430170,2646,3388.0,0.78099173553719
211220,123493,158152.0,0.7808500682887349
315720,12969,16609.0,0.7808417123246433
220960,2083,2668.0,0.7807346326836582
412250,5586,7158.0,0.7803855825649623
240110,14062,18021.0,0.7803118583874369
431210,1870,2397.0,0.7801418439716312
521560,16816,21557.0,0.7800714385118523
280320,26911,34518.0,0.7796222260849411
420917,1432,1837.0,0.7795318454001089
270390,3513,4507.0,0.7794541823829598
171900,1555,1995.0,0.7794486215538847
260090,16059,20605.0,0.7793739383644747
510080,4542,5830.0,0.779073756432247
270100,20686,26555.0,0.7789870080964036
221130,17226,22120.0,0.77875226039783
431225,4593,5898.0,0.7787385554425229
230820,9952,12783.0,0.7785339904560745
420215,717,921.0,0.7785016286644951
412100,5383,6915.0,0.7784526391901663
291730,23386,30044.0,0.7783916921847956
520440,8745,11237.0,0.778232624365934
310170,28998,37264.0,0.7781773293258909
411980,4892,6287.0,0.7781135676793384
311950,6821,8769.0,0.7778538031702589
420840,1802,2318.0,0.7773943054357204
500124,6460,8311.0,0.7772831187582722
310010,2885,3712.0,0.7772090517241379
261460,22636,29125.0,0.7772017167381974
260360,6895,8875.0,0.7769014084507042
220860,3397,4375.0,0.7764571428571428
410655,2439,3142.0,0.7762571610439211
510530,1647,2122.0,0.7761545711592837
522155,2939,3787.0,0.7760760496435173
350335,1077,1388.0,0.7759365994236311
316165,2559,3298.0,0.7759248029108551
291070,52719,67945.0,0.7759069835896681
292540,12675,16336.0,0.7758937316356513
291510,13846,17847.0,0.7758166638650754
521160,2414,3114.0,0.775208734746307
312900,3748,4836.0,0.7750206782464847
292770,22576,29144.0,0.7746362887729893
290310,6657,8594.0,0.7746101931580173
261310,29524,38123.0,0.7744406263935157
280260,7177,9268.0,0.774384980578334
230950,17911,23141.0,0.7739942094118664
430055,767,991.0,0.7739656912209889
150616,11015,14232.0,0.7739600899381676
150543,21357,27604.0,0.7736922185190552
320090,24309,31426.0,0.7735314707566983
172030,3368,4356.0,0.7731864095500459
292130,9656,12489.0,0.7731603811353992
314510,6154,7962.0,0.7729213765385582
412110,2696,3489.0,0.7727142447692749
520725,4061,5257.0,0.7724938177667872
293130,10441,13516.0,0.7724918614974845
270060,6348,8220.0,0.7722627737226277
510779,2326,3012.0,0.7722443559096945
171245,2118,2743.0,0.7721472839956253
310640,4513,5845.0,0.7721129170230967
170030,3154,4085.0,0.772093023255814
320390,23879,30930.0,0.7720336243129647
420895,555,719.0,0.7719054242002782
420470,1986,2573.0,0.7718616401088224
240520,4519,5856.0,0.7716871584699454
314670,4541,5885.0,0.7716227697536109
420150,2062,2673.0,0.7714178825289937
290180,8557,11094.0,0.7713178294573644
421055,485,629.0,0.7710651828298887
231160,19907,25823.0,0.7709019091507571
411727,3979,5163.0,0.7706759635870618
412300,5164,6701.0,0.7706312490673034
412667,4760,6177.0,0.770600615185365
351780,3213,4170.0,0.7705035971223022
320050,5473,7104.0,0.770411036036036
521520,2439,3166.0,0.7703727100442198
316850,6641,8622.0,0.7702389236836001
430590,3845,4994.0,0.7699239086904285
250270,3306,4294.0,0.7699115044247787
240380,6401,8314.0,0.7699061823430359
310730,30012,38994.0,0.7696568702877365
421085,979,1272.0,0.7696540880503144
430840,3431,4458.0,0.7696276357110812
171800,1983,2577.0,0.7694994179278231
315060,2032,2643.0,0.7688233068482785
261485,16372,21298.0,0.7687106770588787
261330,18822,24489.0,0.7685899791743231
317180,5280,6870.0,0.7685589519650655
312930,6929,9020.0,0.7681818181818182
230410,37414,48706.0,0.7681599802899027
251640,6172,8035.0,0.7681393901680149
250700,12969,16885.0,0.7680781758957654
251630,15039,19582.0,0.768001225615361
431407,1501,1955.0,0.767774936061381
292593,8214,10701.0,0.767591813849173
251690,9114,11876.0,0.7674301111485349
420075,227,296.0,0.7668918918918919
315820,8430,10994.0,0.7667818810260142
241030,6890,8987.0,0.76666295760543
261090,60895,79454.0,0.7664183049311551
312060,2859,3731.0,0.7662824979898151
290190,14424,18826.0,0.7661744396048019
320190,9195,12002.0,0.766122312947842
230900,9182,11990.0,0.7658048373644704
315690,10999,14363.0,0.7657870918331825
291870,3449,4504.0,0.7657637655417406
510850,5091,6649.0,0.765679049481125
520670,2797,3653.0,0.7656720503695593
510700,12548,16392.0,0.7654953635919961
241330,4801,6272.0,0.7654655612244898
420790,3279,4284.0,0.7654061624649859
353830,1787,2335.0,0.7653104925053533
311750,11299,14768.0,0.7651002166847237
430783,983,1285.0,0.7649805447470817
431880,11745,15359.0,0.76469822254053
355255,1847,2416.0,0.7644867549668874
352990,13317,17420.0,0.7644661308840414
220940,5243,6859.0,0.764397142440589
251070,2118,2772.0,0.7640692640692641
240260,45424,59451.0,0.76405779549545
290100,27947,36584.0,0.7639131860922808
412700,5252,6877.0,0.7637051039697542
351270,1551,2031.0,0.7636632200886263
522060,8902,11657.0,0.7636613193789139
352890,2032,2661.0,0.7636226982337467
250740,5761,7545.0,0.7635520212060968
230120,22840,29913.0,0.7635476214354963
410260,5738,7518.0,0.7632349028997074
310090,15286,20032.0,0.7630790734824281
412545,2058,2697.0,0.7630700778642937
420080,1177,1544.0,0.7623056994818653
317043,2686,3524.0,0.7622020431328036
500750,3281,4305.0,0.762137049941928
110010,23294,30574.0,0.7618891868908223
312247,2927,3842.0,0.7618427902134305
421610,2956,3881.0,0.7616593661427468
251550,12463,16363.0,0.7616573977876917
316300,3154,4141.0,0.7616517749335909
150635,15703,20618.0,0.7616160636337181
231340,52160,68487.0,0.7616043920744083
421917,1854,2435.0,0.7613963039014374
280440,12773,16778.0,0.7612945523900345
293315,13401,17603.0,0.7612906890870874
150560,5579,7329.0,0.7612225405921681
431050,3616,4751.0,0.7611029256998527
431510,4829,6347.0,0.7608318890814558
430495,1093,1437.0,0.7606123869171886
316280,8580,11281.0,0.760570871376651
521830,17521,23041.0,0.7604270647975349
230490,7603,10000.0,0.7603
270350,5286,6953.0,0.7602473752337121
311650,5266,6927.0,0.7602136567056446
431910,2110,2776.0,0.7600864553314121
314675,4711,6198.0,0.7600838980316231
150500,8889,11696.0,0.7600034199726402
410240,14280,18797.0,0.7596956961217215
290950,3934,5179.0,0.7596061015640085
211176,11364,14962.0,0.7595241277904023
314055,6580,8665.0,0.7593768032313907
412380,4180,5505.0,0.7593097184377838
316570,4044,5326.0,0.7592940292902741
510336,1459,1922.0,0.759105098855359
420419,425,560.0,0.7589285714285714
421795,641,845.0,0.7585798816568048
313970,4614,6084.0,0.7583826429980276
500627,2243,2958.0,0.7582826233941853
221120,13632,17979.0,0.7582179209077257
314210,5519,7280.0,0.7581043956043956
510560,5411,7139.0,0.7579492926180137
430517,3929,5184.0,0.7579089506172839
291280,7911,10438.0,0.7579038129909944
313560,8646,11408.0,0.7578892005610098
510620,3847,5076.0,0.7578802206461781
410450,4360,5755.0,0.7576020851433536
261190,15118,19957.0,0.7575286866763542
292510,40196,53068.0,0.75744328031959
315300,1847,2439.0,0.7572775727757277
293250,16259,21484.0,0.7567957549804506
251490,5666,7493.0,0.7561724275990925
292210,19013,25145.0,0.7561344203619009
350535,4396,5814.0,0.7561059511523908
240030,10846,14345.0,0.7560822586266992
110146,1450,1918.0,0.7559958289885297
221010,3563,4713.0,0.755994058985784
291310,14611,19328.0,0.7559499172185431
230390,9353,12374.0,0.7558590593179246
260450,15780,20877.0,0.7558557263974709
411080,5634,7456.0,0.7556330472103004
280140,17583,23271.0,0.7555756091272399
420410,1708,2261.0,0.7554179566563467
251600,17533,23219.0,0.7551143460097334
291140,13183,17459.0,0.7550833381064208
230050,7034,9316.0,0.7550450837269215
260590,22880,30308.0,0.7549161937442259
310130,1228,1627.0,0.7547633681622619
500625,1594,2113.0,0.7543776620918126
250240,8555,11344.0,0.7541431593794076
251392,2880,3819.0,0.7541241162608012
311080,3246,4306.0,0.7538318625174175
240230,16049,21292.0,0.7537572797294758
314140,12918,17144.0,0.7534997666822212
312660,3715,4932.0,0.7532441200324412
431306,6458,8575.0,0.7531195335276968
312160,27431,36429.0,0.7529989843256746
250290,5162,6857.0,0.7528073501531282
211110,17479,23226.0,0.7525617842073539
260820,13886,18453.0,0.7525063675283152
230725,13107,17422.0,0.7523246469980485
291670,5477,7281.0,0.7522318362862244
310370,3384,4499.0,0.7521671482551678
430720,2170,2885.0,0.7521663778162911
314437,2487,3307.0,0.7520411248866041
430003,1733,2305.0,0.7518438177874186
316600,2763,3675.0,0.7518367346938776
431295,209,278.0,0.7517985611510791
313590,3253,4329.0,0.7514437514437514
291125,6546,8713.0,0.7512911741076552
260545,362,482.0,0.7510373443983402
290490,27325,36397.0,0.7507486880786878
430583,478,637.0,0.750392464678179
251190,15393,20514.0,0.7503656039777713
210405,20329,27097.0,0.7502306528397977
430600,5321,7097.0,0.7497534169367338
250620,2555,3409.0,0.7494866529774127
250600,20735,27673.0,0.749286307953601
313270,19454,25964.0,0.7492682175319674
410020,3121,4166.0,0.7491598655784926
292220,6258,8355.0,0.7490125673249551
350995,2514,3358.0,0.7486599166170339
261380,12521,16730.0,0.7484160191273161
311380,1097,1466.0,0.7482946793997272
410685,1447,1934.0,0.7481902792140641
260430,7266,9717.0,0.7477616548317382
292480,19060,25490.0,0.7477442134170262
251560,1482,1982.0,0.7477295660948536
520740,7210,9643.0,0.7476926267758996
150747,15371,20569.0,0.7472896105790267
320340,16401,21958.0,0.746925949540031
240250,8516,11404.0,0.7467555243774114
411960,16644,22292.0,0.74663556432801
313250,17284,23152.0,0.7465445749827229
510895,4185,5606.0,0.7465215840171245
171110,1513,2027.0,0.7464232856438086
241355,3700,4957.0,0.746419205164414
315270,2757,3694.0,0.7463454250135355
430107,456,611.0,0.7463175122749591
250350,10326,13841.0,0.7460443609565783
312385,3433,4602.0,0.7459800086918731
510510,11206,15023.0,0.7459229181921054
320450,6235,8360.0,0.7458133971291866
522026,2127,2853.0,0.7455310199789695
320330,8315,11158.0,0.7452052339128876
292905,12293,16499.0,0.7450754591187345
230565,8449,11341.0,0.7449960320959351
431041,1148,1541.0,0.744970798182998
315840,2383,3199.0,0.7449202875898718
430690,9232,12401.0,0.7444560922506249
270370,3586,4818.0,0.7442922374429224
500090,5712,7676.0,0.7441375716519021
412865,1838,2470.0,0.7441295546558705
522190,2274,3056.0,0.7441099476439791
221030,4661,6264.0,0.7440932311621967
521410,2628,3532.0,0.7440543601359003
292860,51924,69787.0,0.744035422070013
290650,52565,70672.0,0.7437882046637989
510621,4394,5912.0,0.743234100135318
310040,2295,3088.0,0.743199481865285
320115,6144,8269.0,0.7430160841697908
330615,6717,9042.0,0.7428666224286662
500240,11776,15853.0,0.7428247019491578
412160,2492,3355.0,0.7427719821162444
500080,4328,5827.0,0.7427492706366913
431190,1587,2137.0,0.7426298549368273
250030,19216,25882.0,0.7424464879066532
315940,1666,2244.0,0.7424242424242424
240470,9038,12174.0,0.7424018399868573
241270,4259,5737.0,0.7423740630991807
261240,17973,24221.0,0.7420420296436976
312850,3186,4294.0,0.7419655333022822
313540,2452,3305.0,0.7419062027231468
250120,4873,6569.0,0.74181762825392
231130,68884,92861.0,0.741796879206556
172020,7745,10442.0,0.7417161463321202
291410,8028,10824.0,0.7416851441241685
510520,6308,8505.0,0.7416813639035861
411320,16371,22088.0,0.741171676928649
150745,15478,20884.0,0.7411415437655622
210565,3945,5323.0,0.7411234266391132
293340,5881,7936.0,0.7410534274193549
510706,6874,9276.0,0.7410521776627856
313680,2971,4010.0,0.7408977556109726
261590,7814,10547.0,0.7408741822319143
280660,10855,14656.0,0.7406522925764192
510562,17005,22961.0,0.7406036322459824
240145,18633,25162.0,0.7405214211906843
291420,5131,6929.0,0.7405108962332226
412170,12818,17310.0,0.7404968226458695
431205,653,882.0,0.7403628117913832
130420,42188,57003.0,0.740101398172026
260740,3680,4973.0,0.7399959782827267
353210,2692,3638.0,0.7399670148433205
250435,4299,5810.0,0.7399311531841652
521060,2759,3730.0,0.7396782841823056
351210,4389,5934.0,0.7396359959555107
312440,2879,3894.0,0.7393425783256292
290225,8892,12029.0,0.7392135672125696
430462,839,1135.0,0.7392070484581498
230570,9066,12266.0,0.7391162563182782
270450,24833,33615.0,0.7387475829242898
352120,2386,3230.0,0.7386996904024767
292937,7453,10092.0,0.7385057471264368
250450,4912,6654.0,0.7382025849113315
310930,14937,20235.0,0.7381764269829504
412200,5277,7152.0,0.7378355704697986
230580,33223,45032.0,0.7377642565286907
170820,10552,14307.0,0.7375410638149158
292170,23903,32425.0,0.7371781033153431
420110,819,1111.0,0.7371737173717372
251275,4287,5817.0,0.7369778236204229
520235,2100,2851.0,0.7365836548579446
260230,36452,49488.0,0.7365826058842547
171510,2213,3005.0,0.7364392678868552
315870,1218,1654.0,0.7363966142684402
420660,1243,1689.0,0.7359384251036116
521878,2286,3107.0,0.7357579658834889
230790,8542,11611.0,0.735681681164413
411440,7274,9889.0,0.7355647689351805
315400,11469,15593.0,0.7355223497723338
313930,13958,18988.0,0.735095850010533
230080,8319,11317.0,0.735088804453477
110025,13056,17764.0,0.7349696014411169
430430,1373,1869.0,0.7346174424826111
210232,31950,43506.0,0.7343814646255689
320370,8114,11050.0,0.7342986425339366
260150,10499,14301.0,0.7341444654219985
230270,19454,26507.0,0.7339193420605877
130090,11351,15475.0,0.7335056542810986
510840,176506,240685.0,0.7333485676298896
250220,1820,2482.0,0.7332796132151491
210945,21858,29817.0,0.7330717375993561
410165,1662,2268.0,0.7328042328042328
411680,3848,5253.0,0.7325337902151152
251270,12220,16683.0,0.7324821674758737
520640,6299,8603.0,0.7321864465883994
260910,9554,13049.0,0.7321633841673691
260470,13900,18985.0,0.7321569660258098
500215,3914,5346.0,0.732136176580621
314880,2101,2871.0,0.7318007662835249
170270,2259,3087.0,0.7317784256559767
270640,14625,19989.0,0.7316524088248537
110045,12281,16786.0,0.7316215894197545
231260,8961,12251.0,0.7314504938372378
280530,6250,8545.0,0.7314218841427735
210750,68841,94146.0,0.731215346376904
291320,17685,24186.0,0.7312081369387249
311110,10144,13874.0,0.7311517947239441
432195,2724,3726.0,0.7310789049919485
231310,22728,31096.0,0.7308978646771289
431275,417,571.0,0.7302977232924693
110009,12223,16739.0,0.730210884760141
220400,3962,5426.0,0.7301879837817914
410105,1522,2085.0,0.7299760191846523
210910,19172,26264.0,0.7299725860493451
240485,5555,7610.0,0.7299605781865965
270760,8879,12168.0,0.7297008547008547
290530,12906,17688.0,0.7296472184531886
210235,8867,12153.0,0.7296140870566938
171820,31650,43390.0,0.7294307444111546
270710,15186,20823.0,0.7292897277049416
510370,4899,6718.0,0.7292348913367074
432183,1063,1459.0,0.7285812200137081
210455,12856,17646.0,0.728550379689448
231123,5126,7037.0,0.7284354128179622
240040,2040,2801.0,0.7283113173866477
130040,10811,14844.0,0.728307733764484
251610,9168,12589.0,0.728254825641433
210570,28078,38561.0,0.728145016986074
510380,1478,2030.0,0.7280788177339902
313695,4742,6516.0,0.7277470841006752
500780,3502,4813.0,0.7276127155620196
250480,10220,14048.0,0.72750569476082
315810,3769,5181.0,0.7274657402045938
261150,15725,21621.0,0.7273021599370982
251320,4419,6078.0,0.7270483711747285
412620,3454,4752.0,0.7268518518518519
315350,5260,7237.0,0.7268205057344204
230450,10131,13942.0,0.7266532778654425
250260,4127,5680.0,0.7265845070422535
314630,13454,18517.0,0.7265755791974942
310550,3453,4754.0,0.7263357172907026
230395,14910,20529.0,0.7262896390472016
170980,1350,1859.0,0.7261968800430338
150680,215692,297037.0,0.7261452276989062
170382,1317,1814.0,0.7260198456449835
210197,5052,6960.0,0.7258620689655172
292310,18904,26044.0,0.7258485639686684
280450,26455,36469.0,0.7254106227206669
412780,3404,4693.0,0.7253356062220329
292080,10310,14216.0,0.7252391671356219
230740,15791,21775.0,0.7251894374282434
522145,2124,2929.0,0.7251621713895527
410540,7604,10490.0,0.724880838894185
230425,16435,22681.0,0.7246153167849743
500515,4494,6203.0,0.7244881508947284
313810,4968,6859.0,0.7243038343781892
431346,549,758.0,0.7242744063324539
260040,19565,27021.0,0.7240664668221013
291185,9487,13107.0,0.7238117036697947
420435,995,1375.0,0.7236363636363636
421625,348,481.0,0.7234927234927235
150360,68906,95264.0,0.7233162579778301
260270,13896,19215.0,0.7231850117096019
240050,9104,12592.0,0.7229987293519695
280170,15974,22096.0,0.7229362780593772
130440,15928,22042.0,0.7226204518646221
293305,11834,16380.0,0.7224664224664225
430410,1494,2068.0,0.7224371373307543
510050,6230,8624.0,0.7224025974025974
251465,1327,1837.0,0.7223734349482852
230330,12766,17675.0,0.7222630834512023
430587,532,737.0,0.7218453188602443
251140,10494,14541.0,0.7216835155766453
320100,9404,13046.0,0.7208339720987276
315910,1691,2346.0,0.7208013640238704
315190,5989,8312.0,0.7205245428296438
420340,3418,4745.0,0.7203371970495258
210340,33073,45949.0,0.7197762736947485
171630,2870,3989.0,0.7194785660566558
317107,3997,5557.0,0.7192729890228541
250780,4997,6948.0,0.7191997697179044
351100,8153,11337.0,0.7191496868660139
312705,4499,6256.0,0.7191496163682864
430435,4906,6822.0,0.7191439460568748
251120,21313,29643.0,0.7189893060756334
250170,4890,6802.0,0.7189062040576301
291240,10863,15123.0,0.7183098591549296
320455,12262,17072.0,0.7182521087160263
211150,24923,34725.0,0.7177249820014399
520830,4739,6607.0,0.717269562585137
351535,4666,6506.0,0.7171841377190286
250050,9696,13521.0,0.7171067228755269
315645,2583,3602.0,0.7171016102165464
420190,565,788.0,0.7170050761421319
352350,7187,10024.0,0.7169792498004789
150157,9696,13525.0,0.7168946395563771
315213,2720,3795.0,0.7167325428194994
292010,15529,21674.0,0.7164805758051122
293290,46673,65156.0,0.7163269691202652
431620,1219,1702.0,0.7162162162162162
421490,323,451.0,0.7161862527716186
431500,1269,1772.0,0.7161399548532731
292805,10161,14194.0,0.7158658588135832
421330,1669,2332.0,0.7156946826758147
230260,40209,56192.0,0.715564493166287
420970,6340,8864.0,0.7152527075812274
260060,11276,15773.0,0.7148925378811893
250090,10246,14334.0,0.7148039626063905
261140,10743,15030.0,0.7147704590818363
130406,31111,43531.0,0.7146860857779513
130100,19732,27626.0,0.7142546876131181
420765,1547,2166.0,0.7142197599261311
520945,1241,1738.0,0.7140391254315305
292490,7457,10444.0,0.7139984680199157
290670,23124,32388.0,0.7139681363467951
314360,1443,2022.0,0.7136498516320475
430260,1907,2673.0,0.7134306023194912
150812,17743,24871.0,0.7134011499336577
260875,22896,32097.0,0.7133376951116926
230310,12170,17062.0,0.7132809752666744
241180,2661,3731.0,0.7132136156526401
420070,2360,3309.0,0.7132064067694167
421960,410,575.0,0.7130434782608696
421920,1148,1610.0,0.7130434782608696
520485,4019,5637.0,0.7129678907220153
315800,3551,4981.0,0.7129090544067457
170220,14846,20827.0,0.7128246987084074
291830,12981,18212.0,0.7127717988139688
250950,4335,6082.0,0.7127589608681355
411770,8551,12004.0,0.7123458847050983
431770,5562,7809.0,0.7122550902804456
421280,7240,10166.0,0.7121778477277199
521920,1491,2094.0,0.7120343839541547
290460,33173,46595.0,0.7119433415602533
240660,11293,15863.0,0.7119082140830865
240880,3293,4626.0,0.7118460873324687
230780,17253,24238.0,0.7118161564485519
261390,45731,64263.0,0.7116225510791591
430885,444,624.0,0.7115384615384616
250590,2740,3852.0,0.711318795430945
520660,1384,1946.0,0.71120246659815
290205,9773,13744.0,0.7110739231664727
510269,2496,3511.0,0.7109085730561093
316420,4977,7001.0,0.7108984430795601
421230,1749,2461.0,0.7106867127184071
411450,6900,9713.0,0.7103881396067127
430990,1626,2289.0,0.7103538663171691
412860,1978,2785.0,0.7102333931777379
310270,7839,11041.0,0.7099900371343175
292465,6751,9510.0,0.7098843322818086
241250,16177,22798.0,0.7095797877006755
430290,5861,8261.0,0.7094782713957148
421220,3873,5459.0,0.7094705990108079
410410,4202,5923.0,0.7094377849062975
412665,1109,1564.0,0.709079283887468
291855,6331,8929.0,0.7090379661776235
171190,5058,7134.0,0.7089991589571069
270740,5914,8345.0,0.7086878370281606
172125,1046,1476.0,0.7086720867208672
313055,4876,6882.0,0.7085149665794828
250077,6913,9758.0,0.7084443533510966
240510,4281,6044.0,0.7083057577763071
150700,18249,25772.0,0.7080940555641781
220080,1855,2620.0,0.7080152671755725
231095,5604,7916.0,0.707933299646286
430215,894,1263.0,0.7078384798099763
510677,5938,8392.0,0.7075786463298379
316060,1906,2694.0,0.7074981440237565
522220,3127,4420.0,0.7074660633484163
412060,19326,27319.0,0.7074197445001648
314490,2760,3905.0,0.706786171574904
430900,8636,12226.0,0.706363487649272
171195,2124,3007.0,0.7063518456933822
291770,19861,28128.0,0.7060935722411832
231010,9731,13783.0,0.7060146557353262
130340,66467,94186.0,0.7056993608391905
316950,5354,7587.0,0.7056807697377092
410600,4799,6801.0,0.7056315247757683
510330,7000,9926.0,0.7052186177715092
171884,2865,4064.0,0.7049704724409449
261010,5854,8304.0,0.7049614643545279
220027,3505,4972.0,0.7049477071600966
280520,4960,7039.0,0.704645546242364
292800,31733,45038.0,0.7045827967494116
130200,8042,11414.0,0.7045733309970212
251450,12043,17095.0,0.7044749926879205
171215,1001,1421.0,0.7044334975369458
313580,16490,23413.0,0.7043095716055183
420030,331,470.0,0.7042553191489361
522157,1962,2787.0,0.7039827771797632
210637,6600,9376.0,0.7039249146757679
431842,1252,1779.0,0.7037661607644744
410870,3076,4371.0,0.7037291237703043
431110,3874,5505.0,0.7037238873751135
291350,18688,26559.0,0.7036409503369856
170320,2706,3846.0,0.7035881435257411
316443,1471,2091.0,0.7034911525585844
411860,1961,2789.0,0.7031193976335605
316760,10552,15008.0,0.7030916844349681
110147,2042,2906.0,0.7026841018582244
240390,2445,3480.0,0.7025862068965517
170650,3819,5437.0,0.7024094169578812
510300,11051,15733.0,0.702408949342147
290630,27947,39803.0,0.7021330050498706
130320,9038,12876.0,0.7019260639950295
313090,14481,20632.0,0.7018708801861187
