pop_agua,cod_municipio,pop_2021,pop_agua_porcentagem
7881.0,2509206,13998,0.563009001285898
8400.0,2509305,8539,0.9837217472771987
914.0,2509339,4515,0.20243632336655593
1501.0,2509370,2926,0.512987012987013
4875.0,2509396,6630,0.7352941176470589
3889.0,2509404,13261,0.2932659678757258
0.0,2509503,5738,0.0
3450.0,2509602,4842,0.7125154894671624
27439.0,2509701,33433,0.820716058983639
5336.0,2509800,9932,0.5372533225936368
3805.0,2509909,10451,0.36407999234523014
4722.0,2510006,7286,0.6480922316771891
0.0,2510105,10626,0.0
4040.0,2510204,5920,0.6824324324324325
2372.0,2510303,4959,0.47832224238757814
4970.0,2510402,6462,0.7691117301145156
2609.0,2510501,3961,0.6586720525119919
2146.0,2510600,3046,0.7045305318450427
767.0,2510659,1758,0.43629124004550623
1770.0,2510709,2436,0.7266009852216748
108766.0,2510808,108192,1.0053053830227743
6605.0,2510907,12379,0.5335649083124646
3227.0,2511004,3802,0.8487638085218306
3947.0,2511103,7899,0.4996835042410432
11285.0,2511202,28533,0.3955069568569726
11725.0,2511301,16111,0.7277636397492396
12352.0,2511400,18720,0.6598290598290598
7973.0,2511509,11977,0.6656925774400935
3175.0,2511608,6576,0.48281630170316303
3357.0,2511707,4955,0.6774974772956609
8883.0,2511806,10584,0.8392857142857143
4872.0,2511905,19275,0.2527626459143969
14598.0,2512002,18708,0.7803078896728672
648.0,2512036,3882,0.16692426584234932
1409.0,2512077,4337,0.3248789485819691
32803.0,2512101,32802,1.000030485945979
2924.0,2512200,4238,0.6899480887210948
16924.0,2512309,23549,0.7186717058049175
5561.0,2512408,13741,0.40470125900589476
32141.0,2512507,44179,0.7275175988591865
1037.0,2512606,1983,0.5229450327786183
0.0,2512705,19798,0.0
2468.0,2512721,6114,0.40366372260386
0.0,2512747,3619,0.0
0.0,2512754,4541,0.0
0.0,2512788,1974,0.0
0.0,2512804,8541,0.0
7629.0,2512903,24218,0.31501362622842516
780.0,2513000,3931,0.19842279318239633
4432.0,2513109,12131,0.36534498392548015
4292.0,2513208,6581,0.6521805196778605
3540.0,2513307,5871,0.6029637199795606
1617.0,2513356,3593,0.4500417478430281
14690.0,2513406,15426,0.9522883443536886
3006.0,2513505,5129,0.5860791577305517
4439.0,2513604,6986,0.6354136845118808
1055.0,2513653,2639,0.3997726411519515
122495.0,2513703,137349,0.8918521430807651
3277.0,2513802,4562,0.7183252959228409
995.0,2513851,2509,0.3965723395775209
32017.0,2513901,34344,0.9322443512695086
3598.0,2513927,4566,0.7879982479194043
2063.0,2513943,2630,0.7844106463878328
1078.0,2513968,3097,0.34807878592185987
1477.0,2513984,3384,0.4364657210401891
3621.0,2514008,4184,0.8654397705544933
3466.0,2514206,7626,0.4544977707841594
3658.0,2514305,6376,0.5737139272271017
2204.0,2514404,4656,0.4733676975945017
3031.0,2514453,5998,0.5053351117039013
16241.0,2514503,20329,0.7989079639923262
2405.0,2514602,3588,0.6702898550724637
1333.0,2514651,1811,0.7360574268360022
3330.0,2514701,4147,0.802990113334941
2912.0,2514800,3618,0.8048645660585959
7682.0,2514909,7702,0.9974032718774344
6167.0,2515104,11728,0.5258356070941337
35211.0,2515302,52804,0.6668244829937126
4140.0,2515401,10848,0.38163716814159293
11112.0,2515500,13754,0.8079104260578741
2408.0,2515609,3131,0.7690833599488981
2921.0,2515708,2916,1.0017146776406036
4436.0,2515807,7021,0.6318188292266059
4223.0,2515906,6068,0.6959459459459459
4813.0,2515930,5089,0.9457653763018274
1304.0,2515971,7815,0.16685860524632118
19056.0,2516003,26227,0.7265794791626949
12215.0,2516102,15102,0.8088332671169381
0.0,2516151,3594,0.0
16236.0,2516300,17031,0.9533204157125242
0.0,2516409,10969,0.0
12227.0,2516508,15441,0.7918528592707726
11456.0,2516607,14759,0.7762043498882039
10460.0,2516706,15248,0.6859916054564533
4016.0,2516805,9464,0.4243448858833474
12488.0,2516904,15300,0.8162091503267974
2971.0,2517001,9911,0.2997679346181011
2538.0,2517100,2841,0.8933474128827877
1020.0,2517209,5372,0.189873417721519
1990.0,2517407,2255,0.8824833702882483
88604.0,2600054,100346,0.8829848723416978
37546.0,2600104,37404,1.0037963854133247
11423.0,2600203,19810,0.5766279656739021
25240.0,2600302,25065,1.0069818471972871
27102.0,2600401,37082,0.73086672779246
21130.0,2600500,43686,0.4836789818248409
7744.0,2600609,14718,0.5261584454409567
32309.0,2600708,38397,0.8414459462978878
21167.0,2600807,22984,0.9209450052210233
8916.0,2601003,11226,0.7942276857295564
6038.0,2601052,20733,0.29122654705059564
61808.0,2601102,84864,0.7283182503770739
75295.0,2601201,74822,1.0063216700970303
14398.0,2601300,14510,0.9922811853893866
39732.0,2601409,42764,0.9290992423533814
9001.0,2601508,12122,0.7425342352747072
16782.0,2601607,20730,0.8095513748191028
76930.0,2601706,76687,1.0031687248164618
6751.0,2601805,12765,0.5288679984332159
57753.0,2601904,60880,0.9486366622864651
18903.0,2602001,38378,0.49254781385168583
34400.0,2602100,48767,0.7053950417290381
26383.0,2602209,39983,0.6598554385613886
36550.0,2602308,38117,0.9588897342393158
4499.0,2602407,8987,0.5006119951040392
5554.0,2602506,7488,0.7417200854700855
29340.0,2602605,51225,0.5727672035139092
10443.0,2602704,13190,0.7917361637604245
20310.0,2602803,58919,0.34471053480201636
194205.0,2602902,208944,0.9294595681139444
30129.0,2603009,34503,0.8732284149204417
20618.0,2603108,20501,1.00570703868104
8179.0,2603207,28904,0.28297121505673956
4316.0,2603306,11018,0.39172263568705756
3032.0,2603405,5747,0.5275796067513485
126946.0,2603454,158899,0.7989099994336025
15256.0,2603504,18900,0.8071957671957672
7664.0,2603603,8572,0.8940737284181055
16616.0,2603702,24773,0.6707302304928753
8526.0,2603801,20048,0.42527932960893855
14259.0,2603900,19609,0.7271660972002651
84867.0,2604007,84395,1.0055927483855678
369343.0,2604106,365278,1.0111285103400698
3211.0,2604155,14368,0.2234827394209354
38000.0,2604205,43340,0.8767881864328565
9817.0,2604304,11891,0.8255823732234463
9558.0,2604403,13556,0.7050752434346415
14605.0,2604502,21815,0.6694934677973872
13966.0,2604601,26590,0.5252350507709665
14735.0,2604700,18268,0.8066017079045326
7453.0,2604908,10192,0.7312598116169545
24237.0,2605004,24173,1.0026475820129896
22462.0,2605103,37375,0.600989966555184
8116.0,2605152,19079,0.425389171340217
55353.0,2605202,69292,0.7988368065577556
19364.0,2605301,31766,0.6095825725618585
21009.0,2605400,22247,0.9443520474670742
3140.0,2605459,3101,1.0125765881973556
11043.0,2605509,12170,0.9073952341824157
14558.0,2605608,22618,0.643646653108144
32027.0,2605707,33184,0.9651337994214079
6939.0,2605806,15546,0.4463527595522964
22685.0,2605905,31318,0.7243438278306406
141347.0,2606002,140577,1.0054774251833514
19206.0,2606101,30751,0.624565054794966
55090.0,2606200,80055,0.6881518955717943
4507.0,2606309,7537,0.5979832824731326
85309.0,2606408,84699,1.0072019740492804
17951.0,2606606,29412,0.6103291173670611
5439.0,2606705,7768,0.7001802265705458
88837.0,2606804,118370,0.7505026611472502
8315.0,2606903,12247,0.6789417816608149
3020.0,2607109,4543,0.6647589698437156
65753.0,2607208,97669,0.6732228240280949
17133.0,2607307,31187,0.5493635168499695
5008.0,2607406,4966,1.0084575110753122
20682.0,2607505,26308,0.7861487000152045
27076.0,2607604,26672,1.0151469706058789
11156.0,2607703,13553,0.8231387884601196
16110.0,2607752,26900,0.5988847583643123
10961.0,2607802,17006,0.6445372221568858
569150.0,2607901,706867,0.8051726845361291
3482.0,2608008,17228,0.2021128395635013
14162.0,2608057,14850,0.9536700336700337
21221.0,2608107,33328,0.6367318771003361
12206.0,2608206,16011,0.7623508837674099
5332.0,2608255,11485,0.46425772747061383
2342.0,2608305,14922,0.15694947058035116
15483.0,2608404,15431,1.0033698399326032
11961.0,2608453,18252,0.6553254437869822
17685.0,2608503,21460,0.8240913327120224
7740.0,2608602,13224,0.5852994555353902
11097.0,2608701,16318,0.6800465743350901
16675.0,2608750,25849,0.6450926534875624
40883.0,2608800,40589,1.0072433417921112
50541.0,2608909,56198,0.8993380547350439
19352.0,2609006,25472,0.7597361809045227
10114.0,2609105,16321,0.6196924208075486
8866.0,2609154,21776,0.40714548126377664
5196.0,2609204,11220,0.46310160427807484
14641.0,2609303,15470,0.9464124111182934
50946.0,2609402,63294,0.8049104180491041
31465.0,2609501,32573,0.9659840972584656
393734.0,2609600,393115,1.0015746028515828
7659.0,2609709,23935,0.31999164403593067
6400.0,2609808,15152,0.42238648363252373
56731.0,2609907,69969,0.8108019265674798
53867.0,2610004,63500,0.8482992125984252
6137.0,2610103,7600,0.8075
18155.0,2610202,26456,0.6862337465981252
1395.0,2610301,11566,0.12061213902818606
14430.0,2610400,22106,0.652763955487198
17946.0,2610509,28894,0.6210978057728248
41795.0,2610608,56933,0.7341085135158871
336919.0,2610707,334376,1.0076052109003037
12277.0,2610806,22668,0.541600494088583
45660.0,2610905,67735,0.6740975861814423
33917.0,2611002,36901,0.9191349827917943
359372.0,2611101,354317,1.0142668853032737
6682.0,2611200,11305,0.5910659000442282
22512.0,2611309,27148,0.8292323559746574
6982.0,2611408,15101,0.46235348652407127
40463.0,2611507,26175,1.5458643744030562
4435.0,2611533,6805,0.6517266715650257
1601727.0,2611606,1653461,0.9687116902061796
12216.0,2611705,20646,0.5916884626562046
33945.0,2611804,47616,0.712890625
12323.0,2611903,23628,0.521542238022685
9600.0,2612000,9764,0.9832036050798852
3805.0,2612109,11068,0.34378388146006505
61561.0,2612208,61249,1.005093960717726
6079.0,2612307,15862,0.3832429706216114
21622.0,2612406,26890,0.8040907400520639
7254.0,2612455,15558,0.46625530273814114
191.0,2612471,12650,0.015098814229249012
77453.0,2612505,109897,0.7047781104124772
5548.0,2612554,14562,0.38099162202994097
19161.0,2612604,42100,0.4551306413301663
7871.0,2612703,14223,0.553399423469029
9761.0,2612802,11865,0.8226717235566793
7198.0,2612901,16069,0.4479432447569855
31386.0,2613008,60042,0.5227340861397022
30654.0,2613107,37368,0.8203275529865125
17008.0,2613206,22899,0.7427398576357046
19217.0,2613305,21398,0.8980745864099449
20263.0,2613404,21586,0.9387102751783564
23145.0,2613503,34021,0.6803150994973692
30347.0,2613602,34056,0.8910911439981207
98682.0,2613701,114079,0.8650321268594571
9075.0,2613800,18085,0.5017970693945258
87467.0,2613909,86915,1.0063510326180751
11852.0,2614006,19196,0.6174202958949782
22311.0,2614105,36050,0.6188904299583912
27504.0,2614204,46361,0.5932572636483251
5691.0,2614303,11270,0.5049689440993789
2174.0,2614402,6021,0.36106958976914133
66192.0,2614501,65647,1.0083019787652139
28860.0,2614600,28704,1.0054347826086956
10482.0,2614709,12859,0.8151489229333541
17908.0,2614808,26106,0.6859725733547843
23852.0,2614857,23623,1.0096939423443254
13440.0,2615003,29127,0.46142754145638065
3829.0,2615102,7198,0.5319533203667686
10311.0,2615201,10206,1.0102880658436213
51405.0,2615300,52802,0.9735426688383015
37574.0,2615409,46164,0.8139242699939346
10942.0,2615508,13813,0.792152320277999
30210.0,2615607,30816,0.9803348909657321
8970.0,2615706,15243,0.5884668372367644
13951.0,2615805,27551,0.506370004718522
8266.0,2615904,8256,1.0012112403100775
11301.0,2616001,18661,0.6055945554900595
9572.0,2616100,9553,1.0019889040092118
3007.0,2616183,7571,0.397173424910844
15594.0,2616209,20954,0.7442015844230219
19238.0,2616308,32772,0.5870255095813499
109211.0,2616407,139583,0.7824090326185854
9623.0,2616506,14757,0.6520973097513044
12916.0,2700102,20230,0.6384577360355908
8294.0,2700201,17526,0.47323975807371904
223213.0,2700300,233047,0.9578025033576918
17583.0,2700409,47365,0.3712234772511348
14581.0,2700508,16068,0.9074558127956186
7142.0,2700607,8378,0.852470756743853
10769.0,2700706,18338,0.5872505180499509
1753.0,2700904,6710,0.26125186289120716
18569.0,2701001,27356,0.6787907588828777
3700.0,2701100,10460,0.35372848948374763
2964.0,2701209,10889,0.2722013040683258
19837.0,2701308,21331,0.9299610894941635
3340.0,2701357,6954,0.48029910842680473
51436.0,2701407,57537,0.8939638841093557
7836.0,2701506,9567,0.8190655377861399
5498.0,2701605,17719,0.31028839099271965
8800.0,2701704,16979,0.5182872960716178
6091.0,2701803,9159,0.6650289332896604
4500.0,2701902,7311,0.6155108740254411
2373.0,2702009,10643,0.22296345015503147
12142.0,2702108,21818,0.5565129709414245
4246.0,2702207,5864,0.7240791268758526
57647.0,2702306,57294,1.0061612036164345
14656.0,2702355,24309,0.6029042741371509
52169.0,2702405,52262,0.9982205043817688
4661.0,2702504,11067,0.42116201319237373
7039.0,2702553,18255,0.38559298822240484
8141.0,2702603,22178,0.36707548020560915
4779.0,2702702,4779,1.0
6421.0,2702801,12807,0.5013664402280004
16272.0,2702900,41237,0.39459708514198416
6248.0,2703007,15627,0.39982082293466437
11300.0,2703106,25613,0.44118221215788855
5008.0,2703205,24586,0.20369315870820792
6892.0,2703304,18392,0.3747281426707264
4816.0,2703403,5219,0.92278214217283
3696.0,2703502,7006,0.5275478161575792
3974.0,2703601,8403,0.4729263358324408
2408.0,2703700,5761,0.41798298906439857
9500.0,2703759,11536,0.823509015256588
12247.0,2703809,24081,0.5085752252813421
2783.0,2703908,4137,0.6727096930142615
7516.0,2704005,24722,0.3040207102985195
10679.0,2704104,17771,0.6009228518372629
895712.0,2704302,1025360,0.8735585550440821
8401.0,2704401,19864,0.42292589609343534
16094.0,2704500,33032,0.487224509566481
5262.0,2704609,9004,0.5844069302532208
47665.0,2704708,52380,0.9099847269950363
8211.0,2704807,13193,0.6223755021602365
1608.0,2704906,3494,0.46021751574127073
9513.0,2705002,25207,0.3773951680088864
8942.0,2705101,24634,0.3629942356093204
11918.0,2705200,18031,0.6609727691198491
2341.0,2705309,5322,0.43987222848553176
4607.0,2705408,7165,0.642986741102582
13986.0,2705507,28333,0.49362933681572724
5312.0,2705606,12764,0.41617047947351926
19604.0,2705705,21738,0.9018308952065507
5537.0,2705804,9441,0.5864844825759983
2628.0,2705903,5128,0.5124804992199687
5590.0,2706000,11657,0.4795401904435103
3926.0,2706109,11535,0.3403554399653229
3865.0,2706208,5037,0.7673218185427834
69005.0,2706307,73337,0.9409302262159619
21926.0,2706406,24351,0.9004147673606834
7985.0,2706422,10539,0.7576620172691906
5935.0,2706448,13332,0.44516951695169515
4919.0,2706505,15258,0.3223882553414602
5294.0,2706604,7560,0.7002645502645503
62409.0,2706703,63846,0.9774927168499201
10107.0,2706802,17848,0.5662819363514119
32697.0,2706901,35212,0.9285754856298989
1253.0,2707008,2905,0.43132530120481927
19057.0,2707107,25183,0.7567406583806536
3924.0,2707206,14418,0.2721598002496879
27060.0,2707305,27249,0.9930639656501156
3587.0,2707404,7701,0.46578366445916114
6671.0,2707602,11248,0.5930832147937412
45864.0,2707701,75394,0.6083242698357959
4349.0,2707909,7320,0.5941256830601093
36562.0,2708006,47819,0.76459148037391
5517.0,2708105,10687,0.5162346776457378
3957.0,2708204,6969,0.5678002582866982
24064.0,2708303,23996,1.0028338056342723
16719.0,2708402,32405,0.5159388983181608
60000.0,2708600,61797,0.9709209184911889
8013.0,2708709,8013,1.0
9103.0,2708808,34290,0.2654709827938174
6884.0,2708907,13936,0.49397244546498276
3826.0,2708956,13921,0.2748365778320523
8281.0,2709103,20072,0.41256476683937826
39000.0,2709152,44372,0.878932660236185
7550.0,2709202,27826,0.2713289729030403
52006.0,2709301,65790,0.790484876120991
19800.0,2709400,25693,0.7706379169423578
2381.0,2800100,2380,1.000420168067227
21518.0,2800209,21681,0.9924818965914857
659377.0,2800308,664908,0.9916815559445818
8328.0,2800407,9947,0.8372373579973862
14998.0,2800506,18686,0.8026329872631917
31237.0,2800605,30930,1.0099256385386357
17710.0,2800670,26899,0.6583887876872746
6566.0,2800704,8353,0.7860648868669939
15737.0,2801009,18218,0.863816006147766
3996.0,2801108,4006,0.9975037443834248
17044.0,2801207,30402,0.5606210117755411
34620.0,2801306,34514,1.0030712174769658
21514.0,2801405,22239,0.9673996132919646
17232.0,2801504,16937,1.0174174883391391
5902.0,2801603,5913,0.9981396922036191
15125.0,2801702,18029,0.8389261744966443
3893.0,2801900,3998,0.9737368684342171
2539.0,2802007,5215,0.4868648130393097
59273.0,2802106,69556,0.8521622865029617
5421.0,2802205,5601,0.9678628816282807
15640.0,2802304,15556,1.0053998457186937
11251.0,2802403,11601,0.9698301870528403
2138.0,2802502,3384,0.6317966903073287
5169.0,2802601,5824,0.8875343406593407
8467.0,2802700,8521,0.9936627156437038
8124.0,2802809,18149,0.44762796848311204
94442.0,2802908,96142,0.9823178215556156
32089.0,2803005,42166,0.7610159844424418
4689.0,2803104,4886,0.9596807204257061
24829.0,2803203,34709,0.7153476043677433
15119.0,2803302,18907,0.7996509229385942
10551.0,2803401,13429,0.7856876908183781
99387.0,2803500,105221,0.9445547941950752
18311.0,2803609,30080,0.6087433510638298
6027.0,2803708,6961,0.8658238758799023
3690.0,2803807,3699,0.9975669099756691
12482.0,2803906,12653,0.9864854184778313
12645.0,2804003,17271,0.7321521625846795
7677.0,2804102,11348,0.6765068734578781
13779.0,2804201,15175,0.9080065897858319
7645.0,2804300,7639,1.0007854431208274
14702.0,2804409,18703,0.7860770999304925
8596.0,2804458,8809,0.9758201839028267
37589.0,2804508,37324,1.007099989283035
26477.0,2804607,26795,0.9881321142004105
6457.0,2804706,6496,0.9939963054187192
171858.0,2804805,185706,0.9254305192077801
7593.0,2804904,14540,0.5222145804676753
3269.0,2805000,3285,0.9951293759512938
3596.0,2805109,9665,0.3720641489912054
5202.0,2805208,6627,0.7849705749207786
8619.0,2805307,9359,0.9209317234747302
20702.0,2805406,35122,0.589431125790103
23219.0,2805505,23867,0.972849541207525
28621.0,2805604,28693,0.9974906771686474
29705.0,2805703,29692,1.0004378283712785
12245.0,2805802,19809,0.6181533646322379
8363.0,2805901,10284,0.8132049786075457
18492.0,2806008,18773,0.9850316944548021
7660.0,2806107,11008,0.6958575581395349
12562.0,2806206,20025,0.6273158551810237
1850.0,2806305,14121,0.13101055166064726
7070.0,2806404,7844,0.9013258541560428
3930.0,2806503,3923,1.0017843487127198
8707.0,2806602,12151,0.7165665377335199
109255.0,2806701,91093,1.1993786569769356
7467.0,2806800,11207,0.6662800035691978
2821.0,2806909,3781,0.7460989156307855
3761.0,2807006,3947,0.9528756017228275
33649.0,2807105,40606,0.8286706398069251
3377.0,2807204,8970,0.37647714604236343
3159.0,2807303,3249,0.9722991689750693
44973.0,2807402,52530,0.8561393489434609
8895.0,2807501,13535,0.65718507572959
11014.0,2807600,25550,0.4310763209393346
12297.0,2900207,20347,0.6043642797464
13233.0,2900306,15187,0.8713373279778758
11038.0,2900355,17126,0.6445171084900152
6251.0,2900405,17033,0.3669934832384195
7478.0,2900504,10560,0.7081439393939394
2555.0,2900603,4416,0.5785778985507246
148651.0,2900702,152327,0.9758677056595351
11613.0,2900801,22490,0.5163628279235216
4207.0,2900900,5366,0.784010436079016
27291.0,2901007,37441,0.7289068133863946
20287.0,2901106,25048,0.809924944107314
12779.0,2901155,16090,0.7942200124300808
4025.0,2901205,21607,0.18628222335354283
7258.0,2901304,13132,0.5526957051477307
7785.0,2901353,14503,0.5367854926566917
6397.0,2901403,13938,0.4589611135026546
6063.0,2901502,11297,0.5366911569443215
9888.0,2901601,19479,0.507623594640382
3545.0,2901700,11677,0.30358825040678256
8463.0,2901809,11878,0.7124936858056912
11268.0,2901908,17788,0.6334607600629638
4985.0,2901957,7302,0.6826896740619008
4203.0,2902005,13045,0.3221924108853967
8200.0,2902054,12208,0.6716906946264745
35540.0,2902104,54648,0.6503440199092373
5683.0,2902203,11461,0.49585550999040223
5863.0,2902252,10961,0.534896451053736
5468.0,2902302,8837,0.6187620233110784
9290.0,2902401,11299,0.822196654571201
3755.0,2902500,13929,0.2695814487759351
12156.0,2902609,20449,0.5944544965523987
4534.0,2902658,13240,0.34244712990936554
20198.0,2902807,20392,0.9904864652805021
23169.0,2902906,31209,0.7423820051908103
8633.0,2903003,13833,0.6240873274054797
3311.0,2903102,5612,0.5899857448325018
151863.0,2903201,156975,0.9674343048256092
7758.0,2903235,15054,0.515344758868075
16220.0,2903276,16105,1.0071406395529339
16741.0,2903409,23437,0.7142979050219738
9588.0,2903508,17109,0.5604068034367876
5141.0,2903607,15984,0.3216341341341341
9059.0,2903706,12329,0.7347716765349988
11071.0,2903805,18531,0.5974313312827154
70151.0,2903904,69662,1.0070196089690218
2885.0,2903953,9823,0.29369846279140793
4845.0,2904001,14446,0.3353869583275647
9569.0,2904050,16884,0.5667495854063018
8112.0,2904100,21497,0.3773549797646183
5106.0,2904209,10129,0.5040971468062
9858.0,2904308,14222,0.693151455491492
2752.0,2904407,10618,0.2591825202486344
3109.0,2904506,10130,0.3069101678183613
53691.0,2904605,67335,0.7973713521942526
14974.0,2904704,18306,0.8179831749153283
10000.0,2904753,21276,0.47001316036849033
2943.0,2904803,6488,0.4536066584463625
13181.0,2904852,18911,0.6970017450161282
26057.0,2904902,33567,0.7762683588047785
14302.0,2905008,23291,0.6140569318620926
7488.0,2905107,9058,0.8266725546478251
3540.0,2905156,14608,0.2423329682365827
30619.0,2905206,51081,0.5994205281807325
11722.0,2905305,18513,0.6331766866526225
9806.0,2905404,18427,0.532153904596516
6420.0,2905503,13391,0.4794264804719588
24784.0,2905602,32006,0.7743548084734112
295407.0,2905701,304302,0.9707691701007551
19549.0,2905800,35382,0.5525125770165621
9031.0,2905909,28820,0.3133587786259542
36003.0,2906006,71487,0.5036300306349406
4806.0,2906105,9703,0.4953107286406266
21202.0,2906204,26325,0.8053941120607787
23813.0,2906303,30906,0.770497637999094
5058.0,2906402,8181,0.6182618261826183
79443.0,2906501,87458,0.9083560108852249
9024.0,2906600,14368,0.6280623608017817
19074.0,2906709,25053,0.7613459465932224
24788.0,2906808,34882,0.7106243908032797
9306.0,2906824,16753,0.5554826001313198
7876.0,2906857,11616,0.678030303030303
30096.0,2906873,30862,0.9751798328040957
2129.0,2906899,8801,0.24190432905351664
14983.0,2906907,22093,0.6781786086090617
7521.0,2907004,9346,0.804729295955489
29118.0,2907103,29070,1.0016511867905056
73092.0,2907202,72545,1.0075401474946586
21938.0,2907301,26318,0.833573979785698
2629.0,2907400,3599,0.7304806890803001
54970.0,2907509,54970,1.0
4568.0,2907558,9316,0.49033920137398024
15006.0,2907608,17280,0.8684027777777777
5990.0,2907707,11200,0.5348214285714286
21545.0,2907806,32576,0.6613764734774067
12401.0,2907905,17352,0.7146726602120793
14328.0,2908002,16549,0.8657924950148045
18835.0,2908101,18807,1.001488807358962
16311.0,2908200,22762,0.716589051928653
9970.0,2908309,17165,0.5808330905913196
58103.0,2908408,67013,0.8670407234417202
26143.0,2908507,33398,0.7827714234385292
15290.0,2908606,26035,0.5872863453043979
7977.0,2908705,17178,0.46437303527768076
1979.0,2908804,4045,0.4892459826946848
9425.0,2908903,22495,0.4189819959991109
2927.0,2909000,8642,0.33869474658643833
7612.0,2909208,15717,0.48431634535852897
26431.0,2909307,32191,0.821068000372775
6697.0,2909406,13769,0.48638245333720675
3539.0,2909505,5351,0.6613717062231359
9092.0,2909604,21163,0.42961772905542694
4959.0,2909703,13947,0.35556033555603356
58182.0,2909802,63591,0.9149407935085153
30774.0,2909901,34886,0.8821303674826578
4080.0,2910008,10525,0.38764845605700715
81734.0,2910057,82432,0.9915324145962733
9225.0,2910107,12240,0.7536764705882353
4072.0,2910206,4065,1.0017220172201722
3290.0,2910305,8126,0.4048732463696776
4593.0,2910404,16446,0.2792776358993068
36483.0,2910503,41901,0.8706952101381829
34965.0,2910602,37578,0.9304646335621907
41308.0,2910701,60858,0.6787603930461074
107508.0,2910727,114396,0.9397881044791776
15944.0,2910750,17845,0.8934715606612497
5656.0,2910776,5661,0.9991167638226461
560957.0,2910800,619609,0.9053403033203198
11709.0,2910859,16345,0.7163658611196084
4919.0,2910909,5629,0.873867472019897
7234.0,2911006,10575,0.6840661938534279
16890.0,2911105,25857,0.6532080287736396
24695.0,2911204,32596,0.7576082954963799
2622.0,2911253,4440,0.5905405405405405
5670.0,2911303,11259,0.5035971223021583
10011.0,2911402,15234,0.6571484836549822
4393.0,2911501,6985,0.6289191123836793
10870.0,2911600,20762,0.5235526442539254
1874.0,2911659,6646,0.281974119771291
68057.0,2911709,84928,0.8013493782969103
9673.0,2911808,20700,0.4672946859903382
7907.0,2911857,12987,0.6088396088396089
19302.0,2911907,24121,0.8002155797852494
5023.0,2912004,9031,0.5561953272062895
21050.0,2912103,21378,0.9846571241463187
12678.0,2912202,19786,0.640756090164763
12313.0,2912301,16230,0.7586568083795441
15621.0,2912400,18319,0.8527212184071183
5289.0,2912509,14947,0.35385027095738275
2232.0,2912608,4046,0.5516559565002471
13779.0,2912707,23404,0.588745513587421
4978.0,2912806,8690,0.5728423475258918
12027.0,2912905,14882,0.808157505711598
3640.0,2913002,16403,0.2219106261049808
16209.0,2913101,17080,0.9490046838407494
21621.0,2913200,27003,0.8006888123541829
5162.0,2913309,6220,0.829903536977492
12393.0,2913408,15650,0.7918849840255591
4129.0,2913457,13091,0.31540753189213966
15315.0,2913507,26963,0.5680005934057782
144825.0,2913606,159923,0.9055920661818501
22171.0,2913705,40333,0.5496987578409739
10467.0,2913804,14354,0.7292044029538804
41758.0,2913903,45922,0.9093245067723531
37993.0,2914000,59435,0.6392361403213594
6671.0,2914109,9911,0.6730905054989406
4306.0,2914208,7279,0.5915647753812336
3539.0,2914307,8197,0.43174332072709526
7670.0,2914406,25478,0.30104403799356305
35948.0,2914505,29173,1.2322352860521715
73120.0,2914604,73524,0.9945051955823949
26026.0,2914653,30747,0.8464565648681173
58466.0,2914703,64646,0.9044024378925224
214011.0,2914802,213685,1.0015256101270562
14800.0,2914901,28684,0.5159670896667131
8535.0,2915007,16110,0.5297951582867784
9436.0,2915106,12242,0.7707890867505309
9024.0,2915205,14452,0.6244118461112649
5290.0,2915304,6825,0.7750915750915751
5605.0,2915353,14542,0.3854352908815844
5211.0,2915403,6596,0.7900242571255306
20309.0,2915502,20398,0.9956368271399156
50749.0,2915601,64455,0.7873555193545885
5834.0,2915700,8003,0.7289766337623391
20488.0,2915809,22754,0.900413114177727
3099.0,2915908,6436,0.4815102548166563
13464.0,2916005,19316,0.6970387243735763
18398.0,2916104,22337,0.8236558177015714
6339.0,2916203,8526,0.7434904996481351
8010.0,2916302,10215,0.7841409691629956
77408.0,2916401,76795,1.0079822905137052
12454.0,2916500,35883,0.3470724298414291
8196.0,2916609,10298,0.795882695669062
5016.0,2916708,8347,0.6009344674733437
16422.0,2916807,19843,0.8275966335735524
14481.0,2916856,14539,0.9960107297613315
10847.0,2916906,12528,0.8658205619412516
14247.0,2917003,36116,0.3944789013179754
6869.0,2917201,19030,0.3609563846558066
21569.0,2917300,28740,0.7504871259568545
5351.0,2917334,11016,0.48574800290486564
2270.0,2917359,8277,0.2742539567476139
5347.0,2917409,14850,0.3600673400673401
66371.0,2917508,80635,0.8231041111180009
41808.0,2917607,54673,0.7646918954511368
21299.0,2917706,33746,0.6311562851893557
10161.0,2917805,18981,0.5353247984826932
6356.0,2917904,10726,0.5925787805332836
142086.0,2918001,156126,0.9100726336420584
19303.0,2918100,40651,0.4748468672357384
5760.0,2918209,14557,0.3956859242975888
6868.0,2918308,10808,0.6354552183567728
21898.0,2918357,25402,0.8620581056609716
218427.0,2918407,218162,1.0012146936680082
2974.0,2918456,8988,0.33088562527814863
13975.0,2918506,15262,0.9156729131175468
4014.0,2918555,5768,0.6959084604715673
2207.0,2918605,5976,0.3693105756358768
1828.0,2918704,3693,0.4949905226103439
3192.0,2918753,15770,0.20240963855421687
6400.0,2918803,24032,0.2663115845539281
2602.0,2918902,3975,0.6545911949685534
2295.0,2919009,3758,0.6106971793507184
