cod_municipio,doencas_infecciosas,populacao,doencas_infecciosas_100k
2932101,7,19877,35.216581979171906
2932200,18,18847,95.50591606091155
2932309,16,27263,58.687598576825735
2932408,1,13891,7.198905766323519
2932457,6,19402,30.92464694361406
2932507,12,18544,64.71095772217429
2932606,7,16665,42.004200420042004
2932705,5,20413,24.49419487581443
2932804,15,19256,77.89779808890735
2932903,199,97233,204.66302592741147
2933000,3,28800,10.416666666666668
2933059,11,14121,77.89816585227676
2933109,12,9210,130.29315960912052
2933158,6,12625,47.524752475247524
2933174,3,8785,34.14911781445646
2933208,10,43716,22.874919937780216
2933257,7,6153,113.76564277588167
2933307,945,341128,277.02211486597406
2933406,6,9344,64.21232876712328
2933455,3,12180,24.63054187192118
2933505,14,20978,66.7365811802841
2933604,21,46523,45.138963523418525
3100104,1,7006,14.273479874393377
3100203,3,23250,12.903225806451614
3100302,6,13444,44.629574531389466
3100609,5,13523,36.97404422095689
3100708,3,1992,150.60240963855424
3100906,32,19247,166.25967683275314
3101003,4,13599,29.413927494668727
3101102,22,25141,87.5064635456028
3101201,9,5976,150.60240963855424
3101508,85,35401,240.10621168893536
3101607,219,80494,272.0699679479216
3101706,76,42143,180.3383717343331
3101904,9,19958,45.09469886762201
3102001,4,14517,27.553902321416267
3102100,7,10859,64.46265770328759
3102308,1,15169,6.592392379194409
3102407,1,3605,27.739251040221912
3102605,10,41396,24.156923374239057
3102803,1,12206,8.192692118630182
3103405,48,36712,130.74743952930922
3103504,222,117825,188.4150222788033
3103751,7,6931,100.99552734093204
3104007,120,107337,111.79742306939825
3104106,2,10883,18.377285674905817
3104205,14,40380,34.670629024269445
3104502,5,17862,27.99238607098869
3104700,5,12678,39.43839722353684
3104809,3,4851,61.84291898577613
3104908,15,19199,78.12906922235534
3105103,9,23898,37.66005523474768
3105202,6,4766,125.8917331095258
3105400,2,32866,6.085316132173066
3105608,119,138204,86.1045989985818
3105905,10,20897,47.8537589127626
3106200,5270,2521564,208.99727312096778
3106309,8,26994,29.63621545528636
3106408,10,7719,129.55045990413265
3106507,9,11872,75.80862533692722
3106705,787,444784,176.939817979064
3106903,10,14554,68.7096330905593
3107000,1,2498,40.03202562049639
3107109,18,40219,44.75496655809444
3107307,22,50256,43.77586755810252
3107406,108,51028,211.64850670220272
3107505,1,6459,15.482272797646694
3107604,1,4244,23.5626767200754
3107802,3,14862,20.185708518368994
3108008,4,17607,22.71823706480377
3108206,12,5444,220.4261572373255
3108305,5,19614,25.491995513408792
3108404,3,14949,20.06823198876179
3108503,1,6288,15.903307888040713
3108552,6,16748,35.82517315500358
3108602,110,32405,339.45378799567965
3108909,4,14410,27.75850104094379
3109006,4,40666,9.836226823390547
3109105,7,10991,63.68847238649804
3109303,7,25013,27.98544756726502
3109402,3,28121,10.66818391949077
3109451,4,6988,57.240984544934165
3109501,7,14075,49.733570159857905
3109808,2,2706,73.90983000739098
3109907,3,11749,25.534088007490002
3110004,5,45047,11.09951828090661
3110509,9,21801,41.282509976606576
3110608,1,29814,3.354128932716174
3110707,2,12812,15.610365282547612
3110905,5,16762,29.829375969454716
3111002,7,21054,33.24783889047212
3111101,4,19752,20.25111381125962
3111150,8,3824,209.20502092050208
3111200,88,54186,162.40357287860334
3111408,1,8269,12.093360744951022
3111507,4,15563,25.701985478378205
3111606,2,28842,6.93433187712364
3111804,9,12201,73.76444553725104
3112307,51,38057,134.0095120477179
3112604,4,16234,24.639645189109277
3112703,2,15313,13.060798014758701
3112802,2,8663,23.08669052291354
3113008,3,23780,12.615643397813288
3113206,7,25669,27.270248159258248
3113305,210,33011,636.1515858350247
3113404,333,92603,359.5995810070948
3113503,13,9414,138.09220310176332
3113602,1,6792,14.723203769140163
3113701,4,18674,21.42015636714148
3113909,6,12182,49.25299622393696
3114006,1,11511,8.687342541916427
3114105,1,14947,6.690305746972637
3114303,4,30334,13.18652337311268
3114402,5,21268,23.5094978371262
3114501,1,19559,5.112735824939926
3114550,3,10066,29.803298231670976
3114600,4,4049,98.78982464806124
3115102,8,17740,45.095828635851184
3115300,98,75540,129.73259200423618
3115458,2,6257,31.9642000958926
3115474,1,4965,20.14098690835851
3115508,2,21610,9.254974548819991
3115805,3,10346,28.996713705780014
3116001,6,5699,105.2816283558519
3116100,5,15345,32.583903551645484
3116159,3,13953,21.50075252633842
3116506,5,7514,66.54245408570668
3116902,1,3120,32.05128205128205
3117108,2,10322,19.376089905057157
3117306,8,28346,28.222676920905947
3117504,12,17503,68.55967548420271
3118007,30,55309,54.24072031676581
3118205,2,6969,28.698522026115654
3118304,82,129606,63.26867583290897
3118403,6,22949,26.14493006231208
3118601,757,668949,113.16258788039148
3118809,20,26611,75.15689000789148
3118908,1,8897,11.239743733842868
3119104,7,23668,29.575798546560755
3119302,10,27966,35.75770578559679
3119401,235,110290,213.07462145253422
3119955,2,6382,31.338138514572233
3120003,2,2728,73.31378299120234
3120201,2,12931,15.466707911221096
3120300,3,5982,50.150451354062184
3120805,9,15474,58.162078324932146
3120904,157,80616,194.7504217525057
3121258,1,10768,9.286775631500742
3121506,2,2884,69.34812760055479
3121605,92,47825,192.36800836382645
3122009,2,19976,10.012014417300762
3122108,1,4974,20.10454362685967
3122306,370,240408,153.9050281188646
3122405,4,6025,66.39004149377593
3122454,2,11211,17.839621800017838
3122603,4,4451,89.86744551786116
3123106,2,5154,38.80481179666278
3123205,6,13427,44.68608028599091
3123601,5,28320,17.65536723163842
3123809,3,7241,41.43074161027482
3123908,9,15380,58.51755526657997
3124005,5,18958,26.37409009389176
3124104,11,71551,15.373649564646197
3124203,8,25122,31.844598360003182
3124302,17,31610,53.78044922492882
3124708,4,3491,114.58034947006588
3124906,1,11330,8.8261253309797
3125101,99,36951,267.9223836973289
3125507,2,3173,63.03183107469272
3125606,11,7504,146.58848614072497
3125903,2,9696,20.627062706270628
3125952,1,11054,9.04649900488511
3126000,2,7533,26.549847338377806
3126109,66,67822,97.31355607325057
3126208,3,9688,30.966143682906687
3126703,12,26369,45.50798285865979
3127008,3,18492,16.223231667748216
3127057,2,4561,43.85003288752467
3127073,4,5299,75.48594074353652
3127107,46,60012,76.65133639938678
3127206,1,4392,22.768670309653917
3127339,3,5096,58.86970172684458
3127354,2,3164,63.21112515802782
3127370,1,3378,29.603315571343988
3127503,1,6171,16.20482903905364
3127602,3,11818,25.385005923168052
3127701,1220,281046,434.0926396390626
3127800,2,15890,12.586532410320956
3128006,25,34573,72.31076273392532
3128105,1,14258,7.013606396409034
3128253,1,4989,20.044097013429546
3128303,12,19017,63.10143555765894
3128709,82,52078,157.45612350704712
3128907,4,8105,49.352251696483656
3129103,3,5577,53.79236148466917
3129400,2,5010,39.92015968063872
3129509,3,25358,11.830586008360282
3129608,4,8437,47.41021690174233
3129707,1,13986,7.15000715000715
3129806,123,182153,67.5256515127393
3130051,5,12097,41.33256179217988
3130101,15,43817,34.23328844968848
3130408,2,6610,30.2571860816944
3130507,1,12444,8.036001285760205
3130556,2,6940,28.818443804034583
3130606,2,7358,27.18129926610492
3130705,1,6951,14.386419220256078
3130903,5,24079,20.764981934465716
3131109,1,7560,13.227513227513228
3131208,10,20000,50.0
3131307,881,265409,331.9405144512809
3131604,1,7027,14.230823964707557
3131703,144,120904,119.1027592139218
3131802,2,11576,17.277125086385624
3131901,14,52446,26.69412347938832
3132107,4,18164,22.021581149526536
3132206,3,13435,22.32973576479345
3132305,3,12836,23.371766905578063
3132404,265,97334,272.25840918897813
3132503,14,34936,40.07327684909549
3132701,15,23209,64.63010039208928
3132800,1,2056,48.63813229571984
3132909,1,10157,9.845426799251747
3133006,9,15714,57.2737686139748
3133105,26,15423,168.5793944109447
3133204,6,12244,49.003593596863766
3133303,55,21029,261.54358267154885
3133402,6,15379,39.01424019767215
3133501,4,21761,18.381508202748037
3133600,3,9881,30.361299463617044
3133709,1,11252,8.887308922858159
3133758,1,16199,6.173220569170937
3133808,117,93847,124.6710070646904
3134004,3,15022,19.97070962588204
3134202,237,105255,225.167450477412
3134400,20,39690,50.390526581002774
3134608,4,20418,19.590557351356647
3134707,1,12323,8.114907084313884
3134905,10,26264,38.07493146512336
3135050,30,39388,76.16532954199249
3135100,159,72018,220.77813879863368
3135209,59,67852,86.95395861581088
3135308,2,4384,45.62043795620438
3135407,1,4852,20.610057708161584
3135456,11,7738,142.1555957611786
3135506,2,12315,16.24035728786033
3135704,1,5207,19.204916458613404
3135803,8,25474,31.404569364842587
3136009,12,15455,77.64477515367194
3136207,94,80416,116.89216076402707
3136306,31,47726,64.9541130620626
3136504,3,10842,27.67017155506364
3136520,3,4487,66.85981724983286
3136579,4,4889,81.81632235631008
3136652,12,27392,43.80841121495327
3136702,1083,573285,188.91127449697794
3136801,2,4345,46.029919447640964
3136900,1,10681,9.362419249133977
3136959,2,5715,34.99562554680665
3137007,7,18193,38.47633705271259
3137106,12,7600,157.89473684210526
3137205,81,52711,153.66811481474454
3137304,2,4082,48.99559039686428
3137502,12,18111,66.25807520291535
3137601,25,65657,38.07667118509831
3137700,19,19918,95.39110352445024
3137809,4,20907,19.132348017410436
3138005,6,6833,87.80916142250841
3138203,107,104783,102.11580122729833
3138351,4,4920,81.30081300813008
3138401,121,52640,229.86322188449847
3138609,15,16724,89.6914613728773
3138625,4,7589,52.707866649097376
3138682,2,6718,29.770765108663294
3138807,6,18257,32.86410691789451
3138906,4,7111,56.25087891998312
3139003,1,42413,2.3577676655742343
3139201,11,18602,59.13342651327814
3139300,37,18226,203.00669373422582
3139409,333,91169,365.25573385690313
3139508,34,22802,149.1097272169108
3139607,13,27647,47.021376641226894
3139805,7,12901,54.25935973955507
3140001,36,61288,58.739068006787626
3140209,1,2987,33.47840642785403
3140506,3,13443,22.31644722160232
3140704,12,31364,38.26042596607576
3140803,5,14548,34.36898542755018
3140852,1,11260,8.880994671403197
3141009,3,12412,24.170157911698357
3141108,4,38151,10.484653089040917
3141207,1,3741,26.73082063619353
3141306,2,3832,52.192066805845506
3141405,8,20759,38.5375018064454
3141504,1,6446,15.513496742165684
3141603,3,10758,27.886224205242613
3141801,35,31497,111.12169412959963
3142007,6,13620,44.05286343612335
3142205,2,15111,13.235391436701741
3142403,5,7554,66.19009796134497
3142700,1,14747,6.781040211568454
3142809,5,21236,23.544923714447165
3142908,24,20696,115.96443757247778
3143104,57,47931,118.92094886399198
3143203,10,21513,46.483521591595775
3143302,816,413487,197.3459866936566
3143450,2,8315,24.052916416115455
3143500,5,8910,56.116722783389456
3143906,364,109392,332.7482814099751
3144003,5,26961,18.54530618300508
3144102,3,20545,14.602092966658553
3144201,2,3220,62.11180124223603
3144300,67,40665,164.7608508545432
3144607,1,26826,3.7277268321777384
3144706,7,17551,39.88376730670617
3144805,239,96157,248.55184749940202
3145000,3,15800,18.987341772151897
3145208,63,105520,59.70432145564822
3145307,20,31335,63.82639221318015
3145356,1,10778,9.2781592132121
3145372,1,5324,18.782870022539445
3145406,1,1720,58.13953488372093
3145455,1,6171,16.20482903905364
3145604,42,41840,100.38240917782026
3145877,1,8079,12.377769525931427
3145901,14,39867,35.11676323776557
3146008,7,33791,20.715575153147288
3146107,115,74558,154.24233482657797
3146305,16,20252,79.00454276120877
3146404,2,4462,44.82294935006723
3146552,2,6094,32.81916639317361
3146701,1,6611,15.126304643775526
3146750,3,5349,56.08524957936063
3147006,107,93862,113.997144744412
3147105,77,94808,81.21677495569995
3147204,8,21605,37.02846563295533
3147303,5,21221,23.56156637293247
3147402,2,24700,8.097165991902834
3147709,3,8057,37.234702742956436
3147907,165,115337,143.05903569539697
3147956,2,6002,33.32222592469177
3148004,357,153585,232.44457466549468
3148103,123,91449,134.50119738870845
3148301,2,9584,20.868113522537563
3148509,2,8419,23.75579047392802
3148608,7,17537,39.915607002337914
3148707,62,24329,254.839902996424
3149101,4,11146,35.887313834559485
3149200,5,3643,137.2495196266813
3149309,15,64712,23.179626653480035
3149606,1,4432,22.56317689530686
3149804,7,16321,42.88952882789045
3149903,1,21485,4.654410053525716
3150539,1,4986,20.056157240272764
3150703,1,6348,15.75299306868305
3150802,2,17634,11.341726210729274
3151107,6,10772,55.699962866691415
3151206,89,56640,157.13276836158192
3151305,2,10759,18.589088205223533
3151404,10,28215,35.4421407052986
3151503,22,34918,63.004753995074175
3151602,3,12292,24.406117800195247
3151701,8,16846,47.48901816454945
3151800,238,168641,141.1281953973233
3151909,1,8359,11.963153487259241
3152006,15,32035,46.82378648353364
3152105,152,59875,253.86221294363258
3152131,6,4283,140.08872285780996
3152204,61,37864,161.10289457004015
3152303,3,11348,26.436376454000705
3152402,10,16616,60.1829561868079
3152501,338,152549,221.5681518725131
3152600,3,5900,50.847457627118644
3152808,14,28017,49.96966127708177
3152907,1,8566,11.67406023815083
3153400,10,19627,50.9502216334641
3153509,1,8301,12.046741356463077
3154002,1,23711,4.217451815613006
3154101,2,10520,19.011406844106464
3154150,2,7201,27.773920288848768
3154200,6,11540,51.99306759098787
3154309,40,17396,229.93791676247412
3154457,5,8134,61.47037128104253
3154507,2,9476,21.105951878429718
3154606,85,338197,25.13328030703998
3154804,1,10420,9.596928982725528
3155207,1,5402,18.511662347278786
3155504,1,12335,8.107012565869477
3155603,5,31045,16.105653084232568
3155801,7,17959,38.97767136254802
3155900,2,5485,36.46308113035552
3156007,3,12739,23.54972917811445
3156502,2,5798,34.494653328734046
3156601,3,10256,29.251170046801874
3156700,45,137125,32.81677301731997
3156908,15,26374,56.874194282247664
3157005,31,41699,74.34231036715508
3157104,6,7012,85.56759840273817
3157203,15,31604,47.46234653841286
3157252,2,8181,24.446889133357782
3157336,2,8664,23.084025854108955
3157708,6,14255,42.09049456331112
3157807,112,220444,50.80655404547187
3157906,5,16302,30.671083302662247
3158201,11,14611,75.28574361782219
3158607,1,3981,25.119316754584275
3158904,1,8667,11.538017768547363
3158953,2,35369,5.654669343210156
3159506,2,5457,36.65017408832692
3159605,29,43753,66.2811692912486
3159704,2,3357,59.57700327673518
3159803,8,19872,40.25764895330113
3159902,1,18613,5.372589050663515
3160405,5,28427,17.58891194990678
3160454,2,7297,27.408524050979853
3160702,71,46421,152.94801921544126
3160959,1,5658,17.674089784376104
3161007,4,17327,23.085358111617705
3161106,20,56477,35.412645855835116
3161304,5,6274,79.69397513547976
3161700,3,8459,35.465185010048465
3161809,1,12597,7.938398031277289
3161908,2,11019,18.150467374534895
3162005,7,25561,27.385470052032396
3162104,42,35782,117.37745235034375
3162203,4,7498,53.34755934915977
3162252,1,4932,20.275750202757504
3162401,12,25098,47.81257470714798
3162450,4,13125,30.476190476190474
3162500,121,90497,133.7060897046311
3162559,1,11674,8.566044200788077
3162658,1,4448,22.48201438848921
3162708,2,23709,8.43561516723607
3162807,4,15767,25.369442506500917
3162906,11,26447,41.59261920066548
3162922,11,32148,34.21674754261541
3162948,2,7480,26.737967914438503
3162955,6,24135,24.860161591050343
3163003,4,4280,93.45794392523365
3163706,141,46202,305.1815938703952
3164209,9,12529,71.83334663580493
3164308,2,7076,28.264556246466928
3164704,168,71445,235.14591643921898
3164803,2,1492,134.04825737265415
3165008,4,10960,36.496350364963504
3165107,4,7000,57.142857142857146
3165305,1,7815,12.795905310300704
3165503,1,6361,15.720798616569724
3165537,8,33413,23.94277676353515
3165578,1,5361,18.653236336504385
3165701,1,7858,12.725884448969204
3166006,1,5786,17.283097131005878
3166808,3,11668,25.711347274597188
3166907,2,7668,26.08242044861763
3166956,2,4809,41.58868787689748
3167103,12,20940,57.306590257879655
3167202,255,241835,105.4437943225753
3167608,1,19736,5.066882853668423
3167905,1,3708,26.968716289104638
3168002,42,34397,122.10367183184582
3168408,5,14302,34.960145434205
3168507,1,11670,8.56898029134533
3168606,426,140937,302.2627131271419
3168705,108,90568,119.24741630598005
3169000,1,16715,5.982650314089142
3169109,1,6297,15.88057805304113
3169208,3,7850,38.21656050955414
3169307,70,80032,87.46501399440224
3169356,10,32716,30.566083873334147
3169406,45,56940,79.03055848261327
3169604,7,25398,27.561225293330185
3169703,10,20125,49.68944099378882
3169901,256,116797,219.18371191040868
3170008,13,12599,103.182792285102
3170107,780,337092,231.39083692285786
3170206,1467,699097,209.84212491256577
3170404,144,84930,169.55139526669024
3170479,2,3260,61.34969325153374
3170529,2,17173,11.6461887847202
3170602,2,2148,93.10986964618249
3170701,121,136602,88.578498118622
3170750,2,7138,28.01905295601009
3170800,7,39803,17.586614074316007
3170909,12,19305,62.16006216006216
3171006,5,20642,24.22245906404418
3171030,3,9443,31.76956475696283
3171105,1,4045,24.721878862793574
3171154,1,4846,20.63557573256294
3171204,35,129765,26.971833699379648
3171303,45,79388,56.683629767723076
3171600,3,13740,21.83406113537118
3171709,3,8663,34.63003578437031
3171808,5,10484,47.69172071728348
3172004,68,42965,158.2683579657861
3200102,10,30455,32.83533081595797
3200136,3,9631,31.14941335271519
3200169,2,10909,18.33348611238427
3200201,5,29975,16.680567139282736
3200300,5,14636,34.16233943700465
3200409,9,29779,30.222640115517645
3200607,152,103101,147.4282499684775
3200706,1,12105,8.261049153242462
3200805,8,31132,25.69703199280483
3200904,51,44979,113.3862469152271
3201209,545,210589,258.7979429124978
3201308,314,383917,81.78851157932574
3201407,9,37747,23.842954406972737
3201506,515,123400,417.3419773095624
3201605,2,31273,6.3952930643046715
3201902,30,33986,88.2716412640499
3202108,8,22835,35.03393912853076
3202207,3,21948,13.66867140513942
3202306,140,31122,449.842555105713
3202405,25,126701,19.73149383193503
3202454,22,26426,83.2513433739499
3202504,1,12591,7.942180922881423
3202553,1,8859,11.287955751213454
3202603,4,13973,28.626637085808348
3202702,1,14023,7.131141695785495
3202801,106,34656,305.8633425669437
3203007,24,29290,81.93922840559918
3203056,3,31039,9.665259834401882
3203106,17,12265,138.6057888300041
3203130,4,16722,23.92058366224136
3203205,329,176688,186.20393009146065
3203304,1,15503,6.450364445591176
3203320,17,38883,43.7209063086696
3203346,3,16920,17.73049645390071
3203403,13,26115,49.77982002680452
3203502,2,18894,10.585371017254154
3203601,7,5496,127.36535662299855
3203700,8,17319,46.19204342052081
3203809,4,15526,25.76323586242432
3203908,17,50434,33.707419597890315
3204005,6,23306,25.744443490946537
3204054,3,26381,11.37182062848262
3204203,5,22053,22.672652246859837
3204302,1,11658,8.577800651912849
3204351,4,19271,20.756577240413055
3204401,4,11626,34.40564252537416
3204500,2,12197,16.397474788882512
3204559,6,41015,14.628794343532855
3204609,81,23724,341.4264036418817
3204658,1,8687,11.511453896627144
3204708,4,38522,10.383676859976118
3204807,49,10546,464.6311397686327
3204906,503,132642,379.21623618461723
3205002,2571,527240,487.6337151961156
3205010,3,30680,9.778357235984354
3205036,11,21591,50.94715390672039
3205069,18,25745,69.9164886385706
3205101,30,79500,37.73584905660377
3205176,1,14073,7.105805443046969
3205200,1394,501325,278.06313269834936
3205309,1146,365855,313.2388514575447
3300100,496,207044,239.56260505013427
3300159,8,11901,67.22124191244433
3300209,228,134293,169.7780226817481
3300225,4,12669,31.573131265293235
3300233,27,34477,78.31307828407344
3300258,26,30593,84.98676167750793
3300308,97,100764,96.26453892263109
3300407,391,184833,211.54231116737813
3300456,362,513118,70.54907448189306
3300506,15,27616,54.31633835457706
3300605,291,37203,782.1949842754616
3300704,382,230378,165.81444408754308
3300803,55,59303,92.74404330303695
3300902,6,15514,38.674745391259506
3300936,7,16586,42.204268660315925
3300951,3,8576,34.981343283582085
3301009,1194,511168,233.58269688243394
3301108,12,20168,59.50019833399445
3301157,14,12821,109.1958505576788
3301207,4,19030,21.019442984760904
3301306,32,45041,71.04637996492086
3301405,27,23398,115.39447816052653
3301504,33,22041,149.72097454743434
3301603,1,11528,8.674531575294933
3301702,2929,924624,316.777414386821
3301801,10,14071,71.06815436003127
3301850,103,61388,167.78523489932886
3301876,59,28837,204.59825918091343
3301900,429,242543,176.87585294154027
3302007,159,134819,117.93589924268835
3302056,6,15299,39.21824955879469
3302106,39,23222,167.944190853501
3302205,287,103800,276.4932562620424
3302254,12,32064,37.4251497005988
3302270,65,105548,61.58335544017888
3302304,9,7326,122.85012285012284
3302403,512,261501,195.79275031453037
3302452,2,5623,35.568202027387514
3302502,396,246433,160.6927643619158
3302601,37,45220,81.82220256523662
3302700,483,164504,293.6098818265817
3302809,11,18648,58.98755898755899
3302858,229,176569,129.69434045613897
3302908,44,25581,172.0026582228998
3303005,40,27154,147.3079472637549
3303104,5,15311,32.65626020508132
3303203,312,162693,191.77223359333223
3303302,3082,515317,598.0784643239016
3303401,406,191158,212.38975088670105
3303500,1370,823302,166.4030938829251
3303609,36,52683,68.33323842605773
3303708,63,44518,141.51579136529045
3303807,57,43680,130.4945054945055
3303856,1,27858,3.5896331394931438
3303906,836,306678,272.5986213552977
3303955,6,25364,23.65557483046838
3304003,24,29545,81.23201895413776
3304102,8,18960,42.19409282700422
3304110,22,19974,110.14318614198457
3304144,153,151335,101.10020814748736
3304151,81,25126,322.3752288466131
3304201,351,132312,265.28206058407403
3304300,164,60573,270.74769286645864
3304409,4,18605,21.499596882558453
3304508,1,9344,10.702054794520548
3304524,216,155193,139.1815352496569
3304557,30514,6747815,452.2056398997305
3304607,7,10392,67.35950731331793
3304706,34,42594,79.82344931210969
3304755,53,42210,125.5626628760957
3304805,114,38710,294.4975458537846
3304904,2050,1091737,187.77416172576363
3305000,84,36423,230.62350712461907
3305109,506,472906,106.99800806079854
3305133,1,7206,13.877324451845686
3305158,15,21916,68.44314655959117
3305208,55,106049,51.86281813124122
3305307,12,9387,127.8363694471077
3305406,6,18249,32.87851389117212
3305505,179,90583,197.6088228475542
3305554,76,83092,91.46488229913831
3305604,12,21774,55.111600992008825
3305703,8,15667,51.06274334588626
3305752,42,34610,121.35221034383127
3305802,495,184240,268.6712983065567
3305901,1,10640,9.398496240601505
3306008,226,82142,275.1333057388425
3306107,126,76869,163.9152324083831
3306156,4,11106,36.016567621105715
3306206,192,37083,517.7574629884314
3306305,1639,273988,598.2013810823833
3500105,48,35111,136.70929338383982
3500204,2,3554,56.274620146314014
3500303,4,36648,10.914647456887142
3500402,1,8221,12.16397031991242
3500501,2,18808,10.633772862611655
3500709,3,37401,8.021175904387583
3501004,6,16203,37.03017959637104
3501152,4,18767,21.314008632173497
3501301,4,24998,16.00128010240819
3501608,432,242018,178.4991199001727
3501707,106,41032,258.3349580814974
3501806,9,5981,150.47650894499247
3501905,91,72677,125.21155248565572
3502101,90,57202,157.33715604349499
3502200,12,25479,47.09760979630284
3502309,2,6819,29.32981375568265
3502507,47,36185,129.88807516926903
3502606,1,4158,24.05002405002405
3502705,11,24226,45.40576240402873
3502754,6,22860,26.246719160104988
3502804,491,198129,247.81834057608933
3502903,5,34776,14.377731769036117
3503000,1,5655,17.68346595932803
3503158,2,2460,81.30081300813008
3503208,212,238339,88.94893408128758
3503307,172,135506,126.93164878307972
3503406,3,8613,34.83106931382794
3503802,30,55340,54.210336104083844
3503901,170,91157,186.4914378489858
3504008,136,105087,129.41657864436135
3504107,96,144088,66.62595080783966
3504206,9,15253,59.004785943748765
3504503,128,91232,140.30164854437038
3504602,6,17761,33.781881650807954
3504701,2,5934,33.70407819346141
3505203,18,35558,50.621519770515775
3505302,41,36126,113.4916680507114
3505500,538,122833,437.99304747095647
3505609,21,33180,63.29113924050633
3505708,991,276982,357.78498241763003
3505807,1,20953,4.772586264496731
3505906,88,62980,139.72689742775486
3506003,773,379297,203.798079077873
3506102,125,77555,161.1759396557282
3506300,4,11158,35.8487184083169
3506359,47,64723,72.61715309858938
3506508,195,124883,156.1461527990199
3506607,11,32936,33.398105416565464
3506706,3,15018,19.976028765481423
3506904,2,11921,16.777116013757237
3507001,13,62170,20.91040694868908
3507100,5,25985,19.241870309794113
3507407,4,16164,24.746349913387775
3507506,298,148130,201.174643893877
3507605,333,170533,195.27012367107832
3507803,3,25277,11.868497052656565
3507902,3,24636,12.177301509985387
3508009,4,19965,20.035061357375408
3508108,6,17281,34.72021295063943
3508405,17,50429,33.710761664915026
3508504,84,95018,88.40430234271402
3508603,11,33581,32.75661832583902
3508702,2,19009,10.52133200063128
3508801,5,17843,28.02219357731323
3509007,107,102775,104.11092191680858
3509205,109,77934,139.86193445736137
3509254,11,28494,38.604618516178846
3509403,18,26393,68.19990148903118
3509452,1,6057,16.50982334489021
3509502,3107,1213792,255.9746645224223
3509601,46,85541,53.77538256508574
3509700,81,52405,154.56540406449767
3509809,2,4997,40.024014408645186
3510005,6,31346,19.141198239009764
3510203,96,47118,203.74379218133197
3510302,6,20985,28.591851322373124
3510401,54,56379,95.78034374501145
3510500,242,123389,196.1276937166198
3510609,214,403183,53.07763472170206
3510708,1,12349,8.097821685966476
3510807,7,30520,22.93577981651376
3510906,1,2505,39.92015968063872
3511003,1,21267,4.702120656416044
3511102,546,122497,445.7252014335045
3511409,6,20191,29.716210192660096
3511508,18,49802,36.143126782056946
3511607,2,18375,10.884353741496598
3511706,3,17367,17.274140611504578
3512001,11,18535,59.347181008902076
3512100,3,6216,48.262548262548265
3512209,13,28273,45.980263855975664
3512308,2,18019,11.099395082967979
3512407,6,24826,24.168210746797712
3512803,57,73474,77.57846312981464
3513009,426,253608,167.97577363490112
3513108,13,35579,36.538407487562885
3513207,2,8718,22.941041523285158
3513405,125,82571,151.38486877959573
3513504,312,131626,237.03523619953503
3513603,2,21459,9.320098793047206
3513702,9,33910,26.540843409023886
3513801,447,426757,104.74344884793922
3513900,2,11086,18.040772145047807
3514106,5,27512,18.173887758069206
3514304,2,8878,22.527596305474205
3514403,118,47043,250.83434304784984
3514502,4,12433,32.172444301455805
3514601,3,10023,29.9311583358276
3514809,1,15544,6.433350488934638
3514908,5,17936,27.876895628902766
3514924,1,3697,27.04895861509332
3514957,2,2449,81.66598611678236
3515004,211,276535,76.30137233984848
3515103,34,69901,48.640219739345646
3515152,5,21249,23.530519083250976
3515186,65,44471,146.16266780598593
3515202,3,8419,35.63368571089203
3515400,11,16070,68.45052893590541
3515509,187,69402,269.44468459122214
3515608,2,5794,34.51846738004832
3515657,1,1727,57.90387955993051
3515707,273,196500,138.93129770992365
3516002,1,14790,6.761325219743069
3516101,4,2653,150.77271013946475
3516200,509,355901,143.01729975470707
3516309,215,177633,121.03606874848704
3516408,382,156492,244.10193492319095
3516705,9,44409,20.266162264405864
3516853,4,4815,83.07372793354102
3516903,2,10862,18.412815319462343
3517307,2,5785,34.57216940363008
3517406,23,41040,56.042884990253405
3517505,2,21775,9.184845005740527
3517604,8,17025,46.98972099853157
3517703,3,21308,14.07921907264877
3517901,4,11287,35.43900062018251
3518206,14,33100,42.29607250755287
3518305,22,30136,73.00238916910007
3518404,123,122505,100.40406514019837
3518503,1,18887,5.294647111770001
3518602,38,40487,93.85728752439054
3518701,972,322750,301.1618900077459
3518800,2845,1392121,204.36441947215795
3519006,1,9588,10.429703796412182
3519071,152,234259,64.88544730405236
3519303,3,35472,8.457374830852505
3519402,2,12518,15.976993129892954
3519501,1,7841,12.753475322025253
3519600,80,60600,132.01320132013203
3519709,21,79479,26.422073755331596
3519907,7,8194,85.42836221625579
3520004,2,24749,8.081134591296617
3520103,23,30614,75.12902593584634
3520202,3,9583,31.305436710842113
3520301,2,30989,6.453902997837942
3520400,21,35591,59.00368070579641
3520426,1,11362,8.801267382503081
3520442,78,26788,291.1751530536061
3520509,598,256223,233.39044504201416
3521002,1,37964,2.634074386260668
3521150,2,5476,36.52300949598247
3521200,3,4199,71.44558228149559
3521309,18,16604,108.40761262346423
3521408,3,24614,12.18818558543918
3521705,4,17480,22.883295194508012
3521804,6,27382,21.912205098239717
3522109,169,103102,163.91534596807045
3522208,398,177662,224.02089360696155
3522307,221,165526,133.5137682297645
3522406,204,94804,215.18079405932238
3522505,433,240961,179.69712941098354
3522604,102,75234,135.57699976074647
3522703,34,43331,78.46576354111376
3522802,1,15173,6.590654451987082
3522901,1,14147,7.068636460026861
