cod_municipio,pop_2021,obitos_covid,obitos_covid_1k
2607901,706867,690.0,0.9761383683210562
2607950,11644,0.0,0.0
2608008,17228,4.0,0.23218017181332715
2608057,14850,0.0,0.0
2608107,33328,10.0,0.300048007681229
2608206,16011,0.0,0.0
2608255,11485,0.0,0.0
2608305,14922,0.0,0.0
2608404,15431,5.0,0.3240230704426155
2608453,18252,3.0,0.1643655489809336
2608503,21460,3.0,0.13979496738117428
2608602,13224,0.0,0.0
2608701,16318,3.0,0.1838460595661233
2608750,25849,1.0,0.038686216101203146
2608800,40589,28.0,0.6898420754391583
2608909,56198,224.0,3.9859069717783546
2609006,25472,2.0,0.0785175879396985
2609105,16321,2.0,0.12254151093682987
2609154,21776,0.0,0.0
2609204,11220,0.0,0.0
2609303,15470,0.0,0.0
2609402,63294,94.0,1.4851328719941859
2609501,32573,25.0,0.7675068308107942
2609600,393115,768.0,1.9536268013176805
2609709,23935,5.0,0.20889910173386253
2609808,15152,4.0,0.26399155227032733
2609907,69969,103.0,1.472080492789664
2610004,63500,315.0,4.960629921259842
2610103,7600,0.0,0.0
2610202,26456,2.0,0.07559721802237677
2610301,11566,4.0,0.3458412588621823
2610400,22106,3.0,0.13570976205555052
2610509,28894,9.0,0.31148335294524815
2610608,56933,13.0,0.22833857341085134
2610707,334376,536.0,1.602985860229203
2610806,22668,2.0,0.08823010411152285
2610905,67735,42.0,0.6200634826898944
2611002,36901,9.0,0.24389582938131757
2611101,354317,385.0,1.086597594809168
2611200,11305,1.0,0.08845643520566121
2611309,27148,11.0,0.4051863857374392
2611408,15101,4.0,0.2648831203231574
2611507,26175,0.0,0.0
2611533,6805,0.0,0.0
2611606,1653461,9514.0,5.753991173665421
2611705,20646,0.0,0.0
2611804,47616,17.0,0.3570228494623656
2611903,23628,13.0,0.5501946842728965
2612000,9764,0.0,0.0
2612109,11068,2.0,0.18070112034694616
2612208,61249,116.0,1.8939084719750527
2612307,15862,0.0,0.0
2612406,26890,3.0,0.11156563778356267
2612455,15558,6.0,0.38565368299267255
2612471,12650,4.0,0.31620553359683795
2612505,109897,92.0,0.8371475108510696
2612554,14562,4.0,0.2746875429199286
2612604,42100,6.0,0.14251781472684086
2612703,14223,4.0,0.2812346199817198
2612802,11865,2.0,0.1685630004214075
2612901,16069,0.0,0.0
2613008,60042,51.0,0.849405416208654
2613107,37368,32.0,0.8563476771569257
2613206,22899,0.0,0.0
2613305,21398,12.0,0.5608000747733433
2613404,21586,7.0,0.3242842583155749
2613503,34021,2.0,0.05878721965844626
2613602,34056,10.0,0.29363401456424715
2613701,114079,163.0,1.4288344042286485
2613800,18085,4.0,0.2211777716339508
2613909,86915,283.0,3.256054766150837
2614006,19196,1.0,0.05209418628881017
2614105,36050,10.0,0.27739251040221913
2614204,46361,21.0,0.4529669334138608
2614303,11270,2.0,0.1774622892635315
2614402,6021,0.0,0.0
2614501,65647,43.0,0.6550185080811005
2614600,28704,4.0,0.13935340022296544
2614709,12859,0.0,0.0
2614808,26106,8.0,0.30644296330345516
2614857,23623,5.0,0.2116581297887652
2615003,29127,10.0,0.34332406358361656
2615102,7198,0.0,0.0
2615201,10206,3.0,0.29394473838918284
2615300,52802,40.0,0.7575470626112647
2615409,46164,24.0,0.5198856251624642
2615508,13813,0.0,0.0
2615607,30816,12.0,0.3894080996884735
2615706,15243,1.0,0.065603883749918
2615805,27551,0.0,0.0
2615904,8256,7.0,0.8478682170542635
2616001,18661,4.0,0.21435078505975028
2616100,9553,0.0,0.0
2616183,7571,0.0,0.0
2616209,20954,1.0,0.04772358499570488
2616308,32772,10.0,0.30513853289393383
2616407,139583,177.0,1.268062729702041
2616506,14757,0.0,0.0
2700102,20230,2.0,0.09886307464162135
2700201,17526,0.0,0.0
2700300,233047,1057.0,4.535565787158813
2700409,47365,0.0,0.0
2700508,16068,0.0,0.0
2700607,8378,0.0,0.0
2700706,18338,5.0,0.2726578689060966
2700805,4284,0.0,0.0
2700904,6710,0.0,0.0
2701001,27356,10.0,0.3655505190817371
2701100,10460,0.0,0.0
2701209,10889,0.0,0.0
2701308,21331,0.0,0.0
2701357,6954,0.0,0.0
2701407,57537,29.0,0.5040234979230757
2701506,9567,0.0,0.0
2701605,17719,0.0,0.0
2701704,16979,2.0,0.11779256728900406
2701803,9159,0.0,0.0
2701902,7311,0.0,0.0
2702009,10643,0.0,0.0
2702108,21818,4.0,0.1833348611238427
2702207,5864,0.0,0.0
2702306,57294,136.0,2.3737215066150035
2702355,24309,2.0,0.08227405487679461
2702405,52262,27.0,0.5166277601316445
2702504,11067,0.0,0.0
2702553,18255,1.0,0.054779512462339086
2702603,22178,3.0,0.13526918567950222
2702702,4779,1.0,0.2092487968194183
2702801,12807,0.0,0.0
2702900,41237,58.0,1.4065038678856367
2703007,15627,4.0,0.2559672361937672
2703106,25613,0.0,0.0
2703205,24586,2.0,0.08134710811030668
2703304,18392,0.0,0.0
2703403,5219,0.0,0.0
2703502,7006,0.0,0.0
2703601,8403,0.0,0.0
2703700,5761,0.0,0.0
2703759,11536,2.0,0.17337031900138697
2703809,24081,6.0,0.24915908807773765
2703908,4137,0.0,0.0
2704005,24722,5.0,0.202249008979856
2704104,17771,1.0,0.05627145349164369
2704203,28771,0.0,0.0
2704302,1025360,3459.0,3.373449325115082
2704401,19864,2.0,0.10068465565847765
2704500,33032,4.0,0.1210946960523129
2704609,9004,0.0,0.0
2704708,52380,4.0,0.07636502481863307
2704807,13193,0.0,0.0
2704906,3494,0.0,0.0
2705002,25207,0.0,0.0
2705101,24634,9.0,0.36534870504181216
2705200,18031,1.0,0.055460041040430376
2705309,5322,0.0,0.0
2705408,7165,0.0,0.0
2705507,28333,2.0,0.07058906575371475
2705606,12764,0.0,0.0
2705705,21738,2.0,0.09200478424878095
2705804,9441,0.0,0.0
2705903,5128,0.0,0.0
2706000,11657,2.0,0.17157073003345627
2706109,11535,0.0,0.0
2706208,5037,2.0,0.3970617431010522
2706307,73337,129.0,1.7590029589429619
2706406,24351,2.0,0.08213215063036425
2706422,10539,0.0,0.0
2706448,13332,0.0,0.0
2706505,15258,6.0,0.39323633503735744
2706604,7560,0.0,0.0
2706703,63846,69.0,1.0807254957240862
2706802,17848,5.0,0.2801434334379202
2706901,35212,8.0,0.22719527433829378
2707008,2905,0.0,0.0
2707107,25183,0.0,0.0
2707206,14418,0.0,0.0
2707305,27249,21.0,0.7706704833204889
2707404,7701,1.0,0.1298532658096351
2707503,20112,3.0,0.14916467780429596
2707602,11248,0.0,0.0
2707701,75394,32.0,0.42443695784810465
2707800,6649,1.0,0.15039855617386072
2707909,7320,1.0,0.1366120218579235
2708006,47819,215.0,4.496120788807796
2708105,10687,1.0,0.09357162908206232
2708204,6969,0.0,0.0
2708303,23996,6.0,0.2500416736122687
2708402,32405,8.0,0.24687548217867614
2708501,34692,2.0,0.05765017871555402
2708600,61797,103.0,1.6667475767432076
2708709,8013,0.0,0.0
2708808,34290,9.0,0.26246719160104987
2708907,13936,0.0,0.0
2708956,13921,0.0,0.0
2709004,6138,0.0,0.0
2709103,20072,3.0,0.14946193702670385
2709152,44372,10.0,0.22536734877850897
2709202,27826,7.0,0.2515632861352692
2709301,65790,28.0,0.4255965952272382
2709400,25693,20.0,0.7784221383256139
2800100,2380,0.0,0.0
2800209,21681,3.0,0.1383700013837
2800308,664908,2386.0,3.5884663742953915
2800407,9947,2.0,0.20106564793405046
2800506,18686,1.0,0.05351600128438403
2800605,30930,5.0,0.16165535079211124
2800670,26899,15.0,0.5576415480129373
2800704,8353,0.0,0.0
2801009,18218,2.0,0.10978153474585575
2801108,4006,0.0,0.0
2801207,30402,1.0,0.03289257285704888
2801306,34514,16.0,0.46357999652315
2801405,22239,9.0,0.40469445568595713
2801504,16937,3.0,0.17712700005904233
2801603,5913,3.0,0.5073566717402334
2801702,18029,5.0,0.27733096677575014
2801900,3998,0.0,0.0
2802007,5215,2.0,0.38350910834132307
2802106,69556,409.0,5.880154120420956
2802205,5601,0.0,0.0
2802304,15556,0.0,0.0
2802403,11601,0.0,0.0
2802502,3384,0.0,0.0
2802601,5824,2.0,0.3434065934065934
2802700,8521,2.0,0.2347142354183781
2802809,18149,1.0,0.05509945451540029
2802908,96142,174.0,1.8098229701899273
2803005,42166,14.0,0.332021059621496
2803104,4886,0.0,0.0
2803203,34709,7.0,0.20167679852487827
2803302,18907,9.0,0.4760141746443116
2803401,13429,1.0,0.07446570854121677
2803500,105221,374.0,3.5544235466304257
2803609,30080,5.0,0.16622340425531915
2803708,6961,0.0,0.0
2803807,3699,0.0,0.0
2803906,12653,0.0,0.0
2804003,17271,4.0,0.23160210757917896
2804102,11348,0.0,0.0
2804201,15175,0.0,0.0
2804300,7639,0.0,0.0
2804409,18703,25.0,1.3366839544458107
2804458,8809,2.0,0.22704052673402203
2804508,37324,77.0,2.0630157539384846
2804607,26795,0.0,0.0
2804706,6496,1.0,0.1539408866995074
2804805,185706,188.0,1.0123528588198552
2804904,14540,0.0,0.0
2805000,3285,1.0,0.30441400304414007
2805109,9665,0.0,0.0
2805208,6627,1.0,0.1508978421608571
2805307,9359,0.0,0.0
2805406,35122,7.0,0.19930527874266843
2805505,23867,3.0,0.12569656848368038
2805604,28693,10.0,0.3485170599100826
2805703,29692,137.0,4.614037451165298
2805802,19809,5.0,0.2524105204704932
2805901,10284,1.0,0.09723842862699339
2806008,18773,0.0,0.0
2806107,11008,3.0,0.27252906976744184
2806206,20025,2.0,0.09987515605493133
2806305,14121,0.0,0.0
2806404,7844,2.0,0.25497195308516063
2806503,3923,0.0,0.0
2806602,12151,2.0,0.16459550654267138
2806701,91093,66.0,0.7245342671774999
2806800,11207,0.0,0.0
2806909,3781,0.0,0.0
2807006,3947,0.0,0.0
2807105,40606,16.0,0.39403043885140127
2807204,8970,2.0,0.2229654403567447
2807303,3249,0.0,0.0
2807402,52530,34.0,0.6472491909385113
2807501,13535,2.0,0.1477650535648319
2807600,25550,8.0,0.3131115459882583
2900108,8710,0.0,0.0
2900207,20347,0.0,0.0
2900306,15187,1.0,0.0658457891617831
2900355,17126,0.0,0.0
2900405,17033,3.0,0.17612869136382317
2900504,10560,0.0,0.0
2900603,4416,2.0,0.4528985507246377
2900702,152327,106.0,0.6958713819611756
2900801,22490,7.0,0.31124944419742107
2900900,5366,0.0,0.0
2901007,37441,22.0,0.5875911433989477
2901106,25048,17.0,0.6786969019482594
2901155,16090,2.0,0.12430080795525171
2901205,21607,3.0,0.13884389318276485
2901304,13132,1.0,0.07614986293024673
2901353,14503,8.0,0.5516100117217126
2901403,13938,0.0,0.0
2901502,11297,0.0,0.0
2901601,19479,2.0,0.10267467529133939
2901700,11677,0.0,0.0
2901809,11878,0.0,0.0
2901908,17788,4.0,0.22487069934787499
2901957,7302,2.0,0.27389756231169543
2902005,13045,6.0,0.45994633959371406
2902054,12208,4.0,0.32765399737876805
2902104,54648,7.0,0.12809251939686722
2902203,11461,0.0,0.0
2902252,10961,3.0,0.2736976553234194
2902302,8837,2.0,0.22632114971144054
2902401,11299,1.0,0.08850340738118419
2902500,13929,0.0,0.0
2902609,20449,0.0,0.0
2902658,13240,2.0,0.1510574018126888
2902708,53910,3.0,0.05564830272676683
2902807,20392,8.0,0.3923107100823852
2902906,31209,18.0,0.5767567047966933
2903003,13833,6.0,0.4337453914552158
2903102,5612,0.0,0.0
2903201,156975,427.0,2.7201783723522857
2903235,15054,5.0,0.3321376378371197
2903276,16105,0.0,0.0
2903300,5448,2.0,0.36710719530102787
2903409,23437,1.0,0.04266757690830738
2903508,17109,0.0,0.0
2903607,15984,3.0,0.18768768768768768
2903706,12329,3.0,0.2433287371238543
2903805,18531,0.0,0.0
2903904,69662,12.0,0.17226034279808217
2903953,9823,2.0,0.20360378703043877
2904001,14446,2.0,0.13844662882458814
2904050,16884,1.0,0.059227671167969675
2904100,21497,3.0,0.13955435642182631
2904209,10129,0.0,0.0
2904308,14222,4.0,0.28125439459991564
2904407,10618,3.0,0.282539084573366
2904506,10130,0.0,0.0
2904605,67335,25.0,0.3712779386648845
2904704,18306,1.0,0.05462689828471539
2904753,21276,9.0,0.4230118443316413
2904803,6488,0.0,0.0
2904852,18911,0.0,0.0
2904902,33567,4.0,0.11916465576310067
2905008,23291,3.0,0.12880511785668283
2905107,9058,0.0,0.0
2905156,14608,4.0,0.2738225629791895
2905206,51081,0.0,0.0
2905305,18513,8.0,0.4321287743747637
2905404,18427,1.0,0.054268193411841324
2905503,13391,2.0,0.14935404376073483
2905602,32006,68.0,2.1246016371930265
2905701,304302,185.0,0.6079486825587738
2905800,35382,8.0,0.22610366853202193
2905909,28820,8.0,0.2775850104094379
2906006,71487,10.0,0.13988557360079454
2906105,9703,0.0,0.0
2906204,26325,8.0,0.3038936372269706
2906303,30906,20.0,0.6471235358830001
2906402,8181,0.0,0.0
2906501,87458,57.0,0.6517414073040774
2906600,14368,0.0,0.0
2906709,25053,27.0,1.0777152436833912
2906808,34882,17.0,0.4873573762972307
2906824,16753,8.0,0.477526413179729
2906857,11616,1.0,0.08608815426997246
2906873,30862,12.0,0.3888276845311386
2906899,8801,1.0,0.11362345188046813
2906907,22093,2.0,0.09052641108043272
2907004,9346,1.0,0.10699764605178687
2907103,29070,3.0,0.10319917440660474
2907202,72545,13.0,0.17919911778895858
2907301,26318,3.0,0.11399042480431644
2907400,3599,0.0,0.0
2907509,54970,14.0,0.25468437329452426
2907558,9316,0.0,0.0
2907608,17280,3.0,0.1736111111111111
2907707,11200,0.0,0.0
2907806,32576,15.0,0.46046168958742634
2907905,17352,0.0,0.0
2908002,16549,11.0,0.6646927306785908
2908101,18807,4.0,0.21268676556601265
2908200,22762,4.0,0.17573148229505317
2908309,17165,5.0,0.29129041654529564
2908408,67013,10.0,0.1492247772820199
2908507,33398,16.0,0.47907060303012156
2908606,26035,7.0,0.2688688304205877
2908705,17178,5.0,0.2910699732215625
2908804,4045,5.0,1.2360939431396785
2908903,22495,0.0,0.0
2909000,8642,2.0,0.23142791020597084
2909109,14149,2.0,0.14135274577708673
2909208,15717,3.0,0.1908761213972132
2909307,32191,2.0,0.062129166537230905
2909406,13769,2.0,0.14525383106979448
2909505,5351,0.0,0.0
2909604,21163,5.0,0.23626139961253131
2909703,13947,0.0,0.0
2909802,63591,7.0,0.1100784702237738
2909901,34886,2.0,0.05732958780026372
2910008,10525,1.0,0.09501187648456057
2910057,82432,27.0,0.32754270186335405
2910107,12240,5.0,0.4084967320261438
2910206,4065,0.0,0.0
2910305,8126,4.0,0.4922471080482402
2910404,16446,3.0,0.18241517694272164
2910503,41901,6.0,0.14319467315815854
2910602,37578,1.0,0.026611315131193785
2910701,60858,9.0,0.1478852410529429
2910727,114396,166.0,1.4510996888003078
2910750,17845,6.0,0.33622863547212106
2910776,5661,2.0,0.35329447094152977
2910800,619609,789.0,1.2733836984291707
2910859,16345,9.0,0.5506271030896298
2910909,5629,0.0,0.0
2911006,10575,6.0,0.5673758865248227
2911105,25857,11.0,0.4254167150094752
2911204,32596,35.0,1.0737513805374892
2911253,4440,0.0,0.0
2911303,11259,2.0,0.17763566924238386
2911402,15234,2.0,0.1312852829197847
2911501,6985,1.0,0.14316392269148176
2911600,20762,0.0,0.0
2911659,6646,2.0,0.3009328919650918
2911709,84928,18.0,0.21194423511680482
2911808,20700,18.0,0.8695652173913044
2911857,12987,0.0,0.0
2911907,24121,10.0,0.414576510094938
2912004,9031,1.0,0.11072970878086591
2912103,21378,31.0,1.4500888764150062
2912202,19786,0.0,0.0
2912301,16230,3.0,0.18484288354898334
2912400,18319,1.0,0.05458813253998581
2912509,14947,5.0,0.33451528734863184
2912608,4046,0.0,0.0
2912707,23404,4.0,0.17091095539224063
2912806,8690,2.0,0.23014959723820483
2912905,14882,18.0,1.209514850154549
2913002,16403,0.0,0.0
2913101,17080,7.0,0.4098360655737705
2913200,27003,8.0,0.2962633781431693
2913309,6220,0.0,0.0
2913408,15650,2.0,0.12779552715654952
2913457,13091,2.0,0.15277671682835536
2913507,26963,13.0,0.48214219485962245
2913606,159923,712.0,4.452142593623181
2913705,40333,9.0,0.223142340019339
2913804,14354,3.0,0.2090009753378849
2913903,45922,41.0,0.8928182570445538
2914000,59435,4.0,0.06730041221502482
2914109,9911,2.0,0.20179598425991324
2914208,7279,0.0,0.0
2914307,8197,0.0,0.0
2914406,25478,3.0,0.11774864589057225
2914505,29173,4.0,0.13711308401604225
2914604,73524,121.0,1.6457211250748054
2914653,30747,10.0,0.3252349822746935
2914703,64646,111.0,1.7170435912508122
2914802,213685,799.0,3.739148746987388
2914901,28684,4.0,0.13945056477478734
2915007,16110,6.0,0.37243947858473
2915106,12242,2.0,0.163371998039536
2915205,14452,2.0,0.1383891502906172
2915304,6825,0.0,0.0
2915353,14542,0.0,0.0
2915403,6596,0.0,0.0
2915502,20398,15.0,0.7353662123737621
2915601,64455,39.0,0.6050733069583429
2915700,8003,0.0,0.0
2915809,22754,2.0,0.08789663355893469
2915908,6436,0.0,0.0
2916005,19316,11.0,0.5694760820045558
2916104,22337,9.0,0.40291892375878585
2916203,8526,3.0,0.3518648838845883
2916302,10215,8.0,0.7831620166421929
2916401,76795,60.0,0.781300865941793
2916500,35883,5.0,0.13934174957500767
2916609,10298,0.0,0.0
2916708,8347,2.0,0.23960704444710676
2916807,19843,11.0,0.5543516605352014
2916856,14539,7.0,0.48146364949446313
2916906,12528,3.0,0.23946360153256704
2917003,36116,3.0,0.08306567726215527
2917102,20388,13.0,0.6376299784186777
2917201,19030,6.0,0.3152916447714135
2917300,28740,33.0,1.1482254697286012
2917334,11016,1.0,0.09077705156136529
2917359,8277,10.0,1.2081672103419112
2917409,14850,2.0,0.13468013468013468
2917508,80635,56.0,0.6944875054256836
2917607,54673,13.0,0.23777733067510473
2917706,33746,11.0,0.32596455876252
2917805,18981,0.0,0.0
2917904,10726,0.0,0.0
2918001,156126,503.0,3.2217567861855168
2918100,40651,7.0,0.17219748591670564
2918209,14557,2.0,0.1373909459366628
2918308,10808,5.0,0.462620281273131
2918357,25402,1.0,0.03936697897803322
2918407,218162,325.0,1.4897186494439911
2918456,8988,1.0,0.11125945705384957
2918506,15262,2.0,0.13104442405975625
2918555,5768,0.0,0.0
2918605,5976,0.0,0.0
2918704,3693,0.0,0.0
2918753,15770,2.0,0.12682308180088775
2918803,24032,2.0,0.08322237017310254
2918902,3975,0.0,0.0
2919009,3758,0.0,0.0
2919058,8577,1.0,0.11659088259298123
2919108,8191,0.0,0.0
2919157,27274,8.0,0.29331964508322944
2919207,201635,168.0,0.8331886825203958
2919306,11499,1.0,0.08696408383337682
2919405,12373,2.0,0.1616422856219187
2919504,46062,2.0,0.04341973861317355
2919553,90162,21.0,0.23291408797497837
2919603,11332,0.0,0.0
2919702,18909,10.0,0.5288486963879634
2919801,50161,6.0,0.11961484021450929
2919900,7787,2.0,0.2568383202773854
2919926,21432,3.0,0.13997760358342665
2919959,2764,5.0,1.808972503617945
2920007,10206,0.0,0.0
2920106,18602,3.0,0.16127298139984947
2920205,16861,8.0,0.47446770654172354
2920304,8359,1.0,0.11963153487259241
2920403,13087,3.0,0.22923511882020325
2920452,13734,0.0,0.0
2920502,20393,16.0,0.7845829451282302
2920601,44793,10.0,0.22324916839684772
2920700,20617,2.0,0.097007324052966
2920809,10380,4.0,0.3853564547206166
2920908,13717,0.0,0.0
2921005,47126,1.0,0.021219708865594364
2921054,12283,1.0,0.0814133355043556
2921104,22716,18.0,0.7923930269413629
2921203,25894,6.0,0.23171391055843052
2921302,10893,6.0,0.550812448361333
2921401,18474,0.0,0.0
2921450,8447,0.0,0.0
2921500,49278,5.0,0.10146515686513252
2921609,8497,0.0,0.0
2921708,35440,7.0,0.19751693002257337
2921807,12052,0.0,0.0
2921906,8889,0.0,0.0
2922003,42251,15.0,0.3550211829305815
2922052,10673,8.0,0.7495549517474001
2922102,26970,4.0,0.14831294030404152
2922201,7443,0.0,0.0
2922250,11417,0.0,0.0
2922300,29410,4.0,0.13600816048962938
2922409,22282,9.0,0.4039134727582802
2922508,28594,10.0,0.34972371826257254
2922607,14079,4.0,0.28411108743518715
2922656,13164,0.0,0.0
2922706,16472,2.0,0.12141816415735794
2922730,7821,2.0,0.2557217747091165
2922755,6554,4.0,0.6103143118706134
2922805,8279,2.0,0.24157506945283247
2922854,9123,0.0,0.0
2922904,26998,1.0,0.03703978072449811
2923001,43783,24.0,0.5481579608523856
2923035,12522,0.0,0.0
2923050,15443,0.0,0.0
2923100,28304,2.0,0.07066139061616732
2923209,21810,0.0,0.0
2923308,8570,4.0,0.46674445740956827
2923357,17511,1.0,0.05710696133858717
2923407,21796,1.0,0.04587997797761057
2923506,9071,0.0,0.0
2923605,21695,5.0,0.23046784973496195
2923704,32141,2.0,0.06222581749167729
2923803,29058,2.0,0.06882786151834262
2923902,9686,1.0,0.10324179227751394
2924009,118516,86.0,0.725640419858922
2924058,13556,0.0,0.0
2924108,7394,2.0,0.2704895861509332
2924207,16682,0.0,0.0
2924306,16984,2.0,0.11775788977861518
2924405,35175,2.0,0.05685856432125089
2924504,16285,4.0,0.24562480810561868
2924603,20098,16.0,0.7960991143397352
2924652,10394,3.0,0.2886280546469117
2924678,10036,1.0,0.09964129135113592
2924702,10475,0.0,0.0
2924801,24964,5.0,0.20028841531805802
2924900,9370,0.0,0.0
2925006,26426,3.0,0.1135245591462953
2925105,46879,34.0,0.7252714435034877
2925204,39972,7.0,0.17512258581006704
2925253,14819,2.0,0.134961873270801
2925303,150658,161.0,1.0686455415577
2925402,6916,6.0,0.8675534991324465
2925501,28194,10.0,0.3546853940554728
2925600,15160,3.0,0.19788918205804748
2925709,12179,5.0,0.41054273749897363
2925758,28004,21.0,0.7498928724467934
2925808,25433,8.0,0.3145519600519011
2925907,27626,2.0,0.07239556939115326
2925931,8956,0.0,0.0
2925956,22633,1.0,0.044183272213140105
2926004,41170,106.0,2.5746903084770465
2926103,14495,5.0,0.34494653328734043
2926202,22334,1.0,0.04477478284230322
2926301,33468,3.0,0.0896378630333453
2926400,35593,5.0,0.1404770600960863
2926509,14612,4.0,0.27374760470845877
2926608,53956,36.0,0.6672103195196086
2926657,5343,0.0,0.0
2926707,12932,0.0,0.0
2926806,15448,0.0,0.0
2926905,11663,5.0,0.4287061647946498
2927002,40976,18.0,0.439281530652089
2927101,9442,0.0,0.0
2927200,30857,2.0,0.06481511488479112
2927309,15862,1.0,0.06304375236414071
2927408,2886698,8473.0,2.93518753953479
2927507,20883,2.0,0.09577168031413111
2927606,14063,3.0,0.21332574841783403
2927705,27922,1.0,0.03581405343456772
2927804,6278,3.0,0.47785919082510353
2927903,10606,0.0,0.0
2928000,37531,30.0,0.7993392129173217
2928059,12449,1.0,0.08032773716764399
2928109,39775,7.0,0.1759899434318039
2928208,26705,2.0,0.07489234225800412
2928307,8966,1.0,0.1115324559446799
2928406,28481,3.0,0.10533338014816895
2928505,10464,3.0,0.286697247706422
2928604,60131,8.0,0.13304285643012753
2928703,102380,88.0,0.8595428794686463
2928802,53269,6.0,0.11263586701458635
2928901,34266,4.0,0.11673378859510886
2928950,9072,3.0,0.3306878306878307
2929008,14762,14.0,0.9483809781872374
2929057,15468,6.0,0.3878975950349108
2929107,21080,4.0,0.18975332068311196
2929206,40245,19.0,0.4721083364393093
2929255,18789,3.0,0.1596678907871627
2929305,37942,6.0,0.1581361024721944
2929354,5608,2.0,0.3566333808844508
2929370,10505,0.0,0.0
2929404,11704,0.0,0.0
2929503,44430,28.0,0.6302048165653837
2929602,17409,7.0,0.4020908725371934
2929701,17302,0.0,0.0
2929750,12105,2.0,0.16522098306484925
2929800,12943,0.0,0.0
2929909,44234,74.0,1.672921282271556
2930006,11512,2.0,0.17373175816539263
2930105,79424,44.0,0.5539887187751813
2930154,31416,3.0,0.09549274255156608
2930204,40989,14.0,0.3415550513552416
2930303,17321,4.0,0.2309335488713123
2930402,14699,4.0,0.27212735560242196
2930501,81286,36.0,0.4428806928622395
2930600,13446,2.0,0.14874312063067083
2930709,135783,52.0,0.3829639940198699
2930758,13059,0.0,0.0
2930766,9701,0.0,0.0
2930774,23233,14.0,0.6025911419102139
2930808,17050,8.0,0.46920821114369504
2930907,12516,1.0,0.07989773090444231
2931004,20393,1.0,0.04903643407051439
2931053,17443,0.0,0.0
2931103,7928,5.0,0.6306760847628659
2931202,21253,4.0,0.188208723474333
2931301,16974,2.0,0.11782726522917403
2931350,162438,285.0,1.754515569017102
2931400,7359,0.0,0.0
2931509,22555,7.0,0.31035247173575703
2931608,15022,2.0,0.13313806417254692
2931707,13025,6.0,0.4606525911708253
2931806,16189,4.0,0.24708135153499292
2931905,50798,13.0,0.25591558722784363
2932002,24113,1.0,0.04147140546593124
2932101,19877,5.0,0.2515470141369422
2932200,18847,16.0,0.8489414760969916
2932309,27263,15.0,0.5501962366577412
2932408,13891,0.0,0.0
2932457,19402,4.0,0.20616431295742707
2932507,18544,10.0,0.5392579810181191
2932606,16665,3.0,0.18001800180018002
2932705,20413,4.0,0.19595355900651545
2932804,19256,5.0,0.2596593269630245
2932903,97233,188.0,1.933499943434842
2933000,28800,2.0,0.06944444444444445
2933059,14121,4.0,0.28326605764464274
2933109,9210,3.0,0.32573289902280134
2933158,12625,2.0,0.15841584158415842
2933174,8785,0.0,0.0
2933208,43716,4.0,0.09149967975112087
2933257,6153,5.0,0.8126117341134406
2933307,341128,880.0,2.579676836847166
2933406,9344,6.0,0.6421232876712328
2933455,12180,0.0,0.0
2933505,20978,7.0,0.3336829059014205
2933604,46523,16.0,0.3439159125593792
3100104,7006,0.0,0.0
3100203,23250,2.0,0.08602150537634408
3100302,13444,1.0,0.07438262421898245
3100401,3994,0.0,0.0
3100500,9368,0.0,0.0
3100609,13523,4.0,0.2957923537676551
3100708,1992,0.0,0.0
3100807,4522,0.0,0.0
3100906,19247,23.0,1.1949914272354134
3101003,13599,4.0,0.2941392749466873
3101102,25141,14.0,0.5568593134720178
3101201,5976,7.0,1.171352074966533
3101300,2665,0.0,0.0
3101409,3011,0.0,0.0
3101508,35401,71.0,2.0055930623428715
3101607,80494,174.0,2.161651800134172
3101631,6981,0.0,0.0
3101706,42143,73.0,1.7321975179745153
3101805,7436,0.0,0.0
3101904,19958,8.0,0.4008417677121956
3102001,14517,2.0,0.13776951160708134
3102050,5894,0.0,0.0
3102100,10859,2.0,0.18417902200939315
3102209,3844,0.0,0.0
3102308,15169,0.0,0.0
3102407,3605,0.0,0.0
3102506,4678,0.0,0.0
3102605,41396,8.0,0.19325538699391245
3102704,9442,0.0,0.0
3102803,12206,1.0,0.08192692118630182
3102852,8557,0.0,0.0
3102902,11459,0.0,0.0
3103009,9275,0.0,0.0
3103108,1587,0.0,0.0
3103207,2354,0.0,0.0
3103306,2059,0.0,0.0
3103405,36712,25.0,0.6809762475484855
3103504,117825,195.0,1.654996817313813
3103603,2787,0.0,0.0
3103702,8453,0.0,0.0
3103751,6931,7.0,1.0099552734093205
3103801,2835,0.0,0.0
3103900,9401,0.0,0.0
3104007,107337,99.0,0.9223287403225355
3104106,10883,2.0,0.18377285674905816
3104205,40380,3.0,0.07429420505200594
3104304,15181,0.0,0.0
3104403,2704,0.0,0.0
3104452,5269,0.0,0.0
3104502,17862,1.0,0.05598477214197738
3104601,14270,0.0,0.0
3104700,12678,4.0,0.3155071777882947
3104809,4851,0.0,0.0
3104908,19199,8.0,0.4166883691858951
3105004,7803,0.0,0.0
3105103,23898,2.0,0.08368901163277262
3105202,4766,6.0,1.258917331095258
3105301,5778,0.0,0.0
3105400,32866,0.0,0.0
3105509,5354,0.0,0.0
3105608,138204,90.0,0.6512112529304507
3105707,5015,0.0,0.0
3105905,20897,8.0,0.3828300713021008
3106002,10262,0.0,0.0
3106101,3425,0.0,0.0
3106200,2521564,4504.0,1.7861930135423887
