cod_municipio,parede_total,familias_cadastradas,parede_porcentagem
430060,71350,84292.0,0.8464622977269491
351020,27735,32771.0,0.8463275456958896
130210,5006,5919.0,0.8457509714478797
221150,3455,4086.0,0.8455702398433675
411160,1188,1405.0,0.8455516014234875
430045,1757,2078.0,0.8455245428296438
420580,5778,6834.0,0.845478489903424
313890,7606,8997.0,0.8453929087473603
500090,6488,7676.0,0.8452318916102136
411020,7399,8756.0,0.8450205573321151
421360,6960,8239.0,0.8447627139215924
270650,11592,13727.0,0.844467108618052
110030,44590,52806.0,0.844411619891679
150775,3772,4469.0,0.8440366972477065
420209,557,660.0,0.843939393939394
210620,9031,10702.0,0.8438609605681181
150680,250612,297037.0,0.8437063396142568
230470,36106,42810.0,0.8434010745153001
312470,1437,1704.0,0.8433098591549296
260750,24711,29305.0,0.8432349428425183
431260,995,1180.0,0.8432203389830508
170240,9103,10796.0,0.843182660244535
520025,126856,150483.0,0.842992231680655
240640,2808,3331.0,0.8429900930651456
421730,1748,2074.0,0.8428158148505304
220540,9749,11570.0,0.8426101987899741
310250,3886,4612.0,0.8425845620121423
130230,15754,18699.0,0.8425049467885983
510140,9608,11407.0,0.8422898220390987
170130,4489,5331.0,0.842055899456012
220335,5689,6757.0,0.8419416900991564
510335,15735,18690.0,0.8418940609951846
171510,2529,3005.0,0.8415973377703827
420390,3584,4259.0,0.841512092040385
430587,620,737.0,0.841248303934871
316950,6382,7587.0,0.841175695268222
412060,22979,27319.0,0.8411362055712142
420930,60080,71440.0,0.8409854423292273
510390,4576,5442.0,0.8408673281881661
251445,5318,6325.0,0.8407905138339921
412385,7320,8707.0,0.8407028827380268
431555,2147,2554.0,0.8406421299921691
313652,2784,3312.0,0.8405797101449275
292890,27539,32771.0,0.8403466479509323
431447,2331,2774.0,0.8403028118240807
500460,12267,14600.0,0.8402054794520548
421568,977,1163.0,0.8400687876182287
430995,1733,2063.0,0.8400387784779447
313810,5761,6859.0,0.8399183554454002
250115,2358,2809.0,0.8394446422214311
170770,5649,6732.0,0.839126559714795
150285,11061,13182.0,0.8390987710514338
270610,11129,13270.0,0.8386586284853051
130040,12449,14844.0,0.8386553489625438
420830,16542,19727.0,0.838546155015968
251597,6975,8318.0,0.8385429189709065
290515,10634,12684.0,0.8383790602333648
150503,17793,21236.0,0.8378696553023168
270870,6947,8292.0,0.8377954655089243
210800,14563,17385.0,0.8376761576071325
420555,1087,1298.0,0.837442218798151
270190,7733,9236.0,0.8372672152446947
430655,956,1142.0,0.8371278458844134
291390,43039,51420.0,0.8370089459354337
521340,1268,1515.0,0.836963696369637
292665,6160,7360.0,0.8369565217391305
250057,2294,2741.0,0.8369208318132069
291160,15442,18452.0,0.8368740515933232
293280,14324,17120.0,0.8366822429906542
110130,8446,10100.0,0.8362376237623762
316695,2893,3460.0,0.8361271676300578
521490,2674,3199.0,0.8358862144420132
130220,8021,9598.0,0.8356949364450927
521600,1342,1606.0,0.8356164383561644
172030,3639,4356.0,0.8353994490358126
290020,19085,22849.0,0.8352663136242287
351210,4956,5934.0,0.8351870576339737
291950,27647,33105.0,0.8351306449176862
520310,3137,3758.0,0.8347525279403938
312550,2509,3007.0,0.8343864316594612
311783,7189,8616.0,0.8343779015784587
420515,408,489.0,0.8343558282208589
410840,28515,34183.0,0.8341865839744902
211150,28956,34725.0,0.833866090712743
251430,4525,5427.0,0.8337939929979731
421650,8803,10559.0,0.8336963727625722
290260,16716,20051.0,0.8336741309660366
250550,2285,2742.0,0.8333333333333334
510706,7726,9276.0,0.8329021129797326
150655,17413,20907.0,0.8328789400679198
211220,131711,158152.0,0.8328127371136628
270100,22102,26555.0,0.8323102993786481
352215,1970,2367.0,0.8322771440642163
313300,5766,6929.0,0.8321547120796652
220551,4409,5301.0,0.8317298622901339
211230,25621,30807.0,0.831661635342617
420010,9913,11920.0,0.8316275167785235
210470,5420,6518.0,0.8315434182264498
431870,76613,92138.0,0.8315027458811782
291270,17155,20635.0,0.8313544947904047
315645,2994,3602.0,0.8312048861743476
210325,10255,12338.0,0.8311719889771438
431370,15939,19180.0,0.831021897810219
312100,5148,6196.0,0.8308586184635248
500348,7448,8968.0,0.8305084745762712
352620,19517,23509.0,0.8301926921604492
171430,3279,3951.0,0.829916476841306
290820,16315,19659.0,0.8298997914441223
510530,1761,2122.0,0.8298774740810556
430642,1101,1327.0,0.8296910324039186
420130,15274,18430.0,0.8287574606619642
150730,41288,49826.0,0.8286436800064223
210680,14482,17480.0,0.8284897025171625
210455,14618,17646.0,0.8284030375155843
150345,28508,34427.0,0.8280709907921109
292860,57775,69787.0,0.8278762520240159
240160,4385,5297.0,0.8278270719275062
510631,1841,2224.0,0.8277877697841727
521400,9382,11336.0,0.8276287932251235
312245,10187,12312.0,0.8274041585445094
431179,961,1162.0,0.8270223752151463
211050,27203,32896.0,0.8269394455252919
293140,9084,10986.0,0.8268705625341344
150611,10181,12314.0,0.8267825239564723
220265,4590,5552.0,0.8267291066282421
314570,992,1200.0,0.8266666666666667
310520,3457,4182.0,0.8266379722620756
261290,9237,11179.0,0.826281420520619
430260,2208,2673.0,0.8260381593714927
110050,5243,6348.0,0.8259294265910523
251410,4831,5850.0,0.8258119658119658
421915,1240,1502.0,0.8255659121171771
430610,19436,23544.0,0.8255181787291879
412030,1942,2353.0,0.8253293667658309
315445,7058,8553.0,0.8252075295218052
270790,5300,6426.0,0.8247743541861189
290850,28230,34231.0,0.8246910694984079
420055,522,633.0,0.8246445497630331
171880,4416,5357.0,0.8243419824528654
150440,20837,25287.0,0.8240202475580338
313865,8006,9716.0,0.8240016467682174
510677,6915,8392.0,0.8239990467111534
171070,4015,4873.0,0.8239277652370203
410390,8931,10841.0,0.823816991052486
130170,43860,53243.0,0.8237702608793644
210700,8114,9852.0,0.8235891189606172
270310,20212,24542.0,0.8235677613886399
172020,8598,10442.0,0.8234054778778012
312705,5151,6256.0,0.8233695652173914
430485,503,611.0,0.823240589198036
240410,1741,2115.0,0.8231678486997636
210850,20670,25112.0,0.8231124561962408
220779,3629,4410.0,0.8229024943310658
171190,5869,7134.0,0.8226801233529577
270560,8902,10822.0,0.8225836259471447
110026,1736,2112.0,0.821969696969697
160030,278649,339197.0,0.821496062759989
313410,4372,5323.0,0.8213413488634229
410710,2723,3316.0,0.8211700844390832
270110,10024,12207.0,0.8211681821905464
293076,10438,12713.0,0.8210493195941163
172130,1709,2082.0,0.8208453410182517
110012,54079,65903.0,0.820584798871068
292850,7935,9671.0,0.8204942611932582
171890,3627,4421.0,0.82040262384076
211285,5858,7143.0,0.8201035979280414
250730,13494,16455.0,0.8200546946216956
220273,3711,4527.0,0.8197481776010603
522230,4099,5004.0,0.8191446842525979
220860,3581,4375.0,0.8185142857142857
150506,41247,50399.0,0.8184090954185599
432160,20580,25154.0,0.8181601335771647
291890,5249,6417.0,0.8179834813775908
210043,17001,20785.0,0.8179456338705797
280110,4868,5952.0,0.8178763440860215
430513,2343,2866.0,0.8175157013258897
310480,3081,3769.0,0.8174582117272486
290035,16187,19826.0,0.8164531423383435
150543,22534,27604.0,0.8163309665265903
350860,12873,15777.0,0.8159345883247766
313925,5038,6175.0,0.8158704453441296
170380,5357,6566.0,0.8158696314346634
210745,12121,14858.0,0.8157894736842105
293250,17523,21484.0,0.8156302364550363
353170,2048,2511.0,0.8156113102349661
500560,17558,21546.0,0.814907639469043
240720,15447,18957.0,0.8148441209052065
150660,17043,20919.0,0.8147138964577657
150170,88985,109230.0,0.8146571454728554
220840,40082,49206.0,0.8145754582774458
220150,19034,23367.0,0.8145675525313476
150550,62582,76842.0,0.8144244033211004
412170,14095,17310.0,0.8142692085499711
432147,1681,2065.0,0.814043583535109
291345,8893,10926.0,0.8139300750503387
130400,8761,10765.0,0.8138411518810962
510850,5410,6649.0,0.8136561889005866
521350,5865,7211.0,0.8133407294411316
130115,15427,18969.0,0.8132742896304497
210070,19862,24432.0,0.8129502292075966
510454,3702,4555.0,0.8127332601536773
290570,177653,218669.0,0.8124288307899153
171110,1646,2027.0,0.8120374938332511
500660,66112,81426.0,0.8119273941984133
431750,26523,32668.0,0.811895432839476
160040,18851,23220.0,0.8118432385874247
431173,1380,1700.0,0.8117647058823529
310660,4361,5373.0,0.8116508468267262
315270,2998,3694.0,0.8115863562533838
431177,2847,3508.0,0.8115735461801596
411760,22883,28206.0,0.8112812876692902
150540,16115,19870.0,0.811021640664318
430885,506,624.0,0.8108974358974359
431513,634,782.0,0.8107416879795396
310770,3254,4015.0,0.8104607721046078
311110,11240,13874.0,0.8101484791696699
172120,15300,18886.0,0.8101239013025522
150480,43586,53833.0,0.8096520721490535
430410,1674,2068.0,0.809477756286267
292190,9168,11329.0,0.8092505958160473
220630,1018,1258.0,0.809220985691574
292975,13120,16214.0,0.8091772542247441
220440,9604,11872.0,0.8089622641509434
220650,7140,8827.0,0.8088818398096749
220665,4032,4985.0,0.808826479438315
220667,4700,5813.0,0.8085325993462928
210315,10614,13131.0,0.8083161983093443
240110,14565,18021.0,0.8082237389712003
431843,893,1105.0,0.8081447963800905
430030,3233,4004.0,0.8074425574425574
420150,2158,2673.0,0.8073325851103629
315720,13404,16609.0,0.8070323318682642
221135,5910,7327.0,0.8066057049269824
211300,20427,25329.0,0.8064668956532038
150740,12098,15003.0,0.8063720589215491
211176,12060,14962.0,0.8060419729982623
210110,8879,11020.0,0.8057168784029038
150276,7067,8772.0,0.8056315549475604
411540,8003,9935.0,0.8055359838953196
522155,3050,3787.0,0.8053868497491418
270420,20151,25021.0,0.8053634946644819
430400,3194,3966.0,0.805345436207766
315810,4172,5181.0,0.8052499517467671
500350,3569,4433.0,0.8050981276787729
430180,2045,2541.0,0.8048012593467139
411325,4481,5568.0,0.8047772988505747
431110,4429,5505.0,0.8045413260672116
311810,3054,3796.0,0.8045310853530031
432050,1684,2094.0,0.8042024832855779
251190,16491,20514.0,0.8038900263234864
250760,8885,11054.0,0.803781436584042
311380,1178,1466.0,0.8035470668485676
292140,17416,21696.0,0.8027286135693216
120040,186332,232237.0,0.8023355451543036
210467,17758,22135.0,0.8022588660492432
310220,3408,4249.0,0.8020710755471876
311930,14867,18544.0,0.8017148403796376
311540,1595,1990.0,0.8015075376884422
510562,18399,22961.0,0.801315273725012
170030,3272,4085.0,0.8009791921664626
270300,11880,14832.0,0.8009708737864077
210280,18249,22788.0,0.8008162190626645
421335,1222,1526.0,0.8007863695937091
430205,1644,2053.0,0.800779347296639
432240,53406,66755.0,0.8000299603025991
210570,30845,38561.0,0.7999014548377895
351925,3082,3856.0,0.7992738589211619
510610,8418,10536.0,0.7989749430523918
220480,7599,9512.0,0.7988856181665265
150410,5779,7235.0,0.7987560469937802
270380,16396,20531.0,0.79859724319322
510777,4140,5185.0,0.7984570877531341
270895,11222,14055.0,0.7984347207399501
290225,9604,12029.0,0.7984038573447502
291733,8619,10801.0,0.7979816683640404
292540,13035,16336.0,0.7979309500489716
312560,5240,6567.0,0.7979290391350693
172015,1037,1300.0,0.7976923076923077
130063,18756,23526.0,0.7972456006120887
150796,12684,15912.0,0.797134238310709
315840,2550,3199.0,0.7971241012816506
210462,4654,5839.0,0.797054290118171
411450,7740,9713.0,0.7968701739936168
500515,4941,6203.0,0.7965500564243109
293325,5485,6891.0,0.7959657524307068
220208,5079,6381.0,0.7959567465914433
315690,11432,14363.0,0.7959339970758198
210540,43459,54631.0,0.7955007230327104
150210,98788,124186.0,0.7954841930652409
432360,618,777.0,0.7953667953667953
210232,34601,43506.0,0.7953155886544385
430593,93,117.0,0.7948717948717948
430223,816,1027.0,0.7945472249269717
220550,25073,31559.0,0.7944801799803543
520465,2696,3394.0,0.7943429581614614
291180,23753,29904.0,0.7943084537185661
210905,6444,8114.0,0.794182893763865
431697,1362,1716.0,0.7937062937062938
312060,2961,3731.0,0.7936210131332082
291850,13195,16632.0,0.7933501683501684
431407,1550,1955.0,0.7928388746803069
410240,14893,18797.0,0.7923072830770868
411573,2309,2917.0,0.7915666780939321
293270,22756,28758.0,0.7912928576396133
431123,1010,1277.0,0.7909162098668755
290650,55885,70672.0,0.7907657912610369
430840,3524,4458.0,0.7904890085240018
521525,3163,4002.0,0.7903548225887056
314750,897,1135.0,0.7903083700440529
431050,3753,4751.0,0.7899389602189013
270940,17254,21843.0,0.789909810923408
411125,15975,20228.0,0.7897468855052403
412862,1892,2396.0,0.7896494156928213
292840,30333,38416.0,0.7895928779675135
130290,51553,65298.0,0.789503506998683
430225,90,114.0,0.7894736842105263
421400,1950,2470.0,0.7894736842105263
241040,6129,7765.0,0.7893110109465551
420195,6039,7653.0,0.7891023128185025
240620,5621,7126.0,0.7888015717092338
421470,1124,1425.0,0.7887719298245615
292595,16753,21242.0,0.7886733829206289
260920,10519,13339.0,0.7885898493140415
292230,25691,32627.0,0.7874153308609434
430900,9620,12226.0,0.7868477016194995
420370,4204,5343.0,0.7868238817143927
220640,6749,8580.0,0.7865967365967366
210630,8795,11189.0,0.7860398605773528
291490,21894,27866.0,0.7856886528385847
293040,12491,15899.0,0.785646896031197
280220,4996,6366.0,0.7847942192899781
313545,3243,4134.0,0.7844702467343977
130200,8953,11414.0,0.7843875941825827
312850,3368,4294.0,0.784350256171402
130185,59637,76096.0,0.7837074222035324
410657,1731,2209.0,0.783612494341331
521060,2922,3730.0,0.7833780160857908
210650,19232,24568.0,0.782806903288831
290135,13434,17168.0,0.782502329916123
432140,5769,7380.0,0.7817073170731708
150060,70375,90123.0,0.7808772455422034
412217,2913,3731.0,0.7807558295363174
250500,5762,7383.0,0.7804415549234729
432310,3106,3981.0,0.7802059783973876
140005,9606,12322.0,0.7795812368122058
120013,7311,9380.0,0.7794243070362473
171820,33819,43390.0,0.7794192210186679
110092,3933,5047.0,0.7792748167228056
150320,27443,35218.0,0.7792322108012948
292690,7004,8989.0,0.77917454666815
211000,40596,52140.0,0.7785960874568469
210760,17780,22842.0,0.7783906838280361
315940,1746,2244.0,0.7780748663101604
430845,1476,1898.0,0.7776606954689147
210550,16136,20757.0,0.7773763067880715
510560,5549,7139.0,0.7772797310547696
291590,8160,10502.0,0.7769948581222624
315450,6283,8090.0,0.7766378244746601
171570,3070,3953.0,0.7766253478370858
220192,5647,7278.0,0.775899972519923
220945,1368,1764.0,0.7755102040816326
120060,28507,36763.0,0.775426379784022
410347,2189,2823.0,0.77541622387531
311880,17869,23046.0,0.7753623188405797
292480,19763,25490.0,0.775323656335818
291735,7355,9487.0,0.7752714240539685
290540,10985,14171.0,0.7751746524592478
280580,18062,23303.0,0.7750933356220229
430673,1437,1854.0,0.7750809061488673
430825,725,936.0,0.7745726495726496
220985,4123,5326.0,0.7741269245212167
251660,10331,13347.0,0.7740316175919683
292205,10963,14177.0,0.7732947732242365
431936,886,1146.0,0.7731239092495636
290270,30518,39480.0,0.7729989868287741
171050,4667,6039.0,0.7728100678920351
431720,20499,26528.0,0.7727306996381182
220120,48552,62841.0,0.7726166038096147
261360,26090,33773.0,0.772510585378853
220990,4566,5911.0,0.7724581289121976
411780,7502,9712.0,0.7724464579901154
110008,9960,12900.0,0.772093023255814
500315,14371,18621.0,0.7717630632082058
150500,9025,11696.0,0.7716313269493844
280040,8744,11332.0,0.7716201906106601
170710,4776,6197.0,0.7706954978215266
210360,33855,43959.0,0.7701494574489866
170307,3034,3941.0,0.7698553666582085
420410,1739,2261.0,0.7691287041132242
170290,8815,11465.0,0.7688617531617967
140002,7091,9223.0,0.7688387726336333
280710,44153,57442.0,0.7686535984123115
210170,49388,64263.0,0.7685293248058759
430462,872,1135.0,0.7682819383259912
240250,8760,11404.0,0.7681515257804279
430750,4853,6320.0,0.767879746835443
430440,14034,18292.0,0.7672206429040017
431970,1207,1574.0,0.7668360864040661
290195,7837,10221.0,0.766754720673124
220050,15507,20226.0,0.7666864431919311
130310,24992,32614.0,0.7662966824063285
350995,2573,3358.0,0.7662298987492555
430915,1488,1942.0,0.7662203913491246
432370,1001,1307.0,0.7658760520275439
150640,5907,7715.0,0.765651328580687
431225,4515,5898.0,0.7655137334689726
240460,9734,12724.0,0.765011002829299
211060,20953,27396.0,0.7648196817053584
270740,6382,8345.0,0.764769322947873
292290,21355,27925.0,0.7647269471799463
210637,7168,9376.0,0.764505119453925
110146,1466,1918.0,0.7643378519290928
410870,3339,4371.0,0.7638984214138641
270580,6703,8776.0,0.7637876025524157
240650,11063,14487.0,0.7636501691171395
210135,4953,6491.0,0.7630565398243722
170510,2504,3282.0,0.7629494210847044
230393,9537,12504.0,0.7627159309021113
430258,360,472.0,0.7627118644067796
520460,3032,3976.0,0.7625754527162978
250523,6387,8379.0,0.7622627998567848
520740,7350,9643.0,0.7622109302084413
171720,2067,2712.0,0.7621681415929203
292305,6409,8412.0,0.761887779362815
130010,12496,16403.0,0.7618118636834725
150160,11704,15375.0,0.7612357723577236
210260,14541,19103.0,0.7611893419881693
431645,7105,9335.0,0.7611140867702196
310850,3709,4876.0,0.7606644790812142
292320,16158,21245.0,0.7605554248058367
430430,1421,1869.0,0.7602996254681648
291930,7827,10297.0,0.7601243080508886
421640,2095,2757.0,0.7598839318099383
430020,1617,2129.0,0.7595115077501174
290630,30196,39803.0,0.7586362836972087
211105,6322,8334.0,0.7585793136549076
431115,2941,3879.0,0.7581850992523846
210087,7240,9556.0,0.7576391795730432
250640,10411,13742.0,0.7576044243923737
420490,1147,1515.0,0.7570957095709571
210207,10344,13666.0,0.7569149714620226
521377,3828,5059.0,0.7566712789088753
290480,5236,6920.0,0.7566473988439306
211172,6849,9053.0,0.7565447917817298
311980,1286,1700.0,0.7564705882352941
421725,854,1129.0,0.7564216120460585
251000,5387,7126.0,0.7559640752175133
250485,1913,2531.0,0.7558277360726985
312780,7371,9755.0,0.7556125064069708
250940,10838,14344.0,0.7555772448410485
292040,13199,17470.0,0.7555237550085862
130060,20458,27081.0,0.7554373915291164
210300,88049,116558.0,0.755409324113317
420419,423,560.0,0.7553571428571428
316265,3001,3975.0,0.7549685534591195
431267,686,909.0,0.7546754675467546
310550,3586,4754.0,0.7543121581825831
352890,2007,2661.0,0.7542277339346111
171090,2689,3566.0,0.7540661805945037
171850,2714,3600.0,0.7538888888888889
500635,7408,9842.0,0.7526925421662264
210790,11719,15572.0,0.7525687130747496
432057,410,545.0,0.7522935779816514
210596,7752,10305.0,0.7522561863173217
210407,5512,7331.0,0.7518755967807939
431087,1144,1522.0,0.7516425755584757
290485,12850,17102.0,0.7513741082914279
211023,5537,7374.0,0.7508814754542988
432350,861,1147.0,0.7506538796861377
290360,15277,20358.0,0.7504175262795952
220890,3842,5124.0,0.7498048399687745
220196,5832,7785.0,0.7491329479768786
150230,40194,53655.0,0.7491193737769081
410304,4141,5528.0,0.749095513748191
431973,1599,2135.0,0.7489461358313817
220177,6450,8613.0,0.7488679902473006
270060,6154,8220.0,0.748661800486618
430050,2334,3119.0,0.7483167681949343
430367,972,1299.0,0.7482678983833718
420070,2476,3309.0,0.7482623148987609
170389,2233,2986.0,0.7478231748158071
431790,2117,2831.0,0.7477922995407983
210490,8749,11704.0,0.7475222146274778
261618,8174,10937.0,0.7473713084026699
510160,5626,7530.0,0.7471447543160691
521878,2320,3107.0,0.7467009977470228
140045,10305,13802.0,0.7466309230546297
431860,1835,2458.0,0.7465419039869813
430120,3591,4812.0,0.7462593516209476
240500,5878,7877.0,0.746223181414244
251335,3014,4045.0,0.7451174289245983
291510,13298,17847.0,0.7451112231747633
292335,14031,18831.0,0.745101162975944
510840,179261,240685.0,0.7447950640879157
211180,10990,14758.0,0.7446808510638298
210725,3428,4606.0,0.7442466348241424
310810,4254,5717.0,0.744096554136785
420675,590,793.0,0.7440100882723834
314090,13917,18715.0,0.7436281057974886
420075,220,296.0,0.7432432432432432
251220,3697,4975.0,0.7431155778894473
171875,3933,5293.0,0.7430568675609295
311920,6160,8291.0,0.7429743094922204
430912,1397,1881.0,0.7426900584795322
316240,15632,21053.0,0.7425070061273927
240790,2364,3186.0,0.7419962335216572
313280,1253,1689.0,0.7418590882178804
250080,16461,22194.0,0.7416869424168694
220980,3483,4698.0,0.7413793103448276
170740,5363,7234.0,0.7413602432955488
352350,7431,10024.0,0.7413208300079809
500060,23291,31441.0,0.7407843261982762
314160,6605,8919.0,0.7405538737526629
150747,15229,20569.0,0.7403860177937673
510370,4971,6718.0,0.7399523667758261
317030,1841,2488.0,0.739951768488746
292670,9167,12390.0,0.7398708635996771
210927,12021,16260.0,0.7392988929889299
150040,45022,60905.0,0.7392168130695346
430240,3763,5095.0,0.738567222767419
210270,12819,17373.0,0.7378691072353653
421165,653,885.0,0.7378531073446327
150380,28867,39153.0,0.7372870533547876
310650,6449,8748.0,0.7371970736168267
291670,5367,7281.0,0.7371240214256284
317052,6843,9284.0,0.73707453683757
314630,13644,18517.0,0.7368364205864881
210310,7955,10797.0,0.7367787348337501
150560,5399,7329.0,0.7366625733387911
210290,21973,29839.0,0.7363852676028017
520485,4150,5637.0,0.7362072024126308
210230,15047,20446.0,0.7359385698914213
313730,3815,5184.0,0.7359182098765432
291420,5098,6929.0,0.7357483042286044
430290,6077,8261.0,0.7356252269701005
313505,29100,39575.0,0.7353126974099811
220580,17945,24421.0,0.7348183940051595
240165,2589,3524.0,0.7346765039727582
110143,3840,5228.0,0.7345065034429993
315380,652,888.0,0.7342342342342343
312707,3615,4924.0,0.7341592201462226
431306,6292,8575.0,0.7337609329446064
420800,2185,2980.0,0.7332214765100671
421569,431,588.0,0.7329931972789115
313770,11057,15085.0,0.732979781239642
410655,2303,3142.0,0.7329726288987906
211280,42198,57576.0,0.7329095456440183
510774,1100,1501.0,0.7328447701532311
210860,56024,76454.0,0.7327804954613232
411705,6644,9067.0,0.7327671776772913
431041,1128,1541.0,0.7319922128487995
211227,4378,5985.0,0.7314954051796158
210560,9461,12934.0,0.7314829132518942
210275,8787,12014.0,0.7313967038455136
210015,8283,11326.0,0.7313261522161398
240485,5565,7610.0,0.7312746386333772
220730,3674,5027.0,0.7308533916849015
430320,2454,3360.0,0.7303571428571428
241160,3049,4175.0,0.7302994011976048
220342,3298,4517.0,0.7301306176665928
320501,13902,19046.0,0.7299170429486507
290060,4173,5720.0,0.7295454545454545
270160,13854,18997.0,0.7292730431120703
270730,21163,29021.0,0.7292305571827298
522200,5780,7927.0,0.729153525924057
260160,20584,28267.0,0.7281989599179255
290870,12809,17599.0,0.7278254446275356
312310,2770,3806.0,0.7277982133473463
431446,787,1082.0,0.7273567467652495
220669,4320,5942.0,0.7270279367216426
211020,23549,32396.0,0.7269107297197185
431450,6920,9523.0,0.7266617662501312
220790,27615,38039.0,0.7259654565051658
291685,12446,17147.0,0.7258412550300344
240960,1874,2582.0,0.7257939581719597
170410,1617,2228.0,0.7257630161579892
317160,9152,12612.0,0.7256581033935934
412860,2020,2785.0,0.725314183123878
316556,1499,2068.0,0.7248549323017408
211003,16328,22532.0,0.7246582638025919
520680,2290,3162.0,0.724225173940544
330140,13336,18421.0,0.7239563541610119
432143,4242,5860.0,0.7238907849829351
220010,3831,5293.0,0.7237861326279993
431650,395,546.0,0.7234432234432234
521950,2002,2769.0,0.7230046948356808
410865,3859,5345.0,0.7219831618334892
431308,109,151.0,0.7218543046357616
421265,2669,3698.0,0.7217414818820984
240060,3894,5396.0,0.7216456634544107
250330,7074,9803.0,0.7216158318881974
431337,11314,15679.0,0.7216021429938134
520520,3175,4400.0,0.7215909090909091
431912,1485,2059.0,0.7212238950947062
230050,6713,9316.0,0.7205882352941176
310470,9040,12549.0,0.7203761255876963
291845,9218,12799.0,0.7202125166028596
210480,43524,60445.0,0.7200595582761188
430470,15840,22002.0,0.7199345514044178
220535,2201,3058.0,0.7197514715500327
421795,608,845.0,0.7195266272189349
172010,3279,4559.0,0.7192366747093661
171620,7872,10947.0,0.7191011235955056
313030,3266,4542.0,0.7190664905328049
220800,57567,80085.0,0.7188237497658737
170900,7860,10935.0,0.7187928669410151
292300,28290,39380.0,0.718384966988319
310920,5017,6989.0,0.7178423236514523
330227,63340,88340.0,0.7170024903780847
510775,1817,2535.0,0.7167652859960553
230533,13119,18307.0,0.7166111323537445
292620,18319,25584.0,0.7160334584115072
290410,14486,20232.0,0.7159944642151048
313650,4307,6016.0,0.7159242021276596
260310,17677,24700.0,0.715668016194332
431242,833,1165.0,0.7150214592274678
290340,17193,24046.0,0.7150045745654163
220400,3878,5426.0,0.7147069664577957
430650,4894,6851.0,0.7143482703255
312150,1395,1953.0,0.7142857142857143
150750,10166,14235.0,0.7141552511415525
171280,2263,3170.0,0.7138801261829653
313790,1604,2248.0,0.7135231316725978
520660,1387,1946.0,0.7127440904419322
171195,2142,3007.0,0.712337878284004
150157,9632,13525.0,0.7121626617375231
260392,10618,14924.0,0.7114714553738944
130014,10507,14771.0,0.7113262473766163
220030,10002,14098.0,0.7094623350829905
210120,75329,106188.0,0.7093927750781632
291855,6332,8929.0,0.7091499608018815
522108,3074,4335.0,0.7091118800461361
431070,1091,1541.0,0.7079818299805322
430192,298,421.0,0.7078384798099763
410930,4577,6479.0,0.7064361784225961
210060,18642,26401.0,0.7061096170599599
431390,7188,10187.0,0.70560518307647
220253,4205,5961.0,0.7054185539339037
291165,5224,7411.0,0.7048981244096613
290140,11560,16405.0,0.7046632124352331
293210,14309,20316.0,0.7043217168734003
241360,5223,7422.0,0.7037186742118028
251160,6269,8912.0,0.7034335727109515
431205,620,882.0,0.7029478458049887
211290,17947,25534.0,0.7028667658807864
210670,14392,20477.0,0.7028373296869659
251580,5902,8408.0,0.7019505233111323
210050,6261,8920.0,0.7019058295964126
210950,13557,19330.0,0.7013450594930161
150090,33499,47775.0,0.7011826268969126
210090,22894,32654.0,0.7011085931279476
311265,3618,5163.0,0.7007553747821035
241350,5521,7879.0,0.7007234420611753
220115,7245,10354.0,0.6997295731118408
313870,2770,3961.0,0.6993183539510225
316295,9594,13725.0,0.6990163934426229
210805,10284,14715.0,0.6988786952089704
316105,1801,2580.0,0.6980620155038759
292550,21927,31429.0,0.6976677590760126
313400,9696,13899.0,0.6976041441830347
431333,522,749.0,0.6969292389853138
410105,1453,2085.0,0.6968824940047962
521973,4334,6223.0,0.6964486582034388
210330,66037,94869.0,0.6960861819983345
150293,25608,36901.0,0.6939649331996423
150195,13518,19486.0,0.6937288309555578
210235,8426,12153.0,0.6933267505965606
292350,7080,10217.0,0.6929627092101399
130120,42653,61559.0,0.6928800012995663
240840,2719,3926.0,0.6925624044829343
316045,5836,8435.0,0.6918790752815649
316810,1958,2830.0,0.6918727915194346
240510,4181,6044.0,0.6917604235605559
353520,2849,4119.0,0.6916727361009953
150618,18846,27292.0,0.6905320240363476
510890,2171,3148.0,0.6896442185514613
432183,1006,1459.0,0.6895133653187114
432290,899,1304.0,0.6894171779141104
290670,22317,32388.0,0.6890515005557614
221095,2253,3272.0,0.6885696821515892
317075,2907,4222.0,0.6885362387494078
410410,4078,5923.0,0.6885024480837414
160027,30470,44299.0,0.6878259102914287
312010,2884,4194.0,0.6876490224129709
150746,4483,6525.0,0.6870498084291188
130008,6772,9869.0,0.6861890769074881
432235,129,188.0,0.6861702127659575
291990,5673,8269.0,0.6860563550610714
210410,8932,13020.0,0.6860215053763441
291630,9018,13146.0,0.6859881332724783
130350,9486,13829.0,0.6859498156048883
150475,14254,20790.0,0.6856180856180856
220900,5443,7941.0,0.685430046593628
430590,3422,4994.0,0.685222266720064
221005,4156,6069.0,0.6847915636842973
290770,7807,11408.0,0.6843443197755961
241440,21434,31343.0,0.6838528539067734
316660,452,661.0,0.6838124054462935
210200,19732,28930.0,0.6820601451780159
290120,17146,25143.0,0.6819393071630275
210450,5487,8058.0,0.6809381980640358
251130,12281,18061.0,0.6799734233984829
410315,1874,2756.0,0.6799709724238027
210460,8452,12444.0,0.6792028286724526
120080,14211,20929.0,0.6790099861436285
421540,930,1370.0,0.6788321167883211
