cod_municipio,piso_total,familias_cadastradas,piso_porcentagem
313830,909,1468.0,0.6192098092643051
313835,1636,3493.0,0.4683653020326367
313840,27034,31038.0,0.8709968425800632
313850,2473,3722.0,0.6644277270284793
313860,833,10736.0,0.07758941877794337
313862,1492,4440.0,0.33603603603603605
313865,4573,9716.0,0.47066694112803625
313867,3495,5011.0,0.6974655757333865
313868,3121,6192.0,0.5040374677002584
313870,2453,3961.0,0.619288058571068
313880,6541,8401.0,0.7785977859778598
313890,3357,8997.0,0.3731243747915972
313900,18026,20538.0,0.877690135358847
313910,2274,2878.0,0.7901320361362058
313920,3338,10508.0,0.3176627331556909
313925,2221,6175.0,0.3596761133603239
313930,6079,18988.0,0.3201495681483042
313940,31345,37965.0,0.8256288686948505
313950,13402,21272.0,0.6300300864986838
313960,14119,21818.0,0.6471262260518837
313970,5051,6084.0,0.8302103879026956
313980,4185,5603.0,0.7469212921649117
313990,5959,8285.0,0.7192516596258298
314000,32399,40340.0,0.8031482399603371
314010,1602,4989.0,0.3211064341551413
314015,7229,9269.0,0.7799115330672133
314020,1635,1903.0,0.8591697320021019
314030,2449,3149.0,0.7777072086376627
314040,1305,2347.0,0.556028973157222
314050,5783,7612.0,0.759721492380452
314053,4137,7723.0,0.5356726660624109
314055,3810,8665.0,0.4396999422965955
314060,2327,4752.0,0.4896885521885522
314070,14075,19025.0,0.7398160315374507
314080,5706,7111.0,0.8024187877935592
314085,2555,8697.0,0.2937794641830516
314090,3447,18715.0,0.18418380977825274
314100,3474,10994.0,0.3159905402947062
314110,14462,18770.0,0.7704848161960576
314120,2123,2519.0,0.8427947598253275
314130,2002,2627.0,0.7620860296916635
314140,8143,17144.0,0.47497666822211854
314150,2796,5253.0,0.5322672758423758
314160,4737,8919.0,0.531113353514968
314170,2454,3518.0,0.6975554292211483
314180,12813,20367.0,0.6291059066136397
314190,1708,2366.0,0.7218934911242604
314200,5768,11080.0,0.5205776173285198
314210,4805,7280.0,0.6600274725274725
314220,4979,6413.0,0.776391704350538
314225,1671,3786.0,0.44136291600633915
314230,1040,3284.0,0.3166869671132765
314240,3141,4029.0,0.7795979151154132
314250,631,1519.0,0.41540487162606976
314260,3803,4097.0,0.9282401757383452
314270,4489,12176.0,0.3686760840998686
314280,6359,13454.0,0.47264753976512563
314290,9094,17085.0,0.5322797775826749
314300,5978,7303.0,0.8185677118992195
314310,8960,14400.0,0.6222222222222222
314315,1546,3649.0,0.42367771992326664
314320,11732,12622.0,0.9294881952147045
314330,131356,211446.0,0.6212271691117354
314340,9803,10205.0,0.9606075453209211
314345,3173,6086.0,0.5213604995070654
314350,1222,3498.0,0.3493424814179531
314360,788,2022.0,0.3897131552917903
314370,787,2806.0,0.2804704205274412
314380,3402,4604.0,0.7389226759339704
314390,48928,59382.0,0.8239533865481122
314400,8195,14759.0,0.5552544210312351
314410,8547,11214.0,0.7621722846441947
314420,1456,2808.0,0.5185185185185185
314430,17053,29900.0,0.5703344481605351
314435,5572,6837.0,0.8149773292379698
314437,1547,3307.0,0.4677955851224675
314440,1874,2217.0,0.8452864230942715
314450,4138,5487.0,0.754146163659559
314460,9836,13094.0,0.7511837482816557
314465,4422,8534.0,0.5181626435434732
314467,638,3627.0,0.17590295009649848
314470,6116,8675.0,0.7050144092219021
314480,26188,33695.0,0.7772073007864668
314490,2281,3905.0,0.5841229193341869
314500,985,7112.0,0.13849831271091115
314505,888,8681.0,0.10229236263103329
314510,7109,7962.0,0.892866114041698
314520,26384,28944.0,0.9115533443891652
314530,5987,20265.0,0.2954354798914384
314535,4523,10756.0,0.4205094830792116
314537,2484,4466.0,0.5562024182713838
314540,1120,1572.0,0.712468193384224
314545,1318,7049.0,0.18697687615264577
314550,770,2778.0,0.27717782577393807
314560,15609,18460.0,0.845557963163597
314570,671,1200.0,0.5591666666666667
314580,1347,1798.0,0.7491657397107898
314585,2226,2777.0,0.8015844436442204
314587,3685,8431.0,0.43707745225951844
314590,13125,16470.0,0.7969034608378871
314600,4974,6688.0,0.74372009569378
314610,19597,36705.0,0.533905462471053
314620,2577,9357.0,0.27540878486694453
314625,1417,5976.0,0.23711512717536815
314630,7188,18517.0,0.38818383107414806
314640,1895,3166.0,0.598547062539482
314650,1948,3154.0,0.6176284083703234
314655,1850,5435.0,0.3403863845446182
314660,1219,1348.0,0.9043026706231454
314670,3689,5885.0,0.6268479184367035
314675,2557,6198.0,0.41255243626976446
314690,5921,7752.0,0.7638028895768834
314700,29387,44492.0,0.660500764182325
314710,25332,30012.0,0.84406237504998
314720,7535,8878.0,0.8487271908087407
314730,7735,9456.0,0.8179991539763113
314740,9474,12249.0,0.7734508939505266
314750,571,1135.0,0.5030837004405286
314760,5599,6783.0,0.8254459678608286
314770,3234,3778.0,0.8560084700899947
314780,890,1346.0,0.6612184249628529
314790,36174,45208.0,0.8001681118386126
314795,2780,5516.0,0.5039883973894126
314800,36484,44918.0,0.8122356293690726
314810,30161,40366.0,0.747188227716395
314820,4047,4665.0,0.867524115755627
314830,4492,6523.0,0.6886401962287291
314840,1906,3303.0,0.577051165607024
314850,3719,10244.0,0.3630417805544709
314860,6964,12459.0,0.558953367043904
314870,9820,25988.0,0.37786670771125136
314875,4801,6675.0,0.719250936329588
314880,2033,2871.0,0.7081156391501219
314890,1308,1914.0,0.6833855799373041
314900,2930,3434.0,0.8532323820617356
314910,4402,6169.0,0.7135678391959799
314915,3747,7674.0,0.48827208756841284
314920,1594,2136.0,0.7462546816479401
314930,18993,24428.0,0.7775094154249222
314940,1085,1569.0,0.691523263224984
314950,2001,2514.0,0.7959427207637232
314960,3346,3553.0,0.9417393751759077
314970,3621,4224.0,0.8572443181818182
314980,5282,8035.0,0.6573739887990043
314990,8165,10288.0,0.7936430793157077
314995,4543,6292.0,0.722027972027972
315000,2468,4011.0,0.6153079032660185
315010,1097,1516.0,0.7236147757255936
315015,5199,9370.0,0.5548559231590181
315020,1909,2880.0,0.6628472222222223
315030,1895,2533.0,0.7481247532570074
315040,1962,3708.0,0.529126213592233
315050,1874,4291.0,0.43672803542297833
315053,2388,4568.0,0.5227670753064798
315057,3244,6682.0,0.4854833882071236
315060,2038,2643.0,0.7710934544078698
315070,2322,3345.0,0.694170403587444
315080,8630,12334.0,0.699691908545484
315090,2061,3029.0,0.6804225817101354
315100,4468,5332.0,0.8379594898724682
315110,6259,8428.0,0.7426435690555292
315120,14614,48126.0,0.30366122262394546
315130,5413,6738.0,0.8033541110121698
315140,9719,12451.0,0.780579873102562
315150,13996,16907.0,0.827822795291891
315160,5038,7440.0,0.6771505376344086
315170,4553,5326.0,0.8548629365377394
315180,58244,67686.0,0.8605029104984783
315190,4975,8312.0,0.5985322425409048
315200,13188,17725.0,0.744033850493653
315210,24262,32512.0,0.7462475393700787
315213,1805,3795.0,0.4756258234519104
315217,2261,9861.0,0.22928709055876687
315220,15633,31533.0,0.495766340024736
315230,1445,11071.0,0.13052118146508898
315240,3509,9353.0,0.3751737410456538
315250,50956,57685.0,0.8833492242350698
315260,2767,3588.0,0.7711817168338907
315270,2115,3694.0,0.5725500812127775
315280,8010,12180.0,0.6576354679802956
315290,28,4561.0,0.006139004604253453
315300,1536,2439.0,0.6297662976629766
315310,3371,4795.0,0.7030239833159542
315320,1094,2346.0,0.4663256606990622
315330,1890,2703.0,0.6992230854605993
315340,8266,10389.0,0.7956492443931081
315350,4771,7237.0,0.6592510708857261
315360,4632,6352.0,0.7292191435768262
315370,1655,2235.0,0.7404921700223713
315380,502,888.0,0.5653153153153153
315390,3663,4753.0,0.7706711550599621
315400,10089,15593.0,0.6470210992111846
315410,6730,8762.0,0.7680894772882904
315415,1907,5534.0,0.3445970365016263
315420,4375,5673.0,0.771196897585052
315430,8771,13238.0,0.6625623205922345
315440,2735,3831.0,0.7139128164969982
315445,3651,8553.0,0.4268677656962469
315450,2443,8090.0,0.30197775030902346
315460,141410,179753.0,0.7866906254693942
315470,2035,2478.0,0.821226795803067
315480,4822,5684.0,0.8483462350457425
315490,4198,10601.0,0.39600037732289406
315500,1533,1921.0,0.7980218636127017
315510,1333,5138.0,0.25943947061113276
315520,1750,4114.0,0.42537676227515797
315530,2227,3014.0,0.738885202388852
315540,4894,6255.0,0.782414068745004
315550,5371,6822.0,0.7873057754324245
315560,5768,24502.0,0.23540935433842136
315570,5353,9299.0,0.575653296053339
315580,10104,12329.0,0.8195311866331414
315590,3457,4836.0,0.7148469809760132
315600,4717,9064.0,0.5204104148278905
315610,2137,3635.0,0.5878954607977992
315620,1489,1942.0,0.766735324407827
315630,3954,4495.0,0.8796440489432703
315640,927,1506.0,0.6155378486055777
315645,2251,3602.0,0.6249305941143809
315650,832,6739.0,0.12346045407330465
315660,2669,7470.0,0.35729585006693443
315670,48157,62935.0,0.7651863033288313
315680,6415,11732.0,0.5467950903511762
315690,8881,14363.0,0.618324862493908
315700,18934,32549.0,0.5817075793419153
315710,1623,6563.0,0.24729544415663568
315720,10044,16609.0,0.6047323740140887
315725,6368,8479.0,0.751031961316193
315727,1408,2311.0,0.6092600605798356
315730,553,2216.0,0.24954873646209386
315733,4634,5656.0,0.8193069306930693
315737,1832,4289.0,0.42713919328514804
315740,2274,3171.0,0.7171239356669821
315750,1978,4873.0,0.40591011697106505
315760,1010,4559.0,0.22153981136214082
315765,2543,7721.0,0.3293614816733584
315770,3724,4542.0,0.8199031263760458
315780,88270,119590.0,0.738105192741868
315790,5900,12846.0,0.45928693756811456
315800,3763,4981.0,0.7554707889981931
315810,1629,5181.0,0.3144180660104227
315820,5585,10994.0,0.508004366017828
315830,3869,4616.0,0.8381715771230502
315840,2090,3199.0,0.6533291653641763
315850,1862,4381.0,0.42501711937913716
315860,1440,2106.0,0.6837606837606838
315870,1318,1654.0,0.7968561064087062
315880,2199,4226.0,0.520350212967345
315890,1982,6710.0,0.2953800298062593
315895,19882,23871.0,0.8328934690628796
315900,1152,3197.0,0.36033781670315923
315910,1690,2346.0,0.7203751065643649
315920,4094,5265.0,0.7775878442545109
315930,3073,4303.0,0.714152916569835
315935,2882,4210.0,0.6845605700712589
315940,1328,2244.0,0.5918003565062389
315950,1714,4729.0,0.3624444914358215
315960,17416,19944.0,0.8732450862414761
315970,6,2078.0,0.0028873917228103944
315980,8870,16175.0,0.5483771251931994
315990,30,12885.0,0.002328288707799767
316000,2083,2905.0,0.717039586919105
316010,1740,2469.0,0.7047387606318347
316020,1724,3397.0,0.5075066234913159
316030,4122,10089.0,0.4085637823371989
316040,7382,9718.0,0.7596213212595184
316045,2294,8435.0,0.2719620628334321
316050,887,1537.0,0.5770982433311646
316060,663,2694.0,0.24610244988864144
316070,17441,22555.0,0.7732653513633341
316080,2196,2997.0,0.7327327327327328
316090,1580,1967.0,0.8032536858159633
316095,3321,4607.0,0.7208595615367919
316100,6439,9102.0,0.7074269391342562
316105,797,2580.0,0.30891472868217057
316110,21133,55526.0,0.3805964773259374
316120,3844,4532.0,0.8481906443071492
316130,1700,4793.0,0.3546839140413102
316140,2342,3902.0,0.6002050230650948
316150,3217,8221.0,0.3913149251915825
316160,2746,3669.0,0.7484328154810576
316165,2169,3298.0,0.65767131594906
316170,2241,5341.0,0.4195843475004681
316180,4636,5943.0,0.7800774019855292
316190,7604,9911.0,0.7672283321561901
316200,13150,14186.0,0.9269702523614831
316210,17637,21095.0,0.8360748992652287
316220,2153,2645.0,0.8139886578449905
316225,2459,5984.0,0.41092914438502676
316230,895,1875.0,0.47733333333333333
316240,6534,21053.0,0.3103595687075476
316245,2436,11662.0,0.20888355342136855
316250,34053,43177.0,0.7886837899807768
316255,7556,10813.0,0.6987884953296958
316257,4213,5822.0,0.7236344898660254
316260,7239,10117.0,0.715528318671543
316265,1123,3975.0,0.2825157232704403
316270,9865,14046.0,0.7023351843941336
316280,7157,11281.0,0.6344295718464675
316290,13063,15209.0,0.8588993359195214
316292,14053,23062.0,0.6093573844419391
316294,2895,3529.0,0.8203457069991499
316295,7975,13725.0,0.581056466302368
316300,1589,4141.0,0.3837237382274813
316310,2410,2956.0,0.8152909336941814
316320,1271,2461.0,0.5164567249085737
316330,1500,3845.0,0.39011703511053314
316340,2471,3912.0,0.6316462167689162
316350,2191,5345.0,0.4099158091674462
316360,1145,2377.0,0.48169962137147665
316370,21013,22655.0,0.927521518428603
316380,4281,6515.0,0.6570990023023792
316390,2089,2780.0,0.7514388489208633
316400,3099,4600.0,0.673695652173913
316410,1409,4613.0,0.3054411445913722
316420,2422,7001.0,0.3459505784887873
316430,2621,3394.0,0.77224513847967
316440,2583,3141.0,0.8223495702005731
316443,1792,2091.0,0.8570062171209948
316447,3622,8249.0,0.43908352527579103
316450,4852,7750.0,0.6260645161290322
316460,4456,5088.0,0.8757861635220126
316470,23508,28073.0,0.8373882378085705
316480,443,820.0,0.5402439024390244
316490,1101,1261.0,0.873116574147502
316500,4141,4921.0,0.8414956309693152
316510,1105,2940.0,0.3758503401360544
316520,3528,5130.0,0.6877192982456141
316530,3109,4300.0,0.7230232558139534
316540,2620,4017.0,0.6522280308688075
316550,4504,5482.0,0.8215979569500182
316553,16097,18399.0,0.8748845045926409
316555,4167,10030.0,0.41545363908275174
316556,867,2068.0,0.4192456479690522
316557,3387,4580.0,0.7395196506550218
316560,1211,1507.0,0.8035832780358327
316570,4181,5326.0,0.7850168982350733
316580,852,1454.0,0.5859697386519945
316590,2051,4814.0,0.4260490236809306
316600,2777,3675.0,0.7556462585034014
316610,956,2305.0,0.41475054229934927
316620,4009,8498.0,0.47175806072016946
316630,2709,5734.0,0.47244506452738055
316640,499,630.0,0.792063492063492
316650,2052,4220.0,0.48625592417061614
316660,326,661.0,0.49319213313161875
316670,2970,5969.0,0.4975707823756073
316680,5169,8700.0,0.5941379310344828
316690,4050,4971.0,0.8147254073627037
316695,1453,3460.0,0.41994219653179193
316700,1301,1919.0,0.6779572694111516
316710,6379,13248.0,0.4815066425120773
316720,67062,87082.0,0.7701017431845847
316730,1469,2040.0,0.7200980392156863
316740,2605,3279.0,0.794449527294907
316750,961,1497.0,0.6419505678022712
316760,10060,15008.0,0.6703091684434968
316770,3791,5786.0,0.6552022122364328
316780,1786,2261.0,0.7899159663865546
316790,2332,2657.0,0.8776815957847196
316800,16111,24960.0,0.6454727564102564
316805,25,4546.0,0.005499340079190497
316810,1609,2830.0,0.5685512367491166
316820,912,1456.0,0.6263736263736264
316830,2022,3398.0,0.5950559152442614
316840,7415,11204.0,0.66181720813995
316850,6853,8622.0,0.7948271862676873
316860,62599,89084.0,0.7026963315522429
316870,26012,33817.0,0.7691989236182984
316880,1985,4355.0,0.45579793340987373
316890,2096,4291.0,0.4884642274528082
316900,8485,9929.0,0.854567428744083
316905,1383,1801.0,0.7679067184897279
316910,2826,3896.0,0.7253593429158111
316920,5545,7496.0,0.7397278548559232
316930,30153,36478.0,0.8266078184110971
316935,10485,16615.0,0.6310562744507975
316940,16855,23071.0,0.7305708465172728
316950,4091,7587.0,0.5392118096744432
316960,10199,20537.0,0.49661586405025077
316970,10716,15852.0,0.6760030280090841
316980,3259,3317.0,0.9825143201688272
316990,41919,49593.0,0.8452604198173129
317000,913,9844.0,0.0927468508736286
317005,4661,9751.0,0.47800225617885345
317010,86626,112946.0,0.7669682857294636
317020,218635,286880.0,0.7621130786391522
317030,826,2488.0,0.3319935691318328
317040,26698,43703.0,0.6108962771434455
317043,2076,3524.0,0.5891032917139614
317047,2136,4206.0,0.5078459343794579
317050,3014,4529.0,0.6654890704349746
317052,2572,9284.0,0.2770357604480827
317057,1657,8432.0,0.1965132827324478
317060,1435,1806.0,0.7945736434108527
317065,2158,4080.0,0.528921568627451
317070,27422,31221.0,0.8783190801063386
317075,2360,4222.0,0.5589767882520132
317080,15663,25266.0,0.6199240085490383
317090,5431,17520.0,0.30998858447488586
317100,3110,9696.0,0.32075082508250824
317103,2945,9340.0,0.3153104925053533
317107,3128,5557.0,0.5628936476516105
317110,1243,2517.0,0.49384187524831147
317115,3026,4140.0,0.7309178743961353
317120,59874,74605.0,0.8025467461966356
317130,34129,43552.0,0.7836379500367376
317140,1428,3551.0,0.4021402421852999
317150,1338,3951.0,0.33864844343204253
317160,6301,12612.0,0.4996035521725341
317170,6049,7716.0,0.7839554173146708
317180,4863,6870.0,0.7078602620087336
317190,1073,3994.0,0.2686529794692038
317200,22216,24439.0,0.9090388313760792
317210,2262,4577.0,0.4942101813414901
317220,366,1238.0,0.2956381260096931
320010,13006,17877.0,0.7275269899871343
320013,4080,7834.0,0.5208067398519275
320016,5431,10735.0,0.5059152305542618
320020,13294,18693.0,0.7111753062643771
320030,5668,6640.0,0.8536144578313253
320035,2435,7276.0,0.3346619021440352
320040,14827,17142.0,0.864951580912379
320050,2224,7104.0,0.3130630630630631
320060,43841,56253.0,0.7793539900094217
320070,5033,7418.0,0.6784847667834996
320080,15796,21320.0,0.7409005628517824
320090,21319,31426.0,0.6783873225991217
320100,8204,13046.0,0.6288517553273034
320110,8001,9078.0,0.8813615333773959
320115,3825,8269.0,0.4625710484943766
320120,80329,102144.0,0.7864289630325815
320130,177995,228867.0,0.7777224326792417
320140,13769,15760.0,0.8736675126903554
320150,44573,54696.0,0.814922480620155
320160,15344,24811.0,0.6184353714078433
320170,5311,6937.0,0.7656047282687041
320180,1234,2767.0,0.4459703650162631
320190,9841,12002.0,0.8199466755540743
320200,3321,5006.0,0.663403915301638
320210,8811,17671.0,0.498613547620395
320220,10910,14068.0,0.775518908160364
320225,3855,5820.0,0.6623711340206185
320230,15138,21514.0,0.7036348424281863
320240,56767,68405.0,0.8298662378481105
320245,8830,12398.0,0.7122116470398452
320250,8435,10985.0,0.7678652708238507
320255,3118,8262.0,0.3773904623577826
320260,4946,5418.0,0.9128829826504246
320265,5666,8602.0,0.658684026970472
320270,6528,8591.0,0.7598649749738098
320280,25268,33429.0,0.7558706512309671
320290,3998,4959.0,0.8062109296229079
320300,10668,16986.0,0.6280466266336984
320305,13347,20676.0,0.6455310504933256
320310,5523,7918.0,0.6975246274311695
320313,7565,9623.0,0.786137379195677
320316,4637,5876.0,0.789142273655548
320320,65986,84527.0,0.7806499698321246
320330,7291,11158.0,0.6534325147875963
320332,27618,33117.0,0.833952350756409
320334,6103,7397.0,0.8250642152223875
320335,6001,7062.0,0.8497592749929198
320340,14014,21958.0,0.6382184169778669
320350,13563,20384.0,0.6653748037676609
320360,2954,5181.0,0.5701602007334492
320370,7297,11050.0,0.6603619909502263
320380,8648,11867.0,0.7287435746186904
320390,22171,30930.0,0.7168121564823796
320400,6021,12404.0,0.48540793292486295
320405,13249,20466.0,0.6473663637252027
320410,8669,18065.0,0.47987821754774423
320420,13624,16158.0,0.8431736601064488
320425,4772,8255.0,0.5780738946093277
320430,8772,11874.0,0.7387569479535119
320435,6663,9234.0,0.7215724496426251
320440,4947,5814.0,0.8508771929824561
320450,6552,8360.0,0.783732057416268
320455,14600,17072.0,0.8552014995313965
320460,6634,8171.0,0.8118957287969649
320465,3858,6080.0,0.6345394736842105
320470,11922,16532.0,0.721146866682797
320480,6329,9527.0,0.6643224519785872
320490,79989,102189.0,0.7827554824883305
320495,4232,5300.0,0.7984905660377358
320500,220937,268150.0,0.8239306358381503
320501,9509,19046.0,0.4992649375196892
320503,7519,9862.0,0.7624214155343744
320506,9095,10569.0,0.8605355284322074
320510,39026,48089.0,0.8115369419201897
320515,5197,6938.0,0.749063130585183
320517,5905,8565.0,0.6894337419731466
320520,157689,187013.0,0.8431980664445787
320530,122369,142006.0,0.8617171105446249
330010,96252,112258.0,0.8574177341481231
330015,4661,6908.0,0.6747249565720903
330020,59966,92881.0,0.6456218171638979
330022,5585,7740.0,0.7215762273901809
330023,25710,28945.0,0.8882363102435654
330025,25225,30664.0,0.8226258805113488
330030,36932,47472.0,0.777974384900573
330040,59423,75552.0,0.7865178949597628
330045,315014,444645.0,0.7084618066097673
330050,11433,14315.0,0.7986727209221097
330060,16445,24289.0,0.677055457202849
330070,107270,131975.0,0.8128054555787081
330080,30079,44150.0,0.6812910532276331
330090,6214,13764.0,0.45146759662888697
330093,8360,12301.0,0.679619543126575
330095,4494,5906.0,0.760921097189299
330100,243212,325025.0,0.7482870548419353
330110,6092,9926.0,0.613741688494862
330115,8113,11353.0,0.7146128776534837
330120,9898,14628.0,0.6766475252939568
330130,19449,22908.0,0.8490047145102148
330140,10170,18421.0,0.5520872916779762
330150,7865,10665.0,0.7374589779653071
330160,4785,6617.0,0.723137373432069
330170,501246,684495.0,0.732285845769509
330180,6620,9378.0,0.7059074429515888
330185,39378,52200.0,0.754367816091954
330187,20001,24704.0,0.8096259715025906
330190,128950,202054.0,0.6381957298543953
330200,69898,84060.0,0.8315251011182488
330205,5321,9019.0,0.5899767158221533
330210,8022,13336.0,0.6015296940611877
330220,41307,61312.0,0.6737180323590815
330225,14387,18487.0,0.7782225347541516
330227,42588,88340.0,0.4820919175911252
330230,3381,7437.0,0.45461879790237997
330240,101270,121921.0,0.8306198275932776
330245,4991,6622.0,0.7536997885835095
330250,137346,205772.0,0.6674669051182862
330260,22953,28247.0,0.812581867100931
330270,120297,142903.0,0.8418087793818184
330280,9009,11908.0,0.7565502183406113
330285,105300,135746.0,0.7757134648534764
330290,16293,20636.0,0.7895425470052335
330300,16262,25073.0,0.648586128504766
330310,7523,11563.0,0.6506097033641789
330320,16418,81505.0,0.201435494754923
330330,140529,227035.0,0.6189750479001035
330340,69961,84489.0,0.8280486217140692
330350,477038,750713.0,0.6354465687952653
330360,30199,33491.0,0.9017049356543549
330370,17255,24280.0,0.710667215815486
330380,22429,31311.0,0.7163297243780141
330385,12325,18603.0,0.6625275493200021
330390,119414,156304.0,0.7639855665881872
330395,11976,15094.0,0.7934278521266729
330400,11046,15285.0,0.7226692836113837
330410,9324,14392.0,0.6478599221789884
330411,9621,11848.0,0.812035786630655
330412,5617,7285.0,0.7710363761153054
330414,78006,108370.0,0.7198117560210391
330415,15264,19076.0,0.8001677500524219
330420,44657,54941.0,0.8128173859230812
330430,30913,48676.0,0.6350768345796697
330440,10093,12602.0,0.8009046183145533
330450,4544,6125.0,0.7418775510204082
330452,80611,90408.0,0.89163569595611
330455,2384715,3211504.0,0.742553956028079
330460,3057,5179.0,0.5902683915813863
330470,15601,25346.0,0.6155211867750335
330475,28906,40788.0,0.7086888300480534
330480,15194,24097.0,0.6305349213595053
330490,341508,521581.0,0.6547554454629291
330500,27856,35902.0,0.775889922566988
330510,153721,216705.0,0.7093560370088369
330513,4000,5456.0,0.7331378299120235
330515,8306,12154.0,0.6833964127036367
330520,50284,63614.0,0.7904549313044299
330530,3905,6825.0,0.5721611721611721
330540,9416,13098.0,0.7188883799053291
330550,60706,75956.0,0.7992258676075623
330555,28525,94442.0,0.3020372291988734
330560,10176,16777.0,0.6065446742564224
330570,7237,13335.0,0.5427071616047994
330575,18828,27817.0,0.6768522845741812
330580,78325,100850.0,0.7766484878532474
330590,3949,6725.0,0.5872118959107807
330600,36273,57203.0,0.6341100991206755
330610,31925,43090.0,0.7408911580413089
330615,4747,9042.0,0.5249944702499447
330620,14399,19114.0,0.7533221722297793
330630,117807,134006.0,0.8791173529543453
350010,7373,9152.0,0.8056162587412588
350020,2347,2601.0,0.9023452518262207
350030,12356,14814.0,0.8340758741730795
350040,2387,2944.0,0.8108016304347826
350050,5216,5903.0,0.8836184990682704
350055,3353,3716.0,0.9023143164693218
350060,1164,1235.0,0.9425101214574899
350070,9170,13425.0,0.6830540037243947
350075,2381,2634.0,0.9039483675018982
350080,2134,2564.0,0.8322932917316692
350090,1635,2425.0,0.6742268041237114
350100,6935,10415.0,0.6658665386461834
350110,1549,1941.0,0.7980422462648119
350115,3431,4399.0,0.7799499886337804
350120,1759,2471.0,0.7118575475515986
350130,11282,13411.0,0.8412497203787935
350140,1919,2664.0,0.7203453453453453
350150,1442,1749.0,0.8244711263579189
350160,39823,49875.0,0.7984561403508772
350170,8756,11353.0,0.7712498898969435
350180,2941,3878.0,0.758380608561114
350190,11023,14925.0,0.7385594639865997
350200,1790,2136.0,0.8380149812734082
350210,18998,26333.0,0.7214521702806365
350220,10193,12351.0,0.8252773054813376
350230,3556,4371.0,0.813543811484786
350240,1931,2250.0,0.8582222222222222
350250,12605,14044.0,0.8975363144403304
350260,2348,3306.0,0.7102238354506957
350270,11050,17328.0,0.63769621421976
350275,4289,11794.0,0.36365948787519076
350280,57266,75724.0,0.7562463683904707
350290,11553,13887.0,0.8319291423633615
350300,1914,2759.0,0.6937296121783255
350310,3014,3790.0,0.7952506596306068
350315,1810,2340.0,0.7735042735042735
350320,57780,68531.0,0.8431220907326611
350330,50306,55563.0,0.9053866781851232
350335,188,1388.0,0.13544668587896252
350340,4490,5208.0,0.8621351766513057
350350,1921,2773.0,0.6927515326361342
350360,4348,4659.0,0.9332474779995708
350370,1927,2779.0,0.6934148974451242
350380,16411,18784.0,0.8736690800681431
350390,37635,45976.0,0.8185792587436923
350395,1299,1587.0,0.8185255198487713
350400,30306,34419.0,0.8805020482872832
350410,34951,43634.0,0.8010038043727369
350420,3437,4505.0,0.7629300776914539
350430,1756,2539.0,0.6916108704214258
350440,6625,8394.0,0.7892542292113415
350450,24041,28874.0,0.8326175798296045
350460,8209,8988.0,0.9133288829550512
350470,600,984.0,0.6097560975609756
350480,2984,3618.0,0.8247650635710337
350490,6276,7841.0,0.8004081112103049
350500,1596,2358.0,0.6768447837150128
350510,3398,4738.0,0.7171802448290417
350520,7904,9433.0,0.8379094667656101
350530,10840,12567.0,0.8625765894803852
350535,2434,5814.0,0.41864465084279323
350540,4915,7893.0,0.6227036614721906
350550,28460,38273.0,0.7436051524573459
350560,18,18376.0,0.000979538528515455
350570,117588,125172.0,0.939411369954942
350580,6868,8622.0,0.7965669218278821
350590,15242,20679.0,0.7370762609410513
350600,111501,133744.0,0.8336897356143079
350610,21288,28459.0,0.7480234723637513
350620,1230,1539.0,0.7992202729044834
350630,5445,7014.0,0.7763045337895638
350635,34671,45570.0,0.7608294930875577
350640,2862,3491.0,0.8198224004583214
350650,27623,34084.0,0.8104389156202324
350660,13392,19832.0,0.6752722872125857
350670,5219,7146.0,0.7303386509935629
350680,3818,4474.0,0.8533750558784086
350690,4251,5688.0,0.7473628691983122
350700,19404,20650.0,0.9396610169491525
350710,10351,12333.0,0.8392929538636179
350715,1528,2770.0,0.551624548736462
350720,541,628.0,0.8614649681528662
350730,2012,2442.0,0.823914823914824
350740,4915,6309.0,0.779045807576478
350745,2003,2383.0,0.8405371380612673
350750,39882,46615.0,0.8555615145339484
350760,61020,73786.0,0.826986149133982
350770,3200,4078.0,0.784698381559588
350775,1826,2767.0,0.6599204915070473
350780,3468,9083.0,0.3818121765936365
350790,7007,8209.0,0.8535753441344865
350800,9695,13638.0,0.7108813609033583
350810,2874,11355.0,0.25310435931307795
350820,2453,3569.0,0.6873073690109275
350830,2535,3256.0,0.7785626535626535
350840,12343,13751.0,0.8976074467311468
350850,26562,33570.0,0.79124218051832
350860,11261,15777.0,0.7137605374912848
350870,6750,10720.0,0.6296641791044776
350880,4522,6314.0,0.7161862527716186
350890,1679,1959.0,0.857069933639612
350900,33198,38898.0,0.8534629029770168
350910,1214,3711.0,0.32713554298032876
350920,42726,51468.0,0.8301468873863371
350925,12088,17345.0,0.6969155376189103
350930,4787,5575.0,0.8586547085201793
350940,9690,10878.0,0.8907887479316051
350945,3033,3743.0,0.8103125834891798
350950,302579,399619.0,0.7571687031897882
350960,21728,28836.0,0.7535025662366487
350970,11263,15560.0,0.7238431876606684
350980,2228,3041.0,0.7326537323248932
350990,5735,8431.0,0.6802277309927648
350995,1397,3358.0,0.41602144133412744
351000,10209,11933.0,0.8555266906896841
351010,1295,1531.0,0.8458523840627041
351015,2984,3871.0,0.7708602428313097
351020,17913,32771.0,0.546611333190931
351030,11126,12240.0,0.9089869281045752
