ano,cod_municipio,tdi_em
2022,3130101,21.3
2022,3130200,17.5
2022,3130309,15.2
2022,3130408,16.9
2022,3130507,12.7
2022,3130556,18.7
2022,3130606,23.2
2022,3130655,8.2
2022,3130705,25.2
2022,3130804,18.3
2022,3130903,15.4
2022,3131000,35.6
2022,3131109,28.1
2022,3131158,10.5
2022,3131208,11.4
2022,3131307,14.9
2022,3131406,16.5
2022,3131505,10
2022,3131604,16.5
2022,3131703,18.3
2022,3131802,14.6
2022,3131901,29.9
2022,3132008,12.6
2022,3132107,31.6
2022,3132206,12.8
2022,3132305,36.6
2022,3132404,14.1
2022,3132503,13
2022,3132602,28.7
2022,3132701,28.8
2022,3132800,21.5
2022,3132909,14.7
2022,3133006,14.8
2022,3133105,11.5
2022,3133204,25.6
2022,3133303,19.9
2022,3133402,24.5
2022,3133501,15
2022,3133600,20.2
2022,3133709,12
2022,3133758,29.4
2022,3133808,12.1
2022,3133907,23.9
2022,3134004,21.9
2022,3134103,8.5
2022,3134202,16.7
2022,3134301,17.2
2022,3134400,19
2022,3134509,13.2
2022,3134608,19.9
2022,3134707,30.7
2022,3134806,12.3
2022,3134905,12.7
2022,3135001,17.1
2022,3135050,13.4
2022,3135076,21.5
2022,3135100,14.2
2022,3135209,26.7
2022,3135308,7
2022,3135357,13.6
2022,3135407,26.8
2022,3135456,16
2022,3135506,28.8
2022,3135605,18.3
2022,3135704,23.6
2022,3135803,24.1
2022,3135902,17.7
2022,3136009,24.9
2022,3136108,36.9
2022,3136207,19.3
2022,3136306,12.4
2022,3136405,22.5
2022,3136504,23
2022,3136520,12.6
2022,3136553,12.9
2022,3136579,18.2
2022,3136603,16.7
2022,3136652,19.6
2022,3136702,25.5
2022,3136801,15.5
2022,3136900,23.7
2022,3136959,22.9
2022,3137007,25
2022,3137106,7.9
2022,3137205,6.4
2022,3137304,22.5
2022,3137403,13.3
2022,3137502,9.7
2022,3137536,17.6
2022,3137601,25.1
2022,3137700,21.8
2022,3137809,13.3
2022,3137908,17.1
2022,3138005,23.9
2022,3138104,30.1
2022,3138203,16.7
2022,3138302,11.1
2022,3138351,13.8
2022,3138401,29.4
2022,3138500,18.2
2022,3138609,17.4
2022,3138625,20.4
2022,3138658,11.7
2022,3138674,19.3
2022,3138682,18.3
2022,3138708,17.6
2022,3138807,4
2022,3138906,24
2022,3139003,15.3
2022,3139102,11.2
2022,3139201,20.7
2022,3139250,8.4
2022,3139300,31.3
2022,3139409,17
2022,3139508,20.6
2022,3139607,9.9
2022,3139706,26.2
2022,3139805,25.8
2022,3139904,16.7
2022,3140001,27.2
2022,3140100,18.5
2022,3140159,30.7
2022,3140209,14.7
2022,3140308,44.2
2022,3140407,10.9
2022,3140506,23.3
2022,3140530,12.9
2022,3140555,29.6
2022,3140605,22.7
2022,3140704,25.5
2022,3140803,35.4
2022,3140852,20.1
2022,3140902,21.1
2022,3141009,7.1
2022,3141108,12.1
2022,3141207,18.4
2022,3141306,10.8
2022,3141405,19.2
2022,3141504,17.2
2022,3141603,27.2
2022,3141702,23.5
2022,3141801,17.4
2022,3141900,24.1
2022,3142007,11.4
2022,3142106,29
2022,3142205,14.3
2022,3142254,30
2022,3142304,27.1
2022,3142403,10.6
2022,3142502,15.9
2022,3142601,14.6
2022,3142700,18.9
2022,3142809,24.9
2022,3142908,6.6
2022,3143005,18.9
2022,3143104,7.3
2022,3143153,17.2
2022,3143203,15.6
2022,3143302,14.9
2022,3143401,21.9
2022,3143450,12.1
2022,3143500,17.4
2022,3143609,11.1
2022,3143708,43.3
2022,3143807,14.8
2022,3143906,14
2022,3144003,10.6
2022,3144102,19
2022,3144201,18.3
2022,3144300,21.5
2022,3144359,19
2022,3144375,16.7
2022,3144409,7.1
2022,3144508,12.6
2022,3144607,25.6
2022,3144656,16.1
2022,3144672,12.3
2022,3144706,17.8
2022,3144805,22.7
2022,3144904,12.3
2022,3145000,11.2
2022,3145059,17.3
2022,3145109,15.8
2022,3145208,6.8
2022,3145307,23.8
2022,3145356,18.9
2022,3145372,8.2
2022,3145406,17.2
2022,3145455,28.1
2022,3145505,34.2
2022,3145604,11.1
2022,3145703,5.4
2022,3145802,21.2
2022,3145851,35.3
2022,3145877,18.8
2022,3145901,21.8
2022,3146008,12.5
2022,3146107,32.9
2022,3146206,24.4
2022,3146255,20.3
2022,3146305,26
2022,3146404,23.1
2022,3146503,13.8
2022,3146552,14.7
2022,3146602,39.1
2022,3146701,18.9
2022,3146750,23.1
2022,3146909,22.6
2022,3147006,17.7
2022,3147105,14
2022,3147204,11.6
2022,3147303,19.2
2022,3147402,13.7
2022,3147501,9.1
2022,3147600,9.1
2022,3147709,16.3
2022,3147808,30.6
2022,3147907,12.3
2022,3147956,14.7
2022,3148004,12.6
2022,3148103,14.5
2022,3148202,33.8
2022,3148301,23
2022,3148400,23.9
2022,3148509,20.7
2022,3148608,18.1
2022,3148707,17.5
2022,3148756,17.7
2022,3148806,27.2
2022,3148905,7.3
2022,3149002,13
2022,3149101,18.2
2022,3149150,30
2022,3149200,12.1
2022,3149309,14.9
2022,3149408,28.6
2022,3149507,45.2
2022,3149606,18.6
2022,3149705,12.9
2022,3149804,13.9
2022,3149903,8.7
2022,3149952,31.4
2022,3150000,31
2022,3150109,33.8
2022,3150158,19.6
2022,3150208,35.6
2022,3150307,11.7
2022,3150406,29.8
2022,3150505,12.6
2022,3150539,10.8
2022,3150570,17.1
2022,3150604,18.4
2022,3150703,35.3
2022,3150802,10.4
2022,3150901,16.8
2022,3151008,21.9
2022,3151107,37.4
2022,3151206,16.5
2022,3151305,22
2022,3151404,14.1
2022,3151503,12.4
2022,3151602,31.8
2022,3151701,10.8
2022,3151800,16.7
2022,3151909,6.6
2022,3152006,17
2022,3152105,31.2
2022,3152131,28.5
2022,3152170,15.4
2022,3152204,10.8
2022,3152303,16.5
2022,3152402,18.7
2022,3152501,19.7
2022,3152600,14.2
2022,3152709,11.8
2022,3152808,12.3
2022,3152907,22.2
2022,3153004,21.2
2022,3153103,10.8
2022,3153202,16.9
2022,3153301,13.7
2022,3153400,12.8
2022,3153509,7
2022,3153608,22.3
2022,3153707,27.4
2022,3153806,17.5
2022,3153905,24.6
2022,3154002,12.7
2022,3154101,19.2
2022,3154150,22.2
2022,3154200,18.2
2022,3154309,19.1
2022,3154408,19.4
2022,3154457,10.1
2022,3154507,12.4
2022,3154606,21.8
2022,3154705,23.1
2022,3154804,33.1
2022,3154903,20.6
2022,3155009,21.8
2022,3155108,45.4
2022,3155207,11.8
2022,3155306,17.1
2022,3155405,29.3
2022,3155504,20.3
2022,3155603,11.9
2022,3155702,10.1
2022,3155801,20
2022,3155900,38.3
2022,3156007,32.8
2022,3156106,25.8
2022,3156205,49.4
2022,3156304,19.3
2022,3156403,13.3
2022,3156452,21.8
2022,3156502,14.4
2022,3156601,35.1
2022,3156700,26.1
2022,3156809,15.4
2022,3156908,27.4
2022,3157005,9.1
2022,3157104,26.7
2022,3157203,13.9
2022,3157252,11.9
2022,3157278,40.4
2022,3157302,27.4
2022,3157336,41.6
2022,3157377,17.4
2022,3157401,24.5
2022,3157500,13.3
2022,3157609,26.5
2022,3157658,19.6
2022,3157708,22.4
2022,3157807,22.4
2022,3157906,26.1
2022,3158003,18.9
2022,3158102,15.4
2022,3158201,15.1
2022,3158300,11
2022,3158409,6.2
2022,3158508,21.2
2022,3158607,35.4
2022,3158706,10.5
2022,3158805,12.1
2022,3158904,21.9
2022,3158953,17.6
2022,3159001,21.6
2022,3159100,11.4
2022,3159209,6.3
2022,3159308,15.4
2022,3159357,21.1
2022,3159407,23
2022,3159506,16.1
2022,3159605,16.3
2022,3159704,13.8
2022,3159803,8.3
2022,3159902,13.1
2022,3160009,17.8
2022,3160108,37.8
2022,3160207,20.6
2022,3160306,26.2
2022,3160405,8.3
2022,3160454,12.8
2022,3160504,7.8
2022,3160603,21.6
2022,3160702,15.4
2022,3160801,27.4
2022,3160900,11.6
2022,3160959,15.7
2022,3161007,13.5
2022,3161056,28.5
2022,3161106,28.5
2022,3161205,19.4
2022,3161304,12.9
2022,3161403,11.4
2022,3161502,16.8
2022,3161601,11.3
2022,3161650,20.2
2022,3161700,16.9
2022,3161809,6.1
2022,3161908,22.7
2022,3162005,15.7
2022,3162104,16.6
2022,3162203,9.7
2022,3162252,19.5
2022,3162302,14.5
2022,3162401,29.6
2022,3162450,30.6
2022,3162500,16.6
2022,3162559,29.7
2022,3162575,20.8
2022,3162609,11.2
2022,3162658,6.7
2022,3162708,14.7
2022,3162807,16.8
2022,3162906,27.9
2022,3162922,25.5
2022,3162948,31
2022,3162955,25.9
2022,3163003,14.2
2022,3163102,20.3
2022,3163201,22.2
2022,3163300,9.5
2022,3163409,42.5
2022,3163508,22.1
2022,3163607,11.9
2022,3163706,14.2
2022,3163805,17.9
2022,3163904,18.8
2022,3164001,17.6
2022,3164100,15.2
2022,3164209,19.4
2022,3164308,16.1
2022,3164407,12.1
2022,3164431,13.6
2022,3164472,13.5
2022,3164506,24.2
2022,3164605,18
2022,3164704,15
2022,3164803,21.3
2022,3164902,4.9
2022,3165008,17.4
2022,3165107,22.7
2022,3165206,12.5
2022,3165305,10.1
2022,3165404,16.6
2022,3165503,17.8
2022,3165537,17.5
2022,3165552,21.5
2022,3165560,15.7
2022,3165578,22.8
2022,3165602,34.5
2022,3165701,14.3
2022,3165800,11.3
2022,3165909,27.7
2022,3166006,13.5
2022,3166105,21.4
2022,3166204,7.6
2022,3166303,19.8
2022,3166402,8.1
2022,3166501,24.3
2022,3166600,--
2022,3166709,23.1
2022,3166808,12.1
2022,3166907,14.1
2022,3166956,14.7
2022,3167004,8.2
2022,3167103,19.8
2022,3167202,15
2022,3167301,18.9
2022,3167400,24.1
2022,3167509,52
2022,3167608,18.1
2022,3167707,14.3
2022,3167806,14.5
2022,3167905,32.5
2022,3168002,12.1
2022,3168051,8.7
2022,3168101,21.4
2022,3168200,17.8
2022,3168309,25.8
2022,3168408,10.7
2022,3168507,18
2022,3168606,21.5
2022,3168705,22.4
2022,3168804,16.9
2022,3168903,21.2
2022,3169000,13.1
2022,3169059,2.3
2022,3169109,21
2022,3169208,20
2022,3169307,19.8
2022,3169356,18
2022,3169406,10.7
2022,3169505,9.4
2022,3169604,31.2
2022,3169703,16.9
2022,3169802,27.7
2022,3169901,15.8
2022,3170008,28.2
2022,3170057,13.2
2022,3170107,19
2022,3170206,16.6
2022,3170305,31.1
2022,3170404,13.5
2022,3170438,32.6
2022,3170479,11.8
2022,3170503,24.5
2022,3170529,20.6
2022,3170578,22.6
2022,3170602,10.8
2022,3170651,6.3
2022,3170701,16
2022,3170750,13.6
2022,3170800,18.4
2022,3170909,22.6
2022,3171006,9.2
2022,3171030,9.4
2022,3171071,13.9
2022,3171105,40.4
2022,3171154,23.1
2022,3171204,25.2
2022,3171303,20
2022,3171402,13.9
2022,3171501,31.9
2022,3171600,12.2
2022,3171709,10.3
2022,3171808,24.5
2022,3171907,28.9
2022,3172004,24.2
2022,3172103,20.6
2022,3172202,15.2
2022,3200102,14.3
2022,3200136,12.8
2022,3200169,18
2022,3200201,21
2022,3200300,19
2022,3200359,18
2022,3200409,27
2022,3200508,24.3
2022,3200607,17.2
2022,3200706,21.1
2022,3200805,16.7
2022,3200904,20
2022,3201001,17.7
2022,3201100,37.8
2022,3201159,13.3
2022,3201209,17.1
2022,3201308,21.8
2022,3201407,14.8
2022,3201506,18.8
2022,3201605,22.5
2022,3201704,19.1
2022,3201803,21.6
2022,3201902,13.8
2022,3202009,13.3
2022,3202108,16
2022,3202207,24.2
2022,3202256,15.7
2022,3202306,19.8
2022,3202405,25.6
2022,3202454,21
2022,3202504,21.6
2022,3202553,13.9
2022,3202603,14.7
2022,3202652,17.8
2022,3202702,14.9
2022,3202801,28.1
2022,3202900,15.5
2022,3203007,19
2022,3203056,19.6
2022,3203106,28
2022,3203130,30.6
2022,3203163,16.7
2022,3203205,21
2022,3203304,11.3
2022,3203320,23.2
2022,3203346,15.1
2022,3203353,15.7
2022,3203403,23.4
2022,3203502,22.1
2022,3203601,23.9
2022,3203700,19.1
2022,3203809,18.4
2022,3203908,18.6
2022,3204005,9.9
2022,3204054,16.8
2022,3204104,19.5
2022,3204203,24.6
2022,3204252,20.4
2022,3204302,23.1
2022,3204351,17.8
2022,3204401,33.1
2022,3204500,33.8
2022,3204559,19
2022,3204609,27.5
2022,3204658,19.3
2022,3204708,12.2
2022,3204807,27.3
2022,3204906,25
2022,3204955,13.5
2022,3205002,26.7
2022,3205010,14.2
2022,3205036,21.9
2022,3205069,13.8
2022,3205101,26.2
2022,3205150,13.7
2022,3205176,13.6
2022,3205200,20.4
2022,3205309,18.2
2022,3300100,35.7
2022,3300159,16.5
2022,3300209,32.5
2022,3300225,34.8
2022,3300233,37.3
2022,3300258,29.7
2022,3300308,34.3
2022,3300407,27.6
2022,3300456,35.5
2022,3300506,35.1
2022,3300605,22.8
2022,3300704,31.5
2022,3300803,36.5
2022,3300902,27.8
2022,3300936,27.4
2022,3300951,40.9
2022,3301009,38.9
2022,3301108,24.8
2022,3301157,30.4
2022,3301207,28.1
2022,3301306,29.3
2022,3301405,25.1
2022,3301504,19.2
2022,3301603,33
2022,3301702,42.8
2022,3301801,25.9
2022,3301850,32.6
2022,3301876,30.3
2022,3301900,34
2022,3302007,34
2022,3302056,26.8
2022,3302106,20.2
2022,3302205,20.6
2022,3302254,25.6
2022,3302270,35
2022,3302304,23.2
2022,3302403,34.7
2022,3302452,27
2022,3302502,32.2
2022,3302601,37.1
2022,3302700,26.6
2022,3302809,31.9
2022,3302858,33.8
2022,3302908,28.1
2022,3303005,28.9
2022,3303104,19.2
2022,3303203,25.6
2022,3303302,27
2022,3303401,27.2
2022,3303500,33.9
2022,3303609,25
2022,3303708,32.4
2022,3303807,28.2
2022,3303856,29.1
2022,3303906,29.6
2022,3303955,24.3
2022,3304003,38.5
2022,3304102,26.9
2022,3304110,28.4
2022,3304128,30.3
2022,3304144,36.9
2022,3304151,31.7
2022,3304201,21.6
2022,3304300,32.1
2022,3304409,32.2
2022,3304508,33.9
2022,3304524,25.9
2022,3304557,24.9
2022,3304607,35.9
2022,3304706,17.7
2022,3304755,30
2022,3304805,23.1
2022,3304904,34.2
2022,3305000,35.1
2022,3305109,30.4
2022,3305133,33
2022,3305158,27.4
2022,3305208,30.1
2022,3305307,30.4
2022,3305406,25.4
2022,3305505,34.2
2022,3305554,35.2
2022,3305604,36.5
2022,3305703,26.3
2022,3305752,38.1
2022,3305802,21.9
2022,3305901,32.8
2022,3306008,28.6
2022,3306107,29
2022,3306156,25.9
2022,3306206,31.9
2022,3306305,23.2
2022,3500105,5.7
2022,3500204,15.2
2022,3500303,16.7
2022,3500402,11.8
2022,3500501,14.3
2022,3500550,6.7
2022,3500600,12
2022,3500709,11.6
2022,3500758,9
2022,3500808,9.2
2022,3500907,2.7
2022,3501004,11.1
2022,3501103,16.3
2022,3501152,20.6
2022,3501202,2.2
2022,3501301,12.5
2022,3501400,11
2022,3501509,6.3
2022,3501608,8
2022,3501707,8.4
2022,3501806,12
2022,3501905,12.4
2022,3502002,12.4
2022,3502101,6.6
2022,3502200,9.8
2022,3502309,13
2022,3502408,7.4
2022,3502507,12.6
2022,3502606,4.3
2022,3502705,5.7
2022,3502754,19.1
2022,3502804,6.2
2022,3502903,6.2
2022,3503000,18.8
2022,3503109,9.3
2022,3503158,26.7
2022,3503208,8.1
2022,3503307,9.5
2022,3503356,3.8
2022,3503406,11.3
2022,3503505,12
2022,3503604,17.9
2022,3503703,6.1
2022,3503802,12.5
2022,3503901,6.6
2022,3503950,8.9
2022,3504008,9.2
2022,3504107,5.2
2022,3504206,2.4
2022,3504305,7.9
2022,3504404,21
2022,3504503,7.5
2022,3504602,16.9
2022,3504701,2.4
2022,3504800,6.1
2022,3504909,25
2022,3505005,4.5
2022,3505104,12.2
2022,3505203,7.1
2022,3505302,4.7
2022,3505351,4.7
2022,3505401,12.6
2022,3505500,9.7
2022,3505609,14.4
2022,3505708,13.8
2022,3505807,5.6
2022,3505906,10.4
2022,3506003,9.5
2022,3506102,7.8
2022,3506201,6.6
2022,3506300,4.4
2022,3506359,13.3
2022,3506409,7.4
2022,3506508,4.9
2022,3506607,7.7
2022,3506706,17
2022,3506805,13.6
2022,3506904,20.1
2022,3507001,11.7
2022,3507100,9.7
2022,3507159,13.1
2022,3507209,5.6
2022,3507308,8.7
2022,3507407,3
2022,3507456,16.3
2022,3507506,11.5
2022,3507605,9.6
2022,3507704,13.3
2022,3507753,11.8
2022,3507803,15.1
2022,3507902,7.5
2022,3508009,8.6
2022,3508108,3.4
2022,3508207,17
2022,3508306,8.5
2022,3508405,14.4
2022,3508504,11.9
2022,3508603,13.8
2022,3508702,8.3
2022,3508801,11.8
2022,3508900,5.6
2022,3509007,5.5
2022,3509106,7.8
2022,3509205,8.7
2022,3509254,4.6
2022,3509304,5.9
2022,3509403,8.8
2022,3509452,7.3
2022,3509502,12.3
2022,3509601,12.1
2022,3509700,10.6
2022,3509809,7.5
2022,3509908,9.7
2022,3509957,12.2
2022,3510005,4.6
2022,3510104,3.7
2022,3510153,5.7
2022,3510203,7.4
2022,3510302,7.6
2022,3510401,14.9
2022,3510500,8.3
2022,3510609,9.4
2022,3510708,6.2
2022,3510807,9.5
2022,3510906,11.6
2022,3511003,6.3
2022,3511102,6.6
2022,3511201,17.5
2022,3511300,17
2022,3511409,8.1
2022,3511508,6.6
2022,3511607,13.9
2022,3511706,10.6
2022,3511904,15.7
2022,3512001,8.6
2022,3512100,16.2
2022,3512209,6.9
2022,3512308,11
2022,3512407,20.4
2022,3512506,5.4
2022,3512605,12.6
2022,3512704,9.5
2022,3512803,15.7
2022,3512902,12.6
2022,3513009,13.1
2022,3513108,24.9
2022,3513207,14.2
2022,3513306,6.8
2022,3513405,6.6
2022,3513504,14.6
2022,3513603,11.1
2022,3513702,9.8
2022,3513801,9.8
2022,3513850,5.1
2022,3513900,6.8
2022,3514007,3.6
2022,3514106,7
2022,3514205,13.2
2022,3514304,7.1
2022,3514403,4.5
2022,3514502,4.8
2022,3514601,4.8
2022,3514700,6.8
2022,3514809,12.2
2022,3514908,12.5
2022,3514924,4.4
2022,3514957,9.7
2022,3515004,13.4
2022,3515103,4.9
2022,3515129,8.6
2022,3515152,10
2022,3515186,7.5
2022,3515194,17.4
2022,3515202,9.5
2022,3515301,1.5
2022,3515350,7
2022,3515400,2
2022,3515509,6.9
2022,3515608,11
2022,3515657,1.3
2022,3515707,11.7
2022,3515806,5.6
2022,3515905,15
2022,3516002,9.3
2022,3516101,3
2022,3516200,6.1
2022,3516309,9.9
2022,3516408,6.9
2022,3516507,7.2
2022,3516606,12.8
2022,3516705,6.9
2022,3516804,7.3
2022,3516853,5.9
2022,3516903,5.4
2022,3517000,10
2022,3517109,3
2022,3517208,20.3
2022,3517307,13.7
2022,3517406,15
2022,3517505,23
2022,3517604,4.6
2022,3517703,7.5
2022,3517802,1.9
2022,3517901,6.6
2022,3518008,2
2022,3518107,8.4
2022,3518206,3
2022,3518305,5.8
2022,3518404,12.8
2022,3518503,10.5
2022,3518602,11.9
2022,3518701,13.6
2022,3518800,8.6
2022,3518859,22
2022,3518909,7.5
2022,3519006,4.8
2022,3519055,5.9
2022,3519071,7.8
2022,3519105,9.2
2022,3519204,9
2022,3519253,24
2022,3519303,7.1
2022,3519402,10.2
2022,3519501,13.3
2022,3519600,7.5
2022,3519709,7.9
2022,3519808,15.6
2022,3519907,2.3
2022,3520004,5.6
2022,3520103,12.5
2022,3520202,7.1
2022,3520301,4.7
2022,3520400,9
2022,3520426,5.8
2022,3520442,7.4
2022,3520509,9.9
2022,3520608,12.9
2022,3520707,3.4
2022,3520806,14.8
2022,3520905,15.8
2022,3521002,15.8
2022,3521101,7.1
2022,3521150,10.5
2022,3521200,10.1
2022,3521309,10.6
2022,3521408,8
2022,3521507,5.4
2022,3521606,17.8
2022,3521705,3.6
2022,3521804,4.2
2022,3521903,9
2022,3522000,6.5
2022,3522109,14.5
2022,3522158,5
2022,3522208,9.3
2022,3522307,8
2022,3522406,4.3
2022,3522505,10.7
2022,3522604,15.6
2022,3522653,2.8
2022,3522703,6
2022,3522802,5.1
2022,3522901,14.4
2022,3523008,7.3
2022,3523107,12
2022,3523206,14
2022,3523305,8.6
2022,3523404,9.2
2022,3523503,17.8
2022,3523602,3.8
2022,3523701,12.2
2022,3523800,13
2022,3523909,10.4
2022,3524006,13.4
2022,3524105,17.3
2022,3524204,24.7
2022,3524303,8.2
2022,3524402,7
2022,3524501,13.6
2022,3524600,8.4
2022,3524709,10.1
2022,3524808,5.8
2022,3524907,22.9
2022,3525003,10.3
2022,3525102,12.5
2022,3525201,10.8
2022,3525300,9.2
2022,3525409,24.2
2022,3525508,8.4
2022,3525607,2.9
2022,3525706,6.7
2022,3525805,1.8
2022,3525854,14.8
2022,3525904,5.4
2022,3526001,6.3
2022,3526100,3.5
2022,3526209,8.9
2022,3526308,9.6
2022,3526407,13.4
2022,3526506,4.9
2022,3526605,8
2022,3526704,6.2
2022,3526803,12.5
2022,3526902,7.8
2022,3527009,29.9
2022,3527108,9.5
2022,3527207,14.2
2022,3527256,14.3
2022,3527306,10.8
2022,3527405,7.5
2022,3527504,3.4
2022,3527603,23.8
2022,3527702,18.7
2022,3527801,6.1
2022,3527900,20.2
2022,3528007,14.8
2022,3528106,5.8
2022,3528205,10.1
2022,3528304,3.8
2022,3528403,15.4
2022,3528502,8.8
2022,3528601,6.2
2022,3528700,3.4
2022,3528809,3.2
2022,3528858,5.6
2022,3528908,9.6
2022,3529005,5
2022,3529104,1.9
2022,3529203,6.2
2022,3529302,6.3
2022,3529401,8
2022,3529500,6.3
2022,3529609,7.8
2022,3529658,11.1
2022,3529708,13.6
2022,3529807,6
2022,3529906,5.4
2022,3530003,7.7
2022,3530102,4.5
2022,3530201,6.1
2022,3530300,10.1
2022,3530409,10.5
2022,3530508,11.7
2022,3530607,6.6
2022,3530706,14.7
2022,3530805,10.4
2022,3530904,13.7
2022,3531001,0
2022,3531100,18.1
2022,3531209,13.1
2022,3531308,6.5
2022,3531407,12
2022,3531506,11.6
2022,3531605,4.3
2022,3531704,23.8
2022,3531803,17.7
2022,3531902,8.4
2022,3532009,13.2
2022,3532058,29.8
2022,3532108,4.8
2022,3532157,3.2
2022,3532207,9.9
2022,3532306,6.6
2022,3532405,9.4
2022,3532504,18.6
2022,3532603,2.3
2022,3532702,7.8
2022,3532801,19.6
2022,3532827,9.9
2022,3532843,5
2022,3532868,7.1
2022,3532900,4.9
2022,3533007,10.9
2022,3533106,4.9
2022,3533205,4.4
2022,3533254,4
2022,3533304,6.5
2022,3533403,6.5
2022,3533502,6.3
2022,3533601,11.1
2022,3533700,9.7
2022,3533809,7.5
2022,3533908,7.1
2022,3534005,6.3
2022,3534104,2.6
2022,3534203,3.4
2022,3534302,8.5
2022,3534401,10.4
2022,3534500,9
2022,3534609,2.6
2022,3534708,7.9
2022,3534757,5.8
2022,3534807,7.2
2022,3534906,7.4
2022,3535002,6.7
2022,3535101,10.2
2022,3535200,4.2
2022,3535309,5.7
2022,3535408,7
2022,3535507,4.5
2022,3535606,15.1
2022,3535705,10
2022,3535804,8
2022,3535903,4.4
2022,3536000,7
2022,3536109,17.4
2022,3536208,8.2
2022,3536257,6.8
2022,3536307,11.7
2022,3536406,10.4
2022,3536505,13.6
2022,3536570,10
2022,3536604,3.7
2022,3536703,10.4
2022,3536802,13.5
2022,3536901,1.5
2022,3537008,15
2022,3537107,8
2022,3537156,0
2022,3537206,7
2022,3537305,9.1
2022,3537404,4.9
2022,3537503,8.1
2022,3537602,11.7
2022,3537701,7.1
2022,3537800,3.9
2022,3537909,4.3
2022,3538006,6.8
2022,3538105,20.2
2022,3538204,13
2022,3538303,2.8
2022,3538501,8.3
2022,3538600,13
2022,3538709,7
2022,3538808,9.6
2022,3538907,3.7
2022,3539004,2.2
2022,3539103,14.3
2022,3539202,9.8
2022,3539301,9.5
2022,3539400,6.6
2022,3539509,11.6
2022,3539608,9.4
2022,3539707,2.5
2022,3539806,6.7
2022,3539905,11
2022,3540002,8.1
2022,3540101,14.2
2022,3540200,7.7
2022,3540259,18.7
2022,3540309,4.4
2022,3540408,3.9
2022,3540507,14.6
2022,3540606,6.9
2022,3540705,18.4
2022,3540754,10.9
2022,3540804,14.1
2022,3540853,4.1
2022,3540903,13.6
2022,3541000,16
2022,3541059,4.6
2022,3541109,6.5
2022,3541208,9.7
2022,3541307,7.8
2022,3541406,8.9
2022,3541505,9.2
2022,3541604,11.2
2022,3541653,11.8
2022,3541703,4
2022,3541802,7.2
2022,3541901,20.2
2022,3542008,9.2
2022,3542107,10.2
2022,3542206,8.6
2022,3542305,11.6
2022,3542404,7.2
2022,3542503,2.7
2022,3542602,8.1
2022,3542701,12.4
2022,3542800,3.1
2022,3542909,9.1
2022,3543006,8.8
2022,3543105,15.3
2022,3543204,11
2022,3543238,8.5
2022,3543253,12.8
2022,3543303,7.1
2022,3543402,15.3
2022,3543501,10.7
2022,3543600,12.8
2022,3543709,12.4
2022,3543808,2
2022,3543907,9.9
2022,3544004,19.8
2022,3544103,6.3
2022,3544202,4.8
2022,3544251,5.9
2022,3544301,16.4
2022,3544400,4.3
2022,3544509,13
2022,3544608,8.8
2022,3544707,6.5
2022,3544806,8.3
2022,3544905,11.5
2022,3545001,10.7
2022,3545100,2.9
2022,3545159,3.8
2022,3545209,8.5
2022,3545308,7.6
2022,3545407,11.1
2022,3545506,11.4
2022,3545605,10.6
2022,3545704,4.8
2022,3545803,7.3
2022,3546009,22.1
2022,3546108,6.7
2022,3546207,11.9
2022,3546256,16
2022,3546306,9.8
2022,3546405,6.3
2022,3546504,2.2
2022,3546603,5.1
2022,3546702,11.6
2022,3546801,7.7
2022,3546900,11.5
2022,3547007,12.5
2022,3547106,16.1
2022,3547205,0
2022,3547304,8.8
2022,3547403,3.6
2022,3547502,14
2022,3547601,10.8
2022,3547650,0.7
2022,3547700,7.2
2022,3547809,9.6
2022,3547908,8.1
2022,3548005,19.7
2022,3548054,11.4
2022,3548104,11.6
2022,3548203,5.4
2022,3548302,18.3
2022,3548401,3.1
2022,3548500,11.5
2022,3548609,10.7
2022,3548708,11.3
2022,3548807,11.3
2022,3548906,7.1
2022,3549003,1.6
2022,3549102,6
2022,3549201,8.8
2022,3549250,7
2022,3549300,3.4
2022,3549409,7.9
2022,3549508,19
2022,3549607,18.8
2022,3549706,7.1
2022,3549805,8.9
2022,3549904,7.3
2022,3549953,5.8
2022,3550001,12
2022,3550100,9.8
2022,3550209,5
2022,3550308,13.9
2022,3550407,16.2
2022,3550506,12.3
2022,3550605,16.4
2022,3550704,8.3
2022,3550803,15.6
2022,3550902,12.1
2022,3551009,20
2022,3551108,6.4
2022,3551207,9.1
2022,3551306,10.4
2022,3551405,19.8
2022,3551504,17.9
2022,3551603,7.6
2022,3551702,17.3
2022,3551801,10.2
2022,3551900,13.8
2022,3552007,20.8
2022,3552106,7.2
2022,3552205,6
2022,3552304,3.4
2022,3552403,9.8
2022,3552502,7.9
2022,3552551,9.5
2022,3552601,11.8
2022,3552700,4.7
2022,3552809,13
2022,3552908,9.3
2022,3553005,4
2022,3553104,6.9
2022,3553203,2.1
2022,3553302,7
2022,3553401,7.6
2022,3553500,7.7
2022,3553609,14.9
2022,3553658,6.1
2022,3553708,6.8
2022,3553807,5
2022,3553856,13.6
2022,3553906,28.3
2022,3553955,11.9
2022,3554003,6.7
2022,3554102,10.9
2022,3554201,9.4
2022,3554300,6.1
2022,3554409,6.3
2022,3554508,9.1
2022,3554607,2.9
2022,3554656,19.3
2022,3554706,9.8
2022,3554755,5.7
2022,3554805,16.9
2022,3554904,8.4
