ano,cod_municipio,reprovacao_ef
2022,3126307,0.6
2022,3126406,1.4
2022,3126505,1.7
2022,3126604,1.0
2022,3126703,1.4
2022,3126752,2.5
2022,3126802,12.0
2022,3126901,8.3
2022,3126950,1.5
2022,3127008,3.2
2022,3127057,0.4
2022,3127073,1.3
2022,3127107,1.6
2022,3127206,4.9
2022,3127305,2.7
2022,3127339,0.0
2022,3127354,1.7
2022,3127370,2.7
2022,3127388,5.1
2022,3127404,7.2
2022,3127503,1.8
2022,3127602,2.3
2022,3127701,2.7
2022,3127800,2.0
2022,3127909,1.1
2022,3128006,1.7
2022,3128105,1.3
2022,3128204,5.0
2022,3128253,0.0
2022,3128303,5.3
2022,3128402,2.5
2022,3128501,13.4
2022,3128600,4.2
2022,3128709,1.8
2022,3128808,6.7
2022,3128907,1.0
2022,3129004,1.3
2022,3129103,1.0
2022,3129202,6.0
2022,3129301,3.1
2022,3129400,10.9
2022,3129509,5.5
2022,3129608,6.6
2022,3129657,0.3
2022,3129707,2.3
2022,3129806,2.6
2022,3129905,0.0
2022,3130002,2.4
2022,3130051,3.0
2022,3130101,4.3
2022,3130200,0.6
2022,3130309,1.6
2022,3130408,1.9
2022,3130507,1.4
2022,3130556,3.2
2022,3130606,0.2
2022,3130655,0.6
2022,3130705,15.6
2022,3130804,11.1
2022,3130903,1.7
2022,3131000,3.4
2022,3131109,6.1
2022,3131158,1.5
2022,3131208,0.0
2022,3131307,1.9
2022,3131406,1.8
2022,3131505,2.1
2022,3131604,1.5
2022,3131703,3.8
2022,3131802,8.1
2022,3131901,5.8
2022,3132008,0.2
2022,3132107,5.7
2022,3132206,1.1
2022,3132305,17.5
2022,3132404,3.4
2022,3132503,2.8
2022,3132602,10.6
2022,3132701,7.0
2022,3132800,7.4
2022,3132909,0.2
2022,3133006,6.0
2022,3133105,1.3
2022,3133204,3.1
2022,3133303,6.5
2022,3133402,7.0
2022,3133501,0.8
2022,3133600,8.7
2022,3133709,1.4
2022,3133758,0.1
2022,3133808,1.4
2022,3133907,5.0
2022,3134004,1.5
2022,3134103,1.7
2022,3134202,1.7
2022,3134301,4.7
2022,3134400,2.8
2022,3134509,6.2
2022,3134608,2.4
2022,3134707,6.7
2022,3134806,2.1
2022,3134905,0.1
2022,3135001,4.7
2022,3135050,1.5
2022,3135076,4.2
2022,3135100,2.2
2022,3135209,2.3
2022,3135308,0.0
2022,3135357,2.5
2022,3135407,3.3
2022,3135456,0.0
2022,3135506,3.5
2022,3135605,8.5
2022,3135704,3.8
2022,3135803,1.9
2022,3135902,3.7
2022,3136009,2.7
2022,3136108,4.6
2022,3136207,1.9
2022,3136306,0.7
2022,3136405,8.5
2022,3136504,0.5
2022,3136520,3.2
2022,3136553,0.2
2022,3136579,8.7
2022,3136603,9.4
2022,3136652,1.9
2022,3136702,6.9
2022,3136801,3.1
2022,3136900,1.7
2022,3136959,2.4
2022,3137007,6.7
2022,3137106,3.8
2022,3137205,1.3
2022,3137304,3.9
2022,3137403,7.3
2022,3137502,1.6
2022,3137536,5.1
2022,3137601,6.3
2022,3137700,2.7
2022,3137809,1.8
2022,3137908,5.1
2022,3138005,3.4
2022,3138104,3.6
2022,3138203,3.0
2022,3138302,1.7
2022,3138351,1.1
2022,3138401,4.3
2022,3138500,3.2
2022,3138609,4.6
2022,3138625,6.8
2022,3138658,3.6
2022,3138674,5.4
2022,3138682,2.0
2022,3138708,4.4
2022,3138807,0.1
2022,3138906,0.4
2022,3139003,2.6
2022,3139102,2.4
2022,3139201,7.2
2022,3139250,0.8
2022,3139300,2.7
2022,3139409,3.5
2022,3139508,4.3
2022,3139607,0.4
2022,3139706,5.5
2022,3139805,3.7
2022,3139904,1.1
2022,3140001,7.5
2022,3140100,2.8
2022,3140159,4.0
2022,3140209,8.1
2022,3140308,4.2
2022,3140407,1.4
2022,3140506,4.4
2022,3140530,5.9
2022,3140555,6.0
2022,3140605,3.9
2022,3140704,2.7
2022,3140803,5.7
2022,3140852,2.6
2022,3140902,1.0
2022,3141009,0.4
2022,3141108,2.8
2022,3141207,0.5
2022,3141306,0.0
2022,3141405,3.8
2022,3141504,0.0
2022,3141603,4.1
2022,3141702,2.0
2022,3141801,2.6
2022,3141900,2.7
2022,3142007,0.9
2022,3142106,1.9
2022,3142205,3.2
2022,3142254,3.0
2022,3142304,8.2
2022,3142403,0.1
2022,3142502,2.0
2022,3142601,0.8
2022,3142700,1.8
2022,3142809,10.4
2022,3142908,0.1
2022,3143005,3.0
2022,3143104,1.4
2022,3143153,0.3
2022,3143203,2.4
2022,3143302,2.0
2022,3143401,3.3
2022,3143450,3.4
2022,3143500,4.8
2022,3143609,4.7
2022,3143708,0.0
2022,3143807,3.6
2022,3143906,2.6
2022,3144003,1.0
2022,3144102,2.0
2022,3144201,1.4
2022,3144300,5.1
2022,3144359,1.1
2022,3144375,3.8
2022,3144409,5.5
2022,3144508,1.4
2022,3144607,2.6
2022,3144656,5.2
2022,3144672,4.3
2022,3144706,0.8
2022,3144805,4.1
2022,3144904,3.8
2022,3145000,0.9
2022,3145059,2.1
2022,3145109,1.9
2022,3145208,0.3
2022,3145307,4.3
2022,3145356,10.0
2022,3145372,1.5
2022,3145406,3.2
2022,3145455,0.9
2022,3145505,14.6
2022,3145604,2.4
2022,3145703,0.0
2022,3145802,1.3
2022,3145851,13.9
2022,3145877,2.6
2022,3145901,10.3
2022,3146008,0.2
2022,3146107,4.9
2022,3146206,3.7
2022,3146255,1.3
2022,3146305,6.7
2022,3146404,5.0
2022,3146503,0.3
2022,3146552,0.8
2022,3146602,0.0
2022,3146701,4.0
2022,3146750,1.9
2022,3146909,1.6
2022,3147006,2.4
2022,3147105,2.1
2022,3147204,1.1
2022,3147303,3.8
2022,3147402,3.4
2022,3147501,9.3
2022,3147600,2.8
2022,3147709,4.0
2022,3147808,18.5
2022,3147907,1.6
2022,3147956,1.3
2022,3148004,2.1
2022,3148103,3.0
2022,3148202,4.8
2022,3148301,2.4
2022,3148400,3.3
2022,3148509,3.8
2022,3148608,0.9
2022,3148707,1.5
2022,3148756,1.8
2022,3148806,18.2
2022,3148905,3.2
2022,3149002,2.1
2022,3149101,1.7
2022,3149150,2.1
2022,3149200,9.9
2022,3149309,2.5
2022,3149408,15.3
2022,3149507,6.3
2022,3149606,3.1
2022,3149705,1.4
2022,3149804,2.1
2022,3149903,2.3
2022,3149952,2.4
2022,3150000,1.5
2022,3150109,8.6
2022,3150158,8.5
2022,3150208,4.6
2022,3150307,0.9
2022,3150406,7.1
2022,3150505,6.2
2022,3150539,3.7
2022,3150570,6.4
2022,3150604,2.7
2022,3150703,3.3
2022,3150802,3.0
2022,3150901,11.6
2022,3151008,3.3
2022,3151107,2.8
2022,3151206,3.2
2022,3151305,7.5
2022,3151404,2.7
2022,3151503,1.1
2022,3151602,11.1
2022,3151701,1.8
2022,3151800,6.5
2022,3151909,0.5
2022,3152006,2.7
2022,3152105,10.5
2022,3152131,6.9
2022,3152170,0.3
2022,3152204,1.3
2022,3152303,2.3
2022,3152402,2.2
2022,3152501,4.4
2022,3152600,12.5
2022,3152709,4.4
2022,3152808,0.1
2022,3152907,2.1
2022,3153004,3.8
2022,3153103,1.2
2022,3153202,0.5
2022,3153301,0.6
2022,3153400,2.5
2022,3153509,1.5
2022,3153608,6.3
2022,3153707,0.0
2022,3153806,3.7
2022,3153905,4.3
2022,3154002,4.8
2022,3154101,0.1
2022,3154150,2.3
2022,3154200,7.6
2022,3154309,6.4
2022,3154408,0.0
2022,3154457,0.6
2022,3154507,0.3
2022,3154606,3.4
2022,3154705,2.0
2022,3154804,10.2
2022,3154903,12.3
2022,3155009,3.9
2022,3155108,4.7
2022,3155207,1.0
2022,3155306,1.3
2022,3155405,6.1
2022,3155504,2.4
2022,3155603,2.1
2022,3155702,2.7
2022,3155801,8.4
2022,3155900,19.8
2022,3156007,7.6
2022,3156106,6.6
2022,3156205,10.7
2022,3156304,8.4
2022,3156403,2.7
2022,3156452,3.9
2022,3156502,1.8
2022,3156601,4.5
2022,3156700,4.3
2022,3156809,2.2
2022,3156908,1.8
2022,3157005,1.1
2022,3157104,5.2
2022,3157203,1.3
2022,3157252,4.7
2022,3157278,29.3
2022,3157302,4.7
2022,3157336,12.5
2022,3157377,2.7
2022,3157401,7.6
2022,3157500,1.8
2022,3157609,0.0
2022,3157658,1.3
2022,3157708,2.7
2022,3157807,4.8
2022,3157906,10.2
2022,3158003,1.9
2022,3158102,2.4
2022,3158201,0.2
2022,3158300,2.2
2022,3158409,0.0
2022,3158508,0.3
2022,3158607,12.2
2022,3158706,1.2
2022,3158805,1.3
2022,3158904,3.6
2022,3158953,2.7
2022,3159001,0.9
2022,3159100,2.2
2022,3159209,0.7
2022,3159308,11.7
2022,3159357,5.5
2022,3159407,3.7
2022,3159506,2.6
2022,3159605,2.9
2022,3159704,1.5
2022,3159803,0.6
2022,3159902,2.3
2022,3160009,2.4
2022,3160108,11.6
2022,3160207,5.7
2022,3160306,2.1
2022,3160405,1.1
2022,3160454,1.7
2022,3160504,0.0
2022,3160603,2.4
2022,3160702,3.4
2022,3160801,3.4
2022,3160900,6.6
2022,3160959,6.7
2022,3161007,1.5
2022,3161056,2.6
2022,3161106,3.5
2022,3161205,6.6
2022,3161304,5.9
2022,3161403,0.6
2022,3161502,0.7
2022,3161601,1.4
2022,3161650,1.1
2022,3161700,0.6
2022,3161809,0.2
2022,3161908,5.0
2022,3162005,3.0
2022,3162104,2.3
2022,3162203,2.0
2022,3162252,8.3
2022,3162302,1.9
2022,3162401,1.5
2022,3162450,6.0
2022,3162500,4.7
2022,3162559,2.7
2022,3162575,0.8
2022,3162609,4.4
2022,3162658,0.4
2022,3162708,1.1
2022,3162807,0.9
2022,3162906,7.6
2022,3162922,5.0
2022,3162948,2.5
2022,3162955,3.8
2022,3163003,3.4
2022,3163102,1.3
2022,3163201,2.4
2022,3163300,4.7
2022,3163409,9.9
2022,3163508,3.8
2022,3163607,5.4
2022,3163706,5.1
2022,3163805,5.3
2022,3163904,0.0
2022,3164001,5.2
2022,3164100,0.9
2022,3164209,3.0
2022,3164308,0.9
2022,3164407,0.2
2022,3164431,2.8
2022,3164472,3.2
2022,3164506,0.4
2022,3164605,2.5
2022,3164704,3.4
2022,3164803,0.6
2022,3164902,4.0
2022,3165008,2.6
2022,3165107,5.5
2022,3165206,1.0
2022,3165305,8.3
2022,3165404,0.1
2022,3165503,3.8
2022,3165537,3.8
2022,3165552,5.3
2022,3165560,6.3
2022,3165578,2.0
2022,3165602,5.9
2022,3165701,0.3
2022,3165800,1.3
2022,3165909,5.9
2022,3166006,7.3
2022,3166105,3.3
2022,3166204,0.8
2022,3166303,5.5
2022,3166402,3.9
2022,3166501,3.8
2022,3166600,2.8
2022,3166709,6.2
2022,3166808,0.6
2022,3166907,2.9
2022,3166956,3.2
2022,3167004,1.0
2022,3167103,1.8
2022,3167202,3.5
2022,3167301,6.6
2022,3167400,3.4
2022,3167509,14.3
2022,3167608,2.9
2022,3167707,5.6
2022,3167806,3.7
2022,3167905,11.0
2022,3168002,1.8
2022,3168051,0.7
2022,3168101,5.6
2022,3168200,1.1
2022,3168309,2.0
2022,3168408,3.1
2022,3168507,4.1
2022,3168606,8.8
2022,3168705,3.1
2022,3168804,4.5
2022,3168903,2.1
2022,3169000,2.8
2022,3169059,1.0
2022,3169109,4.9
2022,3169208,6.9
2022,3169307,3.7
2022,3169356,0.7
2022,3169406,1.2
2022,3169505,0.4
2022,3169604,3.0
2022,3169703,5.4
2022,3169802,4.5
2022,3169901,3.3
2022,3170008,0.7
2022,3170057,5.0
2022,3170107,2.6
2022,3170206,4.2
2022,3170305,0.0
2022,3170404,2.6
2022,3170438,7.5
2022,3170479,0.2
2022,3170503,7.6
2022,3170529,1.3
2022,3170578,6.3
2022,3170602,1.7
2022,3170651,1.7
2022,3170701,2.5
2022,3170750,2.6
2022,3170800,2.8
2022,3170909,2.9
2022,3171006,0.5
2022,3171030,0.2
2022,3171071,2.2
2022,3171105,4.5
2022,3171154,2.1
2022,3171204,2.9
2022,3171303,3.5
2022,3171402,2.0
2022,3171501,6.1
2022,3171600,5.7
2022,3171709,0.2
2022,3171808,7.9
2022,3171907,1.9
2022,3172004,5.2
2022,3172103,3.1
2022,3172202,1.8
2022,3200102,4.7
2022,3200136,1.4
2022,3200169,5.3
2022,3200201,1.9
2022,3200300,4.9
2022,3200359,4.5
2022,3200409,5.9
2022,3200508,2.7
2022,3200607,3.9
2022,3200706,1.5
2022,3200805,4.3
2022,3200904,3.9
2022,3201001,2.3
2022,3201100,1.2
2022,3201159,3.6
2022,3201209,6.1
2022,3201308,2.3
2022,3201407,9.0
2022,3201506,3.0
2022,3201605,7.1
2022,3201704,5.9
2022,3201803,2.3
2022,3201902,3.6
2022,3202009,0.5
2022,3202108,1.5
2022,3202207,8.9
2022,3202256,2.4
2022,3202306,5.2
2022,3202405,7.4
2022,3202454,6.9
2022,3202504,2.3
2022,3202553,3.5
2022,3202603,3.9
2022,3202652,6.8
2022,3202702,3.0
2022,3202801,10.3
2022,3202900,2.2
2022,3203007,5.8
2022,3203056,2.7
2022,3203106,3.8
2022,3203130,4.1
2022,3203163,9.1
2022,3203205,9.1
2022,3203304,3.7
2022,3203320,10.7
2022,3203346,2.6
2022,3203353,0.8
2022,3203403,6.8
2022,3203502,9.0
2022,3203601,3.1
2022,3203700,1.6
2022,3203809,9.3
2022,3203908,3.9
2022,3204005,0.2
2022,3204054,3.3
2022,3204104,7.2
2022,3204203,9.4
2022,3204252,3.8
2022,3204302,8.1
2022,3204351,8.4
2022,3204401,7.9
2022,3204500,7.4
2022,3204559,6.6
2022,3204609,8.1
2022,3204658,2.4
2022,3204708,4.3
2022,3204807,3.1
2022,3204906,7.2
2022,3204955,0.2
2022,3205002,6.1
2022,3205010,3.4
2022,3205036,8.7
2022,3205069,4.7
2022,3205101,2.6
2022,3205150,4.4
2022,3205176,5.4
2022,3205200,4.3
2022,3205309,4.5
2022,3300100,9.1
2022,3300159,3.3
2022,3300209,13.2
2022,3300225,8.1
2022,3300233,13.3
2022,3300258,13.0
2022,3300308,11.3
2022,3300407,10.1
2022,3300456,8.1
2022,3300506,10.3
2022,3300605,5.3
2022,3300704,13.8
2022,3300803,14.9
2022,3300902,4.5
2022,3300936,6.5
2022,3300951,14.3
2022,3301009,7.0
2022,3301108,11.5
2022,3301157,9.7
2022,3301207,9.4
2022,3301306,8.8
2022,3301405,9.5
2022,3301504,1.7
2022,3301603,12.4
2022,3301702,10.3
2022,3301801,8.7
2022,3301850,11.8
2022,3301876,7.2
2022,3301900,11.0
2022,3302007,11.3
2022,3302056,6.8
2022,3302106,8.0
2022,3302205,7.2
2022,3302254,12.3
2022,3302270,9.7
2022,3302304,7.9
2022,3302403,8.5
2022,3302452,11.6
2022,3302502,10.1
2022,3302601,11.8
2022,3302700,2.1
2022,3302809,6.2
2022,3302858,8.8
2022,3302908,7.4
2022,3303005,8.7
2022,3303104,2.1
2022,3303203,4.2
2022,3303302,7.7
2022,3303401,10.4
2022,3303500,8.0
2022,3303609,8.5
2022,3303708,6.3
2022,3303807,8.0
2022,3303856,9.4
2022,3303906,8.6
2022,3303955,12.2
2022,3304003,9.1
2022,3304102,7.3
2022,3304110,3.7
2022,3304128,3.2
2022,3304144,9.3
2022,3304151,9.7
2022,3304201,5.8
2022,3304300,8.7
2022,3304409,5.6
2022,3304508,7.8
2022,3304524,6.0
2022,3304557,3.3
2022,3304607,11.3
2022,3304706,5.4
2022,3304755,15.1
2022,3304805,13.2
2022,3304904,11.1
2022,3305000,13.1
2022,3305109,7.1
2022,3305133,2.9
2022,3305158,12.9
2022,3305208,13.9
2022,3305307,19.2
2022,3305406,13.1
2022,3305505,8.3
2022,3305554,9.9
2022,3305604,14.3
2022,3305703,15.5
2022,3305752,14.2
2022,3305802,4.7
2022,3305901,5.1
2022,3306008,7.3
2022,3306107,12.0
2022,3306156,5.6
2022,3306206,10.2
2022,3306305,7.2
2022,3500105,0.6
2022,3500204,1.6
2022,3500303,2.8
2022,3500402,6.2
2022,3500501,7.1
2022,3500550,0.2
2022,3500600,0.6
2022,3500709,1.2
2022,3500758,4.6
2022,3500808,2.7
2022,3500907,0.0
2022,3501004,0.2
2022,3501103,0.0
2022,3501152,1.2
2022,3501202,2.2
2022,3501301,4.0
2022,3501400,1.0
2022,3501509,0.0
2022,3501608,1.1
2022,3501707,1.3
2022,3501806,1.5
2022,3501905,1.9
2022,3502002,2.5
2022,3502101,1.4
2022,3502200,2.0
2022,3502309,0.6
2022,3502408,0.2
2022,3502507,6.8
2022,3502606,1.3
2022,3502705,1.1
2022,3502754,6.0
2022,3502804,0.8
2022,3502903,1.2
2022,3503000,2.7
2022,3503109,0.4
2022,3503158,8.6
2022,3503208,0.8
2022,3503307,1.1
2022,3503356,0.0
2022,3503406,1.0
2022,3503505,0.9
2022,3503604,4.3
2022,3503703,0.3
2022,3503802,1.4
2022,3503901,0.7
2022,3503950,1.0
2022,3504008,1.6
2022,3504107,0.1
2022,3504206,0.2
2022,3504305,1.0
2022,3504404,0.8
2022,3504503,1.0
2022,3504602,5.1
2022,3504701,0.0
2022,3504800,0.0
2022,3504909,3.6
2022,3505005,0.0
2022,3505104,0.7
2022,3505203,1.9
2022,3505302,0.3
2022,3505351,0.0
2022,3505401,0.0
2022,3505500,2.4
2022,3505609,0.7
2022,3505708,2.3
2022,3505807,0.3
2022,3505906,0.8
2022,3506003,2.0
2022,3506102,0.6
2022,3506201,1.0
2022,3506300,0.6
2022,3506359,1.5
2022,3506409,2.5
2022,3506508,0.3
2022,3506607,2.6
2022,3506706,2.4
2022,3506805,1.7
2022,3506904,4.7
2022,3507001,1.0
2022,3507100,0.0
2022,3507159,0.2
2022,3507209,1.6
2022,3507308,0.8
2022,3507407,0.3
2022,3507456,8.5
2022,3507506,1.6
2022,3507605,3.0
2022,3507704,1.8
2022,3507753,0.0
2022,3507803,3.2
2022,3507902,1.8
2022,3508009,2.9
2022,3508108,0.2
2022,3508207,9.1
2022,3508306,2.9
2022,3508405,1.0
2022,3508504,4.1
2022,3508603,2.8
2022,3508702,1.6
2022,3508801,0.8
2022,3508900,0.7
2022,3509007,1.3
2022,3509106,1.4
2022,3509205,1.2
2022,3509254,0.5
2022,3509304,0.0
2022,3509403,1.2
2022,3509452,2.2
2022,3509502,1.2
2022,3509601,2.3
2022,3509700,1.5
2022,3509809,2.6
2022,3509908,4.0
2022,3509957,4.8
2022,3510005,0.2
2022,3510104,0.7
2022,3510153,1.7
2022,3510203,0.9
2022,3510302,1.0
2022,3510401,5.1
2022,3510500,0.6
2022,3510609,1.0
2022,3510708,3.8
2022,3510807,1.6
2022,3510906,5.4
2022,3511003,0.9
2022,3511102,0.7
2022,3511201,0.5
2022,3511300,1.9
2022,3511409,0.6
2022,3511508,1.6
2022,3511607,7.8
2022,3511706,0.9
2022,3511904,0.0
2022,3512001,0.7
2022,3512100,10.3
2022,3512209,2.1
2022,3512308,1.5
2022,3512407,0.8
2022,3512506,0.2
2022,3512605,1.7
2022,3512704,4.7
2022,3512803,4.0
2022,3512902,0.5
2022,3513009,2.8
2022,3513108,3.2
2022,3513207,3.5
2022,3513306,0.0
2022,3513405,1.3
2022,3513504,3.8
2022,3513603,2.5
2022,3513702,2.3
2022,3513801,0.6
2022,3513850,1.7
2022,3513900,0.0
2022,3514007,0.1
2022,3514106,0.3
2022,3514205,2.8
2022,3514304,1.5
2022,3514403,1.1
2022,3514502,1.2
2022,3514601,0.7
2022,3514700,0.7
2022,3514809,3.7
2022,3514908,5.0
2022,3514924,0.3
2022,3514957,0.4
2022,3515004,0.4
2022,3515103,0.2
2022,3515129,1.3
2022,3515152,5.4
2022,3515186,1.6
2022,3515194,1.7
2022,3515202,2.6
2022,3515301,0.6
2022,3515350,0.3
2022,3515400,0.6
2022,3515509,1.9
2022,3515608,0.3
2022,3515657,0.0
2022,3515707,1.0
2022,3515806,0.0
2022,3515905,3.5
2022,3516002,0.7
2022,3516101,1.2
2022,3516200,0.8
2022,3516309,0.9
2022,3516408,0.6
2022,3516507,0.3
2022,3516606,0.7
2022,3516705,0.9
2022,3516804,0.5
2022,3516853,0.3
2022,3516903,0.0
2022,3517000,1.7
2022,3517109,0.0
2022,3517208,0.6
2022,3517307,2.5
2022,3517406,0.3
2022,3517505,4.9
2022,3517604,0.2
2022,3517703,3.0
2022,3517802,0.5
2022,3517901,1.0
2022,3518008,2.9
2022,3518107,3.7
2022,3518206,0.5
2022,3518305,1.5
2022,3518404,1.2
2022,3518503,4.4
2022,3518602,1.0
2022,3518701,1.2
2022,3518800,1.1
2022,3518859,4.2
2022,3518909,0.8
2022,3519006,0.7
2022,3519055,0.2
2022,3519071,1.1
2022,3519105,0.1
2022,3519204,1.0
2022,3519253,1.6
2022,3519303,0.8
2022,3519402,0.9
2022,3519501,1.3
2022,3519600,0.5
2022,3519709,1.9
2022,3519808,0.5
2022,3519907,0.2
2022,3520004,2.2
2022,3520103,2.7
2022,3520202,3.7
2022,3520301,0.3
2022,3520400,2.9
2022,3520426,0.0
2022,3520442,1.2
2022,3520509,2.0
2022,3520608,1.8
2022,3520707,0.5
2022,3520806,0.3
2022,3520905,0.6
2022,3521002,2.8
2022,3521101,0.7
2022,3521150,2.3
2022,3521200,3.0
2022,3521309,1.5
2022,3521408,0.1
2022,3521507,1.6
2022,3521606,2.6
2022,3521705,0.2
2022,3521804,0.5
2022,3521903,0.2
2022,3522000,0.4
2022,3522109,0.7
2022,3522158,0.2
2022,3522208,1.7
2022,3522307,0.4
2022,3522406,0.8
2022,3522505,1.7
2022,3522604,2.5
2022,3522653,0.2
2022,3522703,0.1
2022,3522802,0.4
2022,3522901,3.0
2022,3523008,0.2
2022,3523107,1.3
2022,3523206,1.7
2022,3523305,0.2
2022,3523404,4.1
2022,3523503,2.9
2022,3523602,1.3
2022,3523701,0.9
2022,3523800,1.9
2022,3523909,2.3
2022,3524006,0.7
2022,3524105,6.1
2022,3524204,3.3
2022,3524303,1.3
2022,3524402,1.6
2022,3524501,2.4
2022,3524600,1.5
2022,3524709,0.8
2022,3524808,1.2
2022,3524907,6.9
2022,3525003,1.2
2022,3525102,3.3
2022,3525201,1.0
2022,3525300,1.7
2022,3525409,5.5
2022,3525508,3.2
2022,3525607,0.4
2022,3525706,2.0
2022,3525805,0.6
2022,3525854,0.5
2022,3525904,0.6
2022,3526001,0.1
2022,3526100,0.4
2022,3526209,0.3
2022,3526308,0.4
2022,3526407,2.2
2022,3526506,5.1
2022,3526605,1.0
2022,3526704,0.3
2022,3526803,2.1
2022,3526902,0.4
2022,3527009,9.4
2022,3527108,1.3
2022,3527207,4.5
2022,3527256,0.0
2022,3527306,0.3
2022,3527405,2.4
2022,3527504,3.5
2022,3527603,5.4
2022,3527702,3.1
2022,3527801,1.2
2022,3527900,2.3
2022,3528007,2.5
2022,3528106,0.3
2022,3528205,0.8
2022,3528304,0.0
2022,3528403,5.6
2022,3528502,0.3
2022,3528601,0.2
2022,3528700,1.5
2022,3528809,0.5
2022,3528858,0.6
2022,3528908,0.6
2022,3529005,1.2
2022,3529104,0.5
2022,3529203,0.6
2022,3529302,0.8
2022,3529401,1.2
2022,3529500,2.6
2022,3529609,2.4
2022,3529658,5.9
2022,3529708,8.9
2022,3529807,1.2
2022,3529906,2.9
2022,3530003,1.3
2022,3530102,0.0
2022,3530201,0.2
2022,3530300,1.5
2022,3530409,2.2
2022,3530508,2.4
2022,3530607,0.6
2022,3530706,1.3
2022,3530805,1.5
2022,3530904,7.0
2022,3531001,0.0
2022,3531100,2.7
2022,3531209,15.6
2022,3531308,0.3
2022,3531407,0.4
2022,3531506,0.8
2022,3531605,1.0
2022,3531704,5.0
2022,3531803,7.1
2022,3531902,3.1
2022,3532009,0.7
2022,3532058,9.6
2022,3532108,0.0
2022,3532157,0.3
2022,3532207,2.3
2022,3532306,0.5
2022,3532405,0.1
2022,3532504,1.3
2022,3532603,0.0
2022,3532702,0.0
2022,3532801,1.5
2022,3532827,1.3
2022,3532843,0.0
2022,3532868,0.0
2022,3532900,0.0
2022,3533007,0.6
2022,3533106,0.8
2022,3533205,3.1
2022,3533254,2.0
2022,3533304,0.0
2022,3533403,2.1
2022,3533502,0.3
2022,3533601,9.3
2022,3533700,0.0
2022,3533809,0.0
2022,3533908,0.7
2022,3534005,1.7
2022,3534104,0.2
2022,3534203,0.0
2022,3534302,0.9
2022,3534401,1.3
2022,3534500,5.2
2022,3534609,0.6
2022,3534708,3.6
2022,3534757,0.0
2022,3534807,1.0
2022,3534906,0.9
2022,3535002,1.3
2022,3535101,0.3
2022,3535200,0.6
2022,3535309,3.3
2022,3535408,2.4
2022,3535507,0.3
2022,3535606,4.4
2022,3535705,0.8
2022,3535804,1.6
2022,3535903,1.0
2022,3536000,0.7
2022,3536109,5.4
2022,3536208,1.2
2022,3536257,0.3
2022,3536307,0.1
2022,3536406,0.3
2022,3536505,2.0
2022,3536570,0.4
2022,3536604,0.1
2022,3536703,4.8
2022,3536802,1.7
2022,3536901,0.0
2022,3537008,2.3
2022,3537107,0.7
2022,3537156,0.0
2022,3537206,0.1
2022,3537305,1.1
2022,3537404,0.0
2022,3537503,1.5
2022,3537602,1.3
2022,3537701,0.0
2022,3537800,0.4
2022,3537909,0.2
2022,3538006,0.5
2022,3538105,4.1
2022,3538204,0.6
2022,3538303,2.4
2022,3538501,1.6
2022,3538600,2.8
2022,3538709,0.8
2022,3538808,0.4
2022,3538907,0.1
2022,3539004,0.0
2022,3539103,1.6
2022,3539202,1.7
2022,3539301,1.0
2022,3539400,2.1
2022,3539509,2.9
2022,3539608,0.6
2022,3539707,3.3
2022,3539806,1.1
2022,3539905,1.8
2022,3540002,1.2
2022,3540101,2.8
2022,3540200,0.7
2022,3540259,1.2
2022,3540309,0.0
2022,3540408,1.5
2022,3540507,1.8
2022,3540606,0.2
2022,3540705,4.6
2022,3540754,1.2
2022,3540804,2.8
2022,3540853,0.0
2022,3540903,3.5
2022,3541000,3.0
2022,3541059,0.4
2022,3541109,0.0
2022,3541208,1.1
2022,3541307,0.6
2022,3541406,3.2
2022,3541505,1.1
2022,3541604,0.5
2022,3541653,3.6
2022,3541703,1.0
2022,3541802,1.1
2022,3541901,7.5
2022,3542008,0.1
2022,3542107,3.0
2022,3542206,2.2
2022,3542305,1.6
2022,3542404,1.2
2022,3542503,2.2
2022,3542602,1.4
2022,3542701,3.5
2022,3542800,0.2
2022,3542909,2.7
2022,3543006,2.2
2022,3543105,2.7
2022,3543204,0.2
2022,3543238,3.5
2022,3543253,1.5
2022,3543303,1.1
2022,3543402,3.4
2022,3543501,1.1
2022,3543600,5.7
2022,3543709,3.4
2022,3543808,0.5
2022,3543907,1.2
2022,3544004,6.3
2022,3544103,1.6
2022,3544202,0.0
2022,3544251,0.7
2022,3544301,4.8
2022,3544400,0.9
2022,3544509,0.5
2022,3544608,1.8
2022,3544707,3.0
2022,3544806,2.2
2022,3544905,0.3
2022,3545001,3.9
2022,3545100,2.3
2022,3545159,1.8
2022,3545209,0.6
2022,3545308,1.7
2022,3545407,0.5
2022,3545506,0.8
2022,3545605,0.7
2022,3545704,0.0
2022,3545803,0.8
2022,3546009,5.0
2022,3546108,0.4
2022,3546207,0.2
2022,3546256,0.7
2022,3546306,1.0
2022,3546405,0.3
2022,3546504,0.0
2022,3546603,0.3
2022,3546702,4.7
2022,3546801,3.1
2022,3546900,3.0
2022,3547007,1.0
2022,3547106,0.0
2022,3547205,0.0
2022,3547304,2.2
2022,3547403,0.4
2022,3547502,1.8
2022,3547601,2.9
2022,3547650,0.4
2022,3547700,2.4
2022,3547809,1.5
2022,3547908,2.9
2022,3548005,11.3
2022,3548054,0.0
2022,3548104,3.0
2022,3548203,1.3
