ano,cod_municipio,ideb
2021,2313708,4.6000000000000005
2021,2313757,4.45
2021,2313807,4.8999999999999995
2021,2313906,6.866666666666667
2021,2313955,5.233333333333333
2021,2314003,5.133333333333334
2021,2314102,5.3
2021,2400109,4.785714285714286
2021,2400208,3.95
2021,2400307,3.1999999999999997
2021,2400406,5.0
2021,2400505,4.2
2021,2400604,4.2
2021,2400703,4.433333333333333
2021,2400802,4.24
2021,2400901,3.466666666666667
2021,2401008,4.2875
2021,2401107,3.9375
2021,2401206,3.5
2021,2401305,4.666666666666667
2021,2401404,4.3
2021,2401453,4.3
2021,2401503,
2021,2401602,2.6
2021,2401651,4.4
2021,2401701,3.84
2021,2401800,4.1571428571428575
2021,2401859,3.266666666666667
2021,2401909,4.0
2021,2402006,5.1125
2021,2402105,5.066666666666666
2021,2402204,3.775
2021,2402303,4.225
2021,2402402,4.9
2021,2402501,3.9000000000000004
2021,2402600,3.8333333333333335
2021,2402709,4.550000000000001
2021,2402808,3.1166666666666667
2021,2402907,
2021,2403004,6.533333333333334
2021,2403103,4.5875
2021,2403202,5.2
2021,2403251,4.114285714285715
2021,2403301,4.933333333333334
2021,2403400,5.075
2021,2403509,3.466666666666667
2021,2403608,3.8499999999999996
2021,2403707,4.45
2021,2403756,3.9
2021,2403806,3.8166666666666664
2021,2403905,3.8333333333333335
2021,2404002,4.85
2021,2404101,4.1
2021,2404200,4.175
2021,2404309,5.3
2021,2404408,4.033333333333333
2021,2404507,2.8
2021,2404606,
2021,2404705,3.25
2021,2404804,5.533333333333334
2021,2404853,4.5
2021,2404903,3.885714285714286
2021,2405009,4.34
2021,2405108,3.7857142857142856
2021,2405207,4.220000000000001
2021,2405306,
2021,2405405,3.7600000000000002
2021,2405504,
2021,2405603,4.6
2021,2405702,4.75
2021,2405801,3.3666666666666667
2021,2405900,
2021,2406007,4.36
2021,2406106,4.175
2021,2406155,3.9000000000000004
2021,2406205,4.033333333333333
2021,2406304,4.0
2021,2406403,4.1
2021,2406502,4.433333333333334
2021,2406601,4.183333333333334
2021,2406700,4.55
2021,2406809,3.8
2021,2406908,4.2
2021,2407005,4.375
2021,2407104,3.8285714285714287
2021,2407203,4.1
2021,2407252,3.65
2021,2407302,4.15
2021,2407401,4.3428571428571425
2021,2407500,
2021,2407609,4.0
2021,2407708,4.18
2021,2407807,3.95
2021,2407906,2.8499999999999996
2021,2408003,4.375
2021,2408102,4.133333333333334
2021,2408201,4.125
2021,2408300,3.6999999999999997
2021,2408409,3.65
2021,2408508,4.949999999999999
2021,2408607,4.375
2021,2408706,
2021,2408805,3.2142857142857144
2021,2408904,4.385714285714285
2021,2408953,
2021,2409100,4.4
2021,2409209,
2021,2409308,4.183333333333334
2021,2409332,4.433333333333334
2021,2409407,4.933333333333333
2021,2409506,4.4
2021,2409605,
2021,2409704,3.6
2021,2409803,4.1000000000000005
2021,2409902,4.0625
2021,2410009,4.55
2021,2410108,3.8
2021,2410207,5.0
2021,2410256,4.7
2021,2410306,4.15
2021,2410405,3.8249999999999997
2021,2410504,4.175
2021,2410603,5.028571428571429
2021,2410702,4.36
2021,2410801,3.8
2021,2410900,3.7999999999999994
2021,2411007,5.0
2021,2411056,3.9
2021,2411106,5.0
2021,2411205,4.242857142857143
2021,2411403,3.8200000000000003
2021,2411429,5.5
2021,2411502,4.725
2021,2411601,4.2
2021,2411700,4.125
2021,2411809,5.933333333333334
2021,2411908,3.533333333333333
2021,2412005,4.1
2021,2412104,5.475
2021,2412203,3.725
2021,2412302,3.766666666666667
2021,2412401,4.9
2021,2412500,5.35
2021,2412559,4.4
2021,2412609,4.55
2021,2412708,3.8
2021,2412807,3.8
2021,2412906,3.95
2021,2413003,3.766666666666667
2021,2413102,4.2
2021,2413201,3.6
2021,2413300,4.166666666666667
2021,2413359,4.0
2021,2413409,4.550000000000001
2021,2413508,4.699999999999999
2021,2413557,4.2
2021,2413607,4.1
2021,2413706,4.7
2021,2413805,4.6
2021,2413904,3.575
2021,2414001,3.7750000000000004
2021,2414100,4.866666666666666
2021,2414159,
2021,2414209,3.7249999999999996
2021,2414308,4.266666666666667
2021,2414407,4.3
2021,2414456,4.05
2021,2414506,4.3
2021,2414605,3.8166666666666664
2021,2414704,3.4000000000000004
2021,2414753,
2021,2414803,4.7
2021,2414902,4.3
2021,2415008,3.2
2021,2500106,5.357142857142857
2021,2500205,4.5
2021,2500304,4.316666666666666
2021,2500403,4.779999999999999
2021,2500502,4.375
2021,2500536,5.6
2021,2500577,
2021,2500601,4.325
2021,2500700,4.7
2021,2500734,4.85
2021,2500775,4.9799999999999995
2021,2500809,3.9
2021,2500908,4.733333333333333
2021,2501005,4.675
2021,2501104,4.4624999999999995
2021,2501153,
2021,2501203,5.15
2021,2501302,4.128571428571428
2021,2501351,4.9
2021,2501401,3.825
2021,2501500,4.9
2021,2501534,5.3
2021,2501575,5.1
2021,2501609,5.8
2021,2501708,4.95
2021,2501807,4.183333333333334
2021,2501906,4.3
2021,2502003,4.716666666666667
2021,2502052,5.05
2021,2502102,4.1
2021,2502151,4.833333333333333
2021,2502201,4.6
2021,2502300,4.9799999999999995
2021,2502409,4.65
2021,2502508,4.3999999999999995
2021,2502607,4.233333333333333
2021,2502706,4.366666666666667
2021,2502805,4.666666666666667
2021,2502904,4.7
2021,2503001,3.733333333333333
2021,2503100,5.483333333333333
2021,2503209,4.68
2021,2503308,4.7
2021,2503407,
2021,2503506,4.642857142857143
2021,2503555,4.2
2021,2503605,4.0600000000000005
2021,2503704,5.05
2021,2503753,5.05
2021,2503803,4.366666666666666
2021,2503902,5.4
2021,2504009,4.925
2021,2504033,4.133333333333333
2021,2504074,4.766666666666667
2021,2504108,5.9
2021,2504157,5.15
2021,2504207,
2021,2504306,5.1499999999999995
2021,2504355,3.8
2021,2504405,4.3999999999999995
2021,2504504,4.8
2021,2504603,4.575
2021,2504702,4.966666666666667
2021,2504801,4.416666666666667
2021,2504850,6.6
2021,2504900,3.6285714285714286
2021,2505006,5.1000000000000005
2021,2505105,4.9875
2021,2505204,4.5
2021,2505238,4.2
2021,2505279,4.3
2021,2505303,4.85
2021,2505352,4.7
2021,2505402,4.975
2021,2505501,
2021,2505600,4.314285714285714
2021,2505709,5.2
2021,2505808,5.65
2021,2505907,4.4
2021,2506004,5.32
2021,2506103,3.9
2021,2506202,4.8
2021,2506251,4.5
2021,2506301,4.45
2021,2506400,4.1000000000000005
2021,2506509,4.25
2021,2506608,4.220000000000001
2021,2506707,4.16
2021,2506806,4.24
2021,2506905,4.45
2021,2507002,4.488888888888889
2021,2507101,4.25
2021,2507200,4.233333333333333
2021,2507309,4.866666666666666
2021,2507408,4.5
2021,2507507,4.866666666666666
2021,2507606,4.9
2021,2507705,4.557142857142857
2021,2507804,4.45
2021,2507903,4.616666666666666
2021,2508000,5.357142857142857
2021,2508109,5.0
2021,2508208,4.6
2021,2508307,4.9
2021,2508406,4.6
2021,2508505,4.666666666666667
2021,2508554,5.225
2021,2508604,3.6333333333333333
2021,2508703,4.633333333333334
2021,2508802,5.5
2021,2508901,4.257142857142857
2021,2509008,5.0
2021,2509057,4.1
2021,2509107,4.34
2021,2509156,4.666666666666667
2021,2509206,4.5
2021,2509305,4.975
2021,2509339,4.433333333333334
2021,2509370,5.1
2021,2509396,4.7
2021,2509404,4.433333333333333
2021,2509503,5.1000000000000005
2021,2509602,4.824999999999999
2021,2509701,4.8999999999999995
2021,2509800,4.55
2021,2509909,4.65
2021,2510006,4.3999999999999995
2021,2510105,4.84
2021,2510204,4.366666666666666
2021,2510303,5.800000000000001
2021,2510402,4.46
2021,2510501,5.0
2021,2510600,4.7
2021,2510659,4.666666666666667
2021,2510709,5.1
2021,2510808,4.575
2021,2510907,5.1
2021,2511004,4.271428571428571
2021,2511103,5.1000000000000005
2021,2511202,4.5285714285714285
2021,2511301,4.2
2021,2511400,4.95
2021,2511509,4.5
2021,2511608,4.275
2021,2511707,3.6999999999999997
2021,2511806,4.3428571428571425
2021,2511905,4.3999999999999995
2021,2512002,4.766666666666667
2021,2512036,5.0
2021,2512077,4.9
2021,2512101,5.271428571428571
2021,2512200,4.95
2021,2512309,5.2749999999999995
2021,2512408,4.425
2021,2512507,4.916666666666667
2021,2512606,4.95
2021,2512705,4.875
2021,2512721,4.8
2021,2512747,4.5
2021,2512754,4.55
2021,2512762,
2021,2512788,5.05
2021,2512804,5.25
2021,2512903,4.214285714285714
2021,2513000,
2021,2513109,4.0600000000000005
2021,2513158,4.15
2021,2513208,5.0375
2021,2513307,4.95
2021,2513356,4.833333333333333
2021,2513406,4.9875
2021,2513505,4.966666666666666
2021,2513604,4.4
2021,2513653,4.633333333333333
2021,2513703,4.157142857142857
2021,2513802,4.449999999999999
2021,2513851,5.3
2021,2513901,5.15
2021,2513927,4.566666666666666
2021,2513943,5.616666666666667
2021,2513968,4.4
2021,2513984,5.333333333333333
2021,2514008,4.75
2021,2514107,4.699999999999999
2021,2514206,4.783333333333334
2021,2514305,5.533333333333334
2021,2514404,5.05
2021,2514453,4.4
2021,2514503,5.2
2021,2514552,4.15
2021,2514602,4.1
2021,2514651,5.55
2021,2514701,5.3
2021,2514800,4.633333333333334
2021,2514909,5.325
2021,2515005,4.166666666666667
2021,2515104,4.7
2021,2515203,5.2
2021,2515302,4.55
2021,2515401,4.775
2021,2515500,4.583333333333333
2021,2515609,4.428571428571429
2021,2515708,6.2
2021,2515807,4.4
2021,2515906,4.733333333333333
2021,2515930,4.86
2021,2515971,4.25
2021,2516003,4.85
2021,2516102,4.65
2021,2516151,4.7
2021,2516201,4.9
2021,2516300,4.9
2021,2516409,4.55
2021,2516508,4.4399999999999995
2021,2516607,5.0
2021,2516706,4.966666666666666
2021,2516755,4.6
2021,2516805,4.6499999999999995
2021,2516904,4.8
2021,2517001,4.266666666666667
2021,2517100,6.050000000000001
2021,2517209,5.550000000000001
2021,2517407,4.333333333333333
2021,2600054,4.366666666666666
2021,2600104,5.016666666666667
2021,2600203,4.666666666666667
2021,2600302,4.3999999999999995
2021,2600401,4.3999999999999995
2021,2600500,4.516666666666667
2021,2600609,4.3
2021,2600708,4.233333333333333
2021,2600807,4.628571428571428
2021,2600906,4.433333333333334
2021,2601003,4.866666666666667
2021,2601052,4.3999999999999995
2021,2601102,4.642857142857143
2021,2601201,5.085714285714286
2021,2601300,5.8999999999999995
2021,2601409,4.483333333333333
2021,2601508,4.733333333333333
2021,2601607,4.633333333333334
2021,2601706,4.128571428571428
2021,2601805,5.7
2021,2601904,5.228571428571429
2021,2602001,4.414285714285714
2021,2602100,5.057142857142857
2021,2602209,4.866666666666666
2021,2602308,5.383333333333333
2021,2602407,4.8
2021,2602506,5.633333333333333
2021,2602605,4.15
2021,2602704,4.6571428571428575
2021,2602803,4.6000000000000005
2021,2602902,4.875
2021,2603009,4.585714285714286
2021,2603108,5.228571428571429
2021,2603207,4.766666666666667
2021,2603306,4.833333333333333
2021,2603405,4.533333333333333
2021,2603454,4.8
2021,2603504,4.8999999999999995
2021,2603603,4.266666666666667
2021,2603702,4.933333333333334
2021,2603801,4.9
2021,2603900,5.866666666666667
2021,2603926,5.15
2021,2604007,4.8428571428571425
2021,2604106,5.0
2021,2604155,4.35
2021,2604205,4.483333333333333
2021,2604304,4.328571428571428
2021,2604403,4.5
2021,2604502,3.8000000000000003
2021,2604601,4.4
2021,2604700,4.233333333333333
2021,2604809,4.8999999999999995
2021,2604908,4.5
2021,2605004,5.285714285714286
2021,2605103,5.585714285714286
2021,2605152,5.466666666666666
2021,2605202,4.466666666666667
2021,2605301,4.7
2021,2605400,4.8999999999999995
2021,2605459,6.1000000000000005
2021,2605509,4.333333333333333
2021,2605608,5.1571428571428575
2021,2605707,4.371428571428572
2021,2605806,4.5
2021,2605905,4.066666666666666
2021,2606002,5.057142857142857
2021,2606101,5.033333333333334
2021,2606200,4.3428571428571425
2021,2606309,4.816666666666666
2021,2606408,4.871428571428572
2021,2606507,4.666666666666667
2021,2606606,5.266666666666667
2021,2606705,4.8999999999999995
2021,2606804,4.714285714285714
2021,2606903,5.5
2021,2607000,4.5285714285714285
2021,2607109,5.066666666666666
2021,2607208,4.433333333333334
2021,2607307,4.714285714285714
2021,2607406,5.116666666666666
2021,2607505,4.3
2021,2607604,4.533333333333334
2021,2607653,4.457142857142857
2021,2607703,5.1000000000000005
2021,2607752,4.757142857142857
2021,2607802,3.783333333333333
2021,2607901,4.671428571428572
2021,2607950,4.3
2021,2608008,4.65
2021,2608057,4.533333333333333
2021,2608107,5.166666666666667
2021,2608206,4.533333333333334
2021,2608255,5.033333333333333
2021,2608305,5.033333333333333
2021,2608404,4.8
2021,2608453,4.466666666666667
2021,2608503,4.9
2021,2608602,5.3999999999999995
2021,2608701,4.866666666666667
2021,2608750,4.55
2021,2608800,4.866666666666666
2021,2608909,5.085714285714286
2021,2609006,4.942857142857143
2021,2609105,6.2
2021,2609154,4.033333333333333
2021,2609204,4.35
2021,2609303,4.185714285714285
2021,2609402,4.333333333333333
2021,2609501,4.585714285714286
2021,2609600,4.514285714285714
2021,2609709,5.866666666666667
2021,2609808,3.9333333333333336
2021,2609907,4.285714285714286
2021,2610004,4.766666666666667
2021,2610103,4.066666666666666
2021,2610202,5.333333333333333
2021,2610301,4.866666666666666
2021,2610400,4.65
2021,2610509,5.0
2021,2610608,4.557142857142857
2021,2610707,4.714285714285714
2021,2610806,4.316666666666666
2021,2610905,4.7
2021,2611002,4.933333333333334
2021,2611101,4.928571428571429
2021,2611200,5.0
2021,2611309,4.333333333333333
2021,2611408,4.266666666666667
2021,2611507,4.733333333333333
2021,2611533,6.183333333333334
2021,2611606,5.355555555555556
2021,2611705,4.466666666666666
2021,2611804,4.266666666666667
2021,2611903,4.8999999999999995
2021,2612000,4.666666666666667
2021,2612109,5.5
2021,2612208,4.914285714285714
2021,2612307,4.966666666666667
2021,2612406,4.642857142857143
2021,2612455,4.75
2021,2612471,5.1571428571428575
2021,2612505,4.528571428571429
2021,2612554,4.266666666666667
2021,2612604,4.0285714285714285
2021,2612703,4.75
2021,2612802,4.8
2021,2612901,4.666666666666667
2021,2613008,5.1000000000000005
2021,2613107,4.385714285714286
2021,2613206,4.566666666666666
2021,2613305,4.966666666666666
2021,2613404,4.3999999999999995
2021,2613503,4.885714285714286
2021,2613602,5.628571428571428
2021,2613701,4.3999999999999995
2021,2613800,4.533333333333333
2021,2613909,4.985714285714286
2021,2614006,4.833333333333333
2021,2614105,4.8428571428571425
2021,2614204,4.766666666666667
2021,2614303,4.442857142857143
2021,2614402,5.633333333333333
2021,2614501,5.114285714285714
2021,2614600,5.414285714285714
2021,2614709,4.3428571428571425
2021,2614808,4.766666666666667
2021,2614857,4.433333333333334
2021,2615003,4.957142857142857
2021,2615102,4.933333333333334
2021,2615201,5.166666666666667
2021,2615300,5.128571428571428
2021,2615409,4.3999999999999995
2021,2615508,5.114285714285714
2021,2615607,4.628571428571428
2021,2615706,5.566666666666666
2021,2615805,4.65
2021,2615904,5.3
2021,2616001,4.757142857142857
2021,2616100,4.366666666666667
2021,2616183,5.033333333333333
2021,2616209,5.4
2021,2616308,4.666666666666667
2021,2616407,4.8500000000000005
2021,2616506,4.3999999999999995
2021,2700102,4.533333333333333
2021,2700201,5.35
2021,2700300,4.828571428571428
2021,2700409,4.6
2021,2700508,4.2
2021,2700607,4.3
2021,2700706,4.583333333333333
2021,2700805,5.1000000000000005
2021,2700904,5.25
2021,2701001,4.45
2021,2701100,5.05
2021,2701209,4.366666666666666
2021,2701308,4.033333333333334
2021,2701357,4.4
2021,2701407,5.8
2021,2701506,4.35
2021,2701605,4.466666666666667
2021,2701704,4.3
2021,2701803,4.366666666666666
2021,2701902,4.566666666666667
2021,2702009,4.666666666666667
2021,2702108,4.8999999999999995
2021,2702207,4.5
2021,2702306,5.216666666666667
2021,2702355,4.133333333333334
2021,2702405,4.7
2021,2702504,4.733333333333333
2021,2702553,4.033333333333333
2021,2702603,4.366666666666666
2021,2702702,5.1
2021,2702801,4.95
2021,2702900,4.166666666666667
2021,2703007,6.766666666666667
2021,2703106,4.05
2021,2703205,4.54
2021,2703304,4.3999999999999995
2021,2703403,5.025
2021,2703502,4.333333333333333
2021,2703601,3.9000000000000004
2021,2703700,4.8
2021,2703759,7.199999999999999
2021,2703809,3.9000000000000004
2021,2703908,4.466666666666667
2021,2704005,4.8
2021,2704104,4.666666666666667
2021,2704203,5.550000000000001
2021,2704302,4.25
2021,2704401,4.5
2021,2704500,4.550000000000001
2021,2704609,4.366666666666666
2021,2704708,4.659999999999999
2021,2704807,4.3
2021,2704906,4.7
2021,2705002,4.442857142857143
2021,2705101,4.066666666666667
2021,2705200,4.5
2021,2705309,4.3999999999999995
2021,2705408,4.35
2021,2705507,4.6000000000000005
2021,2705606,4.333333333333333
2021,2705705,4.233333333333333
2021,2705804,4.6000000000000005
2021,2705903,5.4
2021,2706000,3.8333333333333335
2021,2706109,4.533333333333333
2021,2706208,4.550000000000001
2021,2706307,4.75
2021,2706406,3.8333333333333335
2021,2706422,4.175
2021,2706448,4.699999999999999
2021,2706505,4.1000000000000005
2021,2706604,4.3
2021,2706703,4.7625
2021,2706802,4.6
2021,2706901,4.366666666666666
2021,2707008,5.35
2021,2707107,4.828571428571428
2021,2707206,4.066666666666666
2021,2707305,4.233333333333333
2021,2707404,4.233333333333333
2021,2707503,4.033333333333333
2021,2707602,4.949999999999999
2021,2707701,4.4714285714285715
2021,2707800,4.6
2021,2707909,3.966666666666667
2021,2708006,4.3625
2021,2708105,6.333333333333333
2021,2708204,4.8999999999999995
2021,2708303,6.1000000000000005
2021,2708402,4.6000000000000005
2021,2708501,4.133333333333334
2021,2708600,4.816666666666666
2021,2708709,3.75
2021,2708808,4.3999999999999995
2021,2708907,4.95
2021,2708956,4.65
2021,2709004,4.166666666666667
2021,2709103,4.5
2021,2709152,6.533333333333334
2021,2709202,4.1499999999999995
2021,2709301,5.414285714285714
2021,2709400,4.583333333333333
2021,2800100,4.7
2021,2800209,3.9714285714285715
2021,2800308,4.6375
2021,2800407,4.64
2021,2800506,4.266666666666667
2021,2800605,4.775
2021,2800670,4.3428571428571425
2021,2800704,3.6625
2021,2801009,4.0875
2021,2801108,4.66
2021,2801207,4.033333333333333
2021,2801306,4.1
2021,2801405,4.25
2021,2801504,4.4625
2021,2801603,4.5
2021,2801702,4.325
2021,2801900,4.442857142857143
2021,2802007,4.5
2021,2802106,4.35
2021,2802205,3.6333333333333333
2021,2802304,4.625
2021,2802403,4.333333333333333
2021,2802502,3.983333333333333
2021,2802601,4.3
2021,2802700,3.9375
2021,2802809,3.9
2021,2802908,4.555555555555555
2021,2803005,4.533333333333333
2021,2803104,3.9
2021,2803203,4.416666666666667
2021,2803302,4.933333333333334
2021,2803401,3.95
2021,2803500,4.988888888888889
2021,2803609,4.4
2021,2803708,4.6000000000000005
2021,2803807,4.65
2021,2803906,4.333333333333333
2021,2804003,4.042857142857143
2021,2804102,5.042857142857143
2021,2804201,4.64
2021,2804300,4.1
2021,2804409,4.3875
2021,2804458,4.6
2021,2804508,4.8125
2021,2804607,4.4625
2021,2804706,4.4375
2021,2804805,4.375
2021,2804904,3.8333333333333335
2021,2805000,4.366666666666667
2021,2805109,4.066666666666666
2021,2805208,4.14
2021,2805307,4.15
2021,2805406,4.1000000000000005
2021,2805505,4.857142857142857
2021,2805604,4.0875
2021,2805703,4.1875
2021,2805802,4.357142857142857
2021,2805901,4.2
2021,2806008,4.8125
2021,2806107,4.325
2021,2806206,4.6125
2021,2806305,4.05
2021,2806404,3.95
2021,2806503,3.6
2021,2806602,4.7
2021,2806701,4.477777777777778
2021,2806800,4.48
2021,2806909,4.7
2021,2807006,4.1
2021,2807105,4.7
2021,2807204,4.68
2021,2807303,4.1499999999999995
2021,2807402,4.6125
2021,2807501,4.68
2021,2807600,4.6
2021,2900108,5.6
2021,2900207,4.166666666666667
2021,2900306,4.0
2021,2900355,5.5
2021,2900405,4.45
2021,2900504,4.1
2021,2900603,3.5
2021,2900702,4.5600000000000005
2021,2900801,4.7
2021,2900900,3.65
2021,2901007,5.1
2021,2901106,4.3
2021,2901155,4.550000000000001
2021,2901205,4.8
2021,2901304,4.466666666666666
2021,2901353,3.5
2021,2901403,
2021,2901502,4.68
2021,2901601,4.699999999999999
2021,2901700,4.9
2021,2901809,4.433333333333334
2021,2901908,3.6666666666666665
2021,2901957,4.6
2021,2902005,4.15
2021,2902054,4.8
2021,2902104,4.25
2021,2902203,4.9
2021,2902252,3.8
2021,2902302,3.5
2021,2902401,3.4
2021,2902500,4.0
2021,2902609,4.3
2021,2902658,5.5
2021,2902708,3.9
2021,2902807,4.7
2021,2902906,3.8333333333333335
2021,2903003,5.6
2021,2903102,4.7
2021,2903201,4.58
2021,2903235,4.55
2021,2903276,4.6
2021,2903300,5.1
2021,2903409,4.0
2021,2903508,4.333333333333333
2021,2903607,
2021,2903706,4.85
2021,2903805,4.8
2021,2903904,4.75
2021,2903953,4.2
2021,2904001,4.54
2021,2904050,4.533333333333333
2021,2904100,4.800000000000001
2021,2904209,5.3
2021,2904308,4.3
2021,2904407,4.7
2021,2904506,5.5
2021,2904605,5.5
2021,2904704,4.4
2021,2904753,4.3
2021,2904803,4.4
2021,2904852,4.0
2021,2904902,3.6
2021,2905008,5.4
2021,2905107,
2021,2905156,
2021,2905206,4.68
2021,2905305,4.6
2021,2905404,4.15
2021,2905503,
2021,2905602,3.8000000000000003
2021,2905701,5.15
2021,2905800,4.35
2021,2905909,3.65
2021,2906006,3.9857142857142853
2021,2906105,4.4
2021,2906204,4.166666666666667
2021,2906303,4.4
2021,2906402,4.0
2021,2906501,3.8714285714285714
2021,2906600,4.466666666666667
2021,2906709,3.8
2021,2906808,3.766666666666667
2021,2906824,
2021,2906857,4.15
2021,2906873,4.4
2021,2906899,5.6
2021,2906907,4.949999999999999
2021,2907004,4.1
2021,2907103,4.35
2021,2907202,3.85
2021,2907301,4.4399999999999995
2021,2907400,3.55
2021,2907509,4.82
2021,2907558,4.1
2021,2907608,4.45
2021,2907707,4.25
2021,2907806,4.433333333333334
2021,2907905,3.95
2021,2908002,4.25
2021,2908101,
2021,2908200,4.6
2021,2908309,3.3
2021,2908408,4.366666666666666
2021,2908507,4.359999999999999
2021,2908606,4.199999999999999
2021,2908705,4.8
2021,2908804,4.7
2021,2908903,3.6
2021,2909000,5.9
2021,2909109,4.9
2021,2909208,4.5
2021,2909307,4.65
2021,2909406,4.0
2021,2909505,4.6
2021,2909604,5.05
2021,2909703,4.7
2021,2909802,4.8
2021,2909901,4.133333333333334
2021,2910008,4.2
2021,2910057,4.9
2021,2910107,3.95
2021,2910206,5.199999999999999
2021,2910305,4.95
2021,2910404,3.733333333333333
2021,2910503,3.9
2021,2910602,4.0
2021,2910701,4.1
2021,2910727,4.3
2021,2910750,4.199999999999999
2021,2910776,5.35
2021,2910800,4.300000000000001
2021,2910859,4.6
2021,2910909,3.6
2021,2911006,4.133333333333334
2021,2911105,4.3
2021,2911204,4.6
2021,2911253,5.0
2021,2911303,4.5
2021,2911402,4.4
2021,2911501,4.3
2021,2911600,4.7
2021,2911659,4.95
2021,2911709,4.45
2021,2911808,4.1
2021,2911857,5.0
2021,2911907,4.65
2021,2912004,5.1
2021,2912103,4.5
2021,2912202,4.15
2021,2912301,4.25
2021,2912400,4.333333333333333
2021,2912509,5.8
2021,2912608,
2021,2912707,4.05
2021,2912806,
2021,2912905,4.266666666666667
2021,2913002,4.7
2021,2913101,4.6
2021,2913200,4.55
2021,2913309,4.75
2021,2913408,5.3
2021,2913457,4.9
2021,2913507,4.066666666666666
2021,2913606,4.34
2021,2913705,4.0
2021,2913804,4.05
2021,2913903,4.45
2021,2914000,4.133333333333334
2021,2914109,5.05
2021,2914208,4.4399999999999995
2021,2914307,4.4
2021,2914406,5.15
2021,2914505,5.05
2021,2914604,4.5
2021,2914653,3.75
2021,2914703,4.550000000000001
2021,2914802,4.1571428571428575
2021,2914901,4.65
2021,2915007,4.066666666666666
2021,2915106,3.5
2021,2915205,3.9
2021,2915304,3.4
2021,2915353,4.0
2021,2915403,3.5
2021,2915502,4.12
2021,2915601,4.7
2021,2915700,
2021,2915809,3.3666666666666667
2021,2915908,4.2
2021,2916005,4.550000000000001
2021,2916104,4.675
2021,2916203,5.6
2021,2916302,3.7
2021,2916401,3.8
2021,2916500,4.5
2021,2916609,3.4
2021,2916708,3.7
2021,2916807,4.1
2021,2916856,6.25
2021,2916906,4.55
2021,2917003,3.566666666666667
2021,2917102,3.9333333333333336
2021,2917201,5.4
2021,2917300,5.05
2021,2917334,4.45
2021,2917359,4.95
2021,2917409,5.866666666666667
2021,2917508,4.15
2021,2917607,4.3
2021,2917706,3.5999999999999996
2021,2917805,3.8
2021,2917904,4.8
2021,2918001,3.9714285714285715
2021,2918100,4.75
2021,2918209,4.3
2021,2918308,4.0
2021,2918357,4.800000000000001
2021,2918407,4.8
2021,2918456,4.8
2021,2918506,4.3
2021,2918555,3.8666666666666667
2021,2918605,4.266666666666667
2021,2918704,5.25
2021,2918753,4.35
2021,2918803,3.966666666666667
2021,2918902,4.2
2021,2919009,3.6999999999999997
2021,2919058,4.75
2021,2919108,3.8666666666666667
2021,2919157,4.199999999999999
2021,2919207,4.4
2021,2919306,4.9
2021,2919405,6.699999999999999
2021,2919504,5.05
2021,2919553,5.3
2021,2919603,4.6
2021,2919702,5.4
2021,2919801,4.666666666666667
2021,2919900,4.35
2021,2919926,4.9
2021,2919959,5.25
2021,2920007,3.9
2021,2920106,5.199999999999999
2021,2920205,4.5
2021,2920304,5.0
2021,2920403,3.466666666666667
2021,2920452,
2021,2920502,4.466666666666667
2021,2920601,3.8
2021,2920700,2.9
2021,2920809,4.95
2021,2920908,4.2
2021,2921005,5.5
2021,2921054,
2021,2921104,4.166666666666667
2021,2921203,4.35
2021,2921302,4.15
2021,2921401,
2021,2921450,
2021,2921500,3.9000000000000004
2021,2921609,4.5
2021,2921708,4.333333333333333
2021,2921807,5.5
2021,2921906,4.65
2021,2922003,4.2
2021,2922052,4.5
2021,2922102,5.7
2021,2922201,4.133333333333334
2021,2922250,3.3
2021,2922300,3.95
2021,2922409,5.3
2021,2922508,4.133333333333334
2021,2922607,4.0
2021,2922656,3.3
2021,2922706,3.5
2021,2922730,4.1
2021,2922755,4.0
2021,2922805,4.8
2021,2922854,
2021,2922904,3.9666666666666663
2021,2923001,4.9
2021,2923035,5.466666666666666
2021,2923050,4.449999999999999
2021,2923100,4.65
2021,2923209,4.3
2021,2923308,
2021,2923357,
2021,2923407,4.6
2021,2923506,
2021,2923605,4.85
2021,2923704,4.2
2021,2923803,4.75
2021,2923902,4.9
2021,2924009,4.225
2021,2924058,
2021,2924108,3.6
2021,2924207,4.1
2021,2924306,4.833333333333333
2021,2924405,3.3
2021,2924504,4.65
2021,2924603,4.9
2021,2924652,4.45
2021,2924678,4.1
2021,2924702,5.9
2021,2924801,4.65
2021,2924900,4.6
2021,2925006,4.5
2021,2925105,4.133333333333334
2021,2925204,4.633333333333333
2021,2925253,3.7
2021,2925303,3.733333333333333
2021,2925402,4.1000000000000005
2021,2925501,4.033333333333333
2021,2925600,4.85
2021,2925709,5.0
2021,2925758,4.55
2021,2925808,4.7
2021,2925907,3.8666666666666667
2021,2925931,4.65
2021,2925956,4.4
2021,2926004,3.8857142857142857
2021,2926103,4.7
2021,2926202,4.25
2021,2926301,3.766666666666667
2021,2926400,5.3
2021,2926509,4.35
2021,2926608,4.95
2021,2926657,3.45
2021,2926707,4.75
2021,2926806,3.9499999999999997
2021,2926905,3.9200000000000004
2021,2927002,4.1000000000000005
2021,2927101,3.983333333333333
2021,2927200,4.033333333333333
2021,2927309,4.9
2021,2927408,5.083333333333333
2021,2927507,4.1000000000000005
2021,2927606,
