ano,cod_municipio,tdi_ef
2022,3130051,6.7
2022,3130101,8.4
2022,3130200,7.3
2022,3130309,4.8
2022,3130408,3.3
2022,3130507,3.4
2022,3130556,6.7
2022,3130606,7.3
2022,3130655,2.7
2022,3130705,20.1
2022,3130804,14.5
2022,3130903,5
2022,3131000,14.1
2022,3131109,8.5
2022,3131158,4.2
2022,3131208,3
2022,3131307,5
2022,3131406,6.4
2022,3131505,5.4
2022,3131604,6.6
2022,3131703,6.5
2022,3131802,14.3
2022,3131901,11.4
2022,3132008,3.7
2022,3132107,8
2022,3132206,4.4
2022,3132305,17.8
2022,3132404,7.1
2022,3132503,3.7
2022,3132602,7.4
2022,3132701,11.2
2022,3132800,3
2022,3132909,4.5
2022,3133006,8.4
2022,3133105,5.5
2022,3133204,10.4
2022,3133303,8.7
2022,3133402,11.6
2022,3133501,3.3
2022,3133600,14.1
2022,3133709,4.7
2022,3133758,5.5
2022,3133808,2.9
2022,3133907,7.6
2022,3134004,7.3
2022,3134103,6.4
2022,3134202,5.9
2022,3134301,7
2022,3134400,7.6
2022,3134509,10.3
2022,3134608,7.5
2022,3134707,12.1
2022,3134806,12.6
2022,3134905,7.7
2022,3135001,5.4
2022,3135050,4.3
2022,3135076,19.4
2022,3135100,4.1
2022,3135209,7.3
2022,3135308,1.6
2022,3135357,3.2
2022,3135407,5.8
2022,3135456,3.7
2022,3135506,5.7
2022,3135605,12.4
2022,3135704,8.2
2022,3135803,5.3
2022,3135902,13.2
2022,3136009,8.3
2022,3136108,5.8
2022,3136207,3
2022,3136306,3.8
2022,3136405,17.3
2022,3136504,9.2
2022,3136520,4
2022,3136553,3.3
2022,3136579,9.9
2022,3136603,16.2
2022,3136652,5.1
2022,3136702,9.7
2022,3136801,6.5
2022,3136900,14.3
2022,3136959,7.9
2022,3137007,18.2
2022,3137106,4.2
2022,3137205,2.7
2022,3137304,8.9
2022,3137403,7.6
2022,3137502,7
2022,3137536,5.3
2022,3137601,10.7
2022,3137700,8
2022,3137809,6.3
2022,3137908,5.8
2022,3138005,7.3
2022,3138104,4.5
2022,3138203,7
2022,3138302,3.3
2022,3138351,2.8
2022,3138401,7.4
2022,3138500,12.4
2022,3138609,9
2022,3138625,9.4
2022,3138658,4.6
2022,3138674,8.2
2022,3138682,5.5
2022,3138708,6.1
2022,3138807,2.5
2022,3138906,6.8
2022,3139003,4.9
2022,3139102,3.6
2022,3139201,9
2022,3139250,1.6
2022,3139300,8.3
2022,3139409,6.5
2022,3139508,11
2022,3139607,4.7
2022,3139706,10.1
2022,3139805,11.1
2022,3139904,6
2022,3140001,7.6
2022,3140100,9.9
2022,3140159,9.9
2022,3140209,9.1
2022,3140308,5.6
2022,3140407,3.4
2022,3140506,8.8
2022,3140530,12.9
2022,3140555,12.8
2022,3140605,7.8
2022,3140704,11.6
2022,3140803,11.5
2022,3140852,12.9
2022,3140902,5.2
2022,3141009,2.4
2022,3141108,3.8
2022,3141207,7.3
2022,3141306,4.6
2022,3141405,5.3
2022,3141504,2.5
2022,3141603,9.6
2022,3141702,5.1
2022,3141801,5.1
2022,3141900,15.6
2022,3142007,4.8
2022,3142106,9.6
2022,3142205,5.7
2022,3142254,3.1
2022,3142304,20
2022,3142403,2.5
2022,3142502,8.4
2022,3142601,3.1
2022,3142700,7.1
2022,3142809,14.1
2022,3142908,1.8
2022,3143005,6.1
2022,3143104,3.5
2022,3143153,6.2
2022,3143203,7.5
2022,3143302,5.5
2022,3143401,8
2022,3143450,5.2
2022,3143500,8.8
2022,3143609,3.9
2022,3143708,3.2
2022,3143807,7.1
2022,3143906,5.8
2022,3144003,4.5
2022,3144102,6.3
2022,3144201,3.1
2022,3144300,9.2
2022,3144359,4.5
2022,3144375,6.1
2022,3144409,3.8
2022,3144508,3.7
2022,3144607,5.8
2022,3144656,6.6
2022,3144672,8.1
2022,3144706,3.5
2022,3144805,10.7
2022,3144904,5.9
2022,3145000,4.9
2022,3145059,3.3
2022,3145109,4.5
2022,3145208,3.2
2022,3145307,8.5
2022,3145356,12.5
2022,3145372,2.8
2022,3145406,9.6
2022,3145455,3.3
2022,3145505,22.8
2022,3145604,3.6
2022,3145703,2.7
2022,3145802,6
2022,3145851,12
2022,3145877,6.8
2022,3145901,9.8
2022,3146008,3.2
2022,3146107,9.6
2022,3146206,10.4
2022,3146255,5.2
2022,3146305,11.8
2022,3146404,13.6
2022,3146503,3.1
2022,3146552,4.4
2022,3146602,2.9
2022,3146701,4.4
2022,3146750,10.4
2022,3146909,5.9
2022,3147006,6.3
2022,3147105,3.9
2022,3147204,4
2022,3147303,7.6
2022,3147402,5.5
2022,3147501,8.6
2022,3147600,5.6
2022,3147709,5.6
2022,3147808,17.4
2022,3147907,4.1
2022,3147956,4
2022,3148004,5.3
2022,3148103,5.7
2022,3148202,10
2022,3148301,6.3
2022,3148400,9.3
2022,3148509,9.4
2022,3148608,4.4
2022,3148707,7.4
2022,3148756,7.9
2022,3148806,18.3
2022,3148905,5.5
2022,3149002,6.6
2022,3149101,3.3
2022,3149150,5.7
2022,3149200,10.5
2022,3149309,3.4
2022,3149408,13.3
2022,3149507,20.4
2022,3149606,8
2022,3149705,5.2
2022,3149804,6.8
2022,3149903,3.5
2022,3149952,8.6
2022,3150000,8.5
2022,3150109,12.6
2022,3150158,9.3
2022,3150208,19
2022,3150307,2.8
2022,3150406,18.3
2022,3150505,4.5
2022,3150539,4
2022,3150570,5
2022,3150604,4.3
2022,3150703,15.9
2022,3150802,4.6
2022,3150901,12.9
2022,3151008,6.8
2022,3151107,7.2
2022,3151206,7.1
2022,3151305,11
2022,3151404,4.6
2022,3151503,3.9
2022,3151602,14.5
2022,3151701,3.1
2022,3151800,9.8
2022,3151909,6.8
2022,3152006,6.3
2022,3152105,13.6
2022,3152131,8.1
2022,3152170,4.9
2022,3152204,3.9
2022,3152303,5.2
2022,3152402,11.5
2022,3152501,6.6
2022,3152600,9.8
2022,3152709,12.4
2022,3152808,7
2022,3152907,6
2022,3153004,13.1
2022,3153103,3.6
2022,3153202,7.6
2022,3153301,3.5
2022,3153400,3.6
2022,3153509,5.1
2022,3153608,6
2022,3153707,5.6
2022,3153806,9.6
2022,3153905,9.5
2022,3154002,11.3
2022,3154101,9.5
2022,3154150,12.8
2022,3154200,7.5
2022,3154309,10.8
2022,3154408,5.6
2022,3154457,7.5
2022,3154507,4.1
2022,3154606,7.1
2022,3154705,11.4
2022,3154804,16.2
2022,3154903,17.7
2022,3155009,10.9
2022,3155108,9.6
2022,3155207,2.3
2022,3155306,8.4
2022,3155405,10.4
2022,3155504,10
2022,3155603,2.4
2022,3155702,4.7
2022,3155801,8.6
2022,3155900,22.7
2022,3156007,8.9
2022,3156106,11.7
2022,3156205,12.4
2022,3156304,11.8
2022,3156403,6.7
2022,3156452,5.8
2022,3156502,4.6
2022,3156601,13.1
2022,3156700,9.6
2022,3156809,7.8
2022,3156908,10.7
2022,3157005,3.2
2022,3157104,8.1
2022,3157203,5.6
2022,3157252,9
2022,3157278,19.7
2022,3157302,8.6
2022,3157336,14
2022,3157377,3.3
2022,3157401,11.1
2022,3157500,4.5
2022,3157609,6.6
2022,3157658,27.3
2022,3157708,6.7
2022,3157807,8.3
2022,3157906,9.8
2022,3158003,1.7
2022,3158102,5.6
2022,3158201,3.5
2022,3158300,4.3
2022,3158409,2.7
2022,3158508,7.4
2022,3158607,25.1
2022,3158706,7.1
2022,3158805,4.3
2022,3158904,8.4
2022,3158953,5.8
2022,3159001,8.7
2022,3159100,4.1
2022,3159209,4.2
2022,3159308,9.6
2022,3159357,11.2
2022,3159407,11.6
2022,3159506,6
2022,3159605,7.5
2022,3159704,7.2
2022,3159803,3.8
2022,3159902,6.3
2022,3160009,6.8
2022,3160108,16.7
2022,3160207,5.8
2022,3160306,11.1
2022,3160405,3.4
2022,3160454,2
2022,3160504,7.8
2022,3160603,4.9
2022,3160702,7.3
2022,3160801,10.8
2022,3160900,3
2022,3160959,6
2022,3161007,3.2
2022,3161056,5.1
2022,3161106,9.7
2022,3161205,7.8
2022,3161304,7.4
2022,3161403,6
2022,3161502,7.9
2022,3161601,3.9
2022,3161650,8.7
2022,3161700,9.3
2022,3161809,3
2022,3161908,6.2
2022,3162005,6.7
2022,3162104,9.9
2022,3162203,4.8
2022,3162252,5.8
2022,3162302,8.5
2022,3162401,11
2022,3162450,17.2
2022,3162500,8.9
2022,3162559,7.3
2022,3162575,5
2022,3162609,6
2022,3162658,2.9
2022,3162708,4.2
2022,3162807,4.6
2022,3162906,10.8
2022,3162922,14.6
2022,3162948,2.5
2022,3162955,8.7
2022,3163003,11.6
2022,3163102,5.4
2022,3163201,4.9
2022,3163300,8.6
2022,3163409,8.2
2022,3163508,9.3
2022,3163607,4.7
2022,3163706,9.7
2022,3163805,9.5
2022,3163904,5.8
2022,3164001,14.3
2022,3164100,9.5
2022,3164209,8.9
2022,3164308,2
2022,3164407,6.3
2022,3164431,7
2022,3164472,7.2
2022,3164506,3
2022,3164605,10.3
2022,3164704,7.2
2022,3164803,3.6
2022,3164902,8.6
2022,3165008,4.9
2022,3165107,14.9
2022,3165206,6.1
2022,3165305,10.9
2022,3165404,5
2022,3165503,9.8
2022,3165537,4.9
2022,3165552,8.5
2022,3165560,6.1
2022,3165578,7.8
2022,3165602,13.9
2022,3165701,6.5
2022,3165800,3.9
2022,3165909,4.2
2022,3166006,6.3
2022,3166105,11.7
2022,3166204,3
2022,3166303,7.3
2022,3166402,8.2
2022,3166501,9.2
2022,3166600,9.8
2022,3166709,9.6
2022,3166808,4.7
2022,3166907,8
2022,3166956,3
2022,3167004,9.2
2022,3167103,6.5
2022,3167202,5.5
2022,3167301,7.6
2022,3167400,8.4
2022,3167509,22.8
2022,3167608,6.7
2022,3167707,6.5
2022,3167806,13.6
2022,3167905,18.2
2022,3168002,2.9
2022,3168051,2.5
2022,3168101,17.1
2022,3168200,6.4
2022,3168309,7.2
2022,3168408,5.4
2022,3168507,11.8
2022,3168606,10.8
2022,3168705,5.4
2022,3168804,13.5
2022,3168903,5.1
2022,3169000,6.3
2022,3169059,5.6
2022,3169109,14.9
2022,3169208,6.5
2022,3169307,5.8
2022,3169356,3.6
2022,3169406,3.7
2022,3169505,8.1
2022,3169604,7.4
2022,3169703,5.1
2022,3169802,8.2
2022,3169901,7
2022,3170008,8.3
2022,3170057,6.9
2022,3170107,10.7
2022,3170206,9.7
2022,3170305,13.5
2022,3170404,5.6
2022,3170438,15.3
2022,3170479,3.1
2022,3170503,11.2
2022,3170529,5.1
2022,3170578,8.5
2022,3170602,6
2022,3170651,2.6
2022,3170701,7
2022,3170750,5.6
2022,3170800,6.8
2022,3170909,5.6
2022,3171006,2.5
2022,3171030,2.1
2022,3171071,2.4
2022,3171105,15
2022,3171154,5.8
2022,3171204,7.1
2022,3171303,8.4
2022,3171402,10.7
2022,3171501,13.3
2022,3171600,4.6
2022,3171709,4.4
2022,3171808,15.3
2022,3171907,4.4
2022,3172004,7.6
2022,3172103,8.5
2022,3172202,9.2
2022,3200102,12.5
2022,3200136,9.4
2022,3200169,10.7
2022,3200201,11.3
2022,3200300,11.3
2022,3200359,10.9
2022,3200409,19.4
2022,3200508,16
2022,3200607,9.6
2022,3200706,13.5
2022,3200805,10.4
2022,3200904,9.8
2022,3201001,9.3
2022,3201100,13.6
2022,3201159,11.9
2022,3201209,10.8
2022,3201308,12.2
2022,3201407,12.1
2022,3201506,10.5
2022,3201605,10.6
2022,3201704,12.3
2022,3201803,13
2022,3201902,9.6
2022,3202009,6.3
2022,3202108,8.8
2022,3202207,15.9
2022,3202256,8.3
2022,3202306,14.6
2022,3202405,13.3
2022,3202454,17.7
2022,3202504,10.4
2022,3202553,16.7
2022,3202603,11.8
2022,3202652,16.3
2022,3202702,8.2
2022,3202801,21.5
2022,3202900,9.4
2022,3203007,14.3
2022,3203056,13.4
2022,3203106,13.6
2022,3203130,11.5
2022,3203163,10.7
2022,3203205,15.1
2022,3203304,7.4
2022,3203320,18.6
2022,3203346,14.9
2022,3203353,9.6
2022,3203403,17.9
2022,3203502,15.8
2022,3203601,16.5
2022,3203700,11
2022,3203809,14.4
2022,3203908,8.6
2022,3204005,5.1
2022,3204054,12.7
2022,3204104,11.8
2022,3204203,21.3
2022,3204252,10.4
2022,3204302,14
2022,3204351,16.8
2022,3204401,17.4
2022,3204500,14.2
2022,3204559,12
2022,3204609,13
2022,3204658,12.1
2022,3204708,8.3
2022,3204807,13.4
2022,3204906,16.5
2022,3204955,7.9
2022,3205002,13.4
2022,3205010,11.8
2022,3205036,15.6
2022,3205069,11.4
2022,3205101,11.6
2022,3205150,6.9
2022,3205176,13.6
2022,3205200,11.7
2022,3205309,7.4
2022,3300100,17.8
2022,3300159,15.7
2022,3300209,19.5
2022,3300225,14.7
2022,3300233,24.3
2022,3300258,23.5
2022,3300308,24.1
2022,3300407,13.7
2022,3300456,24
2022,3300506,24.4
2022,3300605,10.3
2022,3300704,27.1
2022,3300803,29.4
2022,3300902,11.3
2022,3300936,14.4
2022,3300951,18.2
2022,3301009,24.6
2022,3301108,17.2
2022,3301157,29.8
2022,3301207,16.4
2022,3301306,15.6
2022,3301405,14.4
2022,3301504,14.1
2022,3301603,23.1
2022,3301702,25.2
2022,3301801,13.3
2022,3301850,18.8
2022,3301876,17.5
2022,3301900,21.3
2022,3302007,19.3
2022,3302056,22.6
2022,3302106,15.2
2022,3302205,11
2022,3302254,19.7
2022,3302270,19.8
2022,3302304,15.7
2022,3302403,17.2
2022,3302452,20.1
2022,3302502,18.9
2022,3302601,15.5
2022,3302700,12.8
2022,3302809,17.4
2022,3302858,18.2
2022,3302908,16.3
2022,3303005,11.4
2022,3303104,9.2
2022,3303203,15.6
2022,3303302,15.5
2022,3303401,21
2022,3303500,20.5
2022,3303609,17.3
2022,3303708,14.5
2022,3303807,15.8
2022,3303856,18.6
2022,3303906,19
2022,3303955,21.2
2022,3304003,13.9
2022,3304102,18.7
2022,3304110,8.6
2022,3304128,15.1
2022,3304144,17.8
2022,3304151,21
2022,3304201,11.6
2022,3304300,22.2
2022,3304409,15.4
2022,3304508,20.1
2022,3304524,14.3
2022,3304557,11
2022,3304607,26
2022,3304706,7.5
2022,3304755,27
2022,3304805,17.7
2022,3304904,25.8
2022,3305000,27.5
2022,3305109,23
2022,3305133,7.4
2022,3305158,19.7
2022,3305208,22.9
2022,3305307,24.5
2022,3305406,21.7
2022,3305505,22.5
2022,3305554,20.6
2022,3305604,21.1
2022,3305703,23
2022,3305752,22.9
2022,3305802,10.3
2022,3305901,17.8
2022,3306008,17
2022,3306107,22.9
2022,3306156,24.9
2022,3306206,19.2
2022,3306305,14.4
2022,3500105,2.4
2022,3500204,8.4
2022,3500303,9.5
2022,3500402,9.1
2022,3500501,13.3
2022,3500550,3.9
2022,3500600,3.6
2022,3500709,5.2
2022,3500758,8.7
2022,3500808,2.9
2022,3500907,3.1
2022,3501004,5.7
2022,3501103,1.9
2022,3501152,5.6
2022,3501202,3.2
2022,3501301,7
2022,3501400,2.9
2022,3501509,1.8
2022,3501608,3.1
2022,3501707,4.4
2022,3501806,4.5
2022,3501905,5
2022,3502002,4.8
2022,3502101,4
2022,3502200,5.5
2022,3502309,4.3
2022,3502408,4.4
2022,3502507,8.7
2022,3502606,4.5
2022,3502705,2.3
2022,3502754,10.2
2022,3502804,4.9
2022,3502903,3.2
2022,3503000,8.5
2022,3503109,4.7
2022,3503158,11
2022,3503208,2.9
2022,3503307,3
2022,3503356,2
2022,3503406,3.4
2022,3503505,3.4
2022,3503604,5.7
2022,3503703,2.4
2022,3503802,6.2
2022,3503901,3.4
2022,3503950,1.9
2022,3504008,3.3
2022,3504107,2.1
2022,3504206,2.2
2022,3504305,5.4
2022,3504404,10.4
2022,3504503,3.6
2022,3504602,5.7
2022,3504701,0.6
2022,3504800,4.8
2022,3504909,13.8
2022,3505005,1.2
2022,3505104,5.5
2022,3505203,3.3
2022,3505302,2.4
2022,3505351,1.7
2022,3505401,6.9
2022,3505500,9.9
2022,3505609,6.4
2022,3505708,5.2
2022,3505807,3.2
2022,3505906,5.4
2022,3506003,4.9
2022,3506102,4.3
2022,3506201,4.5
2022,3506300,3.7
2022,3506359,7
2022,3506409,5.1
2022,3506508,2.5
2022,3506607,6.9
2022,3506706,7.8
2022,3506805,7.6
2022,3506904,9
2022,3507001,3.4
2022,3507100,4
2022,3507159,3.2
2022,3507209,3.9
2022,3507308,3.1
2022,3507407,2.3
2022,3507456,10.2
2022,3507506,4.6
2022,3507605,5.4
2022,3507704,6.2
2022,3507753,4.1
2022,3507803,6.9
2022,3507902,5.6
2022,3508009,6.2
2022,3508108,1.7
2022,3508207,16.3
2022,3508306,4.5
2022,3508405,7.7
2022,3508504,6.4
2022,3508603,6.9
2022,3508702,4
2022,3508801,6.2
2022,3508900,4.4
2022,3509007,2.9
2022,3509106,9.4
2022,3509205,3.7
2022,3509254,3.2
2022,3509304,2.2
2022,3509403,4.4
2022,3509452,4
2022,3509502,5.4
2022,3509601,6.3
2022,3509700,3.8
2022,3509809,7
2022,3509908,8.1
2022,3509957,9.6
2022,3510005,1.5
2022,3510104,5.2
2022,3510153,1.9
2022,3510203,3.7
2022,3510302,2
2022,3510401,11.8
2022,3510500,4.1
2022,3510609,4.8
2022,3510708,7.7
2022,3510807,4.7
2022,3510906,12.7
2022,3511003,4.5
2022,3511102,2.6
2022,3511201,4.7
2022,3511300,7
2022,3511409,4.2
2022,3511508,2.4
2022,3511607,11.3
2022,3511706,4.5
2022,3511904,6.7
2022,3512001,4.8
2022,3512100,13.7
2022,3512209,5.7
2022,3512308,2.9
2022,3512407,10.8
2022,3512506,4.2
2022,3512605,3.4
2022,3512704,7.2
2022,3512803,10.4
2022,3512902,5.4
2022,3513009,6.4
2022,3513108,15.3
2022,3513207,7.7
2022,3513306,1.5
2022,3513405,4.9
2022,3513504,8.8
2022,3513603,6.6
2022,3513702,5.6
2022,3513801,3.4
2022,3513850,6.7
2022,3513900,2.6
2022,3514007,3.4
2022,3514106,2.7
2022,3514205,5.9
2022,3514304,4
2022,3514403,2.8
2022,3514502,3.3
2022,3514601,4.2
2022,3514700,4.8
2022,3514809,11
2022,3514908,8
2022,3514924,0.6
2022,3514957,1.3
2022,3515004,4.2
2022,3515103,2.6
2022,3515129,6.3
2022,3515152,9.8
2022,3515186,4.2
2022,3515194,3.2
2022,3515202,9.8
2022,3515301,3.3
2022,3515350,3.3
2022,3515400,1.8
2022,3515509,4.6
2022,3515608,3.1
2022,3515657,2.3
2022,3515707,5
2022,3515806,2.1
2022,3515905,8.4
2022,3516002,3.6
2022,3516101,1.2
2022,3516200,4.4
2022,3516309,3.9
2022,3516408,2.7
2022,3516507,2.6
2022,3516606,5
2022,3516705,4.2
2022,3516804,4.5
2022,3516853,2
2022,3516903,5.7
2022,3517000,8.3
2022,3517109,2.5
2022,3517208,6.8
2022,3517307,5.2
2022,3517406,4
2022,3517505,10.6
2022,3517604,1.8
2022,3517703,4.4
2022,3517802,4.7
2022,3517901,4.1
2022,3518008,5.3
2022,3518107,7.8
2022,3518206,3.4
2022,3518305,2.6
2022,3518404,6.3
2022,3518503,5.4
2022,3518602,3.8
2022,3518701,6.3
2022,3518800,3.7
2022,3518859,8.7
2022,3518909,4.6
2022,3519006,4
2022,3519055,3.8
2022,3519071,4
2022,3519105,2.4
2022,3519204,4.3
2022,3519253,10.5
2022,3519303,4.6
2022,3519402,2.9
2022,3519501,4.6
2022,3519600,3
2022,3519709,6.1
2022,3519808,4.6
2022,3519907,1.9
2022,3520004,5
2022,3520103,7.3
2022,3520202,11.1
2022,3520301,2.2
2022,3520400,5.1
2022,3520426,1.9
2022,3520442,4.5
2022,3520509,5.8
2022,3520608,2.6
2022,3520707,8.6
2022,3520806,5.7
2022,3520905,8.2
2022,3521002,6.8
2022,3521101,3.9
2022,3521150,4.9
2022,3521200,4.6
2022,3521309,4.9
2022,3521408,4.1
2022,3521507,5.3
2022,3521606,5.2
2022,3521705,1.5
2022,3521804,4
2022,3521903,2.8
2022,3522000,2.5
2022,3522109,7.7
2022,3522158,3.9
2022,3522208,5.6
2022,3522307,3.8
2022,3522406,2.9
2022,3522505,3.6
2022,3522604,11.9
2022,3522653,2
2022,3522703,2
2022,3522802,3.6
2022,3522901,6.5
2022,3523008,3.7
2022,3523107,6.4
2022,3523206,7.2
2022,3523305,4
2022,3523404,6.4
2022,3523503,8.8
2022,3523602,3.3
2022,3523701,5.5
2022,3523800,3.6
2022,3523909,4.2
2022,3524006,3.9
2022,3524105,13.9
2022,3524204,11.9
2022,3524303,3.8
2022,3524402,4.4
2022,3524501,6.4
2022,3524600,5
2022,3524709,2.6
2022,3524808,3.9
2022,3524907,8.7
2022,3525003,3.1
2022,3525102,7
2022,3525201,4.4
2022,3525300,7.9
2022,3525409,6.8
2022,3525508,4.9
2022,3525607,1.3
2022,3525706,4.1
2022,3525805,2.5
2022,3525854,7.9
2022,3525904,2
2022,3526001,1.4
2022,3526100,2.9
2022,3526209,4.6
2022,3526308,6.9
2022,3526407,7.3
2022,3526506,8.1
2022,3526605,5.6
2022,3526704,2.8
2022,3526803,6.8
2022,3526902,3.9
2022,3527009,12.7
2022,3527108,5.3
2022,3527207,8.8
2022,3527256,4.5
2022,3527306,4.5
2022,3527405,2.9
2022,3527504,3.1
2022,3527603,10.2
2022,3527702,10.5
2022,3527801,5.3
2022,3527900,6.3
2022,3528007,5
2022,3528106,2.5
2022,3528205,5
2022,3528304,1.2
2022,3528403,8.5
2022,3528502,3.8
2022,3528601,5.1
2022,3528700,3.7
2022,3528809,0.7
2022,3528858,2.2
2022,3528908,4.5
2022,3529005,2.3
2022,3529104,3.9
2022,3529203,2.3
2022,3529302,2.9
2022,3529401,3.6
2022,3529500,5.4
2022,3529609,5.8
2022,3529658,8.8
2022,3529708,9.1
2022,3529807,2.5
2022,3529906,5.9
2022,3530003,8.5
2022,3530102,2.5
2022,3530201,3.3
2022,3530300,4.3
2022,3530409,5.3
2022,3530508,5.3
2022,3530607,2.5
2022,3530706,4.9
2022,3530805,5.7
2022,3530904,7.9
2022,3531001,2
2022,3531100,7.8
2022,3531209,20
2022,3531308,2.1
2022,3531407,3.5
2022,3531506,3.5
2022,3531605,2.8
2022,3531704,11.5
2022,3531803,11.3
2022,3531902,13.1
2022,3532009,6.1
2022,3532058,9.9
2022,3532108,3
2022,3532157,0.3
2022,3532207,6.7
2022,3532306,3.8
2022,3532405,5.9
2022,3532504,8.7
2022,3532603,3.1
2022,3532702,7.7
2022,3532801,8.9
2022,3532827,4.3
2022,3532843,5.2
2022,3532868,1.4
2022,3532900,2.6
2022,3533007,4.3
2022,3533106,3
2022,3533205,6.4
2022,3533254,4.4
2022,3533304,3.8
2022,3533403,3.7
2022,3533502,1.4
2022,3533601,9
2022,3533700,4.1
2022,3533809,4.1
2022,3533908,3.7
2022,3534005,2.8
2022,3534104,2.3
2022,3534203,1.9
2022,3534302,4.2
2022,3534401,3.6
2022,3534500,4.1
2022,3534609,2.4
2022,3534708,4.3
2022,3534757,3.7
2022,3534807,1
2022,3534906,2.2
2022,3535002,6.1
2022,3535101,5.4
2022,3535200,3.8
2022,3535309,3.2
2022,3535408,7.2
2022,3535507,0.8
2022,3535606,7.9
2022,3535705,2.8
2022,3535804,3.8
2022,3535903,5.7
2022,3536000,5.8
2022,3536109,7.3
2022,3536208,5.7
2022,3536257,4
2022,3536307,5.1
2022,3536406,4.4
2022,3536505,6.4
2022,3536570,2.6
2022,3536604,5
2022,3536703,7.6
2022,3536802,10.5
2022,3536901,0.3
2022,3537008,13.5
2022,3537107,2
2022,3537156,0
2022,3537206,4
2022,3537305,3.7
2022,3537404,1.9
2022,3537503,13.3
2022,3537602,7.6
2022,3537701,4.1
2022,3537800,1.9
2022,3537909,4.1
2022,3538006,2.7
2022,3538105,8.1
2022,3538204,6.6
2022,3538303,6.5
2022,3538501,5.5
2022,3538600,11.2
2022,3538709,3.5
2022,3538808,3
2022,3538907,1.2
2022,3539004,3.1
2022,3539103,6.4
2022,3539202,3.8
2022,3539301,3.8
2022,3539400,4
2022,3539509,6.9
2022,3539608,6.4
2022,3539707,3.4
2022,3539806,4.4
2022,3539905,7.8
2022,3540002,2.4
2022,3540101,5.9
2022,3540200,4.9
2022,3540259,9.8
2022,3540309,2.7
2022,3540408,5.4
2022,3540507,6.4
2022,3540606,3.5
2022,3540705,12.7
2022,3540754,9.6
2022,3540804,4.7
2022,3540853,1.9
2022,3540903,6.1
2022,3541000,10
2022,3541059,3.4
2022,3541109,3
2022,3541208,5.7
2022,3541307,4.9
2022,3541406,5.9
2022,3541505,3.3
2022,3541604,4.9
2022,3541653,7.2
2022,3541703,1.3
2022,3541802,4.7
2022,3541901,10.7
2022,3542008,1.2
2022,3542107,6.9
2022,3542206,5.8
2022,3542305,5
2022,3542404,4
2022,3542503,4.5
2022,3542602,3.3
2022,3542701,8.9
2022,3542800,1.7
2022,3542909,4.8
2022,3543006,4.6
2022,3543105,9.8
2022,3543204,5.2
2022,3543238,1.8
2022,3543253,7.6
2022,3543303,3.5
2022,3543402,8.8
2022,3543501,4
2022,3543600,11.2
2022,3543709,4.3
2022,3543808,3.2
2022,3543907,5.4
2022,3544004,11.4
2022,3544103,4.5
2022,3544202,3.7
2022,3544251,3
2022,3544301,7.2
2022,3544400,4.3
2022,3544509,3.1
2022,3544608,10
2022,3544707,5.9
2022,3544806,5.1
2022,3544905,4.5
2022,3545001,8
2022,3545100,4.7
2022,3545159,6.5
2022,3545209,3.5
2022,3545308,4.5
2022,3545407,5.8
2022,3545506,5.3
2022,3545605,3.5
2022,3545704,3.7
2022,3545803,2.8
2022,3546009,10.6
2022,3546108,5
2022,3546207,7.5
2022,3546256,5.8
2022,3546306,1.8
2022,3546405,1.9
2022,3546504,1.6
2022,3546603,3.2
2022,3546702,6.6
2022,3546801,6.7
2022,3546900,3.3
2022,3547007,8.2
2022,3547106,2.1
2022,3547205,1.3
2022,3547304,4.1
2022,3547403,3.3
2022,3547502,5
2022,3547601,4.9
2022,3547650,2
2022,3547700,4.2
2022,3547809,4.3
2022,3547908,6
2022,3548005,18.6
2022,3548054,5
2022,3548104,7
2022,3548203,6.1
2022,3548302,7.5
2022,3548401,5
2022,3548500,5.7
2022,3548609,4.6
2022,3548708,5.8
2022,3548807,3.9
2022,3548906,3.5
2022,3549003,3
2022,3549102,3.1
2022,3549201,7.1
2022,3549250,3.4
2022,3549300,1.4
2022,3549409,3.3
2022,3549508,10.6
2022,3549607,7.5
2022,3549706,4.8
2022,3549805,4.2
2022,3549904,3
2022,3549953,2.7
2022,3550001,8.2
2022,3550100,4
2022,3550209,4.1
2022,3550308,5.8
2022,3550407,9.7
2022,3550506,9.9
2022,3550605,8.2
2022,3550704,4.6
2022,3550803,6.7
2022,3550902,8.8
2022,3551009,13
2022,3551108,3.9
2022,3551207,2.5
2022,3551306,3.1
2022,3551405,13.3
2022,3551504,9.5
2022,3551603,2.2
2022,3551702,10.7
2022,3551801,5.8
2022,3551900,5.7
2022,3552007,8.9
2022,3552106,1.7
2022,3552205,3.3
2022,3552304,2.2
2022,3552403,5.1
2022,3552502,3.9
2022,3552551,8.1
2022,3552601,5.7
2022,3552700,2.6
2022,3552809,3.6
2022,3552908,8.6
2022,3553005,1.9
2022,3553104,6.3
2022,3553203,1.8
2022,3553302,4.3
2022,3553401,2.3
2022,3553500,4.9
2022,3553609,6
2022,3553658,3.9
2022,3553708,2.9
2022,3553807,4.1
2022,3553856,4.2
2022,3553906,1.9
2022,3553955,3.7
2022,3554003,3.8
2022,3554102,4.3
2022,3554201,4.9
2022,3554300,2.2
2022,3554409,1
2022,3554508,4.1
2022,3554607,5.8
2022,3554656,8.3
2022,3554706,3.3
2022,3554755,9.9
