cod_municipio,obitos_circulatorio,pop_2021,obitos_circulatorio_100k
3146503,9,8296,108.48601735776278
3146552,10,6094,164.09583196586806
3146602,2,1523,131.31976362442546
3146701,45,6611,680.6837089698987
3146750,16,5349,299.12133108992333
3146909,14,15800,88.60759493670886
3147006,221,93862,235.45204662163601
3147105,291,94808,306.93612353387897
3147204,59,21605,273.08493404304556
3147303,61,21221,287.45110974977615
3147402,27,24700,109.31174089068826
3147501,7,1633,428.6589099816289
3147600,91,16393,555.1149881046788
3147709,27,8057,335.1123246866079
3147808,3,2031,147.71048744460856
3147907,618,115337,535.8211155136686
3147956,17,6002,283.23892035988
3148004,983,153585,640.0364618940652
3148103,364,91449,398.0360638169909
3148202,9,5715,157.48031496062993
3148301,25,9584,260.85141903171956
3148400,10,4812,207.81379883624274
3148509,32,8419,380.0926475828483
3148608,88,17537,501.79620231510523
3148707,116,24329,476.7972378642772
3148756,3,7128,42.08754208754209
3148806,12,3005,399.33444259567386
3149101,22,11146,197.38022609007714
3149150,22,12212,180.15067147068459
3149200,7,3643,192.14932747735384
3149309,119,64712,183.89170478427494
3149408,2,1806,110.74197120708749
3149507,6,3330,180.18018018018017
3149606,13,4432,293.32129963898916
3149705,17,11755,144.6193109315185
3149804,35,16321,214.44764413945225
3149903,92,21485,428.2057249243658
3149952,19,6773,280.5256164181308
3150000,14,4256,328.94736842105266
3150109,9,2733,329.3084522502744
3150158,7,8702,80.44127786715697
3150208,8,4140,193.23671497584542
3150307,13,4466,291.0882221227049
3150406,2,5009,39.92812936713915
3150505,29,8688,333.7937384898711
3150539,22,4986,441.2354592860008
3150570,11,7524,146.19883040935673
3150604,15,6398,234.4482650828384
3150703,4,6348,63.0119722747322
3150802,54,17634,306.22660768969035
3150901,10,5488,182.21574344023324
3151008,9,8640,104.16666666666667
3151107,64,10772,594.1329372447085
3151206,176,56640,310.73446327683615
3151305,13,10759,120.82907333395298
3151404,83,28215,294.1697678539784
3151503,120,34918,343.6622945185864
3151602,21,12292,170.84282460136674
3151701,72,16846,427.40116348094506
3151800,787,168641,466.6718057886279
3151909,37,8359,442.6366790285919
3152006,74,32035,230.99734665209925
3152105,532,59875,888.5177453027139
3152131,3,4283,70.04436142890498
3152170,20,12179,164.21709499958945
3152204,173,37864,456.89837312486793
3152303,35,11348,308.4243919633416
3152402,61,16616,367.1160327395282
3152501,777,152549,509.34453847616174
3152600,30,5900,508.47457627118644
3152709,35,9080,385.4625550660793
3152808,78,28017,278.4023985437413
3152907,22,8566,256.8293252393182
3153004,10,3631,275.40622418066647
3153103,25,5341,468.07713911252574
3153202,4,3606,110.92623405435386
3153301,3,3001,99.96667777407531
3153400,51,19627,259.84613033066694
3153509,16,8301,192.74786170340923
3153608,9,10834,83.07181096547905
3153707,3,3584,83.70535714285714
3153806,6,1943,308.8008234688626
3153905,18,16429,109.56235924280236
3154002,100,23711,421.7451815613007
3154101,63,10520,598.8593155893536
3154150,8,7201,111.09568115539508
3154200,73,11540,632.582322357019
3154309,139,17396,799.0342607495976
3154408,6,4817,124.55885405854266
3154457,22,8134,270.46963363658716
3154507,19,9476,200.50654284508232
3154606,317,338197,93.73235126272557
3154705,13,4047,321.2255992092908
3154804,3,10420,28.790786948176585
3154903,35,13473,259.77881689304536
3155009,3,2620,114.50381679389314
3155108,10,5133,194.81784531463083
3155207,8,5402,148.0932987782303
3155306,8,5879,136.07756421160062
3155504,31,12335,251.3173895419538
3155603,48,31045,154.61426960863264
3155702,28,14332,195.36701088473347
3155801,83,17959,462.163817584498
3155900,23,5485,419.32543299908843
3156007,38,12739,298.29656958944975
3156106,2,4562,43.84042086804033
3156205,3,2320,129.31034482758622
3156304,8,8224,97.27626459143968
3156403,4,3520,113.63636363636364
3156452,9,4622,194.7209000432713
3156502,18,5798,310.4518799586064
3156601,43,10256,419.2667706708268
3156700,136,137125,99.179580674567
3156809,23,15416,149.19564089257915
3156908,46,26374,174.41419579889285
3157005,160,41699,383.7022470562843
3157104,28,7012,399.3154592127781
3157203,51,31604,161.37197823060373
3157252,15,8181,183.35166850018337
3157278,4,3182,125.70710245128849
3157336,5,8664,57.71006463527239
3157377,14,4107,340.88142196250305
3157401,5,4725,105.82010582010582
3157500,6,4381,136.95503309746633
3157609,20,3826,522.7391531625718
3157658,16,6386,250.5480739116818
3157708,27,14255,189.40722553490002
3157807,403,220444,182.81286857433182
3157906,41,16302,251.50288308183045
3158003,24,10857,221.0555402044764
3158102,5,5217,95.84052137243627
3158201,71,14611,485.93525426048865
3158300,4,7073,56.553089212498236
3158409,4,3891,102.80133641737342
3158508,24,7589,316.24719989458424
3158607,7,3981,175.83521728208993
3158805,16,4834,330.98882912701697
3158904,14,8667,161.53224875966308
3158953,17,35369,48.064689417286324
3159001,3,4315,69.52491309385863
3159100,2,3765,53.12084993359894
3159209,34,8924,380.9950694755715
3159308,14,4863,287.8881348961546
3159357,5,7268,68.79471656576774
3159407,8,3402,235.15579071134627
3159506,2,5457,36.65017408832692
3159605,87,43753,198.8435078737458
3159704,11,3357,327.6735180220435
3159803,64,19872,322.061191626409
3159902,110,18613,590.9847955729866
3160009,9,3602,249.8611882287618
3160108,10,3886,257.3340195573855
3160207,5,3799,131.61358252171624
3160306,19,11604,163.73664253705618
3160405,71,28427,249.76254968867624
3160454,11,7297,150.7468822803892
3160504,4,1760,227.27272727272728
3160603,4,3065,130.50570962479608
3160702,187,46421,402.83492384912
3160801,5,5349,93.47541596560104
3160900,11,3754,293.0207778369739
3160959,9,5658,159.06680805938495
3161007,43,17327,248.16759969989033
3161056,7,3362,208.20939916716242
3161106,85,56477,150.50374488729926
3161205,21,6520,322.0858895705521
3161304,10,6274,159.38795027095952
3161403,9,4800,187.5
3161502,28,12562,222.8944435599427
3161601,19,3910,485.93350383631713
3161650,14,4059,344.91254003449126
3161700,15,8459,177.32592505024235
3161809,17,12597,134.9527665317139
3161908,23,11019,208.7303748071513
3162005,112,25561,438.1675208325183
3162104,68,35782,190.0396847576994
3162203,13,7498,173.37956788476927
3162252,5,4932,101.37875101378751
3162401,42,25098,167.34401147501794
3162450,19,13125,144.76190476190476
3162500,509,90497,562.4495839641093
3162559,7,11674,59.962309405516535
3162575,13,5918,219.66880702940182
3162609,19,7444,255.2391187533584
3162658,2,4448,44.96402877697842
3162708,50,23709,210.89037918090176
3162807,84,15767,532.7582926365193
3162906,117,26447,442.3942224070783
3162922,58,32148,180.41557795197212
3162948,10,7480,133.6898395721925
3162955,24,24135,99.44064636420137
3163003,11,4280,257.0093457943925
3163201,3,4210,71.25890736342043
3163300,7,3856,181.53526970954357
3163409,7,5387,129.94245405606088
3163508,10,6431,155.49681231534754
3163607,3,2806,106.91375623663578
3163706,288,46202,623.349638543786
3163805,9,6944,129.6082949308756
3163904,18,4610,390.45553145336225
3164001,27,7706,350.3763301323644
3164100,18,5202,346.02076124567475
3164209,27,12529,215.5000399074148
3164308,8,7076,113.05822498586772
3164407,2,5552,36.023054755043226
3164431,3,3024,99.2063492063492
3164472,9,6627,135.80805794477138
3164506,3,9963,30.111412225233362
3164605,14,6863,203.99242313856914
3164704,379,71445,530.4779900622857
3164803,4,1492,268.0965147453083
3164902,2,2250,88.88888888888889
3165008,39,10960,355.83941605839414
3165107,10,7000,142.85714285714286
3165206,12,7120,168.53932584269663
3165305,27,7815,345.489443378119
3165404,7,6989,100.15739018457576
3165503,11,6361,172.92878478226694
3165537,53,33413,158.62089605842039
3165552,30,12378,242.3654871546292
3165560,6,2606,230.23791250959326
3165578,2,5361,37.30647267300877
3165602,3,2003,149.77533699450825
3165701,13,7858,165.43649783659964
3165800,5,1461,342.23134839151265
3165909,11,4105,267.9658952496955
3166006,24,5786,414.79433114414104
3166105,4,3519,113.66865586814436
3166204,14,10467,133.75370211139773
3166303,7,7333,95.45888449474977
3166402,4,1854,215.7497303128371
3166501,3,4292,69.89748369058714
3166600,6,776,773.1958762886597
3166709,16,8713,183.6336508665213
3166808,13,11668,111.41583818992115
3166907,18,7668,234.7417840375587
3166956,13,4809,270.32647119983363
3167004,5,1956,255.6237218813906
3167103,69,20940,329.512893982808
3167202,966,241835,399.44590319846174
3167400,9,6248,144.0460947503201
3167509,4,2618,152.78838808250572
3167608,33,19736,167.20713417105796
3167707,6,5514,108.8139281828074
3167806,3,6189,48.47309743092583
3167905,7,3708,188.78101402373247
3168002,92,34397,267.4651859173765
3168051,8,3101,257.9812963560142
3168101,3,4832,62.086092715231786
3168200,2,1872,106.83760683760684
3168309,1,4099,24.39619419370578
3168408,40,14302,279.68116347364
3168507,32,11670,274.20736932305056
3168606,711,140937,504.4807254305115
3168705,211,90568,232.97411889409062
3168804,4,8072,49.554013875123886
3168903,8,6424,124.53300124533001
3169000,13,16715,77.77445408315884
3169059,9,4109,219.0313944998783
3169109,8,6297,127.04462442432904
3169208,40,7850,509.5541401273885
3169307,315,80032,393.59256297481005
3169356,58,32716,177.28328646533805
3169406,235,56940,412.715138742536
3169505,18,6765,266.0753880266075
3169604,73,25398,287.42420663044334
3169703,69,20125,342.85714285714283
3169802,4,5070,78.89546351084813
3169901,575,116797,492.30716542376945
3170008,30,12599,238.11413604254307
3170057,11,12493,88.04930761226287
3170107,1785,337092,529.5290306503863
3170206,2357,699097,337.1492081928545
3170305,3,2596,115.56240369799691
3170404,270,84930,317.90886612504414
3170438,4,4284,93.37068160597572
3170479,4,3260,122.69938650306749
3170503,6,10345,57.999033349444176
3170529,14,17173,81.52332149304141
3170578,13,6470,200.9273570324575
3170602,6,2148,279.3296089385475
3170651,9,5026,179.06884202148825
3170701,567,136602,415.0744498616418
3170750,9,7138,126.08573830204539
3170800,83,39803,208.52699545260407
3170909,45,19305,233.1002331002331
3171006,53,20642,256.75806607886835
3171030,3,9443,31.76956475696283
3171071,2,5727,34.922297887200976
3171105,3,4045,74.16563658838072
3171154,3,4846,61.90672719768882
3171204,132,129765,101.72234423766038
3171303,322,79388,405.60286189348517
3171402,7,3589,195.04040122596822
3171501,6,3179,188.73859704309533
3171600,46,13740,334.78893740902475
3171709,33,8663,380.93039362807343
3171808,52,10484,495.99389545974816
3171907,12,5340,224.7191011235955
3172004,207,42965,481.7875014546724
3172103,12,5261,228.09351834252044
3172202,4,2548,156.98587127158555
3200102,98,30455,321.7862419963881
3200136,12,9631,124.59765341086076
3200169,24,10909,220.00183334861123
3200201,139,29975,463.71976647206003
3200300,40,14636,273.2987154960372
3200409,77,29779,258.5714765438732
3200508,9,7554,119.14217633042097
3200607,270,103101,261.8791282334798
3200706,10,12105,82.61049153242462
3200805,111,31132,356.546318900167
3200904,321,44979,713.6663776429
3201001,21,15092,139.14656771799628
3201100,19,9962,190.7247540654487
3201159,25,12427,201.1748611893458
3201209,949,210589,450.6408216953402
3201308,925,383917,240.93749430215385
3201407,108,37747,286.1154528836729
3201506,820,123400,664.5056726094003
3201605,53,31273,169.4752662040738
3201704,33,12806,257.691707012338
3201803,2,4270,46.8384074941452
3201902,83,33986,244.21820749720473
3202009,12,6771,177.22640673460344
3202108,53,22835,232.09984672651632
3202207,54,21948,246.03608529250957
3202256,27,12880,209.6273291925466
3202306,279,31122,896.471949103528
3202405,269,126701,212.3108736316209
3202454,100,26426,378.4151971543177
3202504,6,12591,47.65308553728854
3202553,38,8859,428.9423185461113
3202603,32,13973,229.01309668646675
3202652,34,13526,251.36773621174035
3202702,48,14023,342.2948013977038
3202801,197,34656,568.4441366574331
3202900,36,10494,343.0531732418525
3203007,113,29290,385.79720040969613
3203056,46,31039,148.2006507941622
3203106,64,12265,521.8100285364859
3203130,44,16722,263.12642028465496
3203163,41,10933,375.0114332754047
3203205,569,176688,322.03658426152316
3203304,26,15503,167.70947558537057
3203320,117,38883,300.90270812437313
3203346,26,16920,153.6643026004728
3203353,17,12963,131.14248245005015
3203403,122,26115,467.16446486693474
3203502,69,18894,365.19530009526835
3203601,36,5496,655.0218340611353
3203700,50,17319,288.7002713782551
3203809,44,15526,283.3955944866675
3203908,108,50434,214.14125391600905
3204005,40,23306,171.62962327297691
3204054,61,26381,231.22701944581328
3204104,38,27327,139.05661067808396
3204203,63,22053,285.67541831043394
3204252,16,7940,201.51133501259446
3204302,19,11658,162.97821238634415
3204351,21,19271,108.97203051216854
3204401,28,11626,240.83949767761914
3204500,50,12197,409.9368697220628
3204559,111,41015,270.6326953553578
3204609,136,23724,573.2591468555049
3204658,23,8687,264.7634396224243
3204708,73,38522,189.50210269456414
3204807,112,10546,1062.0140337568746
3204906,794,132642,598.6037604981831
3204955,24,12510,191.84652278177458
3205002,1998,527240,378.95455580001516
3205010,25,30680,81.48631029986961
3205036,65,21591,301.05136399425686
3205069,175,25745,679.7436395416586
3205101,158,79500,198.74213836477986
3205150,8,9244,86.54262224145391
3205176,23,14073,163.4335251900803
3205200,2244,501325,447.6138233680746
3205309,2368,365855,647.250960079813
3300100,698,207044,337.1264079132938
3300159,38,11901,319.3008990841106
3300209,527,134293,392.4255173389529
3300225,15,12669,118.39924224484963
3300233,130,34477,377.0629695159092
3300258,126,30593,411.8589219756153
3300308,481,100764,477.35302290500573
3300407,924,184833,499.9107302267452
3300456,799,513118,155.71466991997943
3300506,156,27616,564.8899188876014
3300605,260,37203,698.8683708303093
3300704,882,230378,382.8490567675733
3300803,190,59303,320.3885132286731
3300902,53,15514,341.6269176227923
3300936,21,16586,126.61280598094778
3300951,18,8576,209.88805970149255
3301009,2150,511168,420.60535870790034
3301108,136,20168,674.3355811186037
3301157,50,12821,389.9851805631386
3301207,82,19030,430.89858118759855
3301306,123,45041,273.08452299016454
3301405,70,23398,299.17086930506883
3301504,92,22041,417.40392904133205
3301603,46,11528,399.02845246356696
3301702,4100,924624,443.4234888992715
3301801,42,14071,298.48624831213135
3301850,168,61388,273.6691210008471
3301876,186,28837,645.0046814855914
3301900,1129,242543,465.48447079486937
3302007,399,134819,295.9523509297651
3302056,45,15299,294.1368716909602
3302106,165,23222,710.5331151494273
3302205,717,103800,690.7514450867052
3302254,90,32064,280.688622754491
3302270,208,105548,197.0667374085724
3302304,43,7326,586.950586950587
3302403,861,261501,329.25304300939575
3302452,13,5623,231.19331317801885
3302502,893,246433,362.37029943230004
3302601,224,45220,495.35603715170276
3302700,738,164504,448.62131012011866
3302809,88,18648,471.9004719004719
3302858,415,176569,235.03559514977147
3302908,247,25581,965.5603768421876
3303005,88,27154,324.07748398026075
3303104,53,15311,346.1563581738619
3303203,520,162693,319.6203893222204
3303302,3395,515317,658.8177762425846
3303401,1087,191158,568.6395547139016
3303500,3350,823302,406.89807628306505
3303609,230,52683,436.57346772203556
3303708,223,44518,500.9209757850757
3303807,122,43680,279.3040293040293
3303856,59,27858,211.78835523009548
3303906,2071,306678,675.3011301756239
3303955,114,25364,449.4559217788992
3304003,132,29545,446.77610424775764
3304102,42,18960,221.51898734177215
3304110,85,19974,425.5532191849404
3304128,39,14435,270.17665396605474
3304144,285,151335,188.32391713747646
3304151,95,25126,378.09440420281777
3304201,657,132312,496.55360058044624
3304300,213,60573,351.6418206131445
3304409,29,18605,155.87207739854878
3304508,14,9344,149.82876712328766
3304524,419,155193,269.98640402595476
3304557,36088,6747815,534.8101570656576
3304607,42,10392,404.15704387990763
3304706,177,42594,415.55148612480633
3304755,126,42210,298.5074626865672
3304805,155,38710,400.4133298889176
3304904,3560,1091737,326.08586133839924
3305000,202,36423,554.5946242758696
3305109,1205,472906,254.80750931474753
3305133,20,7206,277.54648903691367
3305158,62,21916,282.8983391129768
3305208,294,106049,277.2303369197258
3305307,40,9387,426.121231490359
3305406,62,18249,339.7446435421119
3305505,306,90583,337.8117306779418
3305554,277,83092,333.3654262744909
3305604,62,21774,284.74327179204556
3305703,49,15667,312.7593029935533
3305752,62,34610,179.1389771742271
3305802,792,184240,429.8740772904907
3305901,39,10640,366.54135338345867
3306008,470,82142,572.1798836161769
3306107,459,76869,597.119775201967
3306156,30,11106,270.12425715829283
3306206,382,37083,1030.1216190707332
3306305,1658,273988,605.1359913572858
3500105,292,35111,831.6482014183589
3500204,13,3554,365.7850309510411
3500303,88,36648,240.12224405151713
3500402,28,8221,340.5911689575477
3500501,109,18808,579.5406210123351
3500550,8,6109,130.95432967752495
3500600,26,3521,738.4265833570008
3500709,85,37401,227.26665062431485
3500758,1,6129,16.31587534671235
3500808,4,4184,95.60229445506693
3500907,3,4186,71.66746297181079
3501004,44,16203,271.55465037338763
3501103,7,4088,171.23287671232876
3501152,31,18767,165.18356689934458
3501202,8,3647,219.35837674801206
3501301,67,24998,268.02144171533723
3501400,2,5274,37.92188092529389
3501509,7,3237,216.2496138399753
3501608,748,242018,309.06792056789163
3501707,105,41032,255.8978358354455
3501806,14,5981,234.0745694699883
3501905,412,72677,566.8918640009907
3502002,16,5056,316.45569620253167
3502101,326,57202,569.910143001993
3502200,87,25479,341.4576710231956
3502309,6,6819,87.98944126704795
3502408,4,4144,96.52509652509653
3502507,202,36185,558.2423656211138
3502606,30,4158,721.5007215007215
3502705,145,24226,598.5305044167424
3502754,41,22860,179.35258092738408
3502804,1005,198129,507.2452795905698
3502903,46,34776,132.27513227513228
3503000,8,5655,141.46772767462423
3503109,19,6365,298.5074626865672
3503158,8,2460,325.2032520325203
3503208,1153,238339,483.7647216779461
3503307,538,135506,397.0303897982377
3503406,35,8613,406.36247532799257
3503505,21,3896,539.0143737166325
3503604,19,11158,170.2814124395053
3503703,22,9761,225.38674316156133
3503802,150,55340,271.0516805204192
3503901,302,91157,331.2965542964336
3503950,3,1818,165.01650165016503
3504008,718,105087,683.2434078430254
3504107,594,144088,412.24807062350783
3504206,78,15253,511.3748115124894
3504305,10,5436,183.95879323031642
3504404,13,13859,93.80186160617649
3504503,319,91232,349.6580147316731
3504602,22,17761,123.86689938629581
3504701,11,5934,185.37243006403776
3504800,12,9139,131.3053944632892
3504909,13,10993,118.25707268261621
3505005,1,3498,28.58776443682104
3505104,11,7468,147.29512587038028
3505203,156,35558,438.71983801113674
3505302,103,36126,285.11321485910423
3505351,24,5760,416.6666666666667
3505401,16,7632,209.64360587002096
3505500,1017,122833,827.9534001449122
3505609,83,33180,250.15069318866787
3505708,1372,276982,495.3390473027128
3505807,56,20953,267.2648308118169
3505906,277,62980,439.82216576691013
3506003,2018,379297,532.0368998436581
3506102,289,77555,372.63877248404356
3506201,2,3005,66.55574043261231
3506300,50,11158,448.1089801039613
3506359,261,64723,403.2569565687623
3506409,22,8117,271.03609708020207
3506508,341,124883,273.05558002290144
3506607,29,32936,88.04955064367257
3506706,39,15018,259.6883739512585
3506805,17,12452,136.52425313202698
3506904,41,11921,343.93087828202334
3507001,127,62170,204.27859096027024
3507100,52,25985,200.11545122185876
3507159,5,3984,125.50200803212851
3507209,4,838,477.326968973747
3507308,7,4868,143.7962202136401
3507407,53,16164,327.88913635238805
3507506,1111,148130,750.0168770674408
3507605,1126,170533,660.282760521424
3507704,1,5741,17.41856819369448
3507753,4,2889,138.45621322256835
3507803,40,25277,158.2466273687542
3507902,71,24636,288.19613573632085
3508009,69,19965,345.60480841472577
3508108,55,17281,318.26861871419476
3508207,5,4514,110.76650420912716
3508306,8,4243,188.54584020740043
3508405,131,50429,259.7711634178746
3508504,204,95018,214.69616283230545
3508603,79,33581,235.2520770673893
3508702,69,19009,362.98595402177915
3508801,47,17843,263.4086196267444
3508900,4,4193,95.39709038874314
3509007,240,102775,233.51982486013137
3509106,2,5946,33.63605785401951
3509205,265,77934,340.0313085431262
3509254,62,28494,217.58966800028077
3509304,43,10596,405.81351453378636
3509403,93,26393,352.36615769332775
3509452,2,6057,33.01964668978042
3509502,5469,1213792,450.5714323376658
3509601,254,85541,296.9336341637343
3509700,223,52405,425.531914893617
3509809,6,4997,120.07204322593556
3509908,30,12541,239.21537357467506
3509957,1,5204,19.215987701767872
3510005,115,31346,366.8729662476871
3510104,8,2799,285.816362986781
3510153,2,5292,37.79289493575208
3510203,248,47118,526.3381298017742
3510302,79,20985,376.45937574457946
3510401,187,56379,331.68378296883594
3510500,506,123389,410.0851777711141
3510609,1085,403183,269.1085685656389
3510708,34,12349,275.32593732286017
3510807,186,30520,609.4364351245085
3510906,8,2505,319.3612774451098
3511003,37,21267,173.97846428739362
3511102,985,122497,804.1013249304065
3511201,15,7855,190.96117122851686
3511300,19,9346,203.29552749839505
3511409,33,20191,163.43915605963053
3511508,161,49802,323.28018955062043
3511607,80,18375,435.3741496598639
3511706,25,17367,143.95117176253814
3511904,11,8757,125.61379467854287
3512001,29,18535,156.46074993256002
3512100,17,6216,273.4877734877735
3512209,85,28273,300.6401867506101
3512308,59,18019,327.4321549475554
3512407,37,24826,149.03729960525257
3512506,2,6129,32.6317506934247
3512605,10,4635,215.7497303128371
3512704,12,4064,295.2755905511811
3512803,237,73474,322.56308353975555
3512902,24,7298,328.8572211564812
3513009,1057,253608,416.7849594650011
3513108,80,35579,224.8517383850024
3513207,18,8718,206.4693737095664
3513306,2,2046,97.75171065493646
3513405,338,82571,409.3446851800269
3513504,430,131626,326.68317809551303
3513603,90,21459,419.4044456871243
3513702,142,33910,418.75552934237686
3513801,1177,426757,275.8009827606811
3513850,4,1799,222.34574763757644
3513900,86,11086,775.7532022370558
3514007,4,9010,44.39511653718091
3514106,72,27512,261.70398371619655
3514205,6,2112,284.09090909090907
3514304,36,8878,405.4967334985357
3514403,248,47043,527.177263354803
3514502,58,12433,466.50044237110916
3514601,6,10023,59.86231667165519
3514700,10,6064,164.90765171503958
3514809,53,15544,340.96757591353577
3514908,31,17936,172.83675289919714
3514924,5,3697,135.2447930754666
3514957,7,2449,285.83095140873826
3515004,679,276535,245.5385394253892
3515103,294,69901,420.5948412755182
3515129,2,3227,61.97706848466068
3515152,31,21249,145.88921831615605
3515186,285,44471,640.8670819185537
3515194,5,4878,102.5010250102501
3515202,12,8419,142.53474284356813
3515301,7,2770,252.70758122743683
3515350,4,9325,42.89544235924933
3515400,60,16070,373.366521468575
3515509,511,69402,736.2900204605055
3515608,19,5794,327.9254401104591
3515657,6,1727,347.4232773595831
3515707,565,196500,287.5318066157761
3515806,1,1430,69.93006993006993
3515905,1,2900,34.48275862068966
3516002,68,14790,459.7701149425287
3516101,20,2653,753.8635506973238
3516200,1712,355901,481.0326467191719
3516309,546,177633,307.3753187752276
3516408,1004,156492,641.5663420494338
3516606,28,6482,431.9654427645788
3516705,197,44409,443.6037740097728
3516804,9,4860,185.1851851851852
3516853,15,4815,311.52647975077883
3516903,33,10862,303.8114527711287
3517000,24,11447,209.66192015375208
3517109,1,4829,20.70822116380203
3517307,13,5785,224.7191011235955
3517406,118,41040,287.5243664717349
3517505,23,21775,105.62571756601608
3517604,83,17025,487.51835535976505
3517703,66,21308,309.74281959827294
3517802,23,8290,277.44270205066346
3517901,27,11287,239.21325418623195
3518008,2,1998,100.10010010010011
3518107,13,6675,194.75655430711612
3518206,83,33100,250.75528700906344
3518305,41,30136,136.04990708786832
3518404,517,122505,422.0235908738419
3518503,36,18887,190.60729602372
3518602,136,40487,335.91029219255563
3518701,1388,322750,430.05422153369483
3518800,4716,1392121,338.76365632010436
3518859,13,7709,168.63406408094434
3518909,7,5307,131.90126248351234
3519006,44,9588,458.906967042136
3519055,29,15272,189.88999476165532
3519071,649,234259,277.04378487059194
3519105,48,11858,404.7900151796256
3519204,16,6295,254.16997617156474
3519253,1,9517,10.507512871703268
3519303,56,35472,157.87099684258007
3519402,14,12518,111.83895190925068
3519501,6,7841,76.52085193215152
3519600,218,60600,359.73597359735976
3519709,177,79479,222.70033593779488
3519808,12,8304,144.50867052023122
3519907,30,8194,366.121552355382
3520004,24,24749,96.97361509555941
3520103,104,30614,339.7138564055661
3520202,20,9583,208.70291140561412
3520301,117,30989,377.5533253735196
3520400,55,35591,154.53344946756204
3520426,29,11362,255.23675409258934
3520442,169,26788,630.8794982828132
3520509,925,256223,361.01364826732964
3520608,2,4879,40.99200655872105
3520707,23,3886,591.8682449819867
3520806,9,4019,223.93630256282657
3520905,53,15069,351.71544229875906
3521002,55,37964,144.87409124433674
3521101,10,7687,130.08976193573565
3521150,7,5476,127.83053323593865
3521200,18,4199,428.67349368897356
3521309,42,16604,252.95109612141653
3521408,38,24614,154.38368408222962
3521507,20,8048,248.5089463220676
3521606,11,8325,132.13213213213214
3521705,62,17480,354.6910755148741
3521804,91,27382,332.3351106566357
3521903,45,15297,294.1753284957835
3522109,654,103102,634.3232914977401
3522158,5,3330,150.15015015015015
3522208,857,177662,482.37664779187446
3522307,656,165526,396.31236180418784
3522406,560,94804,590.6923758491203
3522505,730,240961,302.9535900000415
3522604,350,75234,465.2151952574634
3522653,6,4268,140.58106841611996
3522703,179,43331,413.0991668782165
3522802,54,15173,355.89534040730246
3522901,39,14147,275.6768219410476
3523008,1,4951,20.197939810139367
3523107,782,375011,208.52721653498165
3523206,174,50642,343.5883258955018
3523305,31,17598,176.15638140697806
3523404,436,122581,355.68318091710785
3523503,33,20921,157.73624587734813
3523602,28,18387,152.28150323598194
3523701,3,6543,45.850527281063734
3523800,2,7852,25.471217524197655
3523909,510,175568,290.4857377198578
3524006,156,62813,248.35623199019312
3524105,289,42045,687.3587822571055
3524204,11,6946,158.36452634609847
3524303,315,77652,405.6560037088549
3524402,755,235416,320.7088728038876
3524501,18,7196,250.13896609227348
3524600,45,17889,251.55123260103974
3524709,179,58722,304.8261299002078
3524808,413,49201,839.4138330521737
3524907,11,6717,163.7635849337502
3525003,163,126356,129.00060147519707
3525102,102,44970,226.8178785857238
3525201,104,30617,339.680569618186
3525300,687,151881,452.32780927173246
3525409,1,3151,31.735956839098698
3525508,43,13338,322.38716449242764
3525706,116,37366,310.4426483969384
3525805,2,4800,41.666666666666664
3525854,1,3418,29.256875365710943
3525904,2515,423006,594.5542143610256
3526001,64,20831,307.23441025394845
3526100,44,18718,235.06784912918047
3526209,123,31646,388.6747140238893
3526308,10,4889,204.5408058907752
3526407,65,28785,225.8120548896995
3526506,1,12285,8.14000814000814
3526605,9,7311,123.10217480508823
3526704,342,104346,327.7557357253752
3526803,172,68990,249.31149441948108
3526902,1461,308482,473.60948126632996
3527009,5,8092,61.78942165101335
3527108,352,78503,448.39050736914515
3527207,396,89125,444.31977559607293
3527256,1,2300,43.47826086956522
3527306,133,49993,266.03724521433
3527405,87,21886,397.5143927624966
3527504,11,2403,457.7611319184353
3527603,21,15292,137.3267067747842
3527702,12,5855,204.9530315969257
3527801,5,4596,108.79025239338556
3527900,9,2636,341.4264036418816
3528007,58,17214,336.93505286394793
3528106,20,8147,245.48913710568308
3528205,15,3692,406.28385698808233
3528304,4,3102,128.9490651192779
3528403,127,47441,267.70093379144623
3528502,276,101937,270.75546661173075
3528601,12,9910,121.08980827447023
3528700,5,5948,84.06186953597847
3528809,59,14036,420.34767740096896
3528858,7,3064,228.45953002610966
3528908,5,4091,122.21950623319482
3529005,1415,240590,588.1374953239952
3529104,3,2106,142.45014245014244
3529203,105,26628,394.3217665615142
3529302,404,83626,483.1033410661756
3529401,1410,477552,295.2558046034777
3529500,15,5565,269.54177897574124
3529609,4,3824,104.60251046025104
3529708,52,22355,232.61015432789085
3529807,28,12966,215.94940613913312
3529906,31,19643,157.81703405793414
3530003,6,3106,193.1745009658725
3530102,141,29706,474.65158553827507
3530201,50,18338,272.6578689060966
3530300,110,60303,182.4121519659055
3530409,11,4919,223.6226875381175
3530508,348,68980,504.49405624818786
3530607,2738,450785,607.3848952383065
3530706,675,153033,441.08133539824746
3530805,510,93650,544.5808862786972
3530904,1,3508,28.506271379703534
3531001,9,2267,397.0004411116012
3531100,311,57648,539.4809880655009
3531209,15,8111,184.9340401923314
3531308,197,50772,388.0091388954542
3531407,76,25373,299.5309975170457
3531506,63,18968,332.1383382539013
3531605,2,4166,48.00768122899664
3531704,18,4696,383.30494037478707
3531803,98,60754,161.30625144023438
3531902,86,33288,258.3513578466715
