cod_municipio,sucicidios,pop_2021,sucicidios_100k
3170206,83,699097,11.872458328386475
3170305,2,2596,77.04160246533128
3170404,8,84930,9.419521959260567
3170438,1,4284,23.34267040149393
3170503,2,10345,19.33301111648139
3170578,1,6470,15.45595054095827
3170602,2,2148,93.10986964618249
3170701,6,136602,4.392322220758115
3170909,3,19305,15.54001554001554
3171006,2,20642,9.688983625617674
3171071,3,5727,52.38344683080147
3171204,3,129765,2.311871459946827
3171303,12,79388,15.115634604726155
3171402,2,3589,55.72582892170521
3171709,3,8663,34.630035784370314
3171808,2,10484,19.07668828691339
3172004,1,42965,2.327475852438031
3200169,2,10909,18.33348611238427
3200201,5,29975,16.680567139282736
3200300,1,14636,6.832467887400929
3200409,4,29779,13.432284495785622
3200508,1,7554,13.238019592268996
3200607,2,103101,1.9398453943220726
3200805,6,31132,19.27277399460362
3200904,4,44979,8.893038973743302
3201001,2,15092,13.252054068380598
3201100,1,9962,10.03814495081309
3201159,2,12427,16.093988895147664
3201209,16,210589,7.597737773577917
3201308,28,383917,7.2932430707679
3201407,4,37747,10.596868625321218
3201506,15,123400,12.155591572123177
3201605,1,31273,3.1976465321523357
3201704,4,12806,31.235358425737935
3201803,1,4270,23.4192037470726
3201902,13,33986,38.25104454775496
3202009,1,6771,14.768867227883621
3202108,1,22835,4.379242391066345
3202207,1,21948,4.5562238017131405
3202405,4,126701,3.1570390131096047
3202652,3,13526,22.17950613633003
3202702,2,14023,14.26228339157099
3202801,1,34656,2.88550323176362
3203007,6,29290,20.484807101399795
3203056,6,31039,19.330519668803763
3203106,1,12265,8.153281695882592
3203130,3,16722,17.94043774668102
3203163,2,10933,18.29324064758072
3203205,24,176688,13.583265417006249
3203320,3,38883,7.715454054471105
3203403,1,26115,3.8292169251388093
3203502,4,18894,21.170742034508308
3203908,2,50434,3.9655787762223897
3204054,2,26381,7.581213752321747
3204203,1,22053,4.534530449371967
3204351,4,19271,20.756577240413055
3204559,4,41015,9.752529562355235
3204609,3,23724,12.645422357106728
3204906,10,132642,7.539090182596764
3204955,2,12510,15.987210231814549
3205002,41,527240,7.77634473863895
3205010,6,30680,19.55671447196871
3205036,2,21591,9.263118892130981
3205069,3,25745,11.652748106428433
3205101,10,79500,12.578616352201259
3205200,44,501325,8.776741634668129
3205309,46,365855,12.573287231280151
3300100,11,207044,5.312880353934429
3300159,1,11901,8.402655239055541
3300209,14,134293,10.424966305019622
3300225,2,12669,15.786565632646617
3300258,2,30593,6.537443205962148
3300308,10,100764,9.92417927037434
3300407,13,184833,7.03337607461871
3300456,5,513118,0.9744347304128875
3300506,3,27616,10.86326767091541
3300605,9,37203,24.191597451818403
3300704,6,230378,2.6044153521603626
3300803,3,59303,5.05876599834747
3300951,2,8576,23.32089552238806
3301009,31,511168,6.0645423813697255
3301108,5,20168,24.79174930583102
3301157,2,12821,15.599407222525544
3301405,1,23398,4.273869561500983
3301504,3,22041,13.610997686130393
3301603,1,11528,8.674531575294933
3301702,45,924624,4.866843170845662
3301850,4,61388,6.515931452401121
3301876,1,28837,3.4677671047612444
3301900,13,242543,5.3598743315618265
3302007,13,134819,9.642557799716657
3302106,7,23222,30.14382912755146
3302205,14,103800,13.48747591522158
3302254,7,32064,21.831337325349303
3302270,4,105548,3.7897449501648537
3302403,13,261501,4.971300300954872
3302502,26,246433,10.55053503386316
3302601,7,45220,15.479876160990711
3302700,7,164504,4.255215678646112
3302809,1,18648,5.362505362505362
3302858,7,176569,3.9644558218033743
3302908,5,25581,19.545756616238613
3303005,4,27154,14.730794726375487
3303203,1,162693,0.6146545948504238
3303302,53,515317,10.284931411150806
3303401,21,191158,10.98567677000178
3303500,39,823302,4.737022380608817
3303609,2,52683,3.7962910236698746
3303906,21,306678,6.8475730244751825
3303955,7,25364,27.598170635546445
3304003,4,29545,13.538669825689626
3304102,4,18960,21.09704641350211
3304144,1,151335,0.6607856741665841
3304201,15,132312,11.3368401959006
3304300,3,60573,4.952701698776683
3304409,1,18605,5.374899220639613
3304524,12,155193,7.732307513869826
3304557,480,6747815,7.113413749487798
3304607,1,10392,9.62278675904542
3304706,4,42594,9.390994036718787
3304755,2,42210,4.738213693437574
3304805,3,38710,7.749935417204856
3304904,56,1091737,5.129440515435494
3305000,3,36423,8.236553825879252
3305109,15,472906,3.17187770931221
3305158,1,21916,4.562876437306078
3305208,7,106049,6.600722307612519
3305307,1,9387,10.653030787258976
3305505,3,90583,3.311879712528841
3305554,8,83092,9.627882347277716
3305604,2,21774,9.185266832001469
3305752,3,34610,8.668015024559375
3305802,20,184240,10.855405992184108
3306008,12,82142,14.60884809232792
3306107,4,76869,5.203658171694701
3306156,1,11106,9.004141905276427
3306206,1,37083,2.6966534530647466
3306305,13,273988,4.7447333459859555
3500105,10,35111,28.481102788299964
3500204,1,3554,28.137310073157007
3500303,4,36648,10.914647456887142
3500501,3,18808,15.950659293917482
3500709,10,37401,26.737253014625278
3500758,1,6129,16.31587534671235
3500808,3,4184,71.70172084130019
3501004,5,16203,30.85848299697587
3501301,3,24998,12.000960076806145
3501608,26,242018,10.743002586584469
3501707,2,41032,4.874244492103724
3501806,1,5981,16.719612104999165
3501905,8,72677,11.007609009727975
3502101,1,57202,1.7481906227054997
3502200,4,25479,15.69920326543428
3502408,1,4144,24.131274131274132
3502507,3,36185,8.290728202293769
3502705,3,24226,12.38338974655329
3502804,24,198129,12.113320109625548
3502903,4,34776,11.502185415228894
3503208,40,238339,16.782817751186336
3503307,5,135506,3.6898735111360383
3503406,4,8613,46.44142575177058
3503703,1,9761,10.24485196188915
3503802,10,55340,18.070112034694613
3503901,9,91157,9.873076121416895
3504008,12,105087,11.419109880384823
3504107,18,144088,12.492365776469935
3504206,1,15253,6.556087327083197
3504404,1,13859,7.21552781585973
3504503,11,91232,12.05717292178183
3504602,4,17761,22.521254433871967
3504701,3,5934,50.55611729019211
3504909,3,10993,27.290093695988357
3505203,6,35558,16.87383992350526
3505302,3,36126,8.304268393954493
3505351,1,5760,17.36111111111111
3505500,14,122833,11.397588595898496
3505609,2,33180,6.027727546714888
3505708,22,276982,7.942754402813179
3505906,2,62980,3.1756113051762465
3506003,44,379297,11.600408123449434
3506102,4,77555,5.157630068983302
3506201,1,3005,33.277870216306155
3506300,4,11158,35.848718408316905
3506359,12,64723,18.540549727299414
3506508,9,124883,7.206745513800918
3506904,2,11921,16.777116013757237
3507001,5,62170,8.042464211034261
3507100,4,25985,15.393496247835289
3507506,15,148130,10.126240464456895
3507605,20,170533,11.72793535562032
3507803,4,25277,15.824662736875421
3507902,2,24636,8.118201006656925
3508009,5,19965,25.043826696719258
3508108,5,17281,28.933510792199524
3508405,4,50429,7.931943921156478
3508504,8,95018,8.419457365972763
3508702,2,19009,10.52133200063128
3508801,5,17843,28.02219357731323
3509007,6,102775,5.837995621503284
3509106,2,5946,33.63605785401951
3509205,6,77934,7.698822080221726
3509403,7,26393,26.522183912401015
3509502,96,1213792,7.90909809918009
3509601,10,85541,11.690300557627337
3509700,2,52405,3.8164297299875964
3509908,1,12541,7.973845785822502
3510005,6,31346,19.14119823900976
3510203,9,47118,19.100980516999872
3510302,2,20985,9.530617107457708
3510401,4,56379,7.094840277408255
3510500,15,123389,12.156675230368995
3510609,19,403183,4.712500279029622
3510708,2,12349,16.19564337193295
3510807,10,30520,32.765399737876805
3511003,2,21267,9.404241312832088
3511102,16,122497,13.06154436435178
3511300,1,9346,10.699764605178686
3511409,7,20191,34.66891189143678
3511508,1,49802,2.0079514878920524
3511706,1,17367,5.758046870501526
3512001,2,18535,10.790396547073104
3512209,3,28273,10.61083012060977
3512308,1,18019,5.549697541483989
3512407,4,24826,16.11214049786514
3512506,2,6129,32.6317506934247
3512803,10,73474,13.610256689441163
3512902,1,7298,13.702384214853385
3513009,27,253608,10.646351850099366
3513108,6,35579,16.86388037887518
3513207,2,8718,22.941041523285158
3513405,17,82571,20.58834215402502
3513504,11,131626,8.357011532675916
3513603,2,21459,9.320098793047206
3513801,32,426757,7.4984124454900565
3514007,2,9010,22.197558268590456
3514106,2,27512,7.269555103227683
3514304,1,8878,11.263798152737102
3514403,10,47043,21.257147715919476
3514809,3,15544,19.30005146680391
3515004,2,276535,0.723235756775815
3515152,5,21249,23.530519083250976
3515186,6,44471,13.491938566706393
3515400,1,16070,6.222775357809583
3515509,17,69402,24.49497132647474
3515707,1,196500,0.5089058524173028
3516200,38,355901,10.677126504280684
3516309,21,177633,11.82212764520106
3516408,12,156492,7.668123610152596
3516705,9,44409,20.266162264405864
3516853,2,4815,41.53686396677051
3516903,1,10862,9.206407659731173
3517406,7,41040,17.056530214424953
3517505,4,21775,18.369690011481055
3517604,7,17025,41.116005873715125
3517703,1,21308,4.693073024216257
3518008,2,1998,100.10010010010011
3518206,3,33100,9.06344410876133
3518305,5,30136,16.59145208388638
3518404,17,122505,13.876984612872944
3518503,5,18887,26.473235558850003
3518602,9,40487,22.229357571566183
3518701,34,322750,10.53446940356313
3518800,86,1392121,6.177623927805126
3518909,2,5307,37.68607499528924
3519006,2,9588,20.859407592824365
3519071,9,234259,3.841901485108363
3519253,2,9517,21.015025743406536
3519303,1,35472,2.819124943617501
3519501,4,7841,51.01390128810101
3519600,15,60600,24.752475247524753
3519709,6,79479,7.549163930094742
3519907,1,8194,12.204051745179399
3520004,4,24749,16.162269182593235
3520103,1,30614,3.2664793885150583
3520301,4,30989,12.907805995675885
3520400,2,35591,5.619398162456801
3520509,12,256223,4.683420301846438
3521002,3,37964,7.902223158782004
3521309,2,16604,12.045290291496025
3521507,1,8048,12.42544731610338
3521804,7,27382,25.564239281279672
3521903,2,15297,13.074459044257043
3522109,12,103102,11.638959477022754
3522307,18,165526,10.874424561700277
3522406,5,94804,5.2740390700814315
3522505,22,240961,9.130108191782073
3522604,10,75234,13.291862721641811
3522703,5,43331,11.539082873693198
3522802,1,15173,6.590654451987082
3522901,4,14147,28.274545840107443
3523107,20,375011,5.333176893477791
3523206,9,50642,17.77180996011216
3523305,3,17598,17.047391749062392
3523404,10,122581,8.157871121952015
3523503,6,20921,28.679317432245114
3523909,23,175568,13.100337191287705
3524006,8,62813,12.736217025138108
3524105,8,42045,19.02723272684029
3524204,1,6946,14.396775122372588
3524303,16,77652,20.604749394735485
3524402,15,235416,6.371699459679886
3524501,1,7196,13.896609227348527
3524600,1,17889,5.590027391134217
3524709,4,58722,6.811757092742073
3524808,8,49201,16.25983211723339
3525003,1,126356,0.7914147329766691
3525102,2,44970,4.447409384033801
3525201,1,30617,3.266159323251788
3525300,13,151881,8.559332635418519
3525508,1,13338,7.49737591842855
3525706,4,37366,10.704918910239256
3525805,6,4800,125.0
3525904,37,423006,8.746920847458428
3526001,3,20831,14.401612980653834
3526100,1,18718,5.342451116572283
3526407,2,28785,6.9480632273753695
3526605,1,7311,13.67801942278758
3526704,15,104346,14.37525156690242
3526803,8,68990,11.595883461371214
3526902,37,308482,11.994216842473792
3527108,23,78503,29.298243379233913
3527207,4,89125,4.488078541374474
3527405,1,21886,4.569130951293064
3527603,1,15292,6.539366989275438
3527900,3,2636,113.80880121396055
3528106,1,8147,12.274456855284154
3528205,1,3692,27.085590465872155
3528403,5,47441,10.539406842182922
3528502,15,101937,14.714971011507107
3528601,2,9910,20.181634712411704
3529005,31,240590,12.88499106363523
3529302,14,83626,16.741204888431827
3529401,28,477552,5.86323583609743
3529500,1,5565,17.969451931716083
3529708,3,22355,13.419816595839857
3529807,2,12966,15.424957581366652
3530102,1,29706,3.3663233016898944
3530201,3,18338,16.3594721343658
3530300,8,60303,13.266338324793129
3530508,2,68980,2.8993911278631486
3530607,53,450785,11.757267877147642
3530706,12,153033,7.84144596263551
3530805,17,93650,18.15269620928991
3531100,11,57648,19.081321121287814
3531209,2,8111,24.65787202564419
3531308,4,50772,7.878358150161507
3531407,2,25373,7.882394671501202
3531803,11,60754,18.105803733087534
3531902,1,33288,3.004085556356645
3532009,2,13781,14.512734924896597
3532603,2,11527,17.35056823110957
3532702,2,5298,37.75009437523594
3532801,3,7068,42.444821731748725
3532900,5,11355,44.03346543372963
3533007,1,21689,4.610632117663331
3533403,11,60956,18.04580353041538
3533502,4,41414,9.658569565847298
3533601,1,7478,13.372559507889811
3533908,3,55130,5.441683294032288
3534005,2,4422,45.22840343735866
3534104,1,6542,15.285845307245491
3534302,6,44360,13.525698827772768
3534401,51,699944,7.286297189489445
3534609,6,33000,18.181818181818183
3534708,7,114352,6.121449559255632
3534757,2,10539,18.9771325552709
3534807,1,8620,11.600928074245939
3534906,4,14263,28.044590899530252
3535101,4,13486,29.66038855109002
3535200,3,9227,32.513276254470576
3535309,5,22272,22.44971264367816
3535507,1,45945,2.1765153988464467
3535606,2,18263,10.95110332365986
3535804,4,20395,19.612650159352782
3536000,2,10949,18.266508356927574
3536208,3,19723,15.210667748314151
3536307,3,14807,20.26068751266293
3536505,3,112003,2.6784996830442043
3536703,2,47111,4.245293031351489
3536802,2,6110,32.733224222585925
3537008,2,16811,11.896972220569864
3537107,5,48463,10.317149165342633
3537305,4,63757,6.273820913782016
3537503,3,8773,34.19582810897071
3537602,8,69001,11.594034869059868
3537701,1,6038,16.561775422325272
3537800,8,55542,14.403514457527637
3538006,13,170132,7.641125714151364
3538204,2,15388,12.997140629061606
3538600,5,27462,18.206976913553273
3538709,59,407252,14.487344445208372
3538808,6,29869,20.087716361444976
3538907,4,25719,15.552704226447373
3539103,1,19178,5.214308061320263
3539301,3,76877,3.9023375001625973
3539509,2,40080,4.990019960079841
3539707,3,3578,83.84572386808273
3539806,4,118349,3.379834219131552
3540101,2,3400,58.8235294117647
3540200,4,50852,7.865963973885
3540309,2,2577,77.60962359332557
3540606,3,53402,5.617767124826785
3540705,1,56504,1.769786209825853
3540754,7,25130,27.855153203342617
3540804,4,17516,22.83626398721169
3541000,32,330845,9.672202995360365
3541059,1,5317,18.80759826970096
3541208,5,13023,38.39361130307917
3541307,1,44389,2.2528103809502356
3541406,31,230371,13.456554861506005
3541505,6,39583,15.158022383346387
3541604,4,40828,9.797198001371608
3541653,1,3854,25.94706798131811
3542008,3,6688,44.856459330143544
3542305,1,3839,26.048450117218025
3542404,2,20394,9.806805923310778
3542602,5,56393,8.866348660294717
3542701,2,7679,26.045057950253938
3542909,3,13299,22.558087074216107
3543006,3,16211,18.505952748133982
3543105,1,4752,21.043771043771045
3543204,1,4539,22.031284423881914
3543253,1,7679,13.022528975126969
3543303,5,124159,4.027094290385715
3543402,75,711825,10.536297545042672
3543907,34,208008,16.345525172108765
3544004,3,35738,8.39442610106889
3544103,7,51436,13.609145345672292
3544905,4,11998,33.338889814969164
3545209,13,119736,10.857219215607671
3545308,3,45860,6.541648495420846
3545605,4,15561,25.7052888631836
3545803,12,194390,6.173157055404085
3546405,5,47943,10.429051164925015
3546504,1,5588,17.89549033643522
3546603,5,32563,15.354850597303688
3546702,1,27381,3.6521675614477194
3546801,4,57966,6.9005969016319915
3547007,3,6236,48.10776138550353
3547304,4,142301,2.810943001103295
3547403,2,2487,80.41817450743868
3547502,1,27600,3.6231884057971016
3547601,3,26753,11.213695660299779
3547700,3,20866,14.377456148758746
3547809,49,721368,6.792649521464773
3547908,1,6977,14.332807797047442
3548005,2,23529,8.50014875260317
3548500,55,433656,12.682863836773848
3548708,62,844483,7.341770053393615
3548807,2,161957,1.2348956821872472
3548906,30,254484,11.788560381006272
3549102,17,91771,18.52437044382212
3549409,10,52319,19.113515166574285
3549607,2,4144,48.262548262548265
3549706,8,55124,14.512734924896597
3549805,49,464983,10.538019669536306
3549904,44,729737,6.029569557251448
3550001,1,10690,9.354536950420954
3550100,7,41123,17.02210441845196
3550209,3,33002,9.090358160111508
3550308,221,12325232,1.793069696375695
3550407,4,35980,11.117287381878821
3550605,1,92060,1.0862480990658265
3550704,10,90328,11.070764325569037
3550902,2,15385,12.999675008124797
3551009,45,368355,12.216475953903164
3551504,7,45644,15.336079221803523
3551603,2,29452,6.790710308298248
3551702,9,127142,7.078699406962294
3551900,4,17661,22.648774135099938
3552007,4,6339,63.10143555765894
3552106,3,41352,7.254788160185723
3552205,53,687357,7.710694733595497
3552403,22,286211,7.686636781954572
3552502,17,300559,5.6561274159150114
3552809,22,293652,7.491861114516502
3553005,2,14141,14.143271338660632
3553104,2,6320,31.645569620253166
3553302,3,23232,12.913223140495868
3553401,4,26101,15.325083330140608
3553500,2,7766,25.753283543651815
3553609,2,12950,15.444015444015443
3553708,8,57364,13.946028868279758
3553807,8,23256,34.39972480220158
3553906,1,7540,13.26259946949602
3554003,16,122967,13.011621004009205
3554102,4,317915,1.258197945991853
3554201,3,4491,66.8002672010688
3554409,1,9437,10.596587898696619
3554508,3,42517,7.0560011289601805
3554805,2,47714,4.1916418661189585
3554904,3,5832,51.440329218106996
3555000,14,65570,21.351227695592495
3555109,3,15583,19.251748700506962
3555406,5,91824,5.445199512110124
3555505,2,4804,41.63197335553705
3555604,2,10151,19.702492365284208
3555802,2,9120,21.92982456140351
3555901,2,1153,173.46053772766695
3556107,1,13532,7.389890629618682
3556206,6,131210,4.572822193430379
3556453,2,53468,3.740555098376599
3556503,8,123071,6.500312827554826
3556602,3,10823,27.71874711263051
3556701,11,80111,13.730948309220956
3556909,2,8989,22.24941595283124
3557006,11,123599,8.899748379841261
3557105,12,95338,12.586796450523401
4100301,1,9470,10.559662090813093
4100400,3,120041,2.499146125073933
4100509,3,22176,13.528138528138529
4100707,1,9778,10.22704029453876
4101002,4,19311,20.713582932007665
4101101,3,19926,15.055706112616681
4101309,1,7427,13.464386697185944
4101408,15,136234,11.010467284231543
4101507,20,124810,16.024357022674465
4101606,1,28300,3.5335689045936394
4101655,2,3009,66.46726487205052
4101705,2,14000,14.285714285714286
4101804,14,146214,9.575006497325838
4101903,1,14954,6.687174000267487
4102000,2,33340,5.9988002399520095
4102109,4,26209,15.2619329238048
4102307,1,13092,7.638252367858234
4102406,3,31211,9.611995770721862
4102505,1,11426,8.75196919306844
4102604,4,10312,38.78975950349108
4102752,2,3457,57.85363031530228
4103008,1,4047,24.709661477637756
4103057,4,7540,53.05039787798408
4103107,2,13129,15.233452662045853
4103156,1,3506,28.52253280091272
4103206,2,7068,28.296547821165817
4103305,3,6439,46.591085572293835
4103354,3,5382,55.74136008918617
4103453,3,18456,16.25487646293888
4103602,6,25466,23.560826199638733
4103701,13,107341,12.110936175366357
4103800,1,7917,12.631047113805735
4104006,3,43685,6.867345770859563
4104055,2,3763,53.14908317831517
4104204,10,133865,7.470212527546408
4104253,1,29740,3.3624747814391394
4104303,10,95488,10.472520107238607
4104402,3,14809,20.257951245864003
4104428,1,16053,6.229365227683299
4104451,4,13329,30.00975316978018
4104501,1,19148,5.222477543346564
4104600,5,15834,31.577617784514338
4104659,1,23825,4.197271773347325
4104709,3,14356,20.897185845639452
4104808,56,332333,16.850568556237267
4105003,4,10167,39.34297236156191
4105102,1,10764,9.29022668153103
4105201,2,17833,11.215162900241125
4105508,6,83816,7.158537749355731
4105706,3,16450,18.237082066869302
4105805,13,246540,5.272978015737811
4105904,2,24145,8.283288465520812
4106001,2,8857,22.58100937111889
4106308,8,17117,46.73716188584448
4106407,8,47842,16.721708958655576
4106506,8,20580,38.87269193391642
4106571,1,4240,23.58490566037736
4106605,2,20947,9.547906621473242
4106803,3,18741,16.00768368817032
4106902,203,1948626,10.41759680923892
4107108,2,5030,39.761431411530815
4107207,9,41038,21.930893318387835
4107256,3,8869,33.82568497012065
4107520,2,1665,120.12012012012012
4107538,4,4596,87.03220191470844
4107553,1,3041,32.88391976323578
4107603,2,17316,11.55001155001155
4107652,5,102004,4.901768558095761
4107751,2,7696,25.987525987525988
4107850,2,4603,43.449923962633065
4107900,2,6851,29.19281856663261
4108205,1,6460,15.479876160990711
4108304,35,258248,13.552863913757319
4108320,2,5993,33.37226764558652
4108403,22,92216,23.857031317775657
4108452,1,4556,21.949078138718175
4108601,1,28808,3.471257983893363
4108650,1,7053,14.178363816815539
4108809,2,33310,6.004202942059441
4108957,1,8811,11.349449551696743
4109302,1,12217,8.185315543914218
4109401,43,182644,23.543067387924047
4109609,2,37527,5.329496096144109
4109708,5,31644,15.800783718872456
4109757,1,6370,15.698587127158556
4109807,2,55131,3.6277230596216286
4109906,2,7786,25.687130747495505
4110078,2,13282,15.05797319680771
4110656,1,2251,44.4247001332741
4110706,4,61088,6.5479308538501835
4110805,2,10098,19.805902158843335
4110953,6,11385,52.700922266139656
4111209,2,12094,16.5371258475277
4111258,2,29070,6.879944960440317
4111506,7,31935,21.91952403319242
4111555,2,8240,24.271844660194176
4111704,4,5303,75.42900245144259
4111803,6,39322,15.258633843649866
4111902,2,13742,14.553922282055014
4112108,3,21230,14.13094677343382
4112405,1,9500,10.526315789473685
4112504,4,11196,35.72704537334762
4112702,1,12638,7.912644405760405
4112751,1,8330,12.004801920768307
4112959,1,7292,13.713658804168952
4113205,1,48410,2.065688907250568
4113254,2,5784,34.57814661134163
4113304,9,32139,28.00336040324839
4113502,2,23242,8.605111436193098
4113601,4,4819,83.00477277443453
4113700,60,575377,10.4279455035568
4113734,1,7240,13.812154696132596
4113759,2,4744,42.158516020236085
4113908,3,13663,21.957110444265535
4114104,4,23100,17.316017316017316
4114203,6,34515,17.38374619730552
4114302,1,27315,3.660992128866923
4114401,2,16642,12.017786323759164
4114500,1,13510,7.401924500370097
4114609,17,53495,31.778670903822785
4114807,4,35804,11.171936096525528
4115101,4,10336,38.69969040247678
4115200,49,430157,11.391189728401491
4115309,2,6632,30.156815440289506
4115358,1,5582,17.914725904693658
4115408,1,14387,6.950719399457844
4115606,4,18107,22.090904070249074
4115705,6,35219,17.036258837559274
4115804,1,46574,2.1471207111263797
4115903,2,2196,91.07468123861567
4116059,10,10704,93.42301943198804
4116208,1,16446,6.080505898090721
4116703,4,10299,38.83872220603942
4116901,2,27984,7.14694110920526
4117008,3,8136,36.87315634218289
4117057,2,11507,17.38072477622317
4117107,1,13200,7.575757575757576
4117206,1,5826,17.164435290078956
4117214,2,4277,46.761748889408466
4117222,2,8266,24.195499637067506
4117255,3,10544,28.452200303490137
4117305,2,21960,9.107468123861567
4117453,3,6016,49.86702127659574
4117602,10,51755,19.32180465655492
4117701,2,33994,5.883391186680003
4117800,1,12960,7.716049382716049
4117909,5,32121,15.566140531116716
4118105,2,11580,17.271157167530223
4118204,16,156174,10.244983159808932
4118402,18,88922,20.242459683767798
4118501,13,83843,15.505170377968346
4118600,2,5908,33.852403520649965
4118808,4,14007,28.557149996430358
4119004,2,6288,31.806615776081426
4119152,13,133490,9.738557195295527
4119301,4,32559,12.285389600417703
4119509,15,114970,13.046881795250934
4119608,5,29994,16.670000666800025
4119806,6,13431,44.67277194549922
4119905,19,355336,5.347051804489272
4119954,4,27915,14.329213684399068
4120002,1,12748,7.844367743959837
4120150,1,3184,31.407035175879397
4120200,2,2556,78.24726134585289
4120309,1,4061,24.62447672986949
4120333,1,3780,26.455026455026456
4120507,9,11130,80.86253369272237
4120606,11,52513,20.94719402814541
4120804,1,23911,4.182175567730333
4120853,1,4029,24.82005460412013
4120903,5,34409,14.531081984364556
4121208,1,19221,5.202642942614848
4121307,1,3784,26.427061310782243
4121406,1,16950,5.899705014749262
4121703,1,26825,3.7278657968313142
4121752,2,8069,24.786218862312555
4122107,1,3182,31.426775612822123
4122156,2,13255,15.088645794039985
4122206,1,32517,3.0753144509026047
4122305,3,34411,8.718142454447706
4122404,2,67383,2.968107682946737
4122503,4,9645,41.4722654224987
4122651,3,4689,63.97952655150352
4122701,4,6891,58.04672761573066
4122909,3,4898,61.24948958758677
4123006,1,14872,6.724045185583647
4123204,1,3293,30.367446097783176
4123402,4,12186,32.82455276546857
4123501,9,26767,33.623491612806816
4123600,1,1594,62.73525721455458
4123857,1,9410,10.626992561105208
4124004,3,4954,60.557125555106985
4124020,2,10096,19.80982567353407
4124103,1,46251,2.1621154137207843
4124400,7,20261,34.54913380385963
4124608,2,6920,28.90173410404624
4124806,9,10181,88.39996071112857
4125001,1,10056,9.94431185361973
4125209,4,9028,44.30660168365086
4125456,2,3627,55.141990625861595
4125506,17,329058,5.1662624826018515
4125605,2,46705,4.282196766941441
4125704,3,27576,10.879025239338555
4126256,12,97803,12.269562283365541
4126272,1,5539,18.053800324968407
4126306,1,19385,5.158627805003869
4126355,2,4477,44.67277194549922
4126603,2,21249,9.41220763330039
4126652,1,2930,34.129692832764505
4126678,2,15040,13.297872340425531
4126900,1,5495,18.198362147406733
4127106,3,79792,3.759775416081813
4127304,3,16924,17.72630583786339
4127403,5,17522,28.535555301906175
4127502,1,20607,4.852719949531712
4127700,31,142645,21.73227242455046
4127858,1,12038,8.30702774547267
4127882,2,9022,22.168033695411218
4127957,5,8109,61.65988407941793
4128005,3,20909,14.347888469080301
4128104,12,112500,10.666666666666666
4128203,12,57913,20.720736276829037
4128500,3,19386,15.475085112968122
4128807,2,5630,35.52397868561279
4200101,5,17960,27.839643652561247
4200309,3,5509,54.456344164095114
4200408,2,7152,27.96420581655481
4200507,2,6515,30.69838833461243
4200556,1,2354,42.48088360237893
4200705,2,10086,19.8294665873488
4200903,1,4743,21.08370229812355
4201000,2,6957,28.74802357337933
4201208,3,8613,34.83106931382793
4201257,1,10848,9.218289085545722
4201307,4,39524,10.120433154539015
4201406,6,68867,8.712445728723482
4201505,4,8759,45.66731362027629
4201604,2,3549,56.353902507748664
4201802,2,3195,62.59780907668232
4201950,5,13430,37.230081906180196
4202008,25,145796,17.147246838047682
4202057,1,11035,9.062075215224286
4202073,2,11260,17.761989342806395
4202099,3,1651,181.70805572380377
4202107,8,29860,26.79169457468185
4202206,5,11775,42.46284501061571
4202305,6,69486,8.634832915983075
4202404,44,361855,12.159566677260228
4202453,1,20335,4.917629702483403
4202800,12,33876,35.423308537017355
4202859,1,3769,26.532236667551075
4202909,18,137689,13.072939741010538
4203006,11,79313,13.869100904013214
4203105,2,6130,32.62642740619902
4203204,9,85105,10.575171846542506
4203303,3,11981,25.03964610633503
4203402,6,6952,86.30609896432681
4203600,5,36556,13.677645256592625
4203709,2,12398,16.13163413453783
4203808,15,54480,27.53303964757709
4203907,5,23035,21.706099413935316
4203956,6,25177,23.831274576001906
4204103,4,3551,112.64432554210082
4204194,1,3006,33.266799733865604
4204202,33,224013,14.731287916326284
4204251,3,16821,17.83484929552345
4204301,25,75167,33.259276012079766
4204350,2,4520,44.24778761061947
4204400,7,9940,70.4225352112676
4204509,2,16107,12.416961569503943
4204558,6,12553,47.79733928144667
4204608,27,217311,12.424589643414278
4204707,3,11118,26.98327037236913
4204756,5,1967,254.19420437214032
4204806,4,39893,10.026821748176372
4204905,2,8192,24.4140625
4205001,7,15545,45.030556449018974
4205100,2,4186,47.778308647873864
4205308,1,10649,9.390553103577801
4205407,63,508826,12.381442772185384
4205456,7,27211,25.724890669214656
4205506,5,36584,13.667176907937897
4205704,4,23579,16.964247847661053
4205803,4,18484,21.64033758926639
4205902,5,70793,7.062845196558982
4206306,2,24382,8.202772537117546
4206405,1,10026,9.974067424695791
4206504,3,45797,6.550647422320239
4206652,2,4698,42.57130693912303
4206702,1,22714,4.402571101523289
4206801,2,3178,62.93266205160478
4206900,1,19096,5.236698785085882
4207007,1,57247,1.7468164270616802
4207106,2,14359,13.928546556166864
4207205,1,9948,10.052271813429835
4207304,3,45286,6.624563882877711
4207403,2,6241,32.04614645088928
4207502,3,70900,4.231311706629055
4207650,10,9045,110.5583195135434
4207700,2,7620,26.246719160104988
4207759,2,3938,50.787201625190455
4207809,3,10498,28.576871785101925
4208005,2,6129,32.6317506934247
4208104,5,21780,22.95684113865932
4208203,24,223112,10.756929255261932
4208302,14,67338,20.79063827259497
4208401,3,17007,17.63979537837361
4208500,6,25355,23.663971603234078
4208609,2,3918,51.04645227156713
4208708,2,10376,19.275250578257516
