cod_municipio,ano,n_mulheres,pop_2021,n_mulheres_por_1k_hab
4117214,2021,280,4277,65.46644844517185
4117222,2021,1220,8266,147.5925477861118
4117255,2021,1382,10544,131.06980273141122
4117271,2021,493,5448,90.49192364170338
4117297,2021,373,2840,131.33802816901408
4117305,2021,2749,21960,125.18214936247723
4117404,2021,267,3425,77.95620437956204
4117453,2021,489,6016,81.28324468085107
4117503,2021,4742,41773,113.51830129509491
4117602,2021,6991,51755,135.07873635397547
4117701,2021,5470,33994,160.91074895569807
4117800,2021,882,12960,68.05555555555556
4117909,2021,10894,32121,339.155069891971
4118006,2021,2610,14023,186.12279826000142
4118105,2021,862,11580,74.43868739205527
4118204,2021,19020,156174,121.78723731222867
4118303,2021,241,3241,74.35976550447393
4118402,2021,14648,88922,164.72863858212816
4118451,2021,1030,5684,181.21041520056298
4118501,2021,23264,83843,277.470987440812
4118600,2021,500,5908,84.63100880162492
4118709,2021,431,7387,58.34574252064438
4118808,2021,1002,14007,71.53566074105804
4118857,2021,598,6160,97.07792207792208
4118907,2021,1569,11321,138.5919971733946
4119004,2021,325,6288,51.68575063613232
4119103,2021,2076,12882,161.15510013972985
4119152,2021,26222,133490,196.43418982695334
4119202,2021,397,6324,62.77672359266287
4119251,2021,344,2737,125.68505663134819
4119301,2021,2447,32559,75.1558708805553
4119400,2021,1918,25617,74.87215520943124
4119509,2021,6867,114970,59.72862485865878
4119608,2021,2790,29994,93.01860372074415
4119657,2021,319,3262,97.79276517473943
4119707,2021,379,4272,88.71722846441948
4119806,2021,1359,13431,101.18382845655573
4119905,2021,57008,355336,160.43406803701285
4119954,2021,3335,27915,119.46981909367723
4120002,2021,1168,12748,91.62221524945089
4120101,2021,491,4874,100.73861304883053
4120150,2021,169,3184,53.07788944723618
4120200,2021,368,2556,143.97496087636932
4120309,2021,342,4061,84.21571041615366
4120333,2021,396,3780,104.76190476190476
4120358,2021,714,5095,140.13738959764476
4120408,2021,366,5351,68.39843019996262
4120507,2021,771,11130,69.2722371967655
4120606,2021,4778,52513,90.98699369679889
4120655,2021,375,4465,83.98656215005599
4120705,2021,856,7477,114.48441888457938
4120804,2021,4197,23911,175.5259085776421
4120853,2021,667,4029,165.54976420948125
4120903,2021,3586,34409,104.2169199918626
4121000,2021,702,12232,57.39045127534336
4121109,2021,372,4508,82.51996450754214
4121208,2021,1164,19221,60.55876385203683
4121257,2021,211,4476,47.14030384271671
4121307,2021,199,3784,52.58985200845666
4121356,2021,180,2628,68.4931506849315
4121406,2021,2730,16950,161.06194690265488
4121505,2021,1312,14946,87.78268433025559
4121604,2021,687,6787,101.22292618240755
4121703,2021,2003,26825,74.66915191053123
4121752,2021,618,8069,76.58941628454579
4121802,2021,1511,10645,141.9445749178018
4121901,2021,567,12948,43.790546802594996
4122008,2021,1268,15336,82.68127282211789
4122107,2021,478,3182,150.21998742928974
4122156,2021,731,13255,55.14900037721615
4122172,2021,104,4109,25.310294475541493
4122206,2021,2328,32517,71.59332041701263
4122305,2021,5247,34411,152.48031152829037
4122404,2021,14748,67383,218.8682605404924
4122503,2021,907,9645,94.03836184551581
4122602,2021,1814,9622,188.52629390979007
4122651,2021,450,4689,95.96928982725528
4122701,2021,2139,6891,310.4048759251197
4122800,2021,751,3483,215.6187194946885
4122909,2021,762,4898,155.5737035524704
4123006,2021,1844,14872,123.99139322216246
4123105,2021,286,3266,87.56889161053276
4123204,2021,233,3293,70.7561494078348
4123303,2021,694,7751,89.53683395690878
4123402,2021,1649,12186,135.31921877564417
4123501,2021,3877,26767,144.8425299809467
4123600,2021,148,1594,92.84818067754078
4123709,2021,627,8523,73.56564589933122
4123808,2021,1742,14794,117.75043936731107
4123824,2021,382,3793,100.71183759557078
4123857,2021,523,9410,55.57917109458023
4123907,2021,813,11622,69.95353639648941
4123956,2021,273,4017,67.96116504854369
4124004,2021,375,4954,75.69640694388373
4124020,2021,1456,10096,144.21553090332804
4124053,2021,2233,23699,94.2233849529516
4124103,2021,6500,46251,140.53750189185098
4124202,2021,207,2626,78.82711348057883
4124301,2021,215,2068,103.9651837524178
4124400,2021,2810,20261,138.69009426977937
4124509,2021,2135,5416,394.20236336779914
4124608,2021,804,6920,116.18497109826589
4124707,2021,494,11128,44.39252336448598
4124806,2021,2644,10181,259.6994401335822
4124905,2021,341,5837,58.42042144937468
4125001,2021,853,10056,84.82498011137629
4125100,2021,650,15241,42.648120202086474
4125209,2021,1681,9028,186.19849357554276
4125308,2021,499,5543,90.02345300378856
4125357,2021,489,5586,87.54027926960258
4125407,2021,489,6160,79.38311688311688
4125456,2021,288,3627,79.40446650124069
4125506,2021,56889,329058,172.88441551337453
4125555,2021,358,2163,165.51086453999076
4125605,2021,6517,46705,139.53538165078686
4125704,2021,4736,27576,171.74354511169133
4125753,2021,417,5820,71.64948453608247
4125803,2021,925,11046,83.7407206228499
4125902,2021,351,2289,153.34207077326343
4126009,2021,629,8859,71.00124167513263
4126108,2021,535,5750,93.04347826086956
4126207,2021,409,6722,60.84498661112764
4126256,2021,9019,97803,92.21598519472818
4126272,2021,622,5539,112.29463802130348
4126306,2021,2234,19385,115.24374516378643
4126355,2021,481,4477,107.43801652892562
4126405,2021,530,5216,101.61042944785277
4126504,2021,1759,16413,107.1711448242247
4126603,2021,4295,21249,202.12715892512588
4126652,2021,263,2930,89.76109215017065
4126678,2021,763,15040,50.7313829787234
4126702,2021,383,5158,74.2535866614967
4126801,2021,1956,16345,119.66962373814623
4126900,2021,484,5495,88.0800727934486
4127007,2021,749,12567,59.60054109970558
4127106,2021,11937,79792,149.60146380589532
4127205,2021,3198,17200,185.93023255813952
4127304,2021,1391,16924,82.19097140155992
4127403,2021,2152,17522,122.81703001940417
4127502,2021,1844,20607,89.48415586936478
4127601,2021,1353,17084,79.1969093889019
4127700,2021,39373,142645,276.0208910231694
4127809,2021,619,7807,79.28781862431151
4127858,2021,1072,12038,89.05133743146702
4127882,2021,454,9022,50.321436488583466
4127908,2021,588,8533,68.90894175553733
4127957,2021,669,8109,82.50092489826119
4127965,2021,1271,13095,97.05994654448263
4128005,2021,9297,20909,444.6410636567985
4128104,2021,21712,112500,192.99555555555557
4128203,2021,9199,57913,158.84171084212525
4128302,2021,273,2614,104.43764345830145
4128401,2021,849,11273,75.31269404772465
4128500,2021,2158,19386,111.31744557928403
4128534,2021,1081,12088,89.42753143613501
4128559,2021,736,8454,87.05938017506506
4128609,2021,994,7174,138.55589629216615
4128625,2021,299,2685,111.35940409683427
4128633,2021,280,5552,50.43227665706052
4128658,2021,328,4022,81.55146693187469
4128708,2021,940,6859,137.0462166496574
4128807,2021,413,5630,73.35701598579041
4200051,2021,478,2548,187.59811616954474
4200101,2021,3004,17960,167.26057906458797
4200200,2021,2463,11013,223.6447834377554
4200309,2021,789,5509,143.22018515157015
4200408,2021,1103,7152,154.22259507829978
4200507,2021,533,6515,81.81120491174214
4200556,2021,352,2354,149.53271028037383
4200606,2021,689,6559,105.04650099100472
4200705,2021,967,10086,95.87547094983145
4200754,2021,174,1926,90.34267912772586
4200804,2021,739,5557,132.98542378981466
4200903,2021,487,4743,102.6776301918617
4201000,2021,876,6957,125.91634325140147
4201109,2021,372,3228,115.24163568773234
4201208,2021,1601,8613,185.88180657146174
4201257,2021,2349,10848,216.53761061946904
4201273,2021,501,4267,117.41270213264589
4201307,2021,9250,39524,234.0350166987147
4201406,2021,11473,68867,166.59648307607418
4201505,2021,1408,8759,160.74894394337252
4201604,2021,549,3549,154.69146238377007
4201653,2021,396,2234,177.26051924798568
4201703,2021,2095,7978,262.59714214088746
4201802,2021,436,3195,136.46322378716744
4201901,2021,987,5683,173.67587541791306
4201950,2021,1179,13430,87.78853313477289
4202008,2021,46329,145796,317.7659195039644
4202057,2021,828,11035,75.0339827820571
4202073,2021,1123,11260,99.7335701598579
4202081,2021,377,2648,142.37160120845923
4202099,2021,152,1651,92.06541490006057
4202107,2021,6401,29860,214.36704621567313
4202131,2021,490,6362,77.01980509273814
4202156,2021,151,2709,55.74012550756737
4202206,2021,2226,11775,189.04458598726114
4202305,2021,9607,69486,138.25806637308236
4202404,2021,105205,361855,290.73800279117324
4202438,2021,421,3488,120.69954128440367
4202453,2021,5764,20335,283.45217605114334
4202503,2021,620,4772,129.92455993294217
4202537,2021,307,3057,100.42525351651946
4202578,2021,194,2139,90.69658719027584
4202602,2021,1239,10060,123.1610337972167
4202701,2021,1156,5322,217.21157459601653
4202800,2021,9041,33876,266.88511040264495
4202859,2021,674,3769,178.82727513929424
4202875,2021,236,2368,99.66216216216216
4202909,2021,39460,137689,286.58789010015323
4203006,2021,17760,79313,223.92293823206788
4203105,2021,898,6130,146.4926590538336
4203154,2021,435,3335,130.43478260869566
4203204,2021,8612,85105,101.19264438047118
4203253,2021,370,2496,148.23717948717947
4203303,2021,4437,11981,370.3363659126951
4203402,2021,726,6952,104.43037974683544
4203501,2021,1483,8418,176.17011166547874
4203600,2021,6739,36556,184.3473027683554
4203709,2021,1920,12398,154.86368769156314
4203808,2021,9374,54480,172.06314243759178
4203907,2021,6524,23035,283.221185153028
4203956,2021,2828,25177,112.32474083488898
4204004,2021,1852,10984,168.60888565185724
4204103,2021,516,3551,145.31117994931006
4204152,2021,282,2719,103.71460095623391
4204178,2021,180,3068,58.670143415906125
4204194,2021,245,3006,81.50365934797072
4204202,2021,64842,224013,289.4564154758876
4204251,2021,3206,16821,190.59508947149396
4204301,2021,20692,75167,275.28037569678185
4204350,2021,1053,4520,232.9646017699115
4204400,2021,1513,9940,152.2132796780684
4204459,2021,146,2555,57.142857142857146
4204509,2021,3404,16107,211.3366859129571
4204558,2021,1998,12553,159.1651398072174
4204608,2021,52893,217311,243.3977111144857
4204707,2021,2218,11118,199.49631228638245
4204756,2021,231,1967,117.43772241992883
4204806,2021,6262,39893,156.9698944677011
4204905,2021,853,8192,104.1259765625
4205001,2021,1753,15545,112.76937922161467
4205100,2021,920,4186,219.78021978021977
4205159,2021,813,4115,197.56986634264885
4205175,2021,227,3218,70.54070851460534
4205191,2021,424,2061,205.7253760310529
4205209,2021,689,4418,155.9529198732458
4205308,2021,2430,10649,228.19044041694056
4205357,2021,297,1579,188.09373020899304
4205407,2021,253189,508826,497.59446254711827
4205431,2021,214,2495,85.77154308617234
4205456,2021,6196,27211,227.70203226636286
4205506,2021,7634,36584,208.6704570303958
4205555,2021,239,1970,121.31979695431473
4205605,2021,242,2791,86.7072733787173
4205704,2021,5623,23579,238.47491411849526
4205803,2021,2647,18484,143.20493399697034
4205902,2021,18822,70793,265.8737445792663
4206009,2021,2382,14606,163.0836642475695
4206108,2021,1366,6595,207.12661106899165
4206207,2021,2171,11577,187.52699317612507
4206306,2021,4137,24382,169.67434993027643
4206405,2021,1790,10026,178.53580690205465
4206504,2021,10508,45797,229.44734371247026
4206603,2021,802,5178,154.8860563924295
4206652,2021,1757,4698,373.98893146019583
4206702,2021,2571,22714,113.19010302016378
4206751,2021,169,1954,86.489252814739
4206801,2021,356,3178,112.02013845185651
4206900,2021,4660,19096,244.03016338500208
4207007,2021,12656,57247,221.07708700892624
4207106,2021,3047,14359,212.20140678320217
4207205,2021,857,9948,86.1479694410937
4207304,2021,8108,45286,179.03987987457492
4207403,2021,702,6241,112.48197404262137
4207502,2021,20171,70900,284.4992947813822
4207577,2021,482,2962,162.727886563133
4207601,2021,403,4406,91.4661824784385
4207650,2021,1189,9045,131.45384190160308
4207684,2021,1312,7579,173.10990895896558
4207700,2021,2369,7620,310.8923884514436
4207759,2021,320,3938,81.25952260030472
4207809,2021,1135,10498,108.11583158696895
4207858,2021,346,1909,181.24672603457307
4207908,2021,765,11289,67.76508105235185
4208005,2021,1316,6129,214.71691956273455
4208104,2021,3474,21780,159.50413223140495
4208203,2021,70655,223112,316.6795152210549
4208302,2021,17129,67338,254.37345926519944
4208401,2021,5607,17007,329.6877756218028
4208450,2021,3234,21177,152.71284884544554
4208500,2021,5308,25355,209.34726878327746
4208609,2021,564,3918,143.9509954058193
4208708,2021,1642,10376,158.2498072474942
4208807,2021,7486,20288,368.9865930599369
4208906,2021,49133,181173,271.19383131040496
4208955,2021,179,1546,115.78266494178526
4209003,2021,11630,30404,382.51545849230365
4209102,2021,166464,597658,278.52718444327695
4209151,2021,856,5007,170.96065508288396
4209177,2021,173,2092,82.69598470363289
4209201,2021,327,2247,145.52736982643523
4209300,2021,29543,157349,187.75460918086546
4209409,2021,5667,46122,122.86978014830233
4209458,2021,146,1418,102.96191819464033
4209508,2021,1384,7063,195.95072915191844
4209607,2021,1649,15313,107.6862796316855
4209706,2021,1131,12115,93.35534461411473
4209805,2021,318,3000,106.0
4209854,2021,452,4546,99.42806863176419
4209904,2021,2494,12315,202.51725537961835
4210001,2021,3567,13107,272.1446555275807
4210035,2021,913,5684,160.62631949331455
4210050,2021,229,1766,129.67157417893546
4210100,2021,10033,56561,177.38370962323862
4210209,2021,310,3454,89.7510133178923
4210308,2021,600,8156,73.56547327121137
4210407,2021,1504,7378,203.84928164814312
4210506,2021,7776,26116,297.7485066625823
4210555,2021,179,1750,102.28571428571429
4210605,2021,3981,17125,232.46715328467153
4210704,2021,276,2480,111.29032258064517
4210803,2021,839,7001,119.84002285387801
4210852,2021,434,2283,190.10074463425318
4210902,2021,747,4218,177.0981507823613
4211009,2021,2708,11889,227.7735722096055
4211058,2021,1268,9906,128.0032303654351
4211108,2021,548,8269,66.2716168823316
4211207,2021,4384,17947,244.27480916030535
4211256,2021,248,2888,85.87257617728532
4211306,2021,16811,83626,201.02599669959105
4211405,2021,1142,5092,224.27336999214455
4211454,2021,366,4329,84.54608454608454
4211504,2021,3319,14782,224.52983358138277
4211603,2021,4860,15342,316.7774736018772
4211652,2021,271,2404,112.72878535773711
4211702,2021,4776,23038,207.3096622970744
4211751,2021,3271,18975,172.3847167325428
4211801,2021,795,7272,109.32343234323433
4211850,2021,172,2207,77.93384685092886
4211876,2021,182,1474,123.47354138398914
4211892,2021,263,2356,111.62988115449915
4211900,2021,37569,175272,214.34684376283718
4212007,2021,1210,7372,164.1345632121541
4212056,2021,373,2650,140.75471698113208
4212106,2021,2647,16157,163.8299189205917
4212205,2021,2604,19422,134.07476058078467
4212239,2021,546,3360,162.5
4212254,2021,946,9048,104.55349248452697
4212270,2021,610,4109,148.45461182769532
4212304,2021,1321,7569,174.52767868939094
4212403,2021,878,3953,222.10979003288642
4212502,2021,6281,33284,188.70928974882827
4212601,2021,398,2760,144.20289855072463
4212650,2021,537,10159,52.859533418643565
4212700,2021,665,5905,112.6164267569856
4212809,2021,4667,23772,196.32340568736328
4212908,2021,6078,20712,293.4530706836616
4213005,2021,1054,3596,293.1034482758621
4213104,2021,1209,3745,322.8304405874499
4213153,2021,469,2888,162.39612188365652
4213203,2021,10240,34010,301.0879153190238
4213302,2021,550,4650,118.27956989247312
4213351,2021,602,3420,176.0233918128655
4213401,2021,1459,11634,125.40828605810555
4213500,2021,6175,21932,281.55207003465256
4213609,2021,4961,35543,139.5774132740624
4213708,2021,3584,17712,202.3486901535682
4213807,2021,1023,7312,139.9070021881838
4213906,2021,182,1547,117.6470588235294
4214003,2021,5932,17726,334.64966715559063
4214102,2021,270,2283,118.26544021024966
4214151,2021,463,2937,157.64385427306775
4214201,2021,2279,9829,231.86488961237154
4214300,2021,333,2887,115.34464842396952
4214409,2021,931,6202,150.11286681715575
4214508,2021,833,5902,141.13859708573364
4214607,2021,1257,7520,167.15425531914894
4214706,2021,2982,11808,252.54065040650406
4214805,2021,20063,72006,278.62955864789046
4214904,2021,730,4620,158.00865800865802
4215000,2021,9485,42495,223.20272973290975
4215059,2021,348,2483,140.15304067660088
4215075,2021,484,4561,106.11707958780968
4215109,2021,2341,11600,201.81034482758622
4215208,2021,272,4684,58.07002561912895
4215307,2021,1618,7659,211.25473299386343
4215356,2021,448,3754,119.33937133724028
4215406,2021,1550,4756,325.9041211101766
4215455,2021,2130,12905,165.05230530802015
4215505,2021,2502,16918,147.88982149190213
4215554,2021,337,2200,153.1818181818182
4215604,2021,253,2147,117.83884489986028
4215653,2021,980,8378,116.97302458820721
4215679,2021,673,8773,76.71264105779095
4215687,2021,168,2372,70.82630691399663
4215695,2021,188,1235,152.22672064777328
4215703,2021,5025,23579,213.113363586242
4215752,2021,307,2287,134.23699169217315
4215802,2021,24049,85421,281.53498554219686
4215901,2021,267,2814,94.88272921108742
4216008,2021,2012,11369,176.97246899463454
4216057,2021,826,5598,147.55269739192568
4216107,2021,1018,9434,107.90756836972652
4216206,2021,6622,53746,123.20916905444126
4216255,2021,1082,6402,169.009684473602
4216305,2021,7462,38583,193.40123888759297
4216354,2021,802,3759,213.35461558925246
4216404,2021,1258,7315,171.9753930280246
4216503,2021,5203,27139,191.71671763882236
4216602,2021,98368,250181,393.18733237136314
4216701,2021,2302,13820,166.57018813314036
4216800,2021,475,8173,58.11819405359109
4216909,2021,6981,24291,287.3903915030258
4217006,2021,3620,13650,265.2014652014652
4217105,2021,541,3171,170.6086408073163
4217154,2021,140,1807,77.4764803541782
4217204,2021,10870,40868,265.97827150827055
4217253,2021,354,5935,59.64616680707666
4217303,2021,2094,9810,213.45565749235473
4217402,2021,3034,21991,137.96553135373563
4217501,2021,6116,17576,347.9745106964042
4217550,2021,505,3256,155.0982800982801
4217600,2021,2005,14092,142.2793074084587
4217709,2021,6133,30733,199.55747893144178
4217758,2021,284,2423,117.21007016095749
4217808,2021,4107,18486,222.16812723141837
4217907,2021,1381,8662,159.43200184714846
4217956,2021,211,1619,130.32736256948735
4218004,2021,10687,39155,272.9408760056187
4218103,2021,627,5343,117.34980348119035
4218202,2021,13290,44977,295.48435867221025
4218251,2021,764,7941,96.20954539730512
4218301,2021,2804,19366,144.7898378601673
4218350,2021,513,3966,129.34947049924358
4218400,2021,1928,7093,271.81728464683493
4218509,2021,2799,7991,350.2690526842698
4218608,2021,1531,7434,205.94565509819748
4218707,2021,27657,106422,259.88047584146136
4218756,2021,462,4525,102.09944751381215
4218806,2021,2933,12990,225.78906851424173
4218855,2021,252,2412,104.4776119402985
4218905,2021,1505,11273,133.50483456045419
4218954,2021,300,2459,122.00081333875559
4219002,2021,4739,21344,222.02961019490255
4219101,2021,785,3571,219.82637916549987
4219150,2021,264,2432,108.55263157894737
4219176,2021,647,4451,145.3605931251404
4219200,2021,669,6329,105.70390267024807
4219309,2021,16074,53610,299.8321208729715
4219358,2021,836,4943,169.12805988266234
4219408,2021,967,3998,241.87093546773386
4219507,2021,10935,51642,211.74625304984315
4219606,2021,302,3903,77.3763771457853
4219705,2021,7233,28983,249.56008694752097
4219853,2021,273,3398,80.34137728075338
4220000,2021,1548,12946,119.5736134713425
4300034,2021,553,4942,111.89801699716713
4300059,2021,377,3743,100.72134651349185
4300109,2021,1696,16401,103.40832876044144
4300208,2021,664,6987,95.0336338915128
4300307,2021,362,5827,62.12459241462159
4300406,2021,6977,73028,95.53869748589582
4300455,2021,264,3374,78.24540604623593
4300471,2021,376,1949,192.91944586967676
4300505,2021,493,6067,81.25927146860063
4300554,2021,212,1613,131.43211407315562
4300570,2021,589,3036,194.00527009222662
4300604,2021,11302,211352,53.47477194443393
4300638,2021,383,7085,54.05786873676782
4300646,2021,947,7403,127.92111306227206
4300661,2021,207,1343,154.132539091586
4300703,2021,778,5961,130.51501425935245
4300802,2021,2804,13045,214.9482560367957
4300851,2021,317,3562,88.99494665918023
4300877,2021,1303,5771,225.78409287818403
4300901,2021,732,6189,118.27435773145903
4301008,2021,5139,20967,245.09944198025468
4301057,2021,1905,10279,185.32931218990174
4301073,2021,223,2951,75.56760420196544
4301107,2021,1129,14177,79.63603018974395
4301206,2021,1591,13413,118.61626779989562
4301305,2021,1229,18238,67.38677486566509
4301404,2021,1121,10423,107.55060922958842
4301503,2021,649,6602,98.30354438049076
4301552,2021,253,3535,71.57001414427157
4301602,2021,12666,121335,104.38867597972555
4301636,2021,1506,14363,104.85274664067396
4301651,2021,1117,6202,180.10319251854241
4301701,2021,789,6620,119.18429003021149
4301750,2021,297,7519,39.499933501795454
4301800,2021,171,5256,32.534246575342465
4301859,2021,223,3257,68.4679152594412
4301875,2021,554,4227,131.06221906789685
4301909,2021,1504,13556,110.9471820596046
4301925,2021,98,1655,59.21450151057402
4301958,2021,322,2551,126.2250098000784
4302006,2021,713,11182,63.763190842425324
4302055,2021,108,1958,55.15832482124617
4302105,2021,32508,121803,266.88997807935766
4302154,2021,210,2092,100.38240917782026
4302204,2021,1135,6712,169.10011918951133
4302220,2021,192,2468,77.79578606158833
4302238,2021,257,2616,98.24159021406727
4302253,2021,393,2778,141.46868250539956
4302303,2021,2370,11309,209.5676010257317
4302352,2021,3335,14255,233.95299894773763
4302378,2021,244,1899,128.48867825171143
4302402,2021,2825,12390,228.00645682001615
4302451,2021,395,7702,51.28538042066996
4302501,2021,519,6205,83.64222401289283
4302584,2021,121,2111,57.318806252960684
4302600,2021,207,3311,62.518876472364845
4302659,2021,656,5104,128.52664576802508
4302709,2021,1655,20952,78.99007254677358
4302808,2021,3487,33548,103.94062239179682
4302907,2021,832,12423,66.97255091362794
4303004,2021,8968,81869,109.5408518486851
4303103,2021,24042,131240,183.19110027430662
4303202,2021,284,5074,55.97162002364998
4303301,2021,489,4823,101.38917686087497
4303400,2021,366,4700,77.87234042553192
4303509,2021,6363,66478,95.71587592887873
4303558,2021,322,2742,117.43253099927061
4303608,2021,1385,6406,216.2035591632844
4303673,2021,302,3395,88.95434462444771
4303707,2021,481,5398,89.10707669507225
4303806,2021,560,5438,102.97903641044502
4303905,2021,20679,69458,297.71948515649746
4304002,2021,468,4376,106.94698354661791
4304101,2021,332,3295,100.7587253414264
4304200,2021,4013,31421,127.71713185449222
4304309,2021,677,6151,110.06340432450008
4304358,2021,961,9647,99.61646107598217
4304408,2021,7334,45488,161.22933520928598
4304507,2021,3449,56211,61.35809716959314
4304606,2021,52449,348208,150.62548821394108
4304614,2021,98,1705,57.47800586510264
4304622,2021,161,1641,98.11090798293723
4304630,2021,11611,54051,214.8156370834952
4304655,2021,217,3699,58.66450391997837
4304663,2021,1639,25409,64.50470305797158
4304671,2021,658,4728,139.17089678511
4304689,2021,1232,12064,102.12201591511936
4304697,2021,411,2763,148.7513572204126
4304705,2021,9718,62265,156.07484140367782
4304713,2021,611,8350,73.17365269461078
4304804,2021,8316,30241,274.99090638537086
4304853,2021,84,1351,62.17616580310881
4304903,2021,2020,9051,223.1797591426362
4304952,2021,306,3216,95.14925373134328
4305009,2021,782,8701,89.87472704286864
4305108,2021,107257,517451,207.2795298492031
4305116,2021,133,2877,46.228710462287104
4305124,2021,243,6047,40.18521580949231
4305132,2021,250,4706,53.1236719082023
4305157,2021,178,2296,77.52613240418118
4305173,2021,593,12413,47.77249657617014
4305207,2021,1720,14189,121.22066389456621
4305306,2021,1377,9239,149.04210412382292
4305355,2021,3738,41258,90.60061079063455
4305371,2021,171,3252,52.5830258302583
4305405,2021,430,3719,115.6224791610648
4305439,2021,1495,6770,220.82717872968982
4305447,2021,247,5480,45.07299270072993
4305454,2021,889,16583,53.60911777121148
4305504,2021,403,4719,85.39944903581267
4305587,2021,274,2469,110.97610368570271
4305603,2021,301,3130,96.16613418530352
4305702,2021,1130,6759,167.18449474774374
4305801,2021,1441,9907,145.45271020490563
4305835,2021,76,1495,50.836120401337794
4305850,2021,216,2286,94.48818897637796
4305871,2021,238,2520,94.44444444444444
4305900,2021,564,7268,77.60044028618601
4305934,2021,92,1614,57.001239157372986
4305959,2021,472,3838,122.98071912454404
4305975,2021,406,2743,148.01312431644186
4306007,2021,1996,13357,149.43475331286965
4306056,2021,2067,8067,256.2290814429156
4306072,2021,170,2844,59.774964838255976
4306106,2021,8988,59922,149.994993491539
4306130,2021,131,1799,72.81823235130628
4306205,2021,1514,12402,122.07708434123529
4306304,2021,449,4736,94.80574324324324
4306320,2021,184,2761,66.64252082578776
4306353,2021,133,2378,55.92935239697225
4306379,2021,150,3002,49.96668887408394
4306403,2021,8658,33119,261.42093662248254
4306429,2021,220,2008,109.56175298804781
4306452,2021,366,3405,107.48898678414096
4306502,2021,776,15487,50.106540969845675
4306551,2021,288,2527,113.96913335971507
4306601,2021,3255,38339,84.90049297060435
4306700,2021,198,2999,66.0220073357786
4306734,2021,359,4462,80.45719408337068
4306759,2021,228,1975,115.44303797468355
4306767,2021,8537,41902,203.73729177604886
4306809,2021,5357,22880,234.1346153846154
4306908,2021,2204,25960,84.89984591679507
4306924,2021,118,982,120.16293279022403
4306932,2021,906,8411,107.71608607775532
4306957,2021,255,2758,92.4583031182016
4306973,2021,192,2982,64.38631790744466
4307005,2021,26451,106633,248.0564178068703
4307054,2021,359,3170,113.24921135646687
4307104,2021,459,6814,67.36131493982977
4307203,2021,405,4819,84.04233243411497
4307302,2021,518,6802,76.15407233166715
4307401,2021,269,3287,81.83754183145726
4307450,2021,232,2885,80.4159445407279
4307500,2021,2138,15591,137.1303957411327
4307559,2021,768,5940,129.2929292929293
4307609,2021,9133,50672,180.2376065677297
4307708,2021,11838,83279,142.14868093997285
4307807,2021,5738,34399,166.8071746271694
4307815,2021,237,3650,64.93150684931507
4307831,2021,198,2352,84.18367346938776
4307864,2021,369,2741,134.62240058372856
4307906,2021,18890,73061,258.5510737602825
4308003,2021,956,6663,143.4789134023713
4308052,2021,141,2284,61.7338003502627
4308078,2021,558,4608,121.09375
4308102,2021,2861,13640,209.7507331378299
4308201,2021,7750,31063,249.49296590799344
4308250,2021,114,1737,65.63039723661485
4308300,2021,936,10241,91.39732448003124
4308409,2021,412,6616,62.273276904474
4308433,2021,269,2400,112.08333333333333
4308458,2021,545,4285,127.18786464410735
4308508,2021,6418,31498,203.75896882341735
4308607,2021,11052,35440,311.8510158013544
4308656,2021,199,2886,68.95356895356895
4308706,2021,654,5489,119.14738568045182
4308805,2021,394,8361,47.12354981461548
4308854,2021,246,1626,151.29151291512915
4308904,2021,2328,16184,143.84577360355908
4309001,2021,1824,15863,114.9845552543655
4309050,2021,713,8204,86.90882496343247
4309100,2021,16789,36555,459.2805361783614
4309126,2021,134,2058,65.11175898931
4309159,2021,176,4352,40.44117647058823
4309209,2021,31335,283620,110.48233551935688
4309258,2021,151,1490,101.34228187919463
4309308,2021,10144,98239,103.25838007308707
4309407,2021,6496,25968,250.1540357362908
4309506,2021,669,7463,89.6422350261289
4309555,2021,1061,4917,215.78198088265202
4309571,2021,154,3019,51.010268300761844
4309605,2021,3332,19389,171.8500180514725
4309654,2021,1062,6836,155.3540081919251
4309704,2021,562,4736,118.66554054054055
4309753,2021,212,4399,48.19277108433735
4309803,2021,490,4699,104.277505852309
4309902,2021,672,7265,92.49827942188575
4309951,2021,291,4000,72.75
4310009,2021,3871,20413,189.63405672855532
4310108,2021,8581,37340,229.8071772897697
4310207,2021,15982,83764,190.79795616255194
4310306,2021,491,4066,120.75750122970979
4310330,2021,3066,23271,131.75196596622405
4310363,2021,614,3100,198.06451612903226
4310405,2021,461,6109,75.46243247667375
4310413,2021,149,2215,67.2686230248307
4310439,2021,580,6689,86.70952309762296
4310462,2021,138,1880,73.40425531914893
4310504,2021,615,7141,86.12239182187369
4310538,2021,630,5537,113.78002528445006
4310553,2021,195,3460,56.358381502890175
4310579,2021,110,2065,53.26876513317191
4310603,2021,3083,37489,82.23745632052069
4310652,2021,250,2397,104.29703796412181
4310702,2021,187,3231,57.876818322500775
4310751,2021,95,1881,50.505050505050505
4310801,2021,5167,24690,209.27501012555692
4310850,2021,315,3773,83.48794063079778
4310876,2021,182,2706,67.2579453067258
4310900,2021,435,3546,122.67343485617597
4311007,2021,2172,26500,81.9622641509434
4311106,2021,961,10765,89.27078495123084
4311122,2021,350,3662,95.57618787547788
4311130,2021,219,3486,62.822719449225474
4311155,2021,511,8566,59.654447816950736
4311205,2021,2042,19224,106.2213899292551
